position_id,direction,start,end,filename,source_status,degraded_source_date,causal_records,records_last_30s,records_prior_30s,aligned_imbalance_last,aligned_imbalance_median_30s,aligned_imbalance_change_30s,aligned_persistence_30s,spread_ticks_last,staleness_ms,book_alignment_score,quality_eligible,quality_reason,decision_time_server,decision_time_utc,decision_year,open_time,close_time,decision_time,volume,entry,exit,planned_stop,planned_target,risk_points,initial_risk_account,net,realized_r,entry_time_utc,exit_time_utc,stop_pips,target_pips,hold_minutes,decision_entry_lag_minutes,entry_minute_utc,entry_hour_utc,entry_weekday,entry_month,entry_year,exit_class,mfe_r,mae_r,mfe_5m_r,mae_5m_r,mfe_15m_r,mae_15m_r,mfe_30m_r,mae_30m_r
52,SELL,2019-02-05T00:03:00Z,2019-02-05T00:05:00Z,CTRL_PID000000052_20190205T000500Z.dbn.zst,nonempty,False,632,45,65,-0.0,0.0217391304347826,-0.0326086956521739,0.9333333333333332,1.0000000000021103,467.216896,0.2193840579710144,True,PASS,2019.02.05 02:05:00,2019-02-05 00:05:00,2019,2019.02.05 02:10:00,2019.02.05 02:12:05,2019.02.05 02:05:00,0.41,1.14337,1.14361,1.14361,1.14289,24.0,9.84,-11.48,-1.1666666666666667,2019-02-05 00:10:00,2019-02-05 00:12:05,2.4000000000001798,4.8000000000003595,2.0833333333333335,5.0,10,0,Tuesday,2019-02,2019,SL_LIKE,0.0,0.6666666666663583,0.0,0.6666666666663583,0.0,0.9166666666670522,0.0,2.083333333332948
54,SELL,2019-02-06T01:03:00Z,2019-02-06T01:05:00Z,CTRL_PID000000054_20190206T010500Z.dbn.zst,nonempty,False,416,149,93,0.085972850678733,0.0825688073394495,0.0557830930537352,0.8657718120805369,0.9999999999976694,940.20096,0.238116082973427,True,PASS,2019.02.06 03:05:00,2019-02-06 01:05:00,2019,2019.02.06 03:10:00,2019.02.06 03:10:24,2019.02.06 03:05:00,0.47,1.14043,1.14064,1.14064,1.14001,21.0,9.87,-11.75,-1.1904761904761905,2019-02-06 01:10:00,2019-02-06 01:10:24,2.100000000000435,4.20000000000087,0.4,5.0,70,1,Wednesday,2019-02,2019,SL_LIKE,0.04761904761934972,0.9047619047613006,0.04761904761934972,0.9047619047613006,1.523809523809675,0.9047619047613006,3.3333333333333335,0.9047619047613006
56,SELL,2019-02-08T00:28:00Z,2019-02-08T00:30:00Z,CTRL_PID000000056_20190208T003000Z.dbn.zst,nonempty,False,652,275,169,-0.0373443983402489,0.0040160642570281,-0.0376506024096385,0.509090909090909,1.0000000000021103,1162.233856,-0.002859163928441,True,PASS,2019.02.08 02:30:00,2019-02-08 00:30:00,2019,2019.02.08 02:35:00,2019.02.08 02:55:34,2019.02.08 02:30:00,0.24,1.13355,1.13396,1.13396,1.13273,41.0,9.84,-10.8,-1.0975609756097562,2019-02-08 00:35:00,2019-02-08 00:55:34,4.100000000000215,8.20000000000043,20.566666666666666,5.0,35,0,Friday,2019-02,2019,SL_LIKE,0.1219512195124461,0.8536585365849564,0.1219512195124461,0.2926829268290041,0.1219512195124461,0.4146341463414502,0.1219512195124461,1.2682926829264065
62,SELL,2019-02-11T23:58:00Z,2019-02-12T00:00:00Z,CTRL_PID000000062_20190212T000000Z.dbn.zst,nonempty,False,58,19,17,0.0181818181818181,0.033210332103321,-0.0070827081897192,0.9473684210526316,1.0000000000021103,627.704576,0.2385186995305464,True,PASS,2019.02.12 02:00:00,2019-02-12 00:00:00,2019,2019.02.12 02:05:00,2019.02.12 02:35:13,2019.02.12 02:00:00,0.14,1.12727,1.12795,1.12795,1.12591,68.0,9.52,-10.08,-1.0588235294117647,2019-02-12 00:05:00,2019-02-12 00:35:13,6.800000000000139,13.600000000000279,30.216666666666665,5.0,5,0,Tuesday,2019-02,2019,SL_LIKE,0.0,0.8823529411763553,0.0,0.39705882352939253,0.0,0.676470588235467,0.0,0.8382352941175703
74,BUY,2019-02-19T00:03:00Z,2019-02-19T00:05:00Z,CTRL_PID000000074_20190219T000500Z.dbn.zst,nonempty,False,242,123,80,0.0923076923076923,0.1601423487544484,0.0670845927411976,1.0,1.0000000000021103,1225.454336,0.3468423225625236,True,PASS,2019.02.19 02:05:00,2019-02-19 00:05:00,2019,2019.02.19 02:10:00,2019.02.19 02:19:59,2019.02.19 02:05:00,0.34,1.13132,1.13102,1.13103,1.1319,29.0,9.86,-11.559999999999999,-1.1724137931034482,2019-02-19 00:10:00,2019-02-19 00:19:59,2.900000000001235,5.799999999998029,9.983333333333333,5.0,10,0,Tuesday,2019-02,2019,SL_LIKE,-0.10344827586270262,1.0344827586209009,-0.10344827586270262,0.7241379310343243,-0.10344827586270262,1.1379310344828377,0.06896551724103608,1.4827586206895496
76,BUY,2019-02-19T23:58:00Z,2019-02-20T00:00:00Z,CTRL_PID000000076_20190220T000000Z.dbn.zst,nonempty,False,208,21,80,0.0902255639097744,0.0827067669172932,-0.0683417546234631,1.0,0.9999999999976694,867.177984,0.2742679448027808,True,PASS,2019.02.20 02:00:00,2019-02-20 00:00:00,2019,2019.02.20 02:05:00,2019.02.20 03:29:33,2019.02.20 02:00:00,0.21,1.13436,1.13531,1.13389,1.1353,47.0,9.87,19.11,1.9361702127659575,2019-02-20 00:05:00,2019-02-20 01:29:33,4.699999999999704,9.399999999999409,84.55,5.0,5,0,Wednesday,2019-02,2019,TP_LIKE,2.0638297872339924,0.6595744680852169,0.21276595744679846,0.2553191489364416,0.21276595744679846,0.2553191489364416,0.2553191489359692,0.34042553191478303
82,BUY,2019-02-25T00:03:00Z,2019-02-25T00:05:00Z,CTRL_PID000000082_20190225T000500Z.dbn.zst,nonempty,False,156,27,33,0.03862660944206,0.0427350427350427,0.0214584469903618,1.0,0.9999999999976694,112.244224,0.2767321331151118,True,PASS,2019.02.25 02:05:00,2019-02-25 00:05:00,2019,2019.02.25 02:10:00,2019.02.25 04:10:00,2019.02.25 02:05:00,0.18,1.13426,1.13442,1.13372,1.13534,54.0,9.72,2.16,0.2222222222222222,2019-02-25 00:10:00,2019-02-25 02:10:00,5.399999999999849,10.799999999999699,120.0,5.0,10,0,Monday,2019-02,2019,TIMEOUT_OR_OTHER,1.1666666666665295,0.42592592592584977,0.2592592592593202,0.35185185185211076,0.2592592592593202,0.42592592592584977,0.5185185185182292,0.42592592592584977
86,BUY,2019-02-27T00:03:00Z,2019-02-27T00:05:00Z,CTRL_PID000000086_20190227T000500Z.dbn.zst,nonempty,False,395,52,71,0.003584229390681,0.010752688172043,0.1091133439097479,0.7307692307692307,1.0000000000021103,567.443456,0.1480392954480738,True,PASS,2019.02.27 02:05:00,2019-02-27 00:05:00,2019,2019.02.27 02:10:00,2019.02.27 02:16:41,2019.02.27 02:05:00,0.35,1.13948,1.13917,1.1392,1.14004,28.0,9.8,-12.25,-1.25,2019-02-27 00:10:00,2019-02-27 00:16:41,2.80000000000058,5.599999999998939,6.683333333333334,5.0,10,0,Wednesday,2019-02,2019,SL_LIKE,-0.17857142857176844,1.107142857142744,-0.17857142857176844,0.4642857142854877,-0.17857142857176844,1.2857142857145123,-0.17857142857176844,2.357142857142744
90,BUY,2019-03-01T00:38:00Z,2019-03-01T00:40:00Z,CTRL_PID000000090_20190301T004000Z.dbn.zst,nonempty,False,933,62,152,0.0440677966101694,0.0533357038090581,0.033468154140184,1.0,0.9999999999976694,2545.577728,0.2850348904395751,True,PASS,2019.03.01 02:40:00,2019-03-01 00:40:00,2019,2019.03.01 02:45:00,2019.03.01 02:56:31,2019.03.01 02:40:00,0.35,1.13726,1.13698,1.13698,1.13782,28.0,9.8,-11.200000000000001,-1.1428571428571428,2019-03-01 00:45:00,2019-03-01 00:56:31,2.7999999999983594,5.60000000000116,11.516666666666667,5.0,45,0,Friday,2019-03,2019,SL_LIKE,0.14285714285736945,1.0714285714290812,0.07142857142908123,0.35714285714302707,0.14285714285736945,1.4285714285721083,0.14285714285736945,1.4285714285721083
92,SELL,2019-03-03T23:58:00Z,2019-03-04T00:00:00Z,CTRL_PID000000092_20190304T000000Z.dbn.zst,nonempty,False,202,48,130,-0.0041493775933609,0.0087719298245614,0.0212200626046443,0.5416666666666666,1.0000000000021103,1954.318592,0.0305243138967751,True,PASS,2019.03.04 02:00:00,2019-03-04 00:00:00,2019,2019.03.04 02:05:00,2019.03.04 04:05:00,2019.03.04 02:00:00,0.18,1.13699,1.13693,1.13752,1.13593,53.0,9.54,0.3600000000000001,0.037735849056603786,2019-03-04 00:05:00,2019-03-04 02:05:00,5.300000000001415,10.599999999998388,120.0,5.0,5,0,Monday,2019-03,2019,TIMEOUT_OR_OTHER,0.679245283018528,0.6981132075469485,0.0,0.320754716981053,0.0,0.6981132075469485,0.3396226415090545,0.6981132075469485
96,BUY,2019-03-07T00:33:00Z,2019-03-07T00:35:00Z,CTRL_PID000000096_20190307T003500Z.dbn.zst,nonempty,False,841,251,152,0.150375939849624,0.0764331210191082,0.0102079554561943,0.6573705179282868,1.0000000000021103,514.728448,0.1194538083377461,True,PASS,2019.03.07 02:35:00,2019-03-07 00:35:00,2019,2019.03.07 02:40:00,2019.03.07 03:58:35,2019.03.07 02:35:00,0.25,1.13127,1.13088,1.13088,1.13205,39.0,9.75,-10.75,-1.1025641025641026,2019-03-07 00:40:00,2019-03-07 01:58:35,3.8999999999989043,7.800000000000029,78.58333333333333,5.0,40,0,Thursday,2019-03,2019,SL_LIKE,0.10256410256423396,1.0769230769236025,0.025641025641200823,0.41025641025636644,0.10256410256423396,0.41025641025636644,0.10256410256423396,0.5641025641024328
100,BUY,2019-03-10T22:58:00Z,2019-03-10T23:00:00Z,CTRL_PID000000100_20190310T230000Z.dbn.zst,nonempty,False,124,15,30,0.0510948905109489,0.0291970802919708,0.007138256762559,1.0,1.0000000000021103,6362.429952,0.2663831043366251,True,PASS,2019.03.11 01:00:00,2019-03-10 23:00:00,2019,2019.03.11 01:05:30,2019.03.11 01:44:42,2019.03.11 01:00:00,0.33,1.12365,1.12334,1.12335,1.12425,30.0,9.9,-11.55,-1.1666666666666667,2019-03-10 23:05:30,2019-03-10 23:44:42,2.9999999999996696,5.999999999999339,39.2,5.5,1385,23,Sunday,2019-03,2019,SL_LIKE,0.19999999999985196,1.0333333333335555,0.03333333333355538,0.4000000000004441,0.03333333333355538,0.5333333333331853,0.03333333333355538,0.7666666666665927
102,BUY,2019-03-11T01:48:00Z,2019-03-11T01:50:00Z,CTRL_PID000000102_20190311T015000Z.dbn.zst,nonempty,False,923,637,172,0.0253521126760563,0.0,0.0084746438973786,0.4960753532182103,1.0000000000021103,255.628544,0.0001563375834498,True,PASS,2019.03.11 03:50:00,2019-03-11 01:50:00,2019,2019.03.11 03:55:00,2019.03.11 03:58:34,2019.03.11 03:50:00,0.52,1.12302,1.12283,1.12283,1.1234,19.0,9.88,-11.96,-1.2105263157894737,2019-03-11 01:55:00,2019-03-11 01:58:34,1.8999999999991246,3.8000000000004697,3.566666666666667,5.0,115,1,Monday,2019-03,2019,SL_LIKE,-0.47368421052613124,1.0,-0.47368421052613124,1.0,0.10526315789547494,1.0,0.3157894736852562,1.0
112,SELL,2019-03-20T00:33:00Z,2019-03-20T00:35:00Z,CTRL_PID000000112_20190320T003500Z.dbn.zst,nonempty,False,540,27,79,0.0217391304347826,0.0136239782016348,-0.0688502486024888,0.8518518518518519,1.0000000000021103,8249.743104,0.1655253528761211,True,PASS,2019.03.20 02:35:00,2019-03-20 00:35:00,2019,2019.03.20 02:40:00,2019.03.20 03:03:04,2019.03.20 02:35:00,0.39,1.13511,1.1346,1.13536,1.13461,25.0,9.75,18.330000000000002,1.8800000000000001,2019-03-20 00:40:00,2019-03-20 01:03:04,2.4999999999986144,5.00000000000167,23.066666666666666,5.0,40,0,Wednesday,2019-03,2019,TP_LIKE,2.400000000001954,0.0,1.0000000000008882,0.0,1.7200000000015632,0.0,2.600000000001599,0.0
118,BUY,2019-03-28T00:03:00Z,2019-03-28T00:05:00Z,CTRL_PID000000118_20190328T000500Z.dbn.zst,nonempty,False,1924,214,258,0.0888888888888888,0.1758286013450928,0.1266906436269512,0.985981308411215,1.0000000000021103,1034.24768,0.3625776157848917,True,PASS,2019.03.28 02:05:00,2019-03-28 00:05:00,2019,2019.03.28 02:10:00,2019.03.28 02:54:37,2019.03.28 02:05:00,0.16,1.12533,1.1247,1.12471,1.12657,62.0,9.92,-10.72,-1.0806451612903227,2019-03-28 00:10:00,2019-03-28 00:54:37,6.199999999998429,12.400000000001299,44.61666666666667,5.0,10,0,Thursday,2019-03,2019,SL_LIKE,0.0806451612905132,1.0161290322581742,0.0806451612905132,0.3387096774195108,0.0806451612905132,0.8709677419356803,0.0806451612905132,0.8870967741938546
124,BUY,2019-04-02T00:08:00Z,2019-04-02T00:10:00Z,CTRL_PID000000124_20190402T001000Z.dbn.zst,nonempty,False,673,213,129,0.0822784810126582,0.0846394984326018,0.1615625753556788,0.9577464788732394,0.9999999999976694,7.680256,0.3115836324918403,True,PASS,2019.04.02 03:10:00,2019-04-02 00:10:00,2019,2019.04.02 03:15:00,2019.04.02 03:56:17,2019.04.02 03:10:00,0.36,1.12072,1.12045,1.12045,1.12126,27.0,9.72,-11.16,-1.1481481481481481,2019-04-02 00:15:00,2019-04-02 00:56:17,2.6999999999999247,5.399999999999849,41.28333333333333,5.0,15,0,Tuesday,2019-04,2019,SL_LIKE,0.3333333333338816,1.1111111111110197,0.18518518518558114,0.48148148148135966,0.18518518518558114,0.6666666666661184,0.3333333333338816,0.6666666666661184
130,BUY,2019-04-08T00:28:00Z,2019-04-08T00:30:00Z,CTRL_PID000000130_20190408T003000Z.dbn.zst,nonempty,False,263,88,71,0.1278195488721804,0.0302968466026846,-0.0170846995319786,0.6477272727272727,0.9999999999976694,2114.588416,0.084740884781984,True,PASS,2019.04.08 03:30:00,2019-04-08 00:30:00,2019,2019.04.08 03:35:00,2019.04.08 03:46:25,2019.04.08 03:30:00,0.38,1.12207,1.12181,1.12181,1.12259,26.0,9.88,-11.4,-1.1538461538461537,2019-04-08 00:35:00,2019-04-08 00:46:25,2.5999999999992696,5.20000000000076,11.416666666666666,5.0,35,0,Monday,2019-04,2019,SL_LIKE,-0.19230769230729813,1.1923076923072982,-0.2692307692309006,0.9615384615381988,-0.19230769230729813,2.153846153846351,0.15384615384635092,2.3846153846154503
132,BUY,2019-04-08T23:58:00Z,2019-04-09T00:00:00Z,CTRL_PID000000132_20190409T000000Z.dbn.zst,nonempty,False,182,11,48,0.1764705882352941,0.2065217391304347,0.0367670356296012,1.0,1.99999999999978,4336.81152,0.3624526284726177,True,PASS,2019.04.09 03:00:00,2019-04-09 00:00:00,2019,2019.04.09 03:05:00,2019.04.09 05:05:00,2019.04.09 03:00:00,0.22,1.12592,1.12636,1.12548,1.1268,44.0,9.68,8.799999999999999,0.9090909090909091,2019-04-09 00:05:00,2019-04-09 02:05:00,4.3999999999999595,8.799999999999919,120.0,5.0,5,0,Tuesday,2019-04,2019,TIMEOUT_OR_OTHER,1.4545454545454086,0.590909090909435,-0.1136363636366045,0.363636363636226,-0.06818181818176083,0.4545454545454087,0.681818181818113,0.590909090909435
134,BUY,2019-04-11T00:03:00Z,2019-04-11T00:05:00Z,CTRL_PID000000134_20190411T000500Z.dbn.zst,nonempty,False,261,105,68,0.0201342281879194,0.0604026845637583,0.0219015945222134,1.0,0.9999999999976694,9096.44672,0.2856767409124325,True,PASS,2019.04.11 03:05:00,2019-04-11 00:05:00,2019,2019.04.11 03:10:00,2019.04.11 03:29:10,2019.04.11 03:05:00,0.2,1.12785,1.12737,1.12737,1.12881,48.0,9.6,-10.4,-1.0833333333333335,2019-04-11 00:10:00,2019-04-11 00:29:10,4.8000000000003595,9.600000000000719,19.166666666666668,5.0,10,0,Thursday,2019-04,2019,SL_LIKE,0.1041666666664161,1.041666666666474,0.1041666666664161,0.43750000000005784,0.1041666666664161,0.8333333333331792,0.1041666666664161,1.270833333333237
138,SELL,2019-04-14T23:58:00Z,2019-04-15T00:00:00Z,CTRL_PID000000138_20190415T000000Z.dbn.zst,nonempty,False,210,45,76,0.0125,0.0836120401337792,0.0564011557800377,0.8666666666666667,1.99999999999978,355.229696,0.2392396423452324,True,PASS,2019.04.15 03:00:00,2019-04-15 00:00:00,2019,2019.04.15 03:05:00,2019.04.15 03:09:38,2019.04.15 03:00:00,0.26,1.13025,1.13063,1.13063,1.12949,38.0000000000047,9.880000000001221,-10.920000000000002,-1.1052631578946004,2019-04-15 00:05:00,2019-04-15 00:09:38,3.8000000000004697,7.599999999998719,4.633333333333334,5.0,5,0,Monday,2019-04,2019,SL_LIKE,0.052631578947122386,0.7894736842103418,0.052631578947122386,0.7894736842103418,0.34210526315775636,0.7894736842103418,0.34210526315775636,0.7894736842103418
148,BUY,2019-04-22T00:33:00Z,2019-04-22T00:35:00Z,CTRL_PID000000148_20190422T003500Z.dbn.zst,nonempty,False,420,28,56,0.0137614678899082,0.0068913034287405,0.0181779851443161,0.6071428571428571,0.9999999999976694,6649.081856,0.0615615765718778,True,PASS,2019.04.22 03:35:00,2019-04-22 00:35:00,2019,2019.04.22 03:40:00,2019.04.22 03:55:04,2019.04.22 03:35:00,0.29,1.12457,1.12423,1.12423,1.12525,34.0,9.86,-11.02,-1.1176470588235294,2019-04-22 00:40:00,2019-04-22 00:55:04,3.4000000000000696,6.800000000000139,15.066666666666666,5.0,40,0,Monday,2019-04,2019,SL_LIKE,-0.26470588235336373,1.147058823529719,-0.26470588235336373,0.5294117647060744,-0.26470588235336373,0.9411764705885042,-0.26470588235336373,1.147058823529719
150,SELL,2019-04-23T00:48:00Z,2019-04-23T00:50:00Z,CTRL_PID000000150_20190423T005000Z.dbn.zst,nonempty,False,573,56,154,0.0221130221130221,0.0122850122850122,0.0076605249302617,0.8035714285714286,0.9999999999976694,128.93568,0.1598433516607859,True,PASS,2019.04.23 03:50:00,2019-04-23 00:50:00,2019,2019.04.23 03:55:00,2019.04.23 05:55:00,2019.04.23 03:50:00,0.15,1.12453,1.12508,1.12516,1.12327,63.0,9.45,-8.85,-0.9365079365079365,2019-04-23 00:55:00,2019-04-23 02:55:00,6.299999999999084,12.600000000000389,120.0,5.0,55,0,Tuesday,2019-04,2019,TIMEOUT_OR_OTHER,0.1746031746032865,0.8412698412698357,0.1746031746032865,0.31746031746032866,0.1746031746032865,0.31746031746032866,0.1746031746032865,0.49206349206361516
152,SELL,2019-04-23T23:58:00Z,2019-04-24T00:00:00Z,CTRL_PID000000152_20190424T000000Z.dbn.zst,nonempty,False,228,63,90,0.0792682926829268,0.0679012345679012,0.0400374574781179,0.746031746031746,0.9999999999976694,4039.58784,0.1669758546693531,True,PASS,2019.04.24 03:00:00,2019-04-24 00:00:00,2019,2019.04.24 03:05:00,2019.04.24 04:30:17,2019.04.24 03:00:00,0.3,1.12208,1.12133,1.12241,1.12142,33.0,9.9,21.3,2.1515151515151514,2019-04-24 00:05:00,2019-04-24 01:30:17,3.2999999999994145,6.599999999998829,85.28333333333333,5.0,5,0,Wednesday,2019-04,2019,TP_LIKE,3.5454545454548514,0.15151515151549813,0.21212121212129367,0.12121212121226393,0.5757575757574126,0.15151515151549813,0.8181818181819405,0.15151515151549813
154,SELL,2019-04-24T23:58:00Z,2019-04-25T00:00:00Z,CTRL_PID000000154_20190425T000000Z.dbn.zst,nonempty,False,530,105,112,0.2277227722772277,0.2813370473537604,-0.0035791537635579,0.9333333333333332,1.99999999999978,1508.66048,0.3564404019026574,True,PASS,2019.04.25 03:00:00,2019-04-25 00:00:00,2019,2019.04.25 03:05:00,2019.04.25 03:41:36,2019.04.25 03:00:00,0.13,1.11467,1.11539,1.11539,1.11323,72.0,9.36,-9.879999999999999,-1.0555555555555556,2019-04-25 00:05:00,2019-04-25 00:41:36,7.200000000000539,14.400000000001079,36.6,5.0,5,0,Thursday,2019-04,2019,SL_LIKE,0.26388888888905593,0.8888888888887861,0.26388888888905593,0.2777777777777264,0.26388888888905593,0.3611111111109826,0.26388888888905593,0.48611111111086697
156,SELL,2019-04-25T23:58:00Z,2019-04-26T00:00:00Z,CTRL_PID000000156_20190426T000000Z.dbn.zst,nonempty,False,907,483,185,0.1437699680511182,0.10828025477707,-0.0672922643068993,0.6894409937888198,1.0000000000021103,26.707456,0.1320375582062201,True,PASS,2019.04.26 03:00:00,2019-04-26 00:00:00,2019,2019.04.26 03:05:00,2019.04.26 03:11:07,2019.04.26 03:00:00,0.3,1.11332,1.11365,1.11365,1.11266,33.0,9.9,-11.1,-1.121212121212121,2019-04-26 00:05:00,2019-04-26 00:11:07,3.2999999999994145,6.6000000000010495,6.116666666666666,5.0,5,0,Friday,2019-04,2019,SL_LIKE,0.8787878787884089,0.7575757575754721,0.8787878787884089,0.06060606060579554,0.8787878787884089,0.7575757575754721,0.8787878787884089,0.7575757575754721
160,SELL,2019-04-29T01:23:00Z,2019-04-29T01:25:00Z,CTRL_PID000000160_20190429T012500Z.dbn.zst,nonempty,False,507,28,271,-0.0050761421319796,0.0165881416321896,0.0391445326096332,0.6785714285714286,1.0000000000021103,3101.0688,0.1073659182542174,True,PASS,2019.04.29 04:25:00,2019-04-29 01:25:00,2019,2019.04.29 04:30:00,2019.04.29 04:35:59,2019.04.29 04:25:00,0.55,1.11458,1.11476,1.11476,1.11422,18.0,9.9,-12.100000000000001,-1.2222222222222223,2019-04-29 01:30:00,2019-04-29 01:35:59,1.80000000000069,3.5999999999991594,5.983333333333333,5.0,90,1,Monday,2019-04,2019,SL_LIKE,0.6666666666658443,0.5555555555552815,0.6666666666658443,0.055555555555898216,0.6666666666658443,0.833333333333539,0.6666666666658443,1.7777777777776407
170,BUY,2019-05-07T00:03:00Z,2019-05-07T00:05:00Z,CTRL_PID000000170_20190507T000500Z.dbn.zst,nonempty,False,922,117,416,0.0083565459610027,0.05,0.0660771704180064,0.8717948717948718,1.0000000000021103,175.854592,0.2274167285019375,True,PASS,2019.05.07 03:05:00,2019-05-07 00:05:00,2019,2019.05.07 03:10:00,2019.05.07 03:17:34,2019.05.07 03:05:00,0.31,1.12028,1.11995,1.11996,1.12092,32.0,9.92,-11.47,-1.15625,2019-05-07 00:10:00,2019-05-07 00:17:34,3.1999999999987594,6.399999999999739,7.566666666666666,5.0,10,0,Tuesday,2019-05,2019,SL_LIKE,-0.1562499999996964,1.031250000000217,-0.18749999999991326,0.5624999999997398,-0.1562499999996964,1.031250000000217,-0.1562499999996964,1.031250000000217
174,SELL,2019-05-09T00:08:00Z,2019-05-09T00:10:00Z,CTRL_PID000000174_20190509T001000Z.dbn.zst,nonempty,False,209,122,36,0.0157303370786516,0.0545454545454545,0.0790552584670231,0.7786885245901639,1.99999999999978,4400.360448,0.186380804184565,True,PASS,2019.05.09 03:10:00,2019-05-09 00:10:00,2019,2019.05.09 03:15:00,2019.05.09 04:52:25,2019.05.09 03:10:00,0.39,1.11952,1.11901,1.11977,1.11902,25.0,9.75,18.330000000000002,1.8800000000000001,2019-05-09 00:15:00,2019-05-09 01:52:25,2.4999999999986144,5.00000000000167,97.41666666666667,5.0,15,0,Thursday,2019-05,2019,TP_LIKE,2.5200000000019185,0.4799999999998579,0.08000000000056844,0.4799999999998579,1.0800000000005685,0.4799999999998579,1.8000000000012435,0.4799999999998579
186,SELL,2019-05-19T23:58:00Z,2019-05-20T00:00:00Z,CTRL_PID000000186_20190520T000000Z.dbn.zst,nonempty,False,236,24,84,0.0979228486646884,0.093093093093093,0.1643005234336503,0.875,0.9999999999976694,38.172672,0.2751216774049591,True,PASS,2019.05.20 03:00:00,2019-05-20 00:00:00,2019,2019.05.20 03:05:00,2019.05.20 04:01:59,2019.05.20 03:00:00,0.22,1.11611,1.11656,1.11655,1.11523,44.0,9.68,-10.780000000000001,-1.1136363636363638,2019-05-20 00:05:00,2019-05-20 01:01:59,4.3999999999999595,8.799999999999919,56.983333333333334,5.0,5,0,Monday,2019-05,2019,SL_LIKE,0.5227272727271695,0.8409090909090565,0.38636363636364784,0.2500000000001262,0.5227272727271695,0.2500000000001262,0.5227272727271695,0.7500000000003785
190,BUY,2019-05-27T00:53:00Z,2019-05-27T00:55:00Z,CTRL_PID000000190_20190527T005500Z.dbn.zst,nonempty,False,1602,585,601,0.0448430493273542,0.0698689956331877,0.008194986822615,0.9008547008547008,0.9999999999976694,101.530112,0.2374105949495981,True,PASS,2019.05.27 03:55:00,2019-05-27 00:55:00,2019,2019.05.27 04:00:00,2019.05.27 05:14:32,2019.05.27 03:55:00,0.32,1.12075,1.12137,1.12044,1.12137,31.0,9.92,18.56,1.8709677419354838,2019-05-27 01:00:00,2019-05-27 02:14:32,3.0999999999981043,6.200000000000649,74.53333333333333,5.0,60,1,Monday,2019-05,2019,TP_LIKE,2.0000000000014326,0.290322580645092,0.0,0.290322580645092,0.3870967741941722,0.290322580645092,1.0322580645170765,0.290322580645092
192,BUY,2019-05-27T23:58:00Z,2019-05-28T00:00:00Z,CTRL_PID000000192_20190528T000000Z.dbn.zst,nonempty,False,227,42,39,0.034090909090909,0.0420879676440849,0.0275107081688662,0.9523809523809524,1.0000000000021103,942.69696,0.2541121370547352,True,PASS,2019.05.28 03:00:00,2019-05-28 00:00:00,2019,2019.05.28 03:05:00,2019.05.28 03:32:59,2019.05.28 03:00:00,0.26,1.11958,1.1192,1.1192,1.12034,38.0,9.88,-10.920000000000002,-1.105263157894737,2019-05-28 00:05:00,2019-05-28 00:32:59,3.8000000000004697,7.599999999998719,27.983333333333334,5.0,5,0,Tuesday,2019-05,2019,SL_LIKE,0.02631578947385336,1.0,0.02631578947385336,0.23684210526292723,0.02631578947385336,0.3684210526316097,0.02631578947385336,1.0
194,BUY,2019-05-29T00:43:00Z,2019-05-29T00:45:00Z,CTRL_PID000000194_20190529T004500Z.dbn.zst,nonempty,False,706,220,155,-0.0955165692007797,0.0206656936569236,-0.013817064963766,0.5909090909090909,1.0000000000021103,61.437696,0.0523331260420657,True,PASS,2019.05.29 03:45:00,2019-05-29 00:45:00,2019,2019.05.29 03:50:00,2019.05.29 03:54:27,2019.05.29 03:45:00,0.43,1.11724,1.11701,1.11701,1.1177,23.0,9.89,-11.610000000000001,-1.173913043478261,2019-05-29 00:50:00,2019-05-29 00:54:27,2.2999999999995246,4.599999999999049,4.45,5.0,50,0,Wednesday,2019-05,2019,SL_LIKE,-0.26086956521722343,1.3043478260870824,-0.26086956521722343,1.3043478260870824,-0.26086956521722343,2.2608695652181887,-0.26086956521722343,2.608695652174165
206,BUY,2019-06-04T23:58:00Z,2019-06-05T00:00:00Z,CTRL_PID000000206_20190605T000000Z.dbn.zst,nonempty,False,292,13,19,0.0588235294117647,0.081081081081081,0.0054054054054054,1.0,1.0000000000021103,4562.879744,0.2918918918918919,True,PASS,2019.06.05 03:00:00,2019-06-05 00:00:00,2019,2019.06.05 03:05:00,2019.06.05 03:11:37,2019.06.05 03:00:00,0.23,1.12571,1.12529,1.12529,1.12655,42.0,9.66,-10.58,-1.0952380952380951,2019-06-05 00:05:00,2019-06-05 00:11:37,4.20000000000087,8.399999999999519,6.616666666666666,5.0,5,0,Wednesday,2019-06,2019,SL_LIKE,0.11904761904784562,1.047619047618821,0.11904761904784562,0.4523809523806503,0.11904761904784562,1.047619047618821,0.11904761904784562,1.047619047618821
