hypothesis_id,origin_id,direction,pivot_side,pivot_index,pivot_time_utc,pivot_confirm_index,pivot_confirm_time_utc,pivot_price,break_index,break_time_utc,decision_time_utc,break_distance_pips,atr14_mt5_break,calendar_year
HYP-SCC-EURUSD-M5-001,LOW:68291:2019-12-01T23:00:00,SHORT,LOW,68291,2019-12-01 22:15:00,68293,2019-12-01 22:25:00,1.10195,68300,2019-12-01 23:00:00,2019-12-01 23:00:00,0.899999999999,0.000158571428571,2019
HYP-SCC-EURUSD-M5-001,HIGH:68311:2019-12-02T00:50:00,LONG,HIGH,68311,2019-12-01 23:55:00,68313,2019-12-02 00:05:00,1.10192,68322,2019-12-02 00:50:00,2019-12-02 00:50:00,0.3,0.000115714285714,2019
HYP-SCC-EURUSD-M5-001,LOW:68600:2019-12-03T00:30:00,SHORT,LOW,68600,2019-12-03 00:00:00,68602,2019-12-03 00:10:00,1.1075,68606,2019-12-03 00:30:00,2019-12-03 00:30:00,0.199999999999,0.000120714285714,2019
HYP-SCC-EURUSD-M5-001,HIGH:68885:2019-12-04T00:00:00,LONG,HIGH,68885,2019-12-03 23:45:00,68887,2019-12-03 23:55:00,1.10831,68888,2019-12-04 00:00:00,2019-12-04 00:00:00,0.100000000001,9.21428571428e-05,2019
HYP-SCC-EURUSD-M5-001,LOW:69172:2019-12-05T00:30:00,SHORT,LOW,69172,2019-12-05 00:00:00,69174,2019-12-05 00:10:00,1.10815,69178,2019-12-05 00:30:00,2019-12-05 00:30:00,1.5,0.000130714285714,2019
HYP-SCC-EURUSD-M5-001,LOW:69465:2019-12-06T00:55:00,SHORT,LOW,69465,2019-12-06 00:25:00,69467,2019-12-06 00:35:00,1.11032,69471,2019-12-06 00:55:00,2019-12-06 00:55:00,0.199999999999,0.00011,2019
HYP-SCC-EURUSD-M5-001,HIGH:69728:2019-12-08T23:00:00,LONG,HIGH,69728,2019-12-08 22:35:00,69730,2019-12-08 22:45:00,1.10574,69733,2019-12-08 23:00:00,2019-12-08 23:00:00,1.6,0.000142857142857,2019
HYP-SCC-EURUSD-M5-001,LOW:69737:2019-12-09T00:00:00,SHORT,LOW,69737,2019-12-08 23:20:00,69739,2019-12-08 23:30:00,1.10581,69745,2019-12-09 00:00:00,2019-12-09 00:00:00,2.8,0.00013,2019
HYP-SCC-EURUSD-M5-001,HIGH:70040:2019-12-10T01:30:00,LONG,HIGH,70040,2019-12-10 00:40:00,70042,2019-12-10 00:50:00,1.10653,70050,2019-12-10 01:30:00,2019-12-10 01:30:00,1.4,8.92857142857e-05,2019
HYP-SCC-EURUSD-M5-001,LOW:70315:2019-12-11T00:20:00,SHORT,LOW,70315,2019-12-10 23:35:00,70317,2019-12-10 23:45:00,1.10915,70324,2019-12-11 00:20:00,2019-12-11 00:20:00,0.300000000002,0.000122857142857,2019
HYP-SCC-EURUSD-M5-001,LOW:70604:2019-12-12T00:00:00,SHORT,LOW,70604,2019-12-11 23:40:00,70606,2019-12-11 23:50:00,1.11321,70608,2019-12-12 00:00:00,2019-12-12 00:00:00,0.4,0.0001,2019
HYP-SCC-EURUSD-M5-001,LOW:70902:2019-12-13T00:55:00,SHORT,LOW,70902,2019-12-13 00:35:00,70904,2019-12-13 00:45:00,1.117,70906,2019-12-13 00:55:00,2019-12-13 00:55:00,0.3,0.00047,2019
HYP-SCC-EURUSD-M5-001,HIGH:71165:2019-12-15T22:55:00,LONG,HIGH,71165,2019-12-15 22:40:00,71167,2019-12-15 22:50:00,1.11281,71168,2019-12-15 22:55:00,2019-12-15 22:55:00,1.1,0.000285,2019
HYP-SCC-EURUSD-M5-001,HIGH:71195:2019-12-16T01:35:00,LONG,HIGH,71195,2019-12-16 01:10:00,71197,2019-12-16 01:20:00,1.11272,71200,2019-12-16 01:35:00,2019-12-16 01:35:00,0.500000000001,0.000129285714286,2019
HYP-SCC-EURUSD-M5-001,HIGH:71474:2019-12-17T01:00:00,LONG,HIGH,71474,2019-12-17 00:25:00,71476,2019-12-17 00:35:00,1.11385,71481,2019-12-17 01:00:00,2019-12-17 01:00:00,0.899999999999,0.000157142857143,2019
HYP-SCC-EURUSD-M5-001,LOW:71745:2019-12-18T00:00:00,SHORT,LOW,71745,2019-12-17 23:00:00,71747,2019-12-17 23:10:00,1.11509,71757,2019-12-18 00:00:00,2019-12-18 00:00:00,4,0.000112142857143,2019
HYP-SCC-EURUSD-M5-001,HIGH:72046:2019-12-19T00:20:00,LONG,HIGH,72046,2019-12-19 00:05:00,72048,2019-12-19 00:15:00,1.11162,72049,2019-12-19 00:20:00,2019-12-19 00:20:00,0.3,9.64285714286e-05,2019
HYP-SCC-EURUSD-M5-001,LOW:72333:2019-12-20T00:25:00,SHORT,LOW,72333,2019-12-20 00:05:00,72335,2019-12-20 00:15:00,1.11209,72337,2019-12-20 00:25:00,2019-12-20 00:25:00,0.899999999999,0.000102857142857,2019
HYP-SCC-EURUSD-M5-001,HIGH:72604:2019-12-22T23:10:00,LONG,HIGH,72604,2019-12-22 22:45:00,72606,2019-12-22 22:55:00,1.10784,72609,2019-12-22 23:10:00,2019-12-22 23:10:00,1.1,0.000135,2019
HYP-SCC-EURUSD-M5-001,LOW:72613:2019-12-23T00:20:00,SHORT,LOW,72613,2019-12-22 23:30:00,72615,2019-12-22 23:40:00,1.10777,72623,2019-12-23 00:20:00,2019-12-23 00:20:00,0.399999999998,0.000132142857143,2019
HYP-SCC-EURUSD-M5-001,HIGH:72902:2019-12-24T00:00:00,LONG,HIGH,72902,2019-12-23 23:35:00,72904,2019-12-23 23:45:00,1.10928,72907,2019-12-24 00:00:00,2019-12-24 00:00:00,0.3,0.000112142857143,2019
HYP-SCC-EURUSD-M5-001,HIGH:73135:2019-12-26T04:15:00,LONG,HIGH,73135,2019-12-26 04:00:00,73137,2019-12-26 04:10:00,1.10903,73138,2019-12-26 04:15:00,2019-12-26 04:15:00,0.7,0.000234285714286,2019
HYP-SCC-EURUSD-M5-001,HIGH:73376:2019-12-27T00:50:00,LONG,HIGH,73376,2019-12-27 00:05:00,73378,2019-12-27 00:15:00,1.11023,73385,2019-12-27 00:50:00,2019-12-27 00:50:00,2.5,0.000160714285714,2019
HYP-SCC-EURUSD-M5-001,HIGH:73631:2019-12-29T22:10:00,LONG,HIGH,73631,2019-12-27 21:20:00,73633,2019-12-27 21:30:00,1.11757,73639,2019-12-29 22:10:00,2019-12-29 22:10:00,2.1,0.000223571428571,2019
HYP-SCC-EURUSD-M5-001,HIGH:73658:2019-12-30T00:25:00,LONG,HIGH,73658,2019-12-29 23:45:00,73660,2019-12-29 23:55:00,1.11839,73666,2019-12-30 00:25:00,2019-12-30 00:25:00,0.100000000001,0.000145714285714,2019
HYP-SCC-EURUSD-M5-001,HIGH:73951:2019-12-31T00:30:00,LONG,HIGH,73951,2019-12-31 00:10:00,73953,2019-12-31 00:20:00,1.12035,73955,2019-12-31 00:30:00,2019-12-31 00:30:00,0.900000000001,0.000125,2019
HYP-SCC-EURUSD-M5-001,LOW:74202:2020-01-02T04:25:00,SHORT,LOW,74202,2020-01-02 04:05:00,74204,2020-01-02 04:15:00,1.12124,74206,2020-01-02 04:25:00,2020-01-02 04:25:00,0.199999999999,0.00015,2020
HYP-SCC-EURUSD-M5-001,LOW:74427:2020-01-03T00:00:00,SHORT,LOW,74427,2020-01-02 22:50:00,74429,2020-01-02 23:00:00,1.11704,74441,2020-01-03 00:00:00,2020-01-03 00:00:00,0.100000000001,8.71428571429e-05,2020
HYP-SCC-EURUSD-M5-001,HIGH:74710:2020-01-05T23:05:00,LONG,HIGH,74710,2020-01-05 22:35:00,74712,2020-01-05 22:45:00,1.11614,74716,2020-01-05 23:05:00,2020-01-05 23:05:00,2.5,0.000302142857143,2020
HYP-SCC-EURUSD-M5-001,HIGH:74728:2020-01-06T00:40:00,LONG,HIGH,74728,2020-01-06 00:05:00,74730,2020-01-06 00:15:00,1.11671,74735,2020-01-06 00:40:00,2020-01-06 00:40:00,0.3,0.000243571428571,2020
HYP-SCC-EURUSD-M5-001,LOW:75011:2020-01-07T00:00:00,SHORT,LOW,75011,2020-01-06 23:40:00,75013,2020-01-06 23:50:00,1.1194,75015,2020-01-07 00:00:00,2020-01-07 00:00:00,0.4,0.000107142857143,2020
HYP-SCC-EURUSD-M5-001,HIGH:75296:2020-01-08T00:05:00,LONG,HIGH,75296,2020-01-07 23:25:00,75298,2020-01-07 23:35:00,1.11539,75304,2020-01-08 00:05:00,2020-01-08 00:05:00,2.1,0.000303571428571,2020
HYP-SCC-EURUSD-M5-001,HIGH:75592:2020-01-09T00:30:00,LONG,HIGH,75592,2020-01-09 00:05:00,75594,2020-01-09 00:15:00,1.11143,75597,2020-01-09 00:30:00,2020-01-09 00:30:00,0.100000000001,0.00017,2020
HYP-SCC-EURUSD-M5-001,LOW:75891:2020-01-10T01:20:00,SHORT,LOW,75891,2020-01-10 01:00:00,75893,2020-01-10 01:10:00,1.11058,75895,2020-01-10 01:20:00,2020-01-10 01:20:00,0.199999999999,0.000111428571429,2020
HYP-SCC-EURUSD-M5-001,LOW:76130:2020-01-12T22:15:00,SHORT,LOW,76130,2020-01-10 20:55:00,76132,2020-01-10 21:05:00,1.11197,76144,2020-01-12 22:15:00,2020-01-12 22:15:00,0.0999999999984,0.000112142857143,2020
HYP-SCC-EURUSD-M5-001,HIGH:76168:2020-01-13T00:55:00,LONG,HIGH,76168,2020-01-13 00:15:00,76170,2020-01-13 00:25:00,1.11185,76176,2020-01-13 00:55:00,2020-01-13 00:55:00,0.199999999999,9.64285714286e-05,2020
HYP-SCC-EURUSD-M5-001,HIGH:76449:2020-01-14T00:00:00,LONG,HIGH,76449,2020-01-13 23:40:00,76451,2020-01-13 23:50:00,1.11366,76453,2020-01-14 00:00:00,2020-01-14 00:00:00,0.799999999999,0.000105,2020
HYP-SCC-EURUSD-M5-001,HIGH:76734:2020-01-15T00:00:00,LONG,HIGH,76734,2020-01-14 23:25:00,76736,2020-01-14 23:35:00,1.1128,76741,2020-01-15 00:00:00,2020-01-15 00:00:00,1,8.14285714286e-05,2020
HYP-SCC-EURUSD-M5-001,LOW:77045:2020-01-16T01:45:00,SHORT,LOW,77045,2020-01-16 01:20:00,77047,2020-01-16 01:30:00,1.11535,77050,2020-01-16 01:45:00,2020-01-16 01:45:00,0.200000000001,0.0001,2020
HYP-SCC-EURUSD-M5-001,HIGH:77319:2020-01-17T00:30:00,LONG,HIGH,77319,2020-01-17 00:10:00,77321,2020-01-17 00:20:00,1.1137,77323,2020-01-17 00:30:00,2020-01-17 00:30:00,0.200000000001,9.35714285714e-05,2020
HYP-SCC-EURUSD-M5-001,HIGH:77591:2020-01-19T23:25:00,LONG,HIGH,77591,2020-01-19 23:00:00,77593,2020-01-19 23:10:00,1.10913,77596,2020-01-19 23:25:00,2020-01-19 23:25:00,0.200000000001,0.000125,2020
HYP-SCC-EURUSD-M5-001,HIGH:77598:2020-01-20T01:05:00,LONG,HIGH,77598,2020-01-19 23:35:00,77600,2020-01-19 23:45:00,1.10941,77616,2020-01-20 01:05:00,2020-01-20 01:05:00,0.7,0.000148571428571,2020
HYP-SCC-EURUSD-M5-001,LOW:77867:2020-01-21T00:35:00,SHORT,LOW,77867,2020-01-20 22:00:00,77869,2020-01-20 22:10:00,1.10928,77898,2020-01-21 00:35:00,2020-01-21 00:35:00,1.7,0.000104285714286,2020
HYP-SCC-EURUSD-M5-001,HIGH:78177:2020-01-22T00:15:00,LONG,HIGH,78177,2020-01-21 23:50:00,78179,2020-01-22 00:00:00,1.10855,78182,2020-01-22 00:15:00,2020-01-22 00:15:00,0.100000000001,9.35714285715e-05,2020
HYP-SCC-EURUSD-M5-001,LOW:78470:2020-01-23T00:50:00,SHORT,LOW,78470,2020-01-23 00:20:00,78472,2020-01-23 00:30:00,1.10942,78476,2020-01-23 00:50:00,2020-01-23 00:50:00,12.4,0.000240714285714,2020
HYP-SCC-EURUSD-M5-001,LOW:78751:2020-01-24T00:00:00,SHORT,LOW,78751,2020-01-23 23:45:00,78753,2020-01-23 23:55:00,1.10538,78754,2020-01-24 00:00:00,2020-01-24 00:00:00,0.500000000001,0.000101428571429,2020
HYP-SCC-EURUSD-M5-001,HIGH:79024:2020-01-26T23:15:00,LONG,HIGH,79024,2020-01-26 22:40:00,79026,2020-01-26 22:50:00,1.10319,79031,2020-01-26 23:15:00,2020-01-26 23:15:00,0.3,0.000293571428571,2020
HYP-SCC-EURUSD-M5-001,LOW:79050:2020-01-27T01:05:00,SHORT,LOW,79050,2020-01-27 00:50:00,79052,2020-01-27 01:00:00,1.10314,79053,2020-01-27 01:05:00,2020-01-27 01:05:00,0.3,0.000210714285714,2020
HYP-SCC-EURUSD-M5-001,LOW:79325:2020-01-28T00:30:00,SHORT,LOW,79325,2020-01-27 23:45:00,79327,2020-01-27 23:55:00,1.1018,79334,2020-01-28 00:30:00,2020-01-28 00:30:00,0.3,8.35714285715e-05,2020
HYP-SCC-EURUSD-M5-001,LOW:79611:2020-01-29T00:00:00,SHORT,LOW,79611,2020-01-28 23:35:00,79613,2020-01-28 23:45:00,1.10212,79616,2020-01-29 00:00:00,2020-01-29 00:00:00,0.3,9.5e-05,2020
HYP-SCC-EURUSD-M5-001,HIGH:79905:2020-01-30T00:30:00,LONG,HIGH,79905,2020-01-30 00:05:00,79907,2020-01-30 00:15:00,1.10151,79910,2020-01-30 00:30:00,2020-01-30 00:30:00,0.4,0.000126428571429,2020
HYP-SCC-EURUSD-M5-001,HIGH:80195:2020-01-31T00:35:00,LONG,HIGH,80195,2020-01-31 00:15:00,80197,2020-01-31 00:25:00,1.10293,80199,2020-01-31 00:35:00,2020-01-31 00:35:00,1.4,0.000102142857143,2020
HYP-SCC-EURUSD-M5-001,LOW:80447:2020-02-02T22:20:00,SHORT,LOW,80447,2020-01-31 21:15:00,80449,2020-01-31 21:25:00,1.10902,80458,2020-02-02 22:20:00,2020-02-02 22:20:00,2.1,0.000147142857143,2020
HYP-SCC-EURUSD-M5-001,LOW:80480:2020-02-03T00:30:00,SHORT,LOW,80480,2020-02-03 00:10:00,80482,2020-02-03 00:20:00,1.10857,80484,2020-02-03 00:30:00,2020-02-03 00:30:00,2.6,0.000129285714286,2020
HYP-SCC-EURUSD-M5-001,LOW:80765:2020-02-04T00:15:00,SHORT,LOW,80765,2020-02-03 23:55:00,80767,2020-02-04 00:05:00,1.10617,80769,2020-02-04 00:15:00,2020-02-04 00:15:00,0.300000000002,6.85714285714e-05,2020
HYP-SCC-EURUSD-M5-001,LOW:81050:2020-02-05T00:00:00,SHORT,LOW,81050,2020-02-04 23:40:00,81052,2020-02-04 23:50:00,1.10439,81054,2020-02-05 00:00:00,2020-02-05 00:00:00,1.3,8.85714285714e-05,2020
HYP-SCC-EURUSD-M5-001,LOW:81334:2020-02-06T00:10:00,SHORT,LOW,81334,2020-02-05 23:20:00,81336,2020-02-05 23:30:00,1.09984,81344,2020-02-06 00:10:00,2020-02-06 00:10:00,0.7,7.71428571429e-05,2020
HYP-SCC-EURUSD-M5-001,LOW:81612:2020-02-07T00:00:00,SHORT,LOW,81612,2020-02-06 22:30:00,81614,2020-02-06 22:40:00,1.09787,81630,2020-02-07 00:00:00,2020-02-07 00:00:00,0.599999999999,7.71428571428e-05,2020
HYP-SCC-EURUSD-M5-001,HIGH:81900:2020-02-09T23:05:00,LONG,HIGH,81900,2020-02-09 22:40:00,81902,2020-02-09 22:50:00,1.09444,81905,2020-02-09 23:05:00,2020-02-09 23:05:00,0.3,0.000131428571429,2020
HYP-SCC-EURUSD-M5-001,HIGH:81915:2020-02-10T00:25:00,LONG,HIGH,81915,2020-02-09 23:55:00,81917,2020-02-10 00:05:00,1.09506,81921,2020-02-10 00:25:00,2020-02-10 00:25:00,0.500000000001,0.000149285714286,2020
HYP-SCC-EURUSD-M5-001,LOW:82201:2020-02-11T00:10:00,SHORT,LOW,82201,2020-02-10 23:45:00,82203,2020-02-10 23:55:00,1.09087,82206,2020-02-11 00:10:00,2020-02-11 00:10:00,0.3,0.000107142857143,2020
HYP-SCC-EURUSD-M5-001,LOW:82489:2020-02-12T00:00:00,SHORT,LOW,82489,2020-02-11 23:45:00,82491,2020-02-11 23:55:00,1.09182,82492,2020-02-12 00:00:00,2020-02-12 00:00:00,2.9,9.57142857143e-05,2020
HYP-SCC-EURUSD-M5-001,HIGH:82761:2020-02-13T00:05:00,LONG,HIGH,82761,2020-02-12 22:25:00,82763,2020-02-12 22:35:00,1.08741,82781,2020-02-13 00:05:00,2020-02-13 00:05:00,1,0.000157857142857,2020
HYP-SCC-EURUSD-M5-001,LOW:83060:2020-02-14T00:00:00,SHORT,LOW,83060,2020-02-13 23:20:00,83062,2020-02-13 23:30:00,1.08381,83068,2020-02-14 00:00:00,2020-02-14 00:00:00,1.1,0.000142857142857,2020
HYP-SCC-EURUSD-M5-001,HIGH:83341:2020-02-16T23:20:00,LONG,HIGH,83341,2020-02-16 22:55:00,83343,2020-02-16 23:05:00,1.08392,83346,2020-02-16 23:20:00,2020-02-16 23:20:00,0.199999999999,0.000162857142857,2020
HYP-SCC-EURUSD-M5-001,LOW:83342:2020-02-17T00:20:00,SHORT,LOW,83342,2020-02-16 23:00:00,83344,2020-02-16 23:10:00,1.08356,83358,2020-02-17 00:20:00,2020-02-17 00:20:00,0.100000000001,0.000157142857143,2020
HYP-SCC-EURUSD-M5-001,LOW:83638:2020-02-18T00:00:00,SHORT,LOW,83638,2020-02-17 23:40:00,83640,2020-02-17 23:50:00,1.08349,83642,2020-02-18 00:00:00,2020-02-18 00:00:00,1.9,0.000111428571429,2020
HYP-SCC-EURUSD-M5-001,HIGH:83936:2020-02-19T00:45:00,LONG,HIGH,83936,2020-02-19 00:30:00,83938,2020-02-19 00:40:00,1.07968,83939,2020-02-19 00:45:00,2020-02-19 00:45:00,0.199999999999,9.92857142857e-05,2020
HYP-SCC-EURUSD-M5-001,LOW:84213:2020-02-20T00:00:00,SHORT,LOW,84213,2020-02-19 23:35:00,84215,2020-02-19 23:45:00,1.08069,84218,2020-02-20 00:00:00,2020-02-20 00:00:00,0.899999999999,0.000124285714286,2020
HYP-SCC-EURUSD-M5-001,HIGH:84502:2020-02-21T00:00:00,LONG,HIGH,84502,2020-02-20 23:40:00,84504,2020-02-20 23:50:00,1.07891,84506,2020-02-21 00:00:00,2020-02-21 00:00:00,0.100000000001,0.000122857142857,2020
HYP-SCC-EURUSD-M5-001,HIGH:84777:2020-02-23T23:00:00,LONG,HIGH,84777,2020-02-23 22:45:00,84779,2020-02-23 22:55:00,1.08338,84780,2020-02-23 23:00:00,2020-02-23 23:00:00,2.5,0.000456428571429,2020
HYP-SCC-EURUSD-M5-001,HIGH:84789:2020-02-24T00:00:00,LONG,HIGH,84789,2020-02-23 23:45:00,84791,2020-02-23 23:55:00,1.08397,84792,2020-02-24 00:00:00,2020-02-24 00:00:00,0.3,0.000305,2020
HYP-SCC-EURUSD-M5-001,LOW:85087:2020-02-25T00:50:00,SHORT,LOW,85087,2020-02-25 00:35:00,85089,2020-02-25 00:45:00,1.08509,85090,2020-02-25 00:50:00,2020-02-25 00:50:00,0.4,0.000161428571429,2020
HYP-SCC-EURUSD-M5-001,LOW:85356:2020-02-26T00:05:00,SHORT,LOW,85356,2020-02-25 23:00:00,85358,2020-02-25 23:10:00,1.08775,85369,2020-02-26 00:05:00,2020-02-26 00:05:00,0.899999999999,0.00017,2020
HYP-SCC-EURUSD-M5-001,HIGH:85676:2020-02-27T01:55:00,LONG,HIGH,85676,2020-02-27 01:40:00,85678,2020-02-27 01:50:00,1.09007,85679,2020-02-27 01:55:00,2020-02-27 01:55:00,0.499999999999,0.000250714285714,2020
HYP-SCC-EURUSD-M5-001,HIGH:85939:2020-02-28T00:00:00,LONG,HIGH,85939,2020-02-27 23:35:00,85941,2020-02-27 23:45:00,1.10028,85944,2020-02-28 00:00:00,2020-02-28 00:00:00,1.7,0.000287142857143,2020
HYP-SCC-EURUSD-M5-001,HIGH:86206:2020-03-01T22:30:00,LONG,HIGH,86206,2020-03-01 22:05:00,86208,2020-03-01 22:15:00,1.10447,86211,2020-03-01 22:30:00,2020-03-01 22:30:00,0.499999999999,0.000554285714286,2020
HYP-SCC-EURUSD-M5-001,LOW:86226:2020-03-02T00:00:00,SHORT,LOW,86226,2020-03-01 23:45:00,86228,2020-03-01 23:55:00,1.10468,86229,2020-03-02 00:00:00,2020-03-02 00:00:00,0.4,0.000691428571429,2020
HYP-SCC-EURUSD-M5-001,LOW:86509:2020-03-03T00:10:00,SHORT,LOW,86509,2020-03-02 23:20:00,86511,2020-03-02 23:30:00,1.11415,86519,2020-03-03 00:10:00,2020-03-03 00:10:00,1.3,0.000255,2020
HYP-SCC-EURUSD-M5-001,LOW:86797:2020-03-04T00:05:00,SHORT,LOW,86797,2020-03-03 23:20:00,86799,2020-03-03 23:30:00,1.11765,86806,2020-03-04 00:05:00,2020-03-04 00:05:00,6,0.000465714285714,2020
HYP-SCC-EURUSD-M5-001,HIGH:87091:2020-03-05T00:35:00,LONG,HIGH,87091,2020-03-04 23:50:00,87093,2020-03-05 00:00:00,1.11396,87100,2020-03-05 00:35:00,2020-03-05 00:35:00,1.8,0.000274285714286,2020
HYP-SCC-EURUSD-M5-001,LOW:87384:2020-03-06T00:50:00,SHORT,LOW,87384,2020-03-06 00:20:00,87386,2020-03-06 00:30:00,1.12133,87390,2020-03-06 00:50:00,2020-03-06 00:50:00,1.7,0.000483571428571,2020
HYP-SCC-EURUSD-M5-001,HIGH:87644:2020-03-08T22:30:00,LONG,HIGH,87644,2020-03-08 22:10:00,87646,2020-03-08 22:20:00,1.13558,87648,2020-03-08 22:30:00,2020-03-08 22:30:00,2.5,0.00109928571429,2020
HYP-SCC-EURUSD-M5-001,LOW:87662:2020-03-09T00:00:00,SHORT,LOW,87662,2020-03-08 23:40:00,87664,2020-03-08 23:50:00,1.13802,87666,2020-03-09 00:00:00,2020-03-09 00:00:00,0.3,0.000923571428571,2020
HYP-SCC-EURUSD-M5-001,LOW:87951:2020-03-10T00:45:00,SHORT,LOW,87951,2020-03-09 23:50:00,87953,2020-03-10 00:00:00,1.13942,87962,2020-03-10 00:45:00,2020-03-10 00:45:00,3.1,0.000842142857143,2020
HYP-SCC-EURUSD-M5-001,HIGH:88250:2020-03-11T01:40:00,LONG,HIGH,88250,2020-03-11 00:50:00,88252,2020-03-11 01:00:00,1.13252,88260,2020-03-11 01:40:00,2020-03-11 01:40:00,1.3,0.000569285714286,2020
HYP-SCC-EURUSD-M5-001,HIGH:88521:2020-03-12T00:00:00,LONG,HIGH,88521,2020-03-11 23:25:00,88523,2020-03-11 23:35:00,1.12626,88528,2020-03-12 00:00:00,2020-03-12 00:00:00,5.2,0.000332142857143,2020
HYP-SCC-EURUSD-M5-001,LOW:88808:2020-03-13T00:00:00,SHORT,LOW,88808,2020-03-12 23:20:00,88810,2020-03-12 23:30:00,1.11756,88816,2020-03-13 00:00:00,2020-03-13 00:00:00,7,0.000605714285714,2020
HYP-SCC-EURUSD-M5-001,HIGH:89074:2020-03-15T23:20:00,LONG,HIGH,89074,2020-03-15 22:35:00,89076,2020-03-15 22:45:00,1.1176,89083,2020-03-15 23:20:00,2020-03-15 23:20:00,2.6,0.00150214285714,2020
HYP-SCC-EURUSD-M5-001,LOW:89070:2020-03-16T00:00:00,SHORT,LOW,89070,2020-03-15 22:15:00,89072,2020-03-15 22:25:00,1.11412,89091,2020-03-16 00:00:00,2020-03-16 00:00:00,4.4,0.00125142857143,2020
HYP-SCC-EURUSD-M5-001,HIGH:89380:2020-03-17T00:25:00,LONG,HIGH,89380,2020-03-17 00:05:00,89382,2020-03-17 00:15:00,1.11637,89384,2020-03-17 00:25:00,2020-03-17 00:25:00,3.8,0.000318571428571,2020
HYP-SCC-EURUSD-M5-001,LOW:89660:2020-03-18T00:00:00,SHORT,LOW,89660,2020-03-17 23:25:00,89662,2020-03-17 23:35:00,1.10135,89667,2020-03-18 00:00:00,2020-03-18 00:00:00,7.3,0.000426428571429,2020
HYP-SCC-EURUSD-M5-001,LOW:89955:2020-03-19T00:30:00,SHORT,LOW,89955,2020-03-19 00:00:00,89957,2020-03-19 00:10:00,1.09261,89961,2020-03-19 00:30:00,2020-03-19 00:30:00,15.5,0.00154785714286,2020
HYP-SCC-EURUSD-M5-001,HIGH:90239:2020-03-20T00:25:00,LONG,HIGH,90239,2020-03-19 23:40:00,90241,2020-03-19 23:50:00,1.06647,90248,2020-03-20 00:25:00,2020-03-20 00:25:00,0.4,0.000527142857143,2020
HYP-SCC-EURUSD-M5-001,LOW:90488:2020-03-22T22:20:00,SHORT,LOW,90488,2020-03-20 20:25:00,90490,2020-03-20 20:35:00,1.06622,90498,2020-03-22 22:20:00,2020-03-22 22:20:00,6.8,0.00117571428571,2020
HYP-SCC-EURUSD-M5-001,LOW:90520:2020-03-23T00:25:00,SHORT,LOW,90520,2020-03-23 00:10:00,90522,2020-03-23 00:20:00,1.06821,90523,2020-03-23 00:25:00,2020-03-23 00:25:00,3.2,0.00122142857143,2020
HYP-SCC-EURUSD-M5-001,HIGH:90800:2020-03-24T00:05:00,LONG,HIGH,90800,2020-03-23 23:30:00,90802,2020-03-23 23:40:00,1.07648,90807,2020-03-24 00:05:00,2020-03-24 00:05:00,3.7,0.000385,2020
HYP-SCC-EURUSD-M5-001,LOW:91087:2020-03-25T00:00:00,SHORT,LOW,91087,2020-03-24 23:25:00,91089,2020-03-24 23:35:00,1.07968,91094,2020-03-25 00:00:00,2020-03-25 00:00:00,4.8,0.000661428571429,2020
HYP-SCC-EURUSD-M5-001,LOW:91370:2020-03-26T00:05:00,SHORT,LOW,91370,2020-03-25 23:00:00,91372,2020-03-25 23:10:00,1.08773,91383,2020-03-26 00:05:00,2020-03-26 00:05:00,0.600000000002,0.000403571428571,2020
HYP-SCC-EURUSD-M5-001,LOW:91664:2020-03-27T00:15:00,SHORT,LOW,91664,2020-03-26 23:30:00,91666,2020-03-26 23:40:00,1.10399,91673,2020-03-27 00:15:00,2020-03-27 00:15:00,4.4,0.000546428571429,2020
HYP-SCC-EURUSD-M5-001,LOW:91932:2020-03-29T22:15:00,SHORT,LOW,91932,2020-03-29 22:00:00,91934,2020-03-29 22:10:00,1.11149,91935,2020-03-29 22:15:00,2020-03-29 22:15:00,0.500000000001,0.000837142857143,2020
HYP-SCC-EURUSD-M5-001,LOW:91958:2020-03-30T00:30:00,SHORT,LOW,91958,2020-03-30 00:10:00,91960,2020-03-30 00:20:00,1.11187,91962,2020-03-30 00:30:00,2020-03-30 00:30:00,6.6,0.000771428571429,2020
HYP-SCC-EURUSD-M5-001,HIGH:92236:2020-03-31T00:15:00,LONG,HIGH,92236,2020-03-30 23:20:00,92238,2020-03-30 23:30:00,1.10325,92247,2020-03-31 00:15:00,2020-03-31 00:15:00,0.7,0.000475714285714,2020
HYP-SCC-EURUSD-M5-001,HIGH:92531:2020-04-01T00:25:00,LONG,HIGH,92531,2020-04-01 00:05:00,92533,2020-04-01 00:15:00,1.10311,92535,2020-04-01 00:25:00,2020-04-01 00:25:00,0.3,0.000444285714286,2020
HYP-SCC-EURUSD-M5-001,LOW:92815:2020-04-02T00:20:00,SHORT,LOW,92815,2020-04-01 23:45:00,92817,2020-04-01 23:55:00,1.09458,92822,2020-04-02 00:20:00,2020-04-02 00:20:00,1.4,0.000345714285714,2020
HYP-SCC-EURUSD-M5-001,LOW:93099:2020-04-03T00:00:00,SHORT,LOW,93099,2020-04-02 23:25:00,93101,2020-04-02 23:35:00,1.08415,93106,2020-04-03 00:00:00,2020-04-03 00:00:00,1.9,0.000316428571429,2020
