symbol,direction,entry_time,exit_time,gross_pips,net_a_pips,net_b_pips,family,exit_reason,leg_gross_json
BASKET,1,2022-04-25T00:00:00+00:00,2022-04-29T00:00:00+00:00,167.6333333333334,166.1333333333334,164.6333333333334,candidate,friday_flat,"{""EURUSD"": 166.50000000000054, ""GBPUSD"": 162.80000000000072, ""USDJPY"": 173.599999999999}"
BASKET,1,2022-05-02T00:00:00+00:00,2022-05-06T00:00:00+00:00,52.300000000000175,50.800000000000175,49.300000000000175,candidate,friday_flat,"{""EURUSD"": -36.6999999999984, ""GBPUSD"": 154.60000000000028, ""USDJPY"": 38.999999999998636}"
BASKET,1,2022-05-18T00:00:00+00:00,2022-05-20T00:00:00+00:00,-92.43333333333321,-93.93333333333321,-95.43333333333321,candidate,friday_flat,"{""EURUSD"": -97.30000000000015, ""GBPUSD"": -152.30000000000075, ""USDJPY"": -27.69999999999868}"
BASKET,1,2022-05-24T00:00:00+00:00,2022-05-27T00:00:00+00:00,-22.600000000000858,-24.100000000000858,-25.600000000000858,candidate,friday_flat,"{""EURUSD"": 2.3999999999979593, ""GBPUSD"": -99.90000000000165, ""USDJPY"": 29.700000000001125}"
BASKET,1,2022-06-14T00:00:00+00:00,2022-06-15T00:00:00+00:00,-133.40149735089196,-134.90149735089196,-136.40149735089196,candidate,stop,"{""EURUSD"": -27.900000000000702, ""GBPUSD"": -208.5044920526746, ""USDJPY"": -163.80000000000052}"
BASKET,1,2022-06-15T00:00:00+00:00,2022-06-16T00:00:00+00:00,-191.98934682118625,-193.48934682118625,-194.98934682118625,candidate,stop,"{""EURUSD"": -152.63519731578467, ""GBPUSD"": -216.90417119176962, ""USDJPY"": -206.42867195600445}"
BASKET,1,2022-06-16T00:00:00+00:00,2022-06-17T00:00:00+00:00,152.76666666666634,151.26666666666634,149.76666666666634,candidate,friday_flat,"{""EURUSD"": 52.09999999999937, ""GBPUSD"": 131.7999999999997, ""USDJPY"": 274.4}"
BASKET,1,2022-06-20T00:00:00+00:00,2022-06-24T00:00:00+00:00,-17.5999999999996,-19.0999999999996,-20.5999999999996,candidate,friday_flat,"{""EURUSD"": -42.9999999999997, ""GBPUSD"": -20.599999999999508, ""USDJPY"": 10.80000000000041}"
BASKET,1,2022-06-27T00:00:00+00:00,2022-07-01T00:00:00+00:00,102.66666666666679,101.16666666666679,99.66666666666679,candidate,friday_flat,"{""EURUSD"": 156.79999999999916, ""GBPUSD"": 172.00000000000102, ""USDJPY"": -20.79999999999984}"
BASKET,1,2022-07-04T00:00:00+00:00,2022-07-08T00:00:00+00:00,117.89999999999974,116.39999999999974,114.89999999999974,candidate,friday_flat,"{""EURUSD"": 239.0000000000003, ""GBPUSD"": 70.6999999999991, ""USDJPY"": 43.99999999999977}"
BASKET,1,2022-07-12T00:00:00+00:00,2022-07-15T00:00:00+00:00,47.06666666666604,45.56666666666604,44.06666666666604,candidate,friday_flat,"{""EURUSD"": -48.90000000000061, ""GBPUSD"": 22.899999999999032, ""USDJPY"": 167.1999999999997}"
BASKET,-1,2022-07-25T00:00:00+00:00,2022-07-26T00:00:00+00:00,-48.23333333333387,-49.73333333333387,-51.23333333333387,candidate,flat_signal,"{""EURUSD"": -103.2999999999995, ""GBPUSD"": -14.400000000001079, ""USDJPY"": -27.000000000001023}"
BASKET,-1,2022-07-27T00:00:00+00:00,2022-07-29T00:00:00+00:00,130.10000000000105,128.60000000000105,127.10000000000105,candidate,friday_flat,"{""EURUSD"": 28.300000000001102, ""GBPUSD"": 26.399999999999757, ""USDJPY"": 335.6000000000023}"
BASKET,-1,2022-08-01T00:00:00+00:00,2022-08-03T00:00:00+00:00,-136.9146444595866,-138.4146444595866,-139.9146444595866,candidate,stop,"{""EURUSD"": -95.60000000000012, ""GBPUSD"": -102.10000000000052, ""USDJPY"": -213.04393337875922}"
BASKET,-1,2022-08-03T00:00:00+00:00,2022-08-05T00:00:00+00:00,-58.500000000000206,-60.000000000000206,-61.500000000000206,candidate,friday_flat,"{""EURUSD"": 11.499999999999844, ""GBPUSD"": -73.19999999999993, ""USDJPY"": -113.80000000000052}"
BASKET,1,2022-09-08T00:00:00+00:00,2022-09-09T00:00:00+00:00,-116.96752385822815,-118.46752385822815,-119.96752385822815,candidate,stop,"{""EURUSD"": -47.20000000000057, ""GBPUSD"": -85.10000000000016, ""USDJPY"": -218.60257157468368}"
BASKET,1,2022-09-14T00:00:00+00:00,2022-09-16T00:00:00+00:00,22.43333333333304,20.93333333333304,19.43333333333304,candidate,friday_flat,"{""EURUSD"": -31.49999999999986, ""GBPUSD"": 116.19999999999963, ""USDJPY"": -17.40000000000066}"
BASKET,1,2022-09-20T00:00:00+00:00,2022-09-22T00:00:00+00:00,10.370705957039476,8.870705957039476,7.370705957039476,candidate,stop,"{""EURUSD"": 131.6000000000006, ""GBPUSD"": 126.1000000000001, ""USDJPY"": -226.58788212888226}"
BASKET,1,2022-09-22T00:00:00+00:00,2022-09-23T00:00:00+00:00,217.66666666666654,216.16666666666654,214.66666666666654,candidate,friday_flat,"{""EURUSD"": 151.49999999999997, ""GBPUSD"": 408.9000000000009, ""USDJPY"": 92.59999999999877}"
BASKET,1,2022-09-26T00:00:00+00:00,2022-09-29T00:00:00+00:00,-158.94478166162727,-160.44478166162727,-161.94478166162727,candidate,stop,"{""EURUSD"": -175.565718015942, ""GBPUSD"": -267.2686269689395, ""USDJPY"": -34.00000000000034}"
BASKET,1,2022-09-29T00:00:00+00:00,2022-09-30T00:00:00+00:00,4.900000000000498,3.4000000000004977,1.9000000000004977,candidate,friday_flat,"{""EURUSD"": 15.699999999999603, ""GBPUSD"": -38.3, ""USDJPY"": 37.30000000000189}"
BASKET,1,2022-10-03T00:00:00+00:00,2022-10-07T00:00:00+00:00,135.80000000000004,134.30000000000004,132.80000000000004,candidate,friday_flat,"{""EURUSD"": 86.50000000000045, ""GBPUSD"": 236.00000000000065, ""USDJPY"": 84.89999999999895}"
BASKET,1,2022-10-12T00:00:00+00:00,2022-10-14T00:00:00+00:00,27.866666666667168,26.366666666667168,24.866666666667168,candidate,friday_flat,"{""EURUSD"": -21.09999999999945, ""GBPUSD"": -79.89999999999941, ""USDJPY"": 184.60000000000036}"
BASKET,1,2022-10-18T00:00:00+00:00,2022-10-21T00:00:00+00:00,-54.57534791753897,-56.07534791753897,-57.57534791753897,candidate,stop,"{""EURUSD"": -5.0000000000005596, ""GBPUSD"": 28.500000000000192, ""USDJPY"": -187.22604375261653}"
BASKET,-1,2022-10-31T00:00:00+00:00,2022-11-01T00:00:00+00:00,22.300000000000413,20.800000000000416,19.300000000000416,candidate,flat_signal,"{""EURUSD"": -7.899999999999574, ""GBPUSD"": 21.800000000000708, ""USDJPY"": 53.000000000000114}"
BASKET,-1,2022-11-07T00:00:00+00:00,2022-11-08T00:00:00+00:00,56.50000000000025,55.00000000000025,53.50000000000025,candidate,flat_signal,"{""EURUSD"": 51.20000000000013, ""GBPUSD"": 29.50000000000008, ""USDJPY"": 88.80000000000052}"
BASKET,-1,2022-11-14T00:00:00+00:00,2022-11-18T00:00:00+00:00,24.333333333333048,22.833333333333048,21.33333333333305,candidate,friday_flat,"{""EURUSD"": -5.999999999999339, ""GBPUSD"": 127.19999999999843, ""USDJPY"": -48.19999999999993}"
BASKET,-1,2022-11-21T00:00:00+00:00,2022-11-25T00:00:00+00:00,239.500000000001,238.000000000001,236.500000000001,candidate,friday_flat,"{""EURUSD"": 153.30000000000064, ""GBPUSD"": 268.00000000000153, ""USDJPY"": 297.20000000000084}"
BASKET,-1,2022-11-28T00:00:00+00:00,2022-12-02T00:00:00+00:00,333.3333333333343,331.8333333333343,330.3333333333343,candidate,friday_flat,"{""EURUSD"": 202.60000000000167, ""GBPUSD"": 335.0999999999993, ""USDJPY"": 462.3000000000019}"
BASKET,-1,2022-12-05T00:00:00+00:00,2022-12-06T00:00:00+00:00,-37.76666666666821,-39.26666666666821,-40.76666666666821,candidate,flat_signal,"{""EURUSD"": -26.600000000001067, ""GBPUSD"": -58.80000000000107, ""USDJPY"": -27.90000000000248}"
BASKET,-1,2022-12-19T00:00:00+00:00,2022-12-20T00:00:00+00:00,190.70000000000036,189.20000000000036,187.70000000000036,candidate,flat_signal,"{""EURUSD"": 15.399999999998748, ""GBPUSD"": 36.70000000000062, ""USDJPY"": 520.0000000000017}"
BASKET,1,2022-12-29T00:00:00+00:00,2022-12-30T00:00:00+00:00,-87.66666666666687,-89.16666666666687,-90.66666666666687,candidate,friday_flat,"{""EURUSD"": -36.599999999999966, ""GBPUSD"": -35.400000000000986, ""USDJPY"": -190.99999999999966}"
BASKET,-1,2023-01-02T00:00:00+00:00,2023-01-03T00:00:00+00:00,-80.10390922471379,-81.60390922471379,-83.10390922471379,candidate,stop,"{""EURUSD"": -125.71172767414262, ""GBPUSD"": -80.29999999999981, ""USDJPY"": -34.29999999999893}"
BASKET,-1,2023-01-03T00:00:00+00:00,2023-01-05T00:00:00+00:00,-114.79629180985127,-116.29629180985127,-117.79629180985127,candidate,stop,"{""EURUSD"": -26.299999999999102, ""GBPUSD"": -52.700000000001076, ""USDJPY"": -265.38887542955365}"
BASKET,-1,2023-01-05T00:00:00+00:00,2023-01-06T00:00:00+00:00,143.36666666666608,141.86666666666608,140.36666666666608,candidate,friday_flat,"{""EURUSD"": 121.99999999999989, ""GBPUSD"": 181.7000000000002, ""USDJPY"": 126.39999999999816}"
BASKET,-1,2023-01-09T00:00:00+00:00,2023-01-13T00:00:00+00:00,184.8666666666666,183.3666666666666,181.8666666666666,candidate,friday_flat,"{""EURUSD"": 100.49999999999892, ""GBPUSD"": 51.49999999999988, ""USDJPY"": 402.60000000000105}"
BASKET,-1,2023-01-16T00:00:00+00:00,2023-01-18T00:00:00+00:00,-52.16493033818284,-53.66493033818284,-55.16493033818284,candidate,stop,"{""EURUSD"": -27.399999999999647, ""GBPUSD"": 154.99999999999847, ""USDJPY"": -284.09479101454735}"
BASKET,-1,2023-01-18T00:00:00+00:00,2023-01-20T00:00:00+00:00,15.599999999999495,14.099999999999495,12.599999999999495,candidate,friday_flat,"{""EURUSD"": 62.09999999999827, ""GBPUSD"": 52.60000000000042, ""USDJPY"": -67.9000000000002}"
BASKET,-1,2023-01-23T00:00:00+00:00,2023-01-27T00:00:00+00:00,33.566666666666244,32.066666666666244,30.56666666666624,candidate,friday_flat,"{""EURUSD"": -4.20000000000087, ""GBPUSD"": 21.800000000000708, ""USDJPY"": 83.09999999999889}"
BASKET,-1,2023-01-30T00:00:00+00:00,2023-02-03T00:00:00+00:00,-102.90899901900777,-104.40899901900777,-105.90899901900777,candidate,stop,"{""EURUSD"": -56.79999999999907, ""GBPUSD"": -178.12699705702428, ""USDJPY"": -73.79999999999995}"
BASKET,-1,2023-02-06T00:00:00+00:00,2023-02-10T00:00:00+00:00,40.666666666665975,39.166666666665975,37.666666666665975,candidate,friday_flat,"{""EURUSD"": -46.69999999999952, ""GBPUSD"": 40.70000000000018, ""USDJPY"": 127.99999999999727}"
BASKET,-1,2023-02-13T00:00:00+00:00,2023-02-17T00:00:00+00:00,-156.09175874251,-157.59175874251,-159.09175874251,candidate,stop,"{""EURUSD"": -30.799999999999716, ""GBPUSD"": -181.01473199391148, ""USDJPY"": -256.46054423361875}"
BASKET,-1,2023-03-14T00:00:00+00:00,2023-03-15T00:00:00+00:00,-48.69396004837413,-50.19396004837413,-51.69396004837413,candidate,stop,"{""EURUSD"": -127.1818801451241, ""GBPUSD"": -110.59999999999847, ""USDJPY"": 91.70000000000016}"
BASKET,1,2023-03-22T00:00:00+00:00,2023-03-24T00:00:00+00:00,23.066666666666194,21.566666666666194,20.066666666666194,candidate,friday_flat,"{""EURUSD"": 97.30000000000015, ""GBPUSD"": 33.60000000000029, ""USDJPY"": -61.700000000001864}"
BASKET,1,2023-03-28T00:00:00+00:00,2023-03-30T00:00:00+00:00,23.00000000000016,21.50000000000016,20.000000000000163,candidate,flat_signal,"{""EURUSD"": -60.59999999999954, ""GBPUSD"": -48.700000000001516, ""USDJPY"": 178.30000000000155}"
BASKET,-1,2023-04-03T00:00:00+00:00,2023-04-07T00:00:00+00:00,5.7666666666667865,4.2666666666667865,2.7666666666667865,candidate,friday_flat,"{""EURUSD"": -4.700000000001925, ""GBPUSD"": -0.7999999999985796, ""USDJPY"": 22.800000000000864}"
BASKET,1,2023-04-12T00:00:00+00:00,2023-04-14T00:00:00+00:00,42.69999999999919,41.199999999999186,39.699999999999186,candidate,friday_flat,"{""EURUSD"": -3.20000000000098, ""GBPUSD"": 70.6999999999991, ""USDJPY"": 60.599999999999454}"
BASKET,1,2023-04-17T00:00:00+00:00,2023-04-21T00:00:00+00:00,-54.299999999999564,-55.799999999999564,-57.299999999999564,candidate,friday_flat,"{""EURUSD"": -60.700000000000195, ""GBPUSD"": -66.69999999999953, ""USDJPY"": -35.49999999999898}"
BASKET,1,2023-04-24T00:00:00+00:00,2023-04-28T00:00:00+00:00,48.6999999999991,47.1999999999991,45.6999999999991,candidate,friday_flat,"{""EURUSD"": 28.29999999999888, ""GBPUSD"": -83.90000000000119, ""USDJPY"": 201.6999999999996}"
BASKET,-1,2023-05-08T00:00:00+00:00,2023-05-12T00:00:00+00:00,-108.25033232433763,-109.75033232433763,-111.25033232433763,candidate,stop,"{""EURUSD"": -124.5352479946793, ""GBPUSD"": -138.51574897833174, ""USDJPY"": -61.700000000001864}"
BASKET,-1,2023-05-15T00:00:00+00:00,2023-05-18T00:00:00+00:00,-136.2543187592129,-137.7543187592129,-139.2543187592129,candidate,stop,"{""EURUSD"": -102.99999999999976, ""GBPUSD"": -119.10000000000086, ""USDJPY"": -186.66295627763816}"
BASKET,-1,2023-05-18T00:00:00+00:00,2023-05-19T00:00:00+00:00,48.666666666667346,47.166666666667346,45.666666666667346,candidate,friday_flat,"{""EURUSD"": 33.70000000000095, ""GBPUSD"": 38.40000000000065, ""USDJPY"": 73.90000000000043}"
BASKET,-1,2023-05-22T00:00:00+00:00,2023-05-26T00:00:00+00:00,-128.5524385767844,-130.0524385767844,-131.5524385767844,candidate,stop,"{""EURUSD"": -110.36085011113083, ""GBPUSD"": -87.09999999999995, ""USDJPY"": -188.1964656192224}"
BASKET,-1,2023-05-29T00:00:00+00:00,2023-05-31T00:00:00+00:00,59.86666666666682,58.36666666666682,56.86666666666682,candidate,flat_signal,"{""EURUSD"": -20.799999999998597, ""GBPUSD"": 87.29999999999905, ""USDJPY"": 113.10000000000002}"
BASKET,-1,2023-09-04T00:00:00+00:00,2023-09-06T00:00:00+00:00,-101.39999999999979,-102.89999999999979,-104.39999999999979,candidate,flat_signal,"{""EURUSD"": -66.59999999999889, ""GBPUSD"": -117.30000000000018, ""USDJPY"": -120.3000000000003}"
BASKET,-1,2023-09-11T00:00:00+00:00,2023-09-12T00:00:00+00:00,-24.599999999999568,-26.099999999999568,-27.599999999999568,candidate,flat_signal,"{""EURUSD"": 2.900000000001235, ""GBPUSD"": -24.600000000001288, ""USDJPY"": -52.09999999999866}"
BASKET,1,2023-10-03T00:00:00+00:00,2023-10-05T00:00:00+00:00,-82.2333333333331,-83.7333333333331,-85.2333333333331,candidate,flat_signal,"{""EURUSD"": -83.40000000000013, ""GBPUSD"": -115.19999999999975, ""USDJPY"": -48.099999999999454}"
BASKET,1,2023-10-17T00:00:00+00:00,2023-10-20T00:00:00+00:00,2.7666666666672057,1.2666666666672057,-0.23333333333279427,candidate,friday_flat,"{""EURUSD"": -16.199999999999548, ""GBPUSD"": 19.200000000001438, ""USDJPY"": 5.299999999999727}"
BASKET,1,2023-10-26T00:00:00+00:00,2023-10-27T00:00:00+00:00,-22.399999999999846,-23.899999999999846,-25.399999999999846,candidate,friday_flat,"{""EURUSD"": -2.500000000000835, ""GBPUSD"": 11.099999999999444, ""USDJPY"": -75.79999999999814}"
BASKET,1,2023-11-01T00:00:00+00:00,2023-11-02T00:00:00+00:00,-50.066666666666414,-51.566666666666414,-53.066666666666414,candidate,flat_signal,"{""EURUSD"": -51.300000000000786, ""GBPUSD"": -52.200000000000024, ""USDJPY"": -46.699999999998454}"
BASKET,-1,2023-11-06T00:00:00+00:00,2023-11-10T00:00:00+00:00,-105.89043352590289,-107.39043352590289,-108.89043352590289,candidate,stop,"{""EURUSD"": -32.30000000000066, ""GBPUSD"": -143.11060964748768, ""USDJPY"": -142.26069093022033}"
BASKET,-1,2023-11-13T00:00:00+00:00,2023-11-17T00:00:00+00:00,203.9333333333344,202.4333333333344,200.9333333333344,candidate,friday_flat,"{""EURUSD"": 214.70000000000098, ""GBPUSD"": 183.20000000000113, ""USDJPY"": 213.900000000001}"
BASKET,-1,2023-11-20T00:00:00+00:00,2023-11-24T00:00:00+00:00,-6.199999999999228,-7.699999999999228,-9.199999999999228,candidate,friday_flat,"{""EURUSD"": -3.4000000000000696, ""GBPUSD"": 91.70000000000122, ""USDJPY"": -106.89999999999884}"
BASKET,-1,2023-11-27T00:00:00+00:00,2023-12-01T00:00:00+00:00,56.34054864598863,54.84054864598863,53.34054864598863,candidate,stop,"{""EURUSD"": -102.17835406203467, ""GBPUSD"": 83.20000000000104, ""USDJPY"": 187.99999999999955}"
BASKET,-1,2023-12-04T00:00:00+00:00,2023-12-08T00:00:00+00:00,11.791543878818834,10.291543878818834,8.791543878818834,candidate,stop,"{""EURUSD"": -109.02536836354447, ""GBPUSD"": -85.89999999999876, ""USDJPY"": 230.29999999999973}"
BASKET,-1,2023-12-11T00:00:00+00:00,2023-12-15T00:00:00+00:00,219.0666666666672,217.5666666666672,216.0666666666672,candidate,friday_flat,"{""EURUSD"": 129.70000000000147, ""GBPUSD"": 122.70000000000003, ""USDJPY"": 404.8000000000002}"
BASKET,-1,2023-12-18T00:00:00+00:00,2023-12-22T00:00:00+00:00,58.63333333333301,57.13333333333301,55.63333333333301,candidate,friday_flat,"{""EURUSD"": 90.40000000000158, ""GBPUSD"": 48.299999999998896, ""USDJPY"": 37.19999999999857}"
BASKET,-1,2023-12-25T00:00:00+00:00,2023-12-29T00:00:00+00:00,64.13333333333208,62.633333333332075,61.133333333332075,candidate,friday_flat,"{""EURUSD"": 22.499999999998632, ""GBPUSD"": 28.099999999999792, ""USDJPY"": 141.7999999999978}"
BASKET,-1,2024-01-02T00:00:00+00:00,2024-01-04T00:00:00+00:00,-46.951089197797266,-48.451089197797266,-49.951089197797266,candidate,stop,"{""EURUSD"": 2.7999999999983594, ""GBPUSD"": 65.3999999999999, ""USDJPY"": -209.05326759339005}"
BASKET,-1,2024-01-04T00:00:00+00:00,2024-01-05T00:00:00+00:00,13.300000000000592,11.800000000000592,10.300000000000592,candidate,friday_flat,"{""EURUSD"": -2.6999999999999247, ""GBPUSD"": 36.19999999999956, ""USDJPY"": 6.400000000002137}"
BASKET,-1,2024-01-08T00:00:00+00:00,2024-01-12T00:00:00+00:00,-21.433333333333064,-22.933333333333064,-24.433333333333064,candidate,friday_flat,"{""EURUSD"": 0.10000000000065512, ""GBPUSD"": 4.20000000000087, ""USDJPY"": -68.6000000000007}"
BASKET,-1,2024-01-15T00:00:00+00:00,2024-01-17T00:00:00+00:00,-122.79856477140942,-124.29856477140942,-125.79856477140942,candidate,stop,"{""EURUSD"": -100.60026177250325, ""GBPUSD"": -50.90000000000039, ""USDJPY"": -216.89543254172463}"
BASKET,-1,2024-01-17T00:00:00+00:00,2024-01-19T00:00:00+00:00,15.333333333332888,13.833333333332888,12.333333333332888,candidate,friday_flat,"{""EURUSD"": 14.499999999999513, ""GBPUSD"": 27.29999999999899, ""USDJPY"": 4.200000000000159}"
BASKET,-1,2024-01-22T00:00:00+00:00,2024-01-26T00:00:00+00:00,-14.566666666667032,-16.066666666667032,-17.566666666667032,candidate,friday_flat,"{""EURUSD"": -28.700000000001502, ""GBPUSD"": -9.200000000000319, ""USDJPY"": -5.799999999999272}"
BASKET,-1,2024-01-29T00:00:00+00:00,2024-02-02T00:00:00+00:00,-69.63333333333331,-71.13333333333331,-72.63333333333331,candidate,friday_flat,"{""EURUSD"": -46.299999999999116, ""GBPUSD"": -77.19999999999949, ""USDJPY"": -85.40000000000134}"
BASKET,-1,2024-02-05T00:00:00+00:00,2024-02-06T00:00:00+00:00,48.43333333333435,46.93333333333435,45.43333333333435,candidate,flat_signal,"{""EURUSD"": 11.800000000001809, ""GBPUSD"": 59.899999999999395, ""USDJPY"": 73.60000000000184}"
BASKET,1,2024-03-06T00:00:00+00:00,2024-03-07T00:00:00+00:00,-87.22769286275822,-88.72769286275822,-90.22769286275822,candidate,stop,"{""EURUSD"": -49.199999999998134, ""GBPUSD"": -77.49999999999923, ""USDJPY"": -134.9830785882773}"
BASKET,1,2024-03-07T00:00:00+00:00,2024-03-08T00:00:00+00:00,-61.50785765827725,-63.00785765827725,-64.50785765827725,candidate,stop,"{""EURUSD"": 9.499999999997844, ""GBPUSD"": -49.300000000001006, ""USDJPY"": -144.72357297482858}"
BASKET,1,2024-03-12T00:00:00+00:00,2024-03-15T00:00:00+00:00,78.56666666666723,77.06666666666723,75.56666666666723,candidate,friday_flat,"{""EURUSD"": 38.90000000000171, ""GBPUSD"": 57.000000000000384, ""USDJPY"": 139.7999999999996}"
BASKET,1,2024-03-18T00:00:00+00:00,2024-03-22T00:00:00+00:00,141.3000000000004,139.8000000000004,138.3000000000004,candidate,friday_flat,"{""EURUSD"": 66.6000000000011, ""GBPUSD"": 125.80000000000035, ""USDJPY"": 231.49999999999977}"
BASKET,1,2024-03-26T00:00:00+00:00,2024-03-29T00:00:00+00:00,10.766666666666621,9.266666666666621,7.76666666666662,candidate,friday_flat,"{""EURUSD"": 39.5000000000012, ""GBPUSD"": 11.499999999999844, ""USDJPY"": -18.700000000001182}"
BASKET,1,2024-04-01T00:00:00+00:00,2024-04-03T00:00:00+00:00,-58.633302360582285,-60.133302360582285,-61.633302360582285,candidate,stop,"{""EURUSD"": -79.29990708174682, ""GBPUSD"": -101.29999999999971, ""USDJPY"": 4.699999999999704}"
BASKET,1,2024-04-04T00:00:00+00:00,2024-04-05T00:00:00+00:00,10.9666666666658,9.4666666666658,7.966666666665799,candidate,friday_flat,"{""EURUSD"": -0.10000000000065512, ""GBPUSD"": 4.499999999998394, ""USDJPY"": 28.49999999999966}"
BASKET,1,2024-04-08T00:00:00+00:00,2024-04-12T00:00:00+00:00,189.73333333333323,188.23333333333323,186.73333333333323,candidate,friday_flat,"{""EURUSD"": 217.89999999999975, ""GBPUSD"": 206.10000000000016, ""USDJPY"": 145.19999999999982}"
BASKET,1,2024-04-15T00:00:00+00:00,2024-04-19T00:00:00+00:00,26.966666666667205,25.466666666667205,23.966666666667205,candidate,friday_flat,"{""EURUSD"": -31.999999999998696, ""GBPUSD"": 76.8000000000013, ""USDJPY"": 36.099999999999}"
BASKET,1,2024-04-22T00:00:00+00:00,2024-04-24T00:00:00+00:00,-37.12341847144458,-38.62341847144458,-40.12341847144458,candidate,stop,"{""EURUSD"": -44.10000000000025, ""GBPUSD"": -117.57025541433208, ""USDJPY"": 50.29999999999859}"
BASKET,1,2024-04-24T00:00:00+00:00,2024-04-26T00:00:00+00:00,91.76666666666652,90.26666666666652,88.76666666666652,candidate,friday_flat,"{""EURUSD"": 5.800000000000249, ""GBPUSD"": -30.000000000001137, ""USDJPY"": 299.50000000000045}"
BASKET,1,2024-04-29T00:00:00+00:00,2024-05-01T00:00:00+00:00,-48.22151322491084,-49.72151322491084,-51.22151322491084,candidate,stop,"{""EURUSD"": 11.100000000001664, ""GBPUSD"": 36.999999999998145, ""USDJPY"": -192.7645396747323}"
BASKET,1,2024-05-01T00:00:00+00:00,2024-05-03T00:00:00+00:00,-116.80467786100606,-118.30467786100606,-119.80467786100606,candidate,stop,"{""EURUSD"": -92.93083355735642, ""GBPUSD"": -20.000000000000018, ""USDJPY"": -237.48320002566174}"
BASKET,1,2024-05-06T00:00:00+00:00,2024-05-10T00:00:00+00:00,74.73333333333298,73.23333333333298,71.73333333333298,candidate,friday_flat,"{""EURUSD"": -1.80000000000069, ""GBPUSD"": 37.8999999999996, ""USDJPY"": 188.10000000000002}"
BASKET,1,2024-05-13T00:00:00+00:00,2024-05-15T00:00:00+00:00,-109.02611049859733,-110.52611049859733,-112.02611049859733,candidate,stop,"{""EURUSD"": -82.05823361768782, ""GBPUSD"": -113.02009787810485, ""USDJPY"": -131.99999999999932}"
BASKET,1,2024-05-15T00:00:00+00:00,2024-05-17T00:00:00+00:00,24.899999999999466,23.399999999999466,21.899999999999466,candidate,friday_flat,"{""EURUSD"": 15.199999999999658, ""GBPUSD"": -15.300000000000313, ""USDJPY"": 74.79999999999905}"
BASKET,1,2024-05-20T00:00:00+00:00,2024-05-24T00:00:00+00:00,18.200000000000543,16.700000000000543,15.200000000000543,candidate,friday_flat,"{""EURUSD"": 10.399999999999299, ""GBPUSD"": -30.89999999999815, ""USDJPY"": 75.10000000000048}"
BASKET,1,2024-05-29T00:00:00+00:00,2024-05-31T00:00:00+00:00,-51.754394270147344,-53.254394270147344,-54.754394270147344,candidate,stop,"{""EURUSD"": -74.16318281044053, ""GBPUSD"": -40.40000000000043, ""USDJPY"": -40.70000000000107}"
BASKET,1,2024-06-03T00:00:00+00:00,2024-06-04T00:00:00+00:00,-18.333333333333595,-19.833333333333595,-21.333333333333595,candidate,flat_signal,"{""EURUSD"": 25.100000000000122, ""GBPUSD"": 37.0999999999988, ""USDJPY"": -117.1999999999997}"
BASKET,1,2024-06-10T00:00:00+00:00,2024-06-12T00:00:00+00:00,-71.93496510002166,-73.43496510002166,-74.93496510002166,candidate,stop,"{""EURUSD"": -83.86562547900932, ""GBPUSD"": -103.03926982105693, ""USDJPY"": -28.899999999998727}"
BASKET,1,2024-06-12T00:00:00+00:00,2024-06-14T00:00:00+00:00,94.63333333333308,93.13333333333308,91.63333333333308,candidate,friday_flat,"{""EURUSD"": 106.30000000000139, ""GBPUSD"": 112.39999999999917, ""USDJPY"": 65.19999999999868}"
BASKET,1,2024-06-18T00:00:00+00:00,2024-06-21T00:00:00+00:00,103.03333333333245,101.53333333333245,100.03333333333245,candidate,friday_flat,"{""EURUSD"": 47.80000000000006, ""GBPUSD"": 67.69999999999942, ""USDJPY"": 193.59999999999786}"
BASKET,1,2024-06-24T00:00:00+00:00,2024-06-28T00:00:00+00:00,60.16666666666674,58.66666666666674,57.16666666666674,candidate,friday_flat,"{""EURUSD"": 19.700000000000273, ""GBPUSD"": 38.60000000000196, ""USDJPY"": 122.199999999998}"
BASKET,-1,2024-07-01T00:00:00+00:00,2024-07-05T00:00:00+00:00,111.9666666666664,110.4666666666664,108.9666666666664,candidate,friday_flat,"{""EURUSD"": 100.00000000000009, ""GBPUSD"": 163.9999999999997, ""USDJPY"": 71.89999999999941}"
BASKET,-1,2024-07-08T00:00:00+00:00,2024-07-12T00:00:00+00:00,186.4333333333333,184.9333333333333,183.4333333333333,candidate,friday_flat,"{""EURUSD"": 82.29999999999959, ""GBPUSD"": 181.59999999999954, ""USDJPY"": 295.4000000000008}"
BASKET,-1,2024-07-15T00:00:00+00:00,2024-07-19T00:00:00+00:00,-0.46666666666602313,-1.966666666666023,-3.4666666666660233,candidate,friday_flat,"{""EURUSD"": -9.799999999999809, ""GBPUSD"": -55.39999999999878, ""USDJPY"": 63.80000000000052}"
BASKET,-1,2024-07-22T00:00:00+00:00,2024-07-26T00:00:00+00:00,74.83333333333253,73.33333333333253,71.83333333333253,candidate,friday_flat,"{""EURUSD"": -35.00000000000058, ""GBPUSD"": -68.20000000000049, ""USDJPY"": 327.6999999999987}"
BASKET,-1,2024-07-29T00:00:00+00:00,2024-08-01T00:00:00+00:00,114.5457884146773,113.0457884146773,111.5457884146773,candidate,stop,"{""EURUSD"": -29.700000000001392, ""GBPUSD"": -92.46263475596538, ""USDJPY"": 465.7999999999987}"
