family,symbol,direction,entry_time,exit_time,gross_pips,net_a_pips,net_b_pips,exit_reason,leg_gross_json
candidate,BASKET,-1,2022-11-07T00:00:00+00:00,2022-11-09T00:00:00+00:00,-50.966666666665446,-52.466666666665446,-53.966666666665446,flat_signal,"{""EURUSD"": -9.699999999999154, ""GBPUSD"": -158.49999999999918, ""USDJPY"": 15.300000000002001}"
candidate,BASKET,1,2022-11-10T00:00:00+00:00,2022-11-11T00:00:00+00:00,-160.0666666666672,-161.5666666666672,-163.0666666666672,friday_flat,"{""EURUSD"": -143.69999999999993, ""GBPUSD"": -118.30000000000007, ""USDJPY"": -218.20000000000164}"
candidate,BASKET,-1,2022-11-14T00:00:00+00:00,2022-11-15T00:00:00+00:00,64.09999999999941,62.599999999999405,61.099999999999405,flat_signal,"{""EURUSD"": 22.200000000001108, ""GBPUSD"": 107.89999999999854, ""USDJPY"": 62.19999999999857}"
candidate,BASKET,1,2022-11-17T00:00:00+00:00,2022-11-18T00:00:00+00:00,12.833333333333472,11.333333333333472,9.833333333333472,friday_flat,"{""EURUSD"": 43.59999999999919, ""GBPUSD"": -23.499999999998522, ""USDJPY"": 18.39999999999975}"
candidate,BASKET,1,2022-11-29T00:00:00+00:00,2022-11-30T00:00:00+00:00,-82.03333333333349,-83.53333333333349,-85.03333333333349,flat_signal,"{""EURUSD"": -76.8000000000013, ""GBPUSD"": -103.2999999999995, ""USDJPY"": -65.99999999999966}"
candidate,BASKET,-1,2022-12-01T00:00:00+00:00,2022-12-02T00:00:00+00:00,49.766666666666914,48.266666666666914,46.766666666666914,friday_flat,"{""EURUSD"": 16.00000000000046, ""GBPUSD"": 35.49999999999942, ""USDJPY"": 97.80000000000086}"
candidate,BASKET,1,2022-12-06T00:00:00+00:00,2022-12-08T00:00:00+00:00,-76.20000000000063,-77.70000000000063,-79.20000000000063,flat_signal,"{""EURUSD"": -88.09999999999984, ""GBPUSD"": -104.5000000000007, ""USDJPY"": -36.000000000001364}"
candidate,BASKET,-1,2022-12-13T00:00:00+00:00,2022-12-14T00:00:00+00:00,41.03333333333339,39.53333333333339,38.03333333333339,flat_signal,"{""EURUSD"": 49.999999999998934, ""GBPUSD"": 61.20000000000125, ""USDJPY"": 11.899999999999977}"
candidate,BASKET,-1,2022-12-22T00:00:00+00:00,2022-12-23T00:00:00+00:00,-5.566666666665713,-7.066666666665713,-8.566666666665713,friday_flat,"{""EURUSD"": 19.200000000001438, ""GBPUSD"": 9.999999999998899, ""USDJPY"": -45.899999999997476}"
candidate,BASKET,1,2023-01-04T00:00:00+00:00,2023-01-05T00:00:00+00:00,100.26666666666596,98.76666666666596,97.26666666666596,flat_signal,"{""EURUSD"": 82.29999999999959, ""GBPUSD"": 140.40000000000052, ""USDJPY"": 78.09999999999775}"
candidate,BASKET,-1,2023-01-09T00:00:00+00:00,2023-01-10T00:00:00+00:00,-22.633333333333493,-24.133333333333493,-25.633333333333493,flat_signal,"{""EURUSD"": 1.5999999999993797, ""GBPUSD"": -34.10000000000135, ""USDJPY"": -35.3999999999985}"
candidate,BASKET,-1,2023-01-11T00:00:00+00:00,2023-01-12T00:00:00+00:00,159.266666666666,157.766666666666,156.266666666666,flat_signal,"{""EURUSD"": 95.89999999999986, ""GBPUSD"": 59.59999999999965, ""USDJPY"": 322.2999999999985}"
candidate,BASKET,1,2023-01-19T00:00:00+00:00,2023-01-20T00:00:00+00:00,26.40000000000038,24.90000000000038,23.40000000000038,friday_flat,"{""EURUSD"": -26.299999999999102, ""GBPUSD"": -11.099999999999444, ""USDJPY"": 116.59999999999968}"
candidate,BASKET,-1,2023-01-23T00:00:00+00:00,2023-01-25T00:00:00+00:00,58.466666666665525,56.966666666665525,55.466666666665525,flat_signal,"{""EURUSD"": 43.199999999998795, ""GBPUSD"": 23.699999999999832, ""USDJPY"": 108.49999999999795}"
candidate,BASKET,1,2023-01-31T00:00:00+00:00,2023-02-01T00:00:00+00:00,-97.75182263742363,-99.25182263742363,-100.75182263742363,stop,"{""EURUSD"": -123.65546791227143, ""GBPUSD"": -54.199999999999804, ""USDJPY"": -115.39999999999964}"
candidate,BASKET,-1,2023-02-01T00:00:00+00:00,2023-02-02T00:00:00+00:00,-67.36666666666707,-68.86666666666707,-70.36666666666707,flat_signal,"{""EURUSD"": -78.70000000000043, ""GBPUSD"": -149.60000000000085, ""USDJPY"": 26.200000000000045}"
candidate,BASKET,-1,2023-02-08T00:00:00+00:00,2023-02-09T00:00:00+00:00,19.399999999999256,17.899999999999256,16.399999999999256,rebalance,"{""EURUSD"": 25.699999999999612, ""GBPUSD"": 50.200000000000244, ""USDJPY"": -17.700000000002092}"
candidate,BASKET,1,2023-02-09T00:00:00+00:00,2023-02-10T00:00:00+00:00,34.733333333333206,33.233333333333206,31.733333333333206,friday_flat,"{""EURUSD"": 60.40000000000045, ""GBPUSD"": 62.19999999999892, ""USDJPY"": -18.39999999999975}"
candidate,BASKET,-1,2023-02-14T00:00:00+00:00,2023-02-15T00:00:00+00:00,-98.29999999999951,-99.79999999999951,-101.29999999999951,flat_signal,"{""EURUSD"": -48.799999999999955, ""GBPUSD"": -140.89999999999935, ""USDJPY"": -105.19999999999925}"
candidate,BASKET,1,2023-02-22T00:00:00+00:00,2023-02-23T00:00:00+00:00,4.766666666666748,3.2666666666667488,1.7666666666667485,flat_signal,"{""EURUSD"": 7.399999999999629, ""GBPUSD"": 32.10000000000157, ""USDJPY"": -25.200000000000955}"
candidate,BASKET,1,2023-03-08T00:00:00+00:00,2023-03-09T00:00:00+00:00,-80.73333333333353,-82.23333333333353,-83.73333333333353,flat_signal,"{""EURUSD"": -37.20000000000167, ""GBPUSD"": -78.79999999999886, ""USDJPY"": -126.20000000000005}"
candidate,BASKET,1,2023-03-13T00:00:00+00:00,2023-03-15T00:00:00+00:00,101.56666666666483,100.06666666666483,98.56666666666483,rebalance,"{""EURUSD"": 151.9999999999988, ""GBPUSD"": 140.69999999999806, ""USDJPY"": 11.999999999997613}"
candidate,BASKET,-1,2023-03-15T00:00:00+00:00,2023-03-16T00:00:00+00:00,24.29999999999947,22.79999999999947,21.299999999999468,rebalance,"{""EURUSD"": 34.89999999999993, ""GBPUSD"": 64.9999999999995, ""USDJPY"": -27.000000000001023}"
candidate,BASKET,1,2023-03-16T00:00:00+00:00,2023-03-17T00:00:00+00:00,-100.00000000000016,-101.50000000000016,-103.00000000000016,friday_flat,"{""EURUSD"": -53.7999999999994, ""GBPUSD"": -69.90000000000052, ""USDJPY"": -176.30000000000052}"
candidate,BASKET,1,2023-03-20T00:00:00+00:00,2023-03-21T00:00:00+00:00,39.06666666666559,37.56666666666559,36.06666666666559,rebalance,"{""EURUSD"": -49.000000000001265, ""GBPUSD"": 55.099999999999035, ""USDJPY"": 111.099999999999}"
candidate,BASKET,-1,2023-03-21T00:00:00+00:00,2023-03-23T00:00:00+00:00,99.09999999999899,97.59999999999899,96.09999999999899,rebalance,"{""EURUSD"": 65.29999999999924, ""GBPUSD"": 70.29999999999869, ""USDJPY"": 161.69999999999902}"
candidate,BASKET,1,2023-03-23T00:00:00+00:00,2023-03-24T00:00:00+00:00,40.500000000000256,39.000000000000256,37.500000000000256,friday_flat,"{""EURUSD"": 71.90000000000029, ""GBPUSD"": 57.40000000000078, ""USDJPY"": -7.800000000000296}"
candidate,BASKET,-1,2023-03-28T00:00:00+00:00,2023-03-29T00:00:00+00:00,-71.19999999999978,-72.69999999999978,-74.19999999999978,flat_signal,"{""EURUSD"": 0.0, ""GBPUSD"": -21.899999999999142, ""USDJPY"": -191.70000000000016}"
candidate,BASKET,-1,2023-03-30T00:00:00+00:00,2023-03-31T00:00:00+00:00,-43.49999999999966,-44.99999999999966,-46.49999999999966,friday_flat,"{""EURUSD"": -62.100000000000485, ""GBPUSD"": -56.400000000000894, ""USDJPY"": -11.999999999997613}"
candidate,BASKET,1,2023-04-05T00:00:00+00:00,2023-04-06T00:00:00+00:00,17.76666666666721,16.26666666666721,14.766666666667211,flat_signal,"{""EURUSD"": -13.600000000000279, ""GBPUSD"": 21.600000000001618, ""USDJPY"": 45.300000000000296}"
candidate,BASKET,1,2023-04-26T00:00:00+00:00,2023-04-27T00:00:00+00:00,5.133333333332324,3.633333333332324,2.1333333333323226,flat_signal,"{""EURUSD"": 13.199999999999878, ""GBPUSD"": -29.000000000001247, ""USDJPY"": 31.19999999999834}"
candidate,BASKET,-1,2023-05-02T00:00:00+00:00,2023-05-03T00:00:00+00:00,110.19999999999987,108.69999999999987,107.19999999999987,rebalance,"{""EURUSD"": 60.700000000000195, ""GBPUSD"": 95.49999999999947, ""USDJPY"": 174.39999999999998}"
candidate,BASKET,1,2023-05-03T00:00:00+00:00,2023-05-05T00:00:00+00:00,-8.566666666666597,-10.066666666666597,-11.566666666666597,friday_flat,"{""EURUSD"": 41.80000000000072, ""GBPUSD"": -67.60000000000099, ""USDJPY"": 0.10000000000047748}"
candidate,BASKET,-1,2023-05-08T00:00:00+00:00,2023-05-09T00:00:00+00:00,-18.000000000001393,-19.500000000001393,-21.000000000001393,flat_signal,"{""EURUSD"": -43.90000000000116, ""GBPUSD"": 2.1999999999988695, ""USDJPY"": -12.300000000001887}"
candidate,BASKET,-1,2023-05-18T00:00:00+00:00,2023-05-19T00:00:00+00:00,48.666666666667346,47.166666666667346,45.666666666667346,friday_flat,"{""EURUSD"": 33.70000000000095, ""GBPUSD"": 38.40000000000065, ""USDJPY"": 73.90000000000043}"
candidate,BASKET,1,2023-05-24T00:00:00+00:00,2023-05-25T00:00:00+00:00,43.20000000000033,41.70000000000034,40.20000000000034,flat_signal,"{""EURUSD"": 25.399999999999867, ""GBPUSD"": 45.20000000000079, ""USDJPY"": 59.00000000000034}"
candidate,BASKET,-1,2023-05-29T00:00:00+00:00,2023-05-31T00:00:00+00:00,59.86666666666682,58.36666666666682,56.86666666666682,flat_signal,"{""EURUSD"": -20.799999999998597, ""GBPUSD"": 87.29999999999905, ""USDJPY"": 113.10000000000002}"
candidate,BASKET,1,2023-06-01T00:00:00+00:00,2023-06-02T00:00:00+00:00,82.36666666666578,80.86666666666578,79.36666666666578,friday_flat,"{""EURUSD"": 55.49999999999944, ""GBPUSD"": 75.7999999999992, ""USDJPY"": 115.7999999999987}"
candidate,BASKET,-1,2023-06-05T00:00:00+00:00,2023-06-06T00:00:00+00:00,-13.933333333334078,-15.433333333334078,-16.93333333333408,flat_signal,"{""EURUSD"": -20.200000000001328, ""GBPUSD"": -11.799999999999589, ""USDJPY"": -9.800000000001319}"
candidate,BASKET,-1,2023-06-14T00:00:00+00:00,2023-06-15T00:00:00+00:00,73.4666666666674,71.9666666666674,70.4666666666674,flat_signal,"{""EURUSD"": 114.60000000000025, ""GBPUSD"": 122.80000000000068, ""USDJPY"": -16.99999999999875}"
candidate,BASKET,1,2023-06-21T00:00:00+00:00,2023-06-23T00:00:00+00:00,110.29999999999933,108.79999999999933,107.29999999999933,friday_flat,"{""EURUSD"": 95.79999999999922, ""GBPUSD"": 53.19999999999991, ""USDJPY"": 181.89999999999884}"
candidate,BASKET,1,2023-06-26T00:00:00+00:00,2023-06-28T00:00:00+00:00,55.69999999999962,54.19999999999962,52.69999999999962,rebalance,"{""EURUSD"": -7.099999999999884, ""GBPUSD"": 76.30000000000025, ""USDJPY"": 97.8999999999985}"
candidate,BASKET,-1,2023-06-28T00:00:00+00:00,2023-06-29T00:00:00+00:00,-32.36666666666634,-33.86666666666634,-35.36666666666634,flat_signal,"{""EURUSD"": -49.29999999999879, ""GBPUSD"": -22.599999999999287, ""USDJPY"": -25.200000000000955}"
candidate,BASKET,-1,2023-07-03T00:00:00+00:00,2023-07-04T00:00:00+00:00,1.999999999999898,0.49999999999989814,-1.000000000000102,flat_signal,"{""EURUSD"": -31.90000000000026, ""GBPUSD"": 18.400000000000638, ""USDJPY"": 19.499999999999318}"
candidate,BASKET,1,2023-08-03T00:00:00+00:00,2023-08-04T00:00:00+00:00,-59.90000000000017,-61.40000000000017,-62.90000000000017,friday_flat,"{""EURUSD"": -57.49999999999922, ""GBPUSD"": -36.40000000000087, ""USDJPY"": -85.80000000000041}"
candidate,BASKET,1,2023-08-07T00:00:00+00:00,2023-08-08T00:00:00+00:00,56.86666666666573,55.36666666666573,53.86666666666573,rebalance,"{""EURUSD"": 46.49999999999821, ""GBPUSD"": 35.49999999999942, ""USDJPY"": 88.59999999999957}"
candidate,BASKET,-1,2023-08-08T00:00:00+00:00,2023-08-09T00:00:00+00:00,-15.400000000000643,-16.90000000000064,-18.40000000000064,rebalance,"{""EURUSD"": 17.799999999998928, ""GBPUSD"": -29.100000000001902, ""USDJPY"": -34.899999999998954}"
candidate,BASKET,1,2023-08-09T00:00:00+00:00,2023-08-11T00:00:00+00:00,59.16666666666644,57.66666666666644,56.16666666666644,friday_flat,"{""EURUSD"": 28.29999999999888, ""GBPUSD"": 26.299999999999102, ""USDJPY"": 122.90000000000134}"
candidate,BASKET,1,2023-08-16T00:00:00+00:00,2023-08-17T00:00:00+00:00,-20.033333333332976,-21.533333333332976,-23.033333333332976,flat_signal,"{""EURUSD"": 7.099999999999884, ""GBPUSD"": -15.399999999998748, ""USDJPY"": -51.80000000000007}"
candidate,BASKET,-1,2023-08-22T00:00:00+00:00,2023-08-23T00:00:00+00:00,38.999999999999794,37.499999999999794,35.999999999999794,flat_signal,"{""EURUSD"": 17.500000000001403, ""GBPUSD"": -6.300000000001305, ""USDJPY"": 105.79999999999927}"
candidate,BASKET,-1,2023-08-28T00:00:00+00:00,2023-08-29T00:00:00+00:00,56.50000000000009,55.00000000000009,53.50000000000009,flat_signal,"{""EURUSD"": 61.1000000000006, ""GBPUSD"": 42.29999999999956, ""USDJPY"": 66.10000000000014}"
candidate,BASKET,-1,2023-08-30T00:00:00+00:00,2023-08-31T00:00:00+00:00,-18.999999999999773,-20.499999999999773,-21.999999999999773,flat_signal,"{""EURUSD"": -80.00000000000007, ""GBPUSD"": -46.69999999999952, ""USDJPY"": 69.70000000000027}"
candidate,BASKET,-1,2023-09-04T00:00:00+00:00,2023-09-06T00:00:00+00:00,-101.39999999999979,-102.89999999999979,-104.39999999999979,flat_signal,"{""EURUSD"": -66.59999999999889, ""GBPUSD"": -117.30000000000018, ""USDJPY"": -120.3000000000003}"
candidate,BASKET,1,2023-09-07T00:00:00+00:00,2023-09-08T00:00:00+00:00,18.100000000000122,16.600000000000122,15.100000000000122,friday_flat,"{""EURUSD"": -4.500000000000615, ""GBPUSD"": 6.699999999999484, ""USDJPY"": 52.1000000000015}"
candidate,BASKET,-1,2023-09-12T00:00:00+00:00,2023-09-13T00:00:00+00:00,-18.76666666666728,-20.26666666666728,-21.766666666667277,rebalance,"{""EURUSD"": -24.600000000001288, ""GBPUSD"": 4.8000000000003595, ""USDJPY"": -36.50000000000091}"
candidate,BASKET,1,2023-09-13T00:00:00+00:00,2023-09-14T00:00:00+00:00,56.76666666666667,55.26666666666667,53.76666666666667,flat_signal,"{""EURUSD"": 86.29999999999914, ""GBPUSD"": 81.99999999999984, ""USDJPY"": 2.000000000001023}"
candidate,BASKET,1,2023-09-18T00:00:00+00:00,2023-09-19T00:00:00+00:00,9.53333333333329,8.03333333333329,6.53333333333329,flat_signal,"{""EURUSD"": 11.699999999998933, ""GBPUSD"": -9.500000000000064, ""USDJPY"": 26.400000000001}"
candidate,BASKET,1,2023-09-21T00:00:00+00:00,2023-09-22T00:00:00+00:00,52.6666666666672,51.1666666666672,49.6666666666672,friday_flat,"{""EURUSD"": 17.599999999999838, ""GBPUSD"": 59.59999999999965, ""USDJPY"": 80.80000000000211}"
candidate,BASKET,1,2023-09-25T00:00:00+00:00,2023-09-26T00:00:00+00:00,30.83333333333333,29.33333333333333,27.83333333333333,rebalance,"{""EURUSD"": 20.000000000000018, ""GBPUSD"": 52.90000000000017, ""USDJPY"": 19.599999999999795}"
candidate,BASKET,-1,2023-09-26T00:00:00+00:00,2023-09-27T00:00:00+00:00,-50.30000000000104,-51.80000000000104,-53.30000000000104,rebalance,"{""EURUSD"": -70.40000000000157, ""GBPUSD"": -23.100000000000342, ""USDJPY"": -57.40000000000123}"
candidate,BASKET,1,2023-09-27T00:00:00+00:00,2023-09-28T00:00:00+00:00,-54.26666666666699,-55.76666666666699,-57.26666666666699,flat_signal,"{""EURUSD"": -62.50000000000089, ""GBPUSD"": -68.09999999999982, ""USDJPY"": -32.20000000000027}"
candidate,BASKET,-1,2023-10-03T00:00:00+00:00,2023-10-04T00:00:00+00:00,27.366666666666447,25.866666666666447,24.366666666666447,rebalance,"{""EURUSD"": 38.19999999999934, ""GBPUSD"": 56.79999999999907, ""USDJPY"": -12.899999999999068}"
candidate,BASKET,1,2023-10-04T00:00:00+00:00,2023-10-05T00:00:00+00:00,-54.86666666666667,-56.36666666666667,-57.86666666666667,flat_signal,"{""EURUSD"": -45.20000000000079, ""GBPUSD"": -58.400000000000674, ""USDJPY"": -60.99999999999852}"
candidate,BASKET,-1,2023-10-09T00:00:00+00:00,2023-10-11T00:00:00+00:00,20.233333333333483,18.733333333333483,17.233333333333483,flat_signal,"{""EURUSD"": 52.499999999999766, ""GBPUSD"": 74.50000000000178, ""USDJPY"": -66.30000000000109}"
candidate,BASKET,1,2023-10-16T00:00:00+00:00,2023-10-17T00:00:00+00:00,15.166666666666492,13.666666666666492,12.166666666666492,rebalance,"{""EURUSD"": -17.700000000000493, ""GBPUSD"": 34.399999999998876, ""USDJPY"": 28.80000000000109}"
candidate,BASKET,-1,2023-10-17T00:00:00+00:00,2023-10-19T00:00:00+00:00,-11.100000000000273,-12.600000000000273,-14.100000000000273,rebalance,"{""EURUSD"": 4.500000000000615, ""GBPUSD"": -39.400000000000546, ""USDJPY"": 1.5999999999991132}"
candidate,BASKET,1,2023-10-19T00:00:00+00:00,2023-10-20T00:00:00+00:00,-8.333333333333067,-9.833333333333067,-11.333333333333067,friday_flat,"{""EURUSD"": -11.699999999998933, ""GBPUSD"": -20.199999999999108, ""USDJPY"": 6.89999999999884}"
candidate,BASKET,1,2023-10-23T00:00:00+00:00,2023-10-25T00:00:00+00:00,97.89999999999922,96.39999999999922,94.89999999999922,flat_signal,"{""EURUSD"": 102.8999999999991, ""GBPUSD"": 136.8999999999998, ""USDJPY"": 53.89999999999873}"
candidate,BASKET,-1,2023-10-31T00:00:00+00:00,2023-11-02T00:00:00+00:00,72.06666666666631,70.56666666666631,69.06666666666631,flat_signal,"{""EURUSD"": 44.800000000000395, ""GBPUSD"": 53.099999999999255, ""USDJPY"": 118.29999999999927}"
candidate,BASKET,-1,2023-11-07T00:00:00+00:00,2023-11-08T00:00:00+00:00,-23.266666666666623,-24.766666666666623,-26.266666666666623,flat_signal,"{""EURUSD"": 8.999999999999009, ""GBPUSD"": -14.999999999998348, ""USDJPY"": -63.80000000000052}"
candidate,BASKET,-1,2023-11-13T00:00:00+00:00,2023-11-14T00:00:00+00:00,178.56666666666698,177.06666666666698,175.56666666666698,flat_signal,"{""EURUSD"": 180.10000000000082, ""GBPUSD"": 221.70000000000022, ""USDJPY"": 133.89999999999986}"
candidate,BASKET,-1,2023-11-16T00:00:00+00:00,2023-11-17T00:00:00+00:00,74.06666666666784,72.56666666666784,71.06666666666784,friday_flat,"{""EURUSD"": 61.500000000000995, ""GBPUSD"": 47.20000000000057, ""USDJPY"": 113.50000000000193}"
candidate,BASKET,1,2023-11-28T00:00:00+00:00,2023-11-29T00:00:00+00:00,0.2666666666666077,-1.2333333333333922,-2.7333333333333925,flat_signal,"{""EURUSD"": 23.600000000001398, ""GBPUSD"": 0.4999999999988347, ""USDJPY"": -23.30000000000041}"
candidate,BASKET,1,2023-11-30T00:00:00+00:00,2023-12-01T00:00:00+00:00,-74.00000000000013,-75.50000000000013,-77.00000000000013,friday_flat,"{""EURUSD"": 4.299999999999304, ""GBPUSD"": -87.2000000000006, ""USDJPY"": -139.0999999999991}"
candidate,BASKET,1,2023-12-06T00:00:00+00:00,2023-12-07T00:00:00+00:00,-77.62897125904344,-79.12897125904344,-80.62897125904344,stop,"{""EURUSD"": -29.799999999999827, ""GBPUSD"": -33.799999999999386, ""USDJPY"": -169.28691377713108}"
candidate,BASKET,1,2023-12-07T00:00:00+00:00,2023-12-08T00:00:00+00:00,54.16666666666672,52.66666666666672,51.16666666666672,friday_flat,"{""EURUSD"": 36.09999999999891, ""GBPUSD"": 45.699999999999626, ""USDJPY"": 80.70000000000164}"
candidate,BASKET,-1,2023-12-11T00:00:00+00:00,2023-12-12T00:00:00+00:00,36.266666666665806,34.766666666665806,33.266666666665806,flat_signal,"{""EURUSD"": 29.600000000000737, ""GBPUSD"": 7.599999999998719, ""USDJPY"": 71.59999999999798}"
candidate,BASKET,-1,2023-12-19T00:00:00+00:00,2023-12-20T00:00:00+00:00,-35.266666666666566,-36.766666666666566,-38.266666666666566,flat_signal,"{""EURUSD"": -40.09999999999847, ""GBPUSD"": -92.0999999999994, ""USDJPY"": 26.39999999999816}"
candidate,BASKET,1,2023-12-21T00:00:00+00:00,2023-12-22T00:00:00+00:00,6.033333333334016,4.533333333334016,3.033333333334016,friday_flat,"{""EURUSD"": -3.4000000000000696, ""GBPUSD"": -7.299999999998974, ""USDJPY"": 28.80000000000109}"
candidate,BASKET,1,2023-12-28T00:00:00+00:00,2023-12-29T00:00:00+00:00,-3.79999999999893,-5.2999999999989305,-6.7999999999989305,friday_flat,"{""EURUSD"": 24.900000000001032, ""GBPUSD"": 1.40000000000029, ""USDJPY"": -37.69999999999811}"
candidate,BASKET,1,2024-01-04T00:00:00+00:00,2024-01-05T00:00:00+00:00,-13.300000000000592,-14.800000000000592,-16.30000000000059,friday_flat,"{""EURUSD"": 2.6999999999999247, ""GBPUSD"": -36.19999999999956, ""USDJPY"": -6.400000000002137}"
candidate,BASKET,-1,2024-01-09T00:00:00+00:00,2024-01-10T00:00:00+00:00,-17.466666666666907,-18.966666666666907,-20.466666666666907,flat_signal,"{""EURUSD"": 41.29999999999967, ""GBPUSD"": 34.79999999999927, ""USDJPY"": -128.49999999999966}"
candidate,BASKET,-1,2024-01-11T00:00:00+00:00,2024-01-12T00:00:00+00:00,4.500000000000022,3.0000000000000226,1.5000000000000224,friday_flat,"{""EURUSD"": -21.899999999999142, ""GBPUSD"": -1.40000000000029, ""USDJPY"": 36.7999999999995}"
candidate,BASKET,-1,2024-01-22T00:00:00+00:00,2024-01-23T00:00:00+00:00,-24.366666666666248,-25.866666666666248,-27.366666666666248,flat_signal,"{""EURUSD"": -27.800000000000047, ""GBPUSD"": -22.400000000000198, ""USDJPY"": -22.8999999999985}"
candidate,BASKET,1,2024-02-01T00:00:00+00:00,2024-02-02T00:00:00+00:00,130.23333333333235,128.73333333333235,127.23333333333237,friday_flat,"{""EURUSD"": 85.09999999999795, ""GBPUSD"": 112.69999999999891, ""USDJPY"": 192.9000000000002}"
candidate,BASKET,-1,2024-02-05T00:00:00+00:00,2024-02-06T00:00:00+00:00,48.43333333333435,46.93333333333435,45.43333333333435,flat_signal,"{""EURUSD"": 11.800000000001809, ""GBPUSD"": 59.899999999999395, ""USDJPY"": 73.60000000000184}"
candidate,BASKET,-1,2024-02-08T00:00:00+00:00,2024-02-09T00:00:00+00:00,7.733333333332659,6.233333333332659,4.733333333332659,friday_flat,"{""EURUSD"": 7.500000000000284, ""GBPUSD"": 9.999999999998899, ""USDJPY"": 5.699999999998795}"
candidate,BASKET,-1,2024-02-12T00:00:00+00:00,2024-02-13T00:00:00+00:00,-82.26666666666708,-83.76666666666708,-85.26666666666708,flat_signal,"{""EURUSD"": -61.1000000000006, ""GBPUSD"": -37.0999999999988, ""USDJPY"": -148.60000000000184}"
candidate,BASKET,1,2024-02-21T00:00:00+00:00,2024-02-22T00:00:00+00:00,-1.6666666666658319,-3.1666666666658316,-4.666666666665832,flat_signal,"{""EURUSD"": -3.9999999999995595, ""GBPUSD"": -24.100000000000232, ""USDJPY"": 23.100000000002296}"
candidate,BASKET,1,2024-02-26T00:00:00+00:00,2024-02-27T00:00:00+00:00,-3.966666666665889,-5.46666666666589,-6.96666666666589,flat_signal,"{""EURUSD"": 5.300000000001415, ""GBPUSD"": 1.80000000000069, ""USDJPY"": -18.999999999999773}"
candidate,BASKET,1,2024-02-29T00:00:00+00:00,2024-03-01T00:00:00+00:00,-18.13333333333415,-19.63333333333415,-21.13333333333415,friday_flat,"{""EURUSD"": -34.90000000000215, ""GBPUSD"": -30.200000000000227, ""USDJPY"": 10.699999999999932}"
candidate,BASKET,1,2024-03-06T00:00:00+00:00,2024-03-07T00:00:00+00:00,-87.22769286275822,-88.72769286275822,-90.22769286275822,stop,"{""EURUSD"": -49.199999999998134, ""GBPUSD"": -77.49999999999923, ""USDJPY"": -134.9830785882773}"
candidate,BASKET,1,2024-03-11T00:00:00+00:00,2024-03-12T00:00:00+00:00,29.23333333333232,27.73333333333232,26.23333333333232,flat_signal,"{""EURUSD"": -1.2000000000012, ""GBPUSD"": 23.499999999998522, ""USDJPY"": 65.39999999999964}"
candidate,BASKET,-1,2024-03-13T00:00:00+00:00,2024-03-14T00:00:00+00:00,-57.26666666666699,-58.76666666666699,-60.26666666666699,flat_signal,"{""EURUSD"": -62.80000000000063, ""GBPUSD"": -43.199999999998795, ""USDJPY"": -65.80000000000155}"
candidate,BASKET,1,2024-03-18T00:00:00+00:00,2024-03-19T00:00:00+00:00,60.40000000000119,58.90000000000119,57.40000000000119,rebalance,"{""EURUSD"": 8.300000000001084, ""GBPUSD"": 5.9000000000009045, ""USDJPY"": 167.0000000000016}"
candidate,BASKET,-1,2024-03-19T00:00:00+00:00,2024-03-20T00:00:00+00:00,26.266666666667447,24.766666666667447,23.266666666667447,flat_signal,"{""EURUSD"": 56.00000000000049, ""GBPUSD"": 64.90000000000107, ""USDJPY"": -42.09999999999923}"
candidate,BASKET,1,2024-03-25T00:00:00+00:00,2024-03-26T00:00:00+00:00,7.533333333333274,6.033333333333274,4.533333333333274,flat_signal,"{""EURUSD"": 4.299999999999304, ""GBPUSD"": 7.399999999999629, ""USDJPY"": 10.900000000000887}"
candidate,BASKET,1,2024-03-27T00:00:00+00:00,2024-03-28T00:00:00+00:00,21.433333333333476,19.933333333333476,18.433333333333476,flat_signal,"{""EURUSD"": 38.09999999999869, ""GBPUSD"": 14.700000000000824, ""USDJPY"": 11.50000000000091}"
candidate,BASKET,1,2024-04-03T00:00:00+00:00,2024-04-04T00:00:00+00:00,-8.499999999999671,-9.999999999999671,-11.499999999999671,flat_signal,"{""EURUSD"": -0.700000000000145, ""GBPUSD"": 10.40000000000152, ""USDJPY"": -35.20000000000039}"
candidate,BASKET,-1,2024-04-08T00:00:00+00:00,2024-04-09T00:00:00+00:00,8.400000000001326,6.900000000001325,5.400000000001325,flat_signal,"{""EURUSD"": -2.1999999999988695, ""GBPUSD"": 22.900000000001253, ""USDJPY"": 4.500000000001592}"
candidate,BASKET,1,2024-04-15T00:00:00+00:00,2024-04-16T00:00:00+00:00,22.466666666667123,20.966666666667123,19.466666666667123,flat_signal,"{""EURUSD"": 5.60000000000116, ""GBPUSD"": 19.200000000001438, ""USDJPY"": 42.59999999999877}"
candidate,BASKET,1,2024-04-18T00:00:00+00:00,2024-04-19T00:00:00+00:00,17.900000000000205,16.400000000000205,14.900000000000205,friday_flat,"{""EURUSD"": -13.199999999999878, ""GBPUSD"": 67.60000000000099, ""USDJPY"": -0.7000000000005002}"
candidate,BASKET,1,2024-04-22T00:00:00+00:00,2024-04-23T00:00:00+00:00,-48.89999999999943,-50.39999999999943,-51.89999999999943,rebalance,"{""EURUSD"": -46.69999999999952, ""GBPUSD"": -98.69999999999823, ""USDJPY"": -1.300000000000523}"
