direction,entry_time,exit_time,gross_pips,net_a_pips,net_b_pips,family,delta
1,2019-06-03T00:00:00+00:00,2019-06-05T00:00:00+00:00,78.80000000000109,77.30000000000109,75.80000000000109,candidate,-0.10999999999999988
1,2019-06-06T00:00:00+00:00,2019-06-07T16:00:00+00:00,112.90000000000022,111.40000000000022,109.90000000000022,candidate,0.05999999999999961
1,2019-06-14T00:00:00+00:00,2019-06-14T16:00:00+00:00,-70.29999999999869,-71.79999999999869,-73.29999999999869,candidate,-0.050000000000000266
1,2019-06-21T00:00:00+00:00,2019-06-21T16:00:00+00:00,46.299999999999116,44.799999999999116,43.299999999999116,candidate,-0.1200000000000001
1,2019-06-28T00:00:00+00:00,2019-06-28T16:00:00+00:00,-11.200000000000099,-12.700000000000099,-14.200000000000099,candidate,0.06000000000000005
1,2019-07-08T00:00:00+00:00,2019-07-10T00:00:00+00:00,-17.300000000000093,-18.800000000000093,-20.300000000000093,candidate,0.10000000000000009
1,2019-07-12T00:00:00+00:00,2019-07-12T16:00:00+00:00,9.099999999999664,7.599999999999664,6.099999999999664,candidate,-0.09999999999999964
1,2019-07-22T00:00:00+00:00,2019-07-24T00:00:00+00:00,-63.19999999999881,-64.69999999999881,-66.19999999999881,candidate,-0.06000000000000005
1,2019-08-05T00:00:00+00:00,2019-08-07T00:00:00+00:00,83.29999999999949,81.79999999999949,80.29999999999949,candidate,-0.16000000000000014
1,2019-08-15T00:00:00+00:00,2019-08-16T16:00:00+00:00,-48.700000000001516,-50.200000000001516,-51.700000000001516,candidate,0.08000000000000007
1,2019-08-19T00:00:00+00:00,2019-08-21T00:00:00+00:00,1.500000000000945,9.450218385609332e-13,-1.499999999999055,candidate,-0.10000000000000009
1,2019-08-23T00:00:00+00:00,2019-08-23T16:00:00+00:00,59.10000000000082,57.60000000000082,56.10000000000082,candidate,0.06000000000000005
1,2019-08-26T00:00:00+00:00,2019-08-28T00:00:00+00:00,-55.19999999999969,-56.69999999999969,-58.19999999999969,candidate,0.050000000000000266
1,2019-09-09T00:00:00+00:00,2019-09-11T00:00:00+00:00,29.400000000001647,27.900000000001647,26.400000000001647,candidate,0.1200000000000001
1,2019-09-12T00:00:00+00:00,2019-09-13T16:00:00+00:00,65.3999999999999,63.899999999999906,62.399999999999906,candidate,0.08999999999999986
1,2019-09-16T00:00:00+00:00,2019-09-18T00:00:00+00:00,-5.699999999999594,-7.199999999999594,-8.699999999999594,candidate,0.06999999999999984
1,2019-09-20T00:00:00+00:00,2019-09-20T16:00:00+00:00,-43.29999999999945,-44.79999999999945,-46.29999999999945,candidate,0.1499999999999999
1,2019-09-23T00:00:00+00:00,2019-09-25T00:00:00+00:00,-9.399999999999409,-10.899999999999409,-12.399999999999409,candidate,-0.050000000000000266
1,2019-09-26T00:00:00+00:00,2019-09-27T16:00:00+00:00,-7.4000000000018495,-8.90000000000185,-10.40000000000185,candidate,-0.07999999999999963
1,2019-10-03T00:00:00+00:00,2019-10-04T16:00:00+00:00,23.699999999999832,22.199999999999832,20.699999999999832,candidate,-0.06999999999999984
1,2019-10-07T00:00:00+00:00,2019-10-09T00:00:00+00:00,-30.000000000001137,-31.500000000001137,-33.00000000000114,candidate,-0.09000000000000008
1,2019-10-11T00:00:00+00:00,2019-10-11T16:00:00+00:00,44.50000000000065,43.00000000000065,41.50000000000065,candidate,0.050000000000000044
1,2019-10-14T00:00:00+00:00,2019-10-16T00:00:00+00:00,4.100000000000215,2.6000000000002146,1.1000000000002146,candidate,0.060000000000000275
1,2019-11-04T00:00:00+00:00,2019-11-06T00:00:00+00:00,-91.9000000000003,-93.4000000000003,-94.9000000000003,candidate,-0.0900000000000003
1,2019-11-11T00:00:00+00:00,2019-11-13T00:00:00+00:00,-7.699999999999374,-9.199999999999374,-10.699999999999374,candidate,0.0699999999999994
1,2019-12-05T00:00:00+00:00,2019-12-06T16:00:00+00:00,-29.400000000001647,-30.900000000001647,-32.40000000000165,candidate,-0.08000000000000007
1,2020-01-29T00:00:00+00:00,2020-01-31T00:00:00+00:00,12.499999999999734,10.999999999999734,9.499999999999734,candidate,-0.050000000000000044
1,2020-02-03T00:00:00+00:00,2020-02-05T00:00:00+00:00,-42.89999999999905,-44.39999999999905,-45.89999999999905,candidate,-0.07999999999999985
1,2020-02-26T00:00:00+00:00,2020-02-28T00:00:00+00:00,114.30000000000051,112.80000000000051,111.30000000000051,candidate,-0.08000000000000007
1,2020-03-02T00:00:00+00:00,2020-03-04T00:00:00+00:00,109.90000000000055,108.40000000000055,106.90000000000055,candidate,-0.2500000000000002
1,2020-03-05T00:00:00+00:00,2020-03-06T16:00:00+00:00,168.5000000000003,167.0000000000003,165.5000000000003,candidate,-0.1299999999999999
1,2020-03-09T00:00:00+00:00,2020-03-11T00:00:00+00:00,-104.49999999999848,-105.99999999999848,-107.49999999999848,candidate,-0.08000000000000007
1,2020-03-12T00:00:00+00:00,2020-03-13T16:00:00+00:00,-238.5999999999999,-240.0999999999999,-241.5999999999999,candidate,0.12
1,2020-03-18T00:00:00+00:00,2020-03-20T00:00:00+00:00,-281.09999999999854,-282.59999999999854,-284.09999999999854,candidate,-0.13
1,2020-03-23T00:00:00+00:00,2020-03-25T00:00:00+00:00,89.29999999999882,87.79999999999882,86.29999999999882,candidate,-0.10000000000000009
1,2020-03-26T00:00:00+00:00,2020-03-27T16:00:00+00:00,191.5,190.0,188.5,candidate,0.09999999999999998
1,2020-03-30T00:00:00+00:00,2020-04-01T00:00:00+00:00,-73.49999999999967,-74.99999999999967,-76.49999999999967,candidate,-0.050000000000000044
1,2021-03-01T00:00:00+00:00,2021-03-03T00:00:00+00:00,7.300000000001194,5.800000000001194,4.300000000001194,candidate,0.050000000000000044
1,2021-11-08T00:00:00+00:00,2021-11-10T00:00:00+00:00,36.599999999999966,35.099999999999966,33.599999999999966,candidate,-0.06000000000000005
1,2021-11-12T00:00:00+00:00,2021-11-12T16:00:00+00:00,10.900000000000354,9.400000000000354,7.900000000000354,candidate,0.10000000000000009
1,2021-11-24T00:00:00+00:00,2021-11-26T00:00:00+00:00,-21.700000000000053,-23.200000000000053,-24.700000000000053,candidate,0.10999999999999988
1,2021-11-29T00:00:00+00:00,2021-12-01T00:00:00+00:00,35.89999999999982,34.39999999999982,32.89999999999982,candidate,-0.14000000000000012
1,2021-12-06T00:00:00+00:00,2021-12-08T00:00:00+00:00,-15.699999999998493,-17.199999999998493,-18.699999999998493,candidate,0.06999999999999984
1,2021-12-09T00:00:00+00:00,2021-12-10T16:00:00+00:00,-15.499999999999403,-16.999999999999403,-18.499999999999403,candidate,0.050000000000000044
1,2021-12-23T00:00:00+00:00,2021-12-24T16:00:00+00:00,-27.000000000001467,-28.500000000001467,-30.000000000001467,candidate,0.050000000000000044
1,2021-12-29T00:00:00+00:00,2021-12-31T00:00:00+00:00,19.299999999999873,17.799999999999873,16.299999999999873,candidate,0.050000000000000044
1,2022-01-05T00:00:00+00:00,2022-01-07T00:00:00+00:00,14.899999999999913,13.399999999999913,11.899999999999913,candidate,0.050000000000000044
1,2022-01-17T00:00:00+00:00,2022-01-19T00:00:00+00:00,-82.69999999999999,-84.19999999999999,-85.69999999999999,candidate,0.07999999999999985
1,2022-01-20T00:00:00+00:00,2022-01-21T16:00:00+00:00,-14.300000000000423,-15.800000000000423,-17.300000000000423,candidate,0.07000000000000006
1,2022-01-24T00:00:00+00:00,2022-01-26T00:00:00+00:00,-31.49999999999986,-32.99999999999986,-34.49999999999986,candidate,-0.07000000000000006
1,2022-01-28T00:00:00+00:00,2022-01-28T16:00:00+00:00,3.8000000000004697,2.3000000000004697,0.8000000000004697,candidate,0.10999999999999988
1,2022-01-31T00:00:00+00:00,2022-02-02T00:00:00+00:00,118.59999999999981,117.09999999999981,115.59999999999981,candidate,0.050000000000000044
1,2022-02-07T00:00:00+00:00,2022-02-09T00:00:00+00:00,-18.599999999999728,-20.099999999999728,-21.599999999999728,candidate,0.1200000000000001
1,2022-02-10T00:00:00+00:00,2022-02-11T16:00:00+00:00,-22.699999999999942,-24.199999999999942,-25.699999999999942,candidate,0.050000000000000044
1,2022-02-14T00:00:00+00:00,2022-02-16T00:00:00+00:00,-1.6000000000016001,-3.1000000000016,-4.6000000000016,candidate,0.2500000000000002
1,2022-02-18T00:00:00+00:00,2022-02-18T16:00:00+00:00,-45.80000000000028,-47.30000000000028,-48.80000000000028,candidate,-0.06000000000000005
1,2022-02-24T00:00:00+00:00,2022-02-25T16:00:00+00:00,-51.900000000000276,-53.400000000000276,-54.900000000000276,candidate,0.09000000000000008
1,2022-03-02T00:00:00+00:00,2022-03-04T00:00:00+00:00,-79.70000000000032,-81.20000000000032,-82.70000000000032,candidate,-0.10999999999999988
1,2022-03-10T00:00:00+00:00,2022-03-11T16:00:00+00:00,-135.10000000000133,-136.60000000000133,-138.10000000000133,candidate,0.08000000000000007
1,2022-03-16T00:00:00+00:00,2022-03-18T00:00:00+00:00,120.70000000000024,119.20000000000024,117.70000000000024,candidate,0.1200000000000001
1,2022-03-23T00:00:00+00:00,2022-03-25T00:00:00+00:00,6.199999999998429,4.699999999998429,3.199999999998429,candidate,0.17000000000000037
1,2022-03-28T00:00:00+00:00,2022-03-30T00:00:00+00:00,126.39999999999984,124.89999999999984,123.39999999999984,candidate,0.16999999999999993
1,2022-04-04T00:00:00+00:00,2022-04-06T00:00:00+00:00,-155.60000000000016,-157.10000000000016,-158.60000000000016,candidate,0.16000000000000014
1,2022-04-07T00:00:00+00:00,2022-04-08T16:00:00+00:00,-39.799999999998725,-41.299999999998725,-42.799999999998725,candidate,0.07999999999999963
1,2022-04-11T00:00:00+00:00,2022-04-13T00:00:00+00:00,-72.3000000000007,-73.8000000000007,-75.3000000000007,candidate,0.05999999999999961
1,2022-04-14T00:00:00+00:00,2022-04-15T16:00:00+00:00,-78.70000000000043,-80.20000000000043,-81.70000000000043,candidate,-0.10999999999999988
1,2022-04-18T00:00:00+00:00,2022-04-20T00:00:00+00:00,-4.900000000001015,-6.400000000001015,-7.900000000001015,candidate,0.10000000000000009
1,2022-04-21T00:00:00+00:00,2022-04-22T16:00:00+00:00,-57.300000000000125,-58.800000000000125,-60.300000000000125,candidate,0.1499999999999999
1,2022-04-25T00:00:00+00:00,2022-04-27T00:00:00+00:00,-158.50000000000142,-160.00000000000142,-161.50000000000142,candidate,0.08000000000000007
1,2022-04-28T00:00:00+00:00,2022-04-29T16:00:00+00:00,11.000000000001009,9.500000000001009,8.000000000001009,candidate,-0.08999999999999986
1,2022-05-02T00:00:00+00:00,2022-05-04T00:00:00+00:00,-4.60000000000127,-6.10000000000127,-7.60000000000127,candidate,0.07000000000000028
1,2022-05-06T00:00:00+00:00,2022-05-06T16:00:00+00:00,27.900000000000702,26.400000000000702,24.900000000000702,candidate,-0.11999999999999966
1,2022-05-11T00:00:00+00:00,2022-05-13T00:00:00+00:00,-151.7999999999997,-153.2999999999997,-154.7999999999997,candidate,-0.11000000000000032
1,2022-05-16T00:00:00+00:00,2022-05-18T00:00:00+00:00,145.50000000000063,144.00000000000063,142.50000000000063,candidate,-0.10000000000000009
1,2022-05-19T00:00:00+00:00,2022-05-20T16:00:00+00:00,64.69999999999976,63.19999999999976,61.69999999999976,candidate,0.1299999999999999
1,2022-05-23T00:00:00+00:00,2022-05-25T00:00:00+00:00,140.29999999999987,138.79999999999987,137.29999999999987,candidate,-0.050000000000000266
1,2022-05-26T00:00:00+00:00,2022-05-27T16:00:00+00:00,6.099999999999994,4.599999999999994,3.0999999999999943,candidate,-0.1499999999999999
1,2022-06-02T00:00:00+00:00,2022-06-03T16:00:00+00:00,72.79999999999953,71.29999999999953,69.79999999999953,candidate,0.05999999999999961
1,2022-06-08T00:00:00+00:00,2022-06-10T00:00:00+00:00,-69.39999999999947,-70.89999999999947,-72.39999999999947,candidate,0.06999999999999984
1,2022-06-13T00:00:00+00:00,2022-06-15T00:00:00+00:00,-50.200000000000244,-51.700000000000244,-53.200000000000244,candidate,0.050000000000000266
1,2022-06-16T00:00:00+00:00,2022-06-17T16:00:00+00:00,14.899999999999913,13.399999999999913,11.899999999999913,candidate,0.050000000000000266
1,2022-06-20T00:00:00+00:00,2022-06-22T00:00:00+00:00,19.299999999999873,17.799999999999873,16.299999999999873,candidate,-0.06000000000000005
1,2022-06-24T00:00:00+00:00,2022-06-24T16:00:00+00:00,29.09999999999968,27.59999999999968,26.09999999999968,candidate,-0.1499999999999999
1,2022-06-27T00:00:00+00:00,2022-06-29T00:00:00+00:00,-35.10000000000124,-36.60000000000124,-38.10000000000124,candidate,-0.050000000000000266
1,2022-07-04T00:00:00+00:00,2022-07-06T00:00:00+00:00,-167.6999999999995,-169.1999999999995,-170.6999999999995,candidate,-0.14000000000000012
1,2022-07-08T00:00:00+00:00,2022-07-08T16:00:00+00:00,-19.299999999999873,-20.799999999999873,-22.299999999999873,candidate,0.15000000000000036
1,2022-07-11T00:00:00+00:00,2022-07-13T00:00:00+00:00,-124.09999999999809,-125.59999999999809,-127.09999999999809,candidate,0.05999999999999961
1,2022-07-15T00:00:00+00:00,2022-07-15T16:00:00+00:00,61.899999999999174,60.399999999999174,58.899999999999174,candidate,0.10000000000000009
1,2022-07-21T00:00:00+00:00,2022-07-22T16:00:00+00:00,44.90000000000105,43.40000000000105,41.90000000000105,candidate,0.08000000000000007
1,2022-07-25T00:00:00+00:00,2022-07-27T00:00:00+00:00,-41.799999999998505,-43.299999999998505,-44.799999999998505,candidate,-0.1499999999999999
1,2022-07-29T00:00:00+00:00,2022-07-29T16:00:00+00:00,-0.8000000000008001,-2.3000000000008,-3.8000000000008,candidate,-0.56
1,2022-08-01T00:00:00+00:00,2022-08-03T00:00:00+00:00,-62.20000000000114,-63.70000000000114,-65.20000000000114,candidate,-0.10999999999999988
1,2022-08-04T00:00:00+00:00,2022-08-05T16:00:00+00:00,17.700000000000493,16.200000000000493,14.700000000000493,candidate,0.16000000000000014
1,2022-08-08T00:00:00+00:00,2022-08-10T00:00:00+00:00,41.29999999999967,39.79999999999967,38.29999999999967,candidate,-0.07000000000000028
1,2022-08-11T00:00:00+00:00,2022-08-12T16:00:00+00:00,-41.59999999999941,-43.09999999999941,-44.59999999999941,candidate,0.06999999999999984
1,2022-08-22T00:00:00+00:00,2022-08-24T00:00:00+00:00,-73.20000000000104,-74.70000000000104,-76.20000000000104,candidate,-0.05999999999999961
1,2022-08-26T00:00:00+00:00,2022-08-26T16:00:00+00:00,14.399999999999968,12.899999999999968,11.399999999999968,candidate,0.06999999999999984
1,2022-09-05T00:00:00+00:00,2022-09-07T00:00:00+00:00,-25.000000000000576,-26.500000000000576,-28.000000000000576,candidate,0.05999999999999961
1,2022-09-08T00:00:00+00:00,2022-09-09T16:00:00+00:00,68.69999999999932,67.19999999999932,65.69999999999932,candidate,0.10000000000000009
1,2022-09-12T00:00:00+00:00,2022-09-14T00:00:00+00:00,-91.699999999999,-93.199999999999,-94.699999999999,candidate,0.08000000000000007
1,2022-09-15T00:00:00+00:00,2022-09-16T16:00:00+00:00,31.10000000000057,29.60000000000057,28.10000000000057,candidate,0.16999999999999993
1,2022-09-19T00:00:00+00:00,2022-09-21T00:00:00+00:00,-48.899999999999494,-50.399999999999494,-51.899999999999494,candidate,0.0900000000000003
1,2022-09-23T00:00:00+00:00,2022-09-23T16:00:00+00:00,-135.79999999999924,-137.29999999999924,-138.79999999999924,candidate,0.05999999999999961
1,2022-09-26T00:00:00+00:00,2022-09-28T00:00:00+00:00,3.4000000000000696,1.9000000000000696,0.40000000000006963,candidate,0.09000000000000075
1,2022-09-30T00:00:00+00:00,2022-09-30T16:00:00+00:00,-34.999999999999474,-36.499999999999474,-37.999999999999474,candidate,-0.22999999999999954
1,2022-10-03T00:00:00+00:00,2022-10-05T00:00:00+00:00,174.30000000000055,172.80000000000055,171.30000000000055,candidate,0.08999999999999986
1,2022-10-07T00:00:00+00:00,2022-10-07T16:00:00+00:00,-32.2,-33.7,-35.2,candidate,0.05000000000000071
1,2022-10-10T00:00:00+00:00,2022-10-12T00:00:00+00:00,-34.600000000000186,-36.100000000000186,-37.600000000000186,candidate,0.08000000000000007
1,2022-10-17T00:00:00+00:00,2022-10-19T00:00:00+00:00,115.60000000000014,114.10000000000014,112.60000000000014,candidate,0.1899999999999995
1,2022-10-21T00:00:00+00:00,2022-10-21T16:00:00+00:00,68.39999999999957,66.89999999999957,65.39999999999957,candidate,0.1200000000000001
1,2022-10-24T00:00:00+00:00,2022-10-26T00:00:00+00:00,97.69999999999945,96.19999999999945,94.69999999999945,candidate,0.07000000000000028
1,2022-10-27T00:00:00+00:00,2022-10-28T16:00:00+00:00,-139.60000000000082,-141.10000000000082,-142.60000000000082,candidate,-0.08000000000000007
1,2022-10-31T00:00:00+00:00,2022-11-02T00:00:00+00:00,-60.099999999999596,-61.599999999999596,-63.099999999999596,candidate,-0.08999999999999986
1,2022-11-04T00:00:00+00:00,2022-11-04T16:00:00+00:00,159.40000000000063,157.90000000000063,156.40000000000063,candidate,-0.6799999999999997
1,2022-11-07T00:00:00+00:00,2022-11-09T00:00:00+00:00,132.70000000000005,131.20000000000005,129.70000000000005,candidate,0.09999999999999964
1,2022-11-11T00:00:00+00:00,2022-11-11T16:00:00+00:00,175.89999999999995,174.39999999999995,172.89999999999995,candidate,-0.05999999999999961
1,2022-11-14T00:00:00+00:00,2022-11-16T00:00:00+00:00,16.00000000000046,14.500000000000458,13.000000000000458,candidate,-0.27000000000000046
1,2022-11-21T00:00:00+00:00,2022-11-23T00:00:00+00:00,-0.8000000000008001,-2.3000000000008,-3.8000000000008,candidate,0.08000000000000007
1,2022-12-02T00:00:00+00:00,2022-12-02T16:00:00+00:00,12.100000000001554,10.600000000001554,9.100000000001554,candidate,-0.10000000000000053
1,2022-12-05T00:00:00+00:00,2022-12-07T00:00:00+00:00,-95.30000000000038,-96.80000000000038,-98.30000000000038,candidate,-0.1299999999999999
1,2022-12-08T00:00:00+00:00,2022-12-09T16:00:00+00:00,43.999999999999595,42.499999999999595,40.999999999999595,candidate,-0.07000000000000028
1,2022-12-14T00:00:00+00:00,2022-12-16T00:00:00+00:00,7.0000000000014495,5.5000000000014495,4.0000000000014495,candidate,0.05999999999999961
1,2022-12-19T00:00:00+00:00,2022-12-21T00:00:00+00:00,13.399999999998968,11.899999999998968,10.399999999998968,candidate,-0.0600000000000005
1,2022-12-23T00:00:00+00:00,2022-12-23T16:00:00+00:00,18.599999999999728,17.099999999999728,15.599999999999728,candidate,-0.54
1,2022-12-26T08:00:00+00:00,2022-12-28T08:00:00+00:00,14.899999999999913,13.399999999999913,11.899999999999913,candidate,0.0699999999999994
1,2023-01-02T04:00:00+00:00,2023-01-04T04:00:00+00:00,-127.39999999999974,-128.89999999999975,-130.39999999999975,candidate,0.07000000000000028
1,2023-01-09T00:00:00+00:00,2023-01-11T00:00:00+00:00,64.29999999999936,62.79999999999936,61.29999999999936,candidate,0.08999999999999986
1,2023-01-16T00:00:00+00:00,2023-01-18T00:00:00+00:00,-71.79999999999964,-73.29999999999964,-74.79999999999964,candidate,-0.08000000000000007
1,2023-01-20T00:00:00+00:00,2023-01-20T16:00:00+00:00,7.599999999998719,6.099999999998719,4.599999999998719,candidate,-0.1200000000000001
1,2023-01-25T00:00:00+00:00,2023-01-27T00:00:00+00:00,-3.4999999999985043,-4.999999999998504,-6.499999999998504,candidate,0.07000000000000028
1,2023-01-30T00:00:00+00:00,2023-02-01T00:00:00+00:00,-16.299999999997983,-17.799999999997983,-19.299999999997983,candidate,0.05999999999999961
1,2023-02-03T00:00:00+00:00,2023-02-03T16:00:00+00:00,-68.99999999999906,-70.49999999999906,-71.99999999999906,candidate,-0.1200000000000001
1,2023-02-06T00:00:00+00:00,2023-02-08T00:00:00+00:00,-58.700000000000415,-60.200000000000415,-61.700000000000415,candidate,0.20999999999999996
1,2023-02-10T00:00:00+00:00,2023-02-10T16:00:00+00:00,-65.20000000000081,-66.70000000000081,-68.20000000000081,candidate,-0.5199999999999996
1,2023-02-16T00:00:00+00:00,2023-02-17T16:00:00+00:00,-26.299999999999102,-27.799999999999102,-29.299999999999102,candidate,0.08000000000000007
1,2023-02-23T00:00:00+00:00,2023-02-24T16:00:00+00:00,-72.49999999999979,-73.99999999999979,-75.49999999999979,candidate,0.07000000000000028
1,2023-02-27T00:00:00+00:00,2023-03-01T00:00:00+00:00,25.100000000000122,23.600000000000122,22.100000000000122,candidate,0.1200000000000001
1,2023-03-03T00:00:00+00:00,2023-03-03T16:00:00+00:00,16.499999999999293,14.999999999999293,13.499999999999293,candidate,0.08000000000000007
1,2023-03-09T00:00:00+00:00,2023-03-10T16:00:00+00:00,128.00000000000145,126.50000000000145,125.00000000000145,candidate,0.11000000000000032
1,2023-03-13T00:00:00+00:00,2023-03-15T00:00:00+00:00,69.50000000000011,68.00000000000011,66.50000000000011,candidate,-0.14999999999999947
1,2023-03-16T00:00:00+00:00,2023-03-17T16:00:00+00:00,79.10000000000083,77.60000000000083,76.10000000000083,candidate,0.16999999999999993
1,2023-03-20T00:00:00+00:00,2023-03-22T00:00:00+00:00,97.79999999999899,96.29999999999899,94.79999999999899,candidate,0.20999999999999952
1,2023-03-23T00:00:00+00:00,2023-03-24T16:00:00+00:00,-124.6999999999998,-126.1999999999998,-127.6999999999998,candidate,0.25
1,2023-03-27T00:00:00+00:00,2023-03-29T00:00:00+00:00,86.10000000000007,84.60000000000007,83.10000000000007,candidate,-0.20000000000000018
1,2023-03-30T00:00:00+00:00,2023-03-31T16:00:00+00:00,31.799999999999606,30.299999999999606,28.799999999999606,candidate,0.07999999999999963
1,2023-04-05T00:00:00+00:00,2023-04-07T00:00:00+00:00,-45.100000000000136,-46.600000000000136,-48.100000000000136,candidate,-0.08999999999999941
1,2023-04-10T00:00:00+00:00,2023-04-12T00:00:00+00:00,21.899999999999142,20.399999999999142,18.899999999999142,candidate,0.15000000000000036
1,2023-04-14T00:00:00+00:00,2023-04-14T16:00:00+00:00,-76.70000000000066,-78.20000000000066,-79.70000000000066,candidate,-0.08000000000000007
1,2023-04-17T00:00:00+00:00,2023-04-19T00:00:00+00:00,10.000000000001119,8.500000000001119,7.000000000001119,candidate,0.1200000000000001
1,2023-04-24T00:00:00+00:00,2023-04-26T00:00:00+00:00,-16.599999999999948,-18.099999999999948,-19.599999999999948,candidate,-0.10000000000000053
1,2023-04-27T00:00:00+00:00,2023-04-28T16:00:00+00:00,-14.899999999999913,-16.399999999999913,-17.899999999999913,candidate,-0.26000000000000023
1,2023-05-01T00:00:00+00:00,2023-05-03T00:00:00+00:00,11.800000000001809,10.300000000001809,8.800000000001809,candidate,0.17000000000000037
