symbol,direction,entry_date,exit_date,gross_pips,net_a_pips,net_b_pips,family,d_spec_oi,exit_reason
GBPUSD,-1,2022-06-20,2022-06-24,-61.79999999999852,-63.29999999999852,-64.79999999999852,candidate,-0.03288827720479016,friday_flat
USDJPY,-1,2022-06-20,2022-06-24,-28.79999999999825,-30.29999999999825,-31.79999999999825,candidate,0.030664952067196244,friday_flat
EURUSD,1,2022-06-27,2022-07-01,-168.8035714285707,-170.3035714285707,-171.8035714285707,candidate,0.35117344018317115,stop
GBPUSD,1,2022-06-27,2022-07-01,-250.41428571428656,-251.91428571428656,-253.41428571428656,candidate,0.05918971725968826,stop
USDJPY,-1,2022-06-27,2022-07-01,3.3999999999991815,1.8999999999991815,0.39999999999918145,candidate,0.09237146682807829,friday_flat
EURUSD,1,2022-07-04,2022-07-05,-162.23571428571447,-163.73571428571447,-165.23571428571447,candidate,0.34031137303192893,stop
GBPUSD,1,2022-07-04,2022-07-08,-63.69999999999987,-65.19999999999987,-66.69999999999987,candidate,0.04457103385562395,friday_flat
USDJPY,-1,2022-07-04,2022-07-08,-81.00000000000023,-82.50000000000023,-84.00000000000023,candidate,0.03263366188420102,friday_flat
EURUSD,-1,2022-07-11,2022-07-15,84.20000000000094,82.70000000000094,81.20000000000094,candidate,-0.48927928419444594,friday_flat
GBPUSD,-1,2022-07-11,2022-07-15,135.6999999999986,134.1999999999986,132.6999999999986,candidate,-0.0312585607198891,friday_flat
GBPUSD,-1,2022-07-18,2022-07-22,-194.71071428571517,-196.21071428571517,-197.71071428571517,candidate,-0.01982366509301774,stop
USDJPY,-1,2022-07-18,2022-07-22,237.3000000000019,235.8000000000019,234.3000000000019,candidate,0.03355566590169948,friday_flat
EURUSD,-1,2022-07-25,2022-07-29,-14.199999999999768,-15.699999999999768,-17.19999999999977,candidate,-0.03381267003497863,friday_flat
EURUSD,-1,2022-08-01,2022-08-05,29.90000000000048,28.40000000000048,26.90000000000048,candidate,-0.01860415098397677,friday_flat
EURUSD,1,2022-08-08,2022-08-12,84.90000000000109,83.40000000000109,81.90000000000109,candidate,0.04813260372947989,friday_flat
USDJPY,-1,2022-08-08,2022-08-12,148.69999999999948,147.19999999999948,145.69999999999948,candidate,0.10336364826790911,friday_flat
EURUSD,-1,2022-08-15,2022-08-19,215.19999999999982,213.69999999999982,212.19999999999982,candidate,-0.02984995493346058,friday_flat
GBPUSD,1,2022-08-15,2022-08-19,-195.16071428571368,-196.66071428571368,-198.16071428571368,candidate,0.06255204135701595,stop
USDJPY,-1,2022-08-15,2022-08-19,-275.0464285714287,-276.5464285714287,-278.0464285714287,candidate,0.04304489138039445,stop
GBPUSD,1,2022-08-22,2022-08-26,-72.40000000000136,-73.90000000000136,-75.40000000000136,candidate,0.030783483789384947,friday_flat
GBPUSD,-1,2022-08-29,2022-09-02,216.80000000000143,215.30000000000143,213.80000000000143,candidate,-0.03653929122968303,friday_flat
USDJPY,1,2022-08-29,2022-09-02,261.6000000000014,260.1000000000014,258.6000000000014,candidate,-0.11193894239505724,friday_flat
EURUSD,-1,2022-09-05,2022-09-09,-149.36785714285693,-150.86785714285693,-152.36785714285693,candidate,-0.034314763821224316,stop
GBPUSD,-1,2022-09-05,2022-09-09,-106.60000000000113,-108.10000000000113,-109.60000000000113,candidate,-0.031114028793453534,friday_flat
EURUSD,1,2022-09-12,2022-09-16,-88.79999999999998,-90.29999999999998,-91.79999999999998,candidate,0.2883203170532696,friday_flat
GBPUSD,-1,2022-09-12,2022-09-16,212.49999999999991,210.99999999999991,209.49999999999991,candidate,-0.0734648693479321,friday_flat
USDJPY,1,2022-09-12,2022-09-16,85.89999999999804,84.39999999999804,82.89999999999804,candidate,-0.09515192024631487,friday_flat
EURUSD,-1,2022-09-19,2022-09-23,316.29999999999933,314.79999999999933,313.29999999999933,candidate,-0.47496051286815943,friday_flat
GBPUSD,-1,2022-09-19,2022-09-23,560.5000000000015,559.0000000000015,557.5000000000015,candidate,-0.03121740989916602,friday_flat
USDJPY,1,2022-09-19,2022-09-22,-240.79285714285845,-242.29285714285845,-243.79285714285845,candidate,-0.04788155447329935,stop
EURUSD,1,2022-09-26,2022-09-30,127.59999999999992,126.09999999999992,124.59999999999992,candidate,0.32793347705574377,friday_flat
GBPUSD,1,2022-09-26,2022-09-26,-228.78214285714236,-230.28214285714236,-231.78214285714236,candidate,0.05188982143863009,stop
USDJPY,-1,2022-09-26,2022-09-30,-115.99999999999966,-117.49999999999966,-118.99999999999966,candidate,0.06647083207117006,friday_flat
EURUSD,1,2022-10-03,2022-10-07,-36.599999999999966,-38.099999999999966,-39.599999999999966,candidate,0.02085900117475144,friday_flat
EURUSD,1,2022-10-10,2022-10-14,-7.800000000000029,-9.30000000000003,-10.80000000000003,candidate,0.01761006289308176,friday_flat
GBPUSD,1,2022-10-10,2022-10-14,98.30000000000005,96.80000000000005,95.30000000000005,candidate,0.06896296699960297,friday_flat
USDJPY,-1,2022-10-10,2022-10-13,-208.55357142857258,-210.05357142857258,-211.55357142857258,candidate,0.042640645487465524,stop
EURUSD,-1,2022-10-17,2022-10-21,-144.19999999999987,-145.69999999999987,-147.19999999999987,candidate,-0.029505164174502854,friday_flat
USDJPY,1,2022-10-24,2022-10-24,-199.39285714285688,-200.89285714285688,-202.39285714285688,candidate,-0.06869241102681022,stop
GBPUSD,1,2022-11-07,2022-11-11,522.7000000000004,521.2000000000004,519.7000000000004,candidate,0.031270914682466365,friday_flat
USDJPY,-1,2022-11-07,2022-11-11,821.2999999999994,819.7999999999994,818.2999999999994,candidate,0.04712521146670993,friday_flat
EURUSD,-1,2022-11-14,2022-11-18,19.299999999999873,17.799999999999873,16.299999999999873,candidate,-0.025160931934777635,friday_flat
GBPUSD,1,2022-11-21,2022-11-25,199.89999999999952,198.39999999999952,196.89999999999952,candidate,0.07936045753622306,friday_flat
USDJPY,-1,2022-11-21,2022-11-25,108.60000000000127,107.10000000000127,105.60000000000127,candidate,0.0698876346712607,friday_flat
USDJPY,-1,2022-11-28,2022-12-02,494.80000000000075,493.30000000000075,491.80000000000075,candidate,0.025141249148108252,friday_flat
EURUSD,1,2022-12-05,2022-12-09,2.7999999999983594,1.2999999999983594,-0.20000000000164064,candidate,0.016109625668449198,friday_flat
EURUSD,1,2022-12-12,2022-12-16,61.500000000000995,60.000000000000995,58.500000000000995,candidate,0.047063476369388964,friday_flat
GBPUSD,1,2022-12-12,2022-12-16,-98.79999999999889,-100.29999999999889,-101.79999999999889,candidate,0.018244894946398565,friday_flat
USDJPY,-1,2022-12-12,2022-12-16,-27.599999999998204,-29.099999999998204,-30.599999999998204,candidate,0.022258128043540534,friday_flat
USDJPY,-1,2022-12-19,2022-12-23,302.7000000000015,301.2000000000015,299.7000000000015,candidate,0.036164325619922104,friday_flat
EURUSD,-1,2022-12-26,2022-12-30,-69.39999999999947,-70.89999999999947,-72.39999999999947,candidate,-0.2825379233912863,friday_flat
GBPUSD,1,2022-12-26,2022-12-30,36.70000000000062,35.20000000000062,33.70000000000062,candidate,0.09099624000085213,friday_flat
USDJPY,-1,2022-12-26,2022-12-30,155.4000000000002,153.9000000000002,152.4000000000002,candidate,0.07878198578287572,friday_flat
EURUSD,-1,2023-01-02,2023-01-06,58.89999999999951,57.39999999999951,55.89999999999951,candidate,-0.0241085558436311,friday_flat
USDJPY,-1,2023-01-02,2023-01-05,-297.49285714285634,-298.99285714285634,-300.49285714285634,candidate,0.04779479715368266,stop
GBPUSD,-1,2023-01-09,2023-01-13,-158.10000000000102,-159.60000000000102,-161.10000000000102,candidate,-0.015273038372172155,friday_flat
USDJPY,-1,2023-01-09,2023-01-13,401.09999999999957,399.59999999999957,398.09999999999957,candidate,0.06090735268555536,friday_flat
USDJPY,-1,2023-01-16,2023-01-18,-272.5821428571422,-274.0821428571422,-275.5821428571422,candidate,0.09865999032689408,stop
GBPUSD,-1,2023-01-23,2023-01-27,0.20000000000131024,-1.2999999999986898,-2.7999999999986898,candidate,-0.030957238210303235,friday_flat
USDJPY,-1,2023-01-23,2023-01-27,-37.700000000000955,-39.200000000000955,-40.700000000000955,candidate,0.07493412943424817,friday_flat
EURUSD,1,2023-01-30,2023-02-03,-68.59999999999866,-70.09999999999866,-71.59999999999866,candidate,0.015000156577834841,friday_flat
USDJPY,-1,2023-01-30,2023-02-03,-156.30000000000166,-157.80000000000166,-159.30000000000166,candidate,0.017216609643378473,friday_flat
GBPUSD,1,2023-02-06,2023-02-10,28.099999999999792,26.599999999999792,25.099999999999792,candidate,0.027076226461274878,friday_flat
USDJPY,-1,2023-02-06,2023-02-10,91.99999999999875,90.49999999999875,88.99999999999875,candidate,0.016019935920256318,friday_flat
EURUSD,-1,2023-02-13,2023-02-17,-13.199999999999878,-14.699999999999878,-16.19999999999988,candidate,-0.18284812183683893,friday_flat
EURUSD,1,2023-02-20,2023-02-24,-143.00357142857044,-144.50357142857044,-146.00357142857044,candidate,0.11362112066337418,stop
GBPUSD,-1,2023-02-20,2023-02-24,83.49999999999856,81.99999999999856,80.49999999999856,candidate,-0.04696662705293304,friday_flat
USDJPY,-1,2023-02-20,2023-02-24,-228.1000000000006,-229.6000000000006,-231.1000000000006,candidate,0.03474607756280186,friday_flat
EURUSD,-1,2023-02-27,2023-03-01,-108.86785714285807,-110.36785714285807,-111.86785714285807,candidate,-0.016318863549646328,stop
GBPUSD,-1,2023-02-27,2023-02-28,-177.28928571428602,-178.78928571428602,-180.28928571428602,candidate,-0.02928309805060374,stop
USDJPY,1,2023-02-27,2023-03-03,-57.800000000000296,-59.300000000000296,-60.800000000000296,candidate,-0.07269210102095648,friday_flat
EURUSD,1,2023-03-06,2023-03-10,15.300000000000313,13.800000000000313,12.300000000000313,candidate,0.026856000968874895,friday_flat
GBPUSD,-1,2023-03-06,2023-03-10,-10.40000000000152,-11.90000000000152,-13.40000000000152,candidate,-0.020026972989286254,friday_flat
USDJPY,1,2023-03-06,2023-03-10,-177.49285714285747,-178.99285714285747,-180.49285714285747,candidate,-0.14012707013851744,stop
EURUSD,-1,2023-03-13,2023-03-17,28.099999999999792,26.599999999999792,25.099999999999792,candidate,-0.04069072134877345,friday_flat
GBPUSD,1,2023-03-13,2023-03-17,89.30000000000103,87.80000000000103,86.30000000000103,candidate,0.025427079682599593,friday_flat
USDJPY,1,2023-03-13,2023-03-16,-198.21428571428612,-199.71428571428612,-201.21428571428612,candidate,-0.025319810503698584,stop
EURUSD,1,2023-03-20,2023-03-24,77.09999999999883,75.59999999999883,74.09999999999883,candidate,0.33844200598530877,friday_flat
GBPUSD,-1,2023-03-20,2023-03-24,-27.399999999999647,-28.899999999999647,-30.399999999999647,candidate,-0.04521220207160107,friday_flat
EURUSD,1,2023-03-27,2023-03-31,72.3000000000007,70.8000000000007,69.3000000000007,candidate,0.015277638484939658,friday_flat
GBPUSD,1,2023-03-27,2023-03-31,104.29999999999939,102.79999999999939,101.29999999999939,candidate,0.017820080085536386,friday_flat
EURUSD,1,2023-04-03,2023-04-07,58.59999999999976,57.09999999999976,55.59999999999976,candidate,0.017354090847823158,friday_flat
GBPUSD,1,2023-04-03,2023-04-07,91.70000000000122,90.20000000000122,88.70000000000122,candidate,0.03826025176616567,friday_flat
USDJPY,-1,2023-04-03,2023-04-07,113.60000000000241,112.10000000000241,110.60000000000241,candidate,0.0534480418709765,friday_flat
EURUSD,-1,2023-04-10,2023-04-13,-131.17499999999893,-132.67499999999893,-134.17499999999893,candidate,-0.052346691769768694,stop
GBPUSD,1,2023-04-10,2023-04-14,0.700000000000145,-0.799999999999855,-2.299999999999855,candidate,0.06484044683786551,friday_flat
USDJPY,-1,2023-04-10,2023-04-14,-163.80000000000052,-165.30000000000052,-166.80000000000052,candidate,0.024615831972621738,friday_flat
GBPUSD,1,2023-04-17,2023-04-21,41.400000000000325,39.900000000000325,38.400000000000325,candidate,0.026166042291781332,friday_flat
GBPUSD,1,2023-04-24,2023-04-28,129.09999999999977,127.59999999999977,126.09999999999977,candidate,0.02781291196066555,friday_flat
EURUSD,1,2023-05-08,2023-05-11,-121.75714285714179,-123.25714285714179,-124.75714285714179,candidate,0.0167710648615882,stop
GBPUSD,-1,2023-05-08,2023-05-12,180.9000000000016,179.4000000000016,177.9000000000016,candidate,-0.03255585012219238,friday_flat
USDJPY,1,2023-05-08,2023-05-12,92.10000000000207,90.60000000000207,89.10000000000207,candidate,-0.029222250684742556,friday_flat
EURUSD,1,2023-05-15,2023-05-19,-48.19999999999824,-49.69999999999824,-51.19999999999824,candidate,0.02763265976671595,friday_flat
USDJPY,-1,2023-05-15,2023-05-17,-200.00357142857013,-201.50357142857013,-203.00357142857013,candidate,0.06480106348728282,stop
EURUSD,1,2023-05-22,2023-05-26,-78.69999999999821,-80.19999999999821,-81.69999999999821,candidate,0.015894123606889566,friday_flat
GBPUSD,1,2023-05-22,2023-05-26,-87.69999999999943,-89.19999999999943,-90.69999999999943,candidate,0.020585438876863635,friday_flat
USDJPY,1,2023-05-22,2023-05-26,260.6000000000023,259.1000000000023,257.6000000000023,candidate,-0.025868388898586142,friday_flat
USDJPY,1,2023-05-29,2023-06-01,-172.33928571428692,-173.83928571428692,-175.33928571428692,candidate,-0.15500883392226147,stop
EURUSD,1,2023-06-05,2023-06-09,42.40000000000021,40.90000000000021,39.40000000000021,candidate,0.0212319391634981,friday_flat
GBPUSD,1,2023-06-05,2023-06-09,137.30000000000243,135.80000000000243,134.30000000000243,candidate,0.021252512473938934,friday_flat
USDJPY,1,2023-06-05,2023-06-09,-57.40000000000123,-58.90000000000123,-60.40000000000123,candidate,-0.0664043710455235,friday_flat
EURUSD,1,2023-06-12,2023-06-16,195.7999999999993,194.2999999999993,192.7999999999993,candidate,0.07924010199221049,friday_flat
USDJPY,1,2023-06-12,2023-06-16,262.00000000000045,260.50000000000045,259.00000000000045,candidate,-0.04475160191087995,friday_flat
EURUSD,-1,2023-06-19,2023-06-23,37.4999999999992,35.9999999999992,34.4999999999992,candidate,-0.06689719377576805,friday_flat
GBPUSD,-1,2023-06-19,2023-06-23,103.19999999999884,101.69999999999884,100.19999999999884,candidate,-0.03145169622868951,friday_flat
USDJPY,-1,2023-06-19,2023-06-23,-191.16428571428514,-192.66428571428514,-194.16428571428514,candidate,0.023154343815082,stop
EURUSD,-1,2023-06-26,2023-06-30,-4.500000000000615,-6.000000000000615,-7.500000000000615,candidate,-0.6054226108298819,friday_flat
GBPUSD,1,2023-06-26,2023-06-30,-14.400000000001079,-15.900000000001079,-17.40000000000108,candidate,0.20939935100770402,friday_flat
USDJPY,1,2023-06-26,2023-06-30,82.0999999999998,80.5999999999998,79.0999999999998,candidate,-0.023499723335401332,friday_flat
EURUSD,1,2023-07-03,2023-07-06,-20.700000000000163,-22.200000000000163,-23.700000000000163,candidate,0.2984394859483124,next_cot
GBPUSD,1,2023-07-03,2023-07-06,54.600000000002424,53.100000000002424,51.600000000002424,candidate,0.0170804887594034,next_cot
USDJPY,1,2023-07-03,2023-07-06,-29.599999999999227,-31.099999999999227,-32.59999999999923,candidate,-0.02103576597064296,next_cot
EURUSD,-1,2023-07-07,2023-07-07,-82.69999999999999,-84.19999999999999,-85.69999999999999,candidate,-0.23908222449675878,friday_flat
GBPUSD,-1,2023-07-07,2023-07-07,-107.09999999999997,-108.59999999999997,-110.09999999999997,candidate,-0.034164174444962246,friday_flat
USDJPY,1,2023-07-07,2023-07-07,-137.88214285714275,-139.38214285714275,-140.88214285714275,candidate,-0.022288788452687256,stop
GBPUSD,1,2023-07-17,2023-07-19,-142.2214285714296,-143.7214285714296,-145.2214285714296,candidate,0.05151280710925248,stop
USDJPY,-1,2023-07-17,2023-07-21,-181.41428571428548,-182.91428571428548,-184.41428571428548,candidate,0.02104228667440727,stop
EURUSD,1,2023-07-24,2023-07-27,-106.25357142857172,-107.75357142857172,-109.25357142857172,candidate,0.02078322820710623,stop
GBPUSD,1,2023-07-24,2023-07-28,-3.2999999999994145,-4.7999999999994145,-6.2999999999994145,candidate,0.05872835501907693,friday_flat
USDJPY,-1,2023-07-24,2023-07-28,47.30000000000132,45.80000000000132,44.30000000000132,candidate,0.13696239585678902,friday_flat
EURUSD,-1,2023-07-31,2023-08-04,17.500000000001403,16.000000000001403,14.500000000001403,candidate,-0.04435368980909868,friday_flat
GBPUSD,-1,2023-07-31,2023-08-04,88.50000000000024,87.00000000000024,85.50000000000024,candidate,-0.025250695205190864,friday_flat
EURUSD,1,2023-08-07,2023-08-11,-65.99999999999939,-67.49999999999939,-68.99999999999939,candidate,0.1852020131413393,friday_flat
GBPUSD,-1,2023-08-07,2023-08-11,61.20000000000125,59.70000000000125,58.20000000000125,candidate,-0.04511421147456384,friday_flat
EURUSD,-1,2023-08-14,2023-08-18,79.60000000000188,78.10000000000188,76.60000000000188,candidate,-0.13049676988193362,friday_flat
GBPUSD,-1,2023-08-14,2023-08-18,-33.90000000000004,-35.40000000000004,-36.90000000000004,candidate,-0.0276100002899195,friday_flat
USDJPY,1,2023-08-14,2023-08-18,47.399999999998954,45.899999999998954,44.399999999998954,candidate,-0.02403752028505671,friday_flat
GBPUSD,1,2023-08-21,2023-08-25,-143.81785714285832,-145.31785714285832,-146.81785714285832,candidate,0.0503715055261447,stop
USDJPY,1,2023-08-21,2023-08-25,109.2000000000013,107.7000000000013,106.2000000000013,candidate,-0.05097316437726353,friday_flat
GBPUSD,1,2023-08-28,2023-09-01,15.199999999999658,13.699999999999658,12.199999999999658,candidate,0.05432577055732561,friday_flat
USDJPY,1,2023-08-28,2023-09-01,-154.43571428571374,-155.93571428571374,-157.43571428571374,candidate,-0.019200317507887074,stop
GBPUSD,-1,2023-09-04,2023-09-08,125.79999999999814,124.29999999999814,122.79999999999814,candidate,-0.06649140917521083,friday_flat
USDJPY,-1,2023-09-04,2023-09-06,-165.34285714285772,-166.84285714285772,-168.34285714285772,candidate,0.02098984730212017,stop
EURUSD,1,2023-09-11,2023-09-15,-55.600000000000094,-57.100000000000094,-58.600000000000094,candidate,0.17453819608904528,friday_flat
GBPUSD,-1,2023-09-11,2023-09-15,81.90000000000141,80.40000000000141,78.90000000000141,candidate,-0.019715710457667124,friday_flat
USDJPY,1,2023-09-11,2023-09-15,83.09999999999889,81.59999999999889,80.09999999999889,candidate,-0.03688176370628745,friday_flat
EURUSD,-1,2023-09-18,2023-09-22,15.899999999999803,14.399999999999803,12.899999999999803,candidate,-0.23144808859094573,friday_flat
GBPUSD,-1,2023-09-18,2023-09-22,142.29999999999964,140.79999999999964,139.29999999999964,candidate,-0.03204843539089946,friday_flat
EURUSD,1,2023-09-25,2023-09-27,-94.87500000000092,-96.37500000000092,-97.87500000000092,candidate,0.019369214946863215,stop
GBPUSD,-1,2023-09-25,2023-09-29,38.79999999999883,37.29999999999883,35.79999999999883,candidate,-0.08590549244703506,friday_flat
EURUSD,1,2023-10-02,2023-10-03,-102.02142857142826,-103.52142857142826,-105.02142857142826,candidate,0.03474065138721351,stop
GBPUSD,-1,2023-10-02,2023-10-06,-55.49999999999944,-56.99999999999944,-58.49999999999944,candidate,-0.17442712745179795,friday_flat
USDJPY,1,2023-10-02,2023-10-03,-106.81071428571443,-108.31071428571443,-109.81071428571443,candidate,-0.022131382573240925,stop
EURUSD,-1,2023-10-09,2023-10-13,42.10000000000047,40.60000000000047,39.10000000000047,candidate,-0.030999169665098258,friday_flat
GBPUSD,-1,2023-10-09,2023-10-11,-135.69642857142793,-137.19642857142793,-138.69642857142793,candidate,-0.0966873405380738,stop
USDJPY,-1,2023-10-09,2023-10-13,-52.29999999999961,-53.79999999999961,-55.29999999999961,candidate,0.02468498171089776,friday_flat
GBPUSD,1,2023-10-16,2023-10-20,24.999999999999467,23.499999999999467,21.999999999999467,candidate,0.018690337350438426,friday_flat
USDJPY,-1,2023-10-16,2023-10-20,-50.29999999999859,-51.79999999999859,-53.29999999999859,candidate,0.053743791764927655,friday_flat
EURUSD,1,2023-10-23,2023-10-27,-27.800000000000047,-29.300000000000047,-30.800000000000047,candidate,0.028080527594585212,friday_flat
GBPUSD,-1,2023-10-23,2023-10-27,37.400000000000766,35.900000000000766,34.400000000000766,candidate,-0.02457556796519321,friday_flat
USDJPY,1,2023-10-23,2023-10-27,-17.599999999998772,-19.099999999998772,-20.599999999998772,candidate,-0.051666971938651544,friday_flat
EURUSD,-1,2023-10-30,2023-10-31,-105.54642857142804,-107.04642857142804,-108.54642857142804,candidate,-0.028016877637130802,stop
GBPUSD,-1,2023-10-30,2023-11-03,-138.664285714285,-140.164285714285,-141.664285714285,candidate,-0.054261571900762674,stop
EURUSD,-1,2023-11-06,2023-11-10,37.00000000000036,35.50000000000036,34.00000000000036,candidate,-0.03911559096081938,friday_flat
EURUSD,1,2023-11-13,2023-11-17,237.70000000000067,236.20000000000067,234.70000000000067,candidate,0.04388609715242881,friday_flat
GBPUSD,1,2023-11-13,2023-11-17,256.0999999999991,254.5999999999991,253.0999999999991,candidate,0.03265171814036572,friday_flat
USDJPY,-1,2023-11-13,2023-11-17,184.10000000000082,182.60000000000082,181.10000000000082,candidate,0.031567436021840756,friday_flat
EURUSD,1,2023-11-20,2023-11-24,35.400000000000986,33.900000000000986,32.400000000000986,candidate,0.01981328497548526,friday_flat
GBPUSD,-1,2023-11-20,2023-11-24,-152.79642857142895,-154.29642857142895,-155.79642857142895,candidate,-0.055556325695089434,stop
USDJPY,1,2023-11-20,2023-11-21,-169.93928571428683,-171.43928571428683,-172.93928571428683,candidate,-0.1275007944828191,stop
GBPUSD,1,2023-11-27,2023-12-01,111.79999999999967,110.29999999999967,108.79999999999967,candidate,0.03304945436769435,friday_flat
USDJPY,-1,2023-11-27,2023-12-01,257.8000000000003,256.3000000000003,254.8000000000003,candidate,0.08065216324465936,friday_flat
EURUSD,1,2023-12-04,2023-12-06,-112.5857142857134,-114.0857142857134,-115.5857142857134,candidate,0.044925520002714533,stop
GBPUSD,1,2023-12-04,2023-12-08,-149.0142857142862,-150.5142857142862,-152.0142857142862,candidate,0.10987155659422557,stop
USDJPY,1,2023-12-04,2023-12-07,-207.04285714285788,-208.54285714285788,-210.04285714285788,candidate,-0.01751661355696926,stop
EURUSD,1,2023-12-11,2023-12-15,135.60000000000016,134.10000000000016,132.60000000000016,candidate,0.057914534548781725,friday_flat
GBPUSD,1,2023-12-11,2023-12-15,133.70000000000104,132.20000000000104,130.70000000000104,candidate,0.06153796950743125,friday_flat
USDJPY,-1,2023-12-11,2023-12-15,283.5000000000008,282.0000000000008,280.5000000000008,candidate,0.02028921572292715,friday_flat
EURUSD,-1,2023-12-18,2023-12-22,-124.0178571428574,-125.5178571428574,-127.0178571428574,candidate,-0.2670257791458253,stop
GBPUSD,-1,2023-12-18,2023-12-22,-20.499999999998852,-21.999999999998852,-23.499999999998852,candidate,-0.020330191195722207,friday_flat
USDJPY,-1,2023-12-18,2023-12-19,-286.21071428571554,-287.71071428571554,-289.21071428571554,candidate,0.07171336395153369,stop
EURUSD,1,2023-12-25,2023-12-29,24.100000000000232,22.600000000000232,21.100000000000232,candidate,0.250997660657768,friday_flat
GBPUSD,1,2023-12-25,2023-12-29,41.89999999999916,40.39999999999916,38.89999999999916,candidate,0.029944156675917707,friday_flat
USDJPY,-1,2023-12-25,2023-12-29,135.3999999999985,133.8999999999985,132.3999999999985,candidate,0.10741099279337421,friday_flat
EURUSD,-1,2024-01-02,2024-01-05,102.90000000000131,101.40000000000131,99.90000000000131,candidate,-0.01951117900291626,friday_flat
GBPUSD,-1,2024-01-02,2024-01-05,3.4000000000000696,1.9000000000000696,0.40000000000006963,candidate,-0.027583962361109524,friday_flat
USDJPY,-1,2024-01-02,2024-01-03,-210.3428571428566,-211.8428571428566,-213.3428571428566,candidate,0.020128354725787632,stop
EURUSD,-1,2024-01-08,2024-01-12,-16.599999999999948,-18.099999999999948,-19.599999999999948,candidate,-0.016846547668465477,friday_flat
USDJPY,-1,2024-01-08,2024-01-12,-46.50000000000034,-48.00000000000034,-49.50000000000034,candidate,0.03013985937992415,friday_flat
EURUSD,1,2024-01-15,2024-01-17,-100.07142857142881,-101.57142857142881,-103.07142857142881,candidate,0.017438030854567518,stop
USDJPY,1,2024-01-15,2024-01-19,326.3000000000005,324.8000000000005,323.3000000000005,candidate,-0.015461884482698366,friday_flat
EURUSD,1,2024-01-22,2024-01-26,-36.50000000000153,-38.00000000000153,-39.50000000000153,candidate,0.03338186356073211,friday_flat
GBPUSD,1,2024-01-22,2024-01-26,18.299999999999983,16.799999999999983,15.299999999999983,candidate,0.04773083812681494,friday_flat
USDJPY,1,2024-01-22,2024-01-26,-6.19999999999834,-7.69999999999834,-9.19999999999834,candidate,-0.020172613438720354,friday_flat
USDJPY,1,2024-01-29,2024-01-31,-184.57500000000095,-186.07500000000095,-187.57500000000095,candidate,-0.05567579577997959,stop
USDJPY,1,2024-02-05,2024-02-09,84.30000000000177,82.80000000000177,81.30000000000177,candidate,-0.07043784009354251,friday_flat
GBPUSD,-1,2024-02-12,2024-02-16,17.300000000000093,15.800000000000093,14.300000000000093,candidate,-0.04233962036879034,friday_flat
USDJPY,1,2024-02-12,2024-02-16,96.59999999999798,95.09999999999798,93.59999999999798,candidate,-0.0293362923919828,friday_flat
EURUSD,1,2024-02-19,2024-02-23,46.19999999999846,44.69999999999846,43.19999999999846,candidate,0.049147879763821796,friday_flat
GBPUSD,1,2024-02-19,2024-02-23,71.4999999999999,69.9999999999999,68.4999999999999,candidate,0.034942482543828805,friday_flat
USDJPY,1,2024-02-19,2024-02-23,42.39999999999782,40.89999999999782,39.39999999999782,candidate,-0.10186741608446709,friday_flat
EURUSD,-1,2024-02-26,2024-03-01,-7.80000000000225,-9.30000000000225,-10.80000000000225,candidate,-0.5645465849951642,friday_flat
USDJPY,1,2024-02-26,2024-02-29,-118.69285714285809,-120.19285714285809,-121.69285714285809,candidate,-0.03854792134573956,stop
GBPUSD,1,2024-03-04,2024-03-08,212.60000000000056,211.10000000000056,209.60000000000056,candidate,0.015875500407915456,friday_flat
USDJPY,1,2024-03-04,2024-03-07,-115.69285714285797,-117.19285714285797,-118.69285714285797,candidate,-0.03132418056214938,stop
EURUSD,-1,2024-03-11,2024-03-15,51.600000000000534,50.100000000000534,48.600000000000534,candidate,-0.019474155196659137,friday_flat
GBPUSD,1,2024-03-11,2024-03-12,-100.86428571428607,-102.36428571428607,-103.86428571428607,candidate,0.02098987038055979,stop
USDJPY,-1,2024-03-11,2024-03-15,-133.42499999999973,-134.92499999999973,-136.42499999999973,candidate,0.035294005454788197,stop
EURUSD,1,2024-03-18,2024-03-22,-75.53571428571492,-77.03571428571492,-78.53571428571492,candidate,0.05993340732519423,stop
GBPUSD,1,2024-03-18,2024-03-22,-98.95714285714341,-100.45714285714341,-101.95714285714341,candidate,0.01520694845553867,stop
USDJPY,-1,2024-03-18,2024-03-19,-155.35714285714164,-156.85714285714164,-158.35714285714164,candidate,0.04332847163583327,stop
EURUSD,-1,2024-03-25,2024-03-29,14.499999999999513,12.999999999999513,11.499999999999513,candidate,-0.05761788734413072,friday_flat
GBPUSD,-1,2024-03-25,2024-03-29,-21.500000000000963,-23.000000000000963,-24.500000000000963,candidate,-0.04817171399912867,friday_flat
USDJPY,1,2024-03-25,2024-03-29,-10.400000000001342,-11.900000000001342,-13.400000000001342,candidate,-0.08525619834710743,friday_flat
EURUSD,1,2024-04-01,2024-04-05,49.300000000001006,47.800000000001006,46.300000000001006,candidate,0.19918621043188517,friday_flat
GBPUSD,-1,2024-04-01,2024-04-04,-100.48928571428472,-101.98928571428472,-103.48928571428472,candidate,-0.13038319326076148,stop
EURUSD,-1,2024-04-08,2024-04-12,196.39999999999878,194.89999999999878,193.39999999999878,candidate,-0.3074172589717874,friday_flat
