symbol,direction,entry_date,exit_date,gross_pips,net_a_pips,net_b_pips,family
EURUSD,-1,2023-02-14,2023-02-15,48.799999999999955,47.299999999999955,45.799999999999955,control
GBPUSD,-1,2023-02-15,2023-02-22,-13.600000000000279,-15.100000000000279,-16.60000000000028,control
EURUSD,-1,2023-02-22,2023-02-23,7.399999999999629,5.899999999999629,4.399999999999629,control
GBPUSD,-1,2023-02-23,2023-03-01,-12.199999999999989,-13.699999999999989,-15.199999999999989,control
EURUSD,-1,2023-03-01,2023-03-08,125.20000000000086,123.70000000000086,122.20000000000086,control
GBPUSD,-1,2023-03-08,2023-03-13,-338.9999999999982,-340.4999999999982,-341.9999999999982,control
EURUSD,-1,2023-03-13,2023-03-15,151.9999999999988,150.4999999999988,148.9999999999988,control
USDJPY,1,2023-02-10,2023-03-16,221.09999999999843,219.59999999999843,218.09999999999843,control
GBPUSD,-1,2023-03-15,2023-03-16,-64.9999999999995,-66.4999999999995,-67.9999999999995,control
EURUSD,-1,2023-03-16,2023-03-20,-106.19999999999851,-107.69999999999851,-109.19999999999851,control
GBPUSD,1,2023-03-16,2023-03-22,158.0999999999988,156.5999999999988,155.0999999999988,control
EURUSD,1,2023-03-22,2023-03-24,-97.30000000000015,-98.80000000000015,-100.30000000000015,control
GBPUSD,1,2023-03-24,2023-04-13,293.000000000001,291.500000000001,290.000000000001,control
USDJPY,-1,2023-03-20,2023-04-18,-278.3999999999992,-279.8999999999992,-281.3999999999992,control
EURUSD,1,2023-04-13,2023-04-18,-75.00000000000061,-76.50000000000061,-78.00000000000061,control
USDJPY,1,2023-04-18,2023-04-19,59.499999999999886,57.999999999999886,56.499999999999886,control
GBPUSD,-1,2023-04-18,2023-04-19,-12.099999999999334,-13.599999999999334,-15.099999999999334,control
EURUSD,1,2023-04-19,2023-04-20,14.000000000000679,12.500000000000679,11.000000000000679,control
USDJPY,-1,2023-04-19,2023-04-20,45.29999999999745,43.79999999999745,42.29999999999745,control
EURUSD,-1,2023-04-20,2023-04-21,-19.599999999999618,-21.099999999999618,-22.599999999999618,control
USDJPY,1,2023-04-20,2023-04-25,-52.40000000000009,-53.90000000000009,-55.40000000000009,control
EURUSD,1,2023-04-25,2023-04-26,66.99999999999928,65.49999999999928,63.999999999999275,control
