symbol,direction,entry_date,exit_date,gross_pips,net_a_pips,net_b_pips,family,d_spec_oi
EURUSD,1,2023-02-03,2023-02-10,-115.00000000000065,-116.50000000000065,-118.00000000000065,candidate,0.031633987584375294
EURUSD,-1,2023-03-17,2023-03-22,-148.13571428571314,-149.63571428571314,-151.13571428571314,candidate,0.02334307750304198
EURUSD,1,2023-04-14,2023-04-21,-5.20000000000076,-6.70000000000076,-8.20000000000076,candidate,0.01935375981481067
EURUSD,-1,2023-05-26,2023-06-02,19.800000000000928,18.300000000000928,16.800000000000928,candidate,0.01792675417315839
EURUSD,-1,2023-06-09,2023-06-14,-100.25357142857239,-101.75357142857239,-103.25357142857239,candidate,0.015230821761020606
EURUSD,-1,2023-06-16,2023-06-23,50.799999999999734,49.299999999999734,47.799999999999734,candidate,0.01896751045467766
EURUSD,1,2023-07-21,2023-07-27,-106.25357142857172,-107.75357142857172,-109.25357142857172,candidate,0.04622464667514544
EURUSD,-1,2023-08-25,2023-08-30,-104.51785714285843,-106.01785714285843,-107.51785714285843,candidate,0.028955903241366262
EURUSD,-1,2023-09-01,2023-09-08,73.49999999999967,71.99999999999967,70.49999999999967,candidate,0.026286980686434255
EURUSD,-1,2023-09-08,2023-09-15,40.200000000001346,38.700000000001346,37.200000000001346,candidate,0.02141693282051486
EURUSD,-1,2023-09-15,2023-09-22,16.299999999997983,14.799999999997983,13.299999999997983,candidate,0.02901477494726114
EURUSD,-1,2023-09-22,2023-09-29,69.30000000000102,67.80000000000102,66.30000000000102,candidate,0.02365738923092632
EURUSD,1,2023-10-27,2023-11-03,165.2000000000009,163.7000000000009,162.2000000000009,candidate,0.018913626349855123
EURUSD,1,2023-11-24,2023-12-01,-102.321428571428,-103.821428571428,-105.321428571428,candidate,0.03779247687979741
EURUSD,1,2023-12-01,2023-12-06,-112.5857142857134,-114.0857142857134,-115.5857142857134,candidate,0.027912170729627664
EURUSD,1,2023-12-08,2023-12-15,136.60000000000005,135.10000000000005,133.60000000000005,candidate,0.02039346298976362
EURUSD,-1,2023-12-15,2023-12-22,-124.0178571428574,-125.5178571428574,-127.0178571428574,candidate,0.023109288782792125
EURUSD,-1,2023-12-22,2023-12-28,-112.71428571428598,-114.21428571428598,-115.71428571428598,candidate,0.03371967485619298
EURUSD,1,2024-01-05,2024-01-12,8.900000000000574,7.400000000000574,5.900000000000574,candidate,0.027046050480953144
EURUSD,1,2024-01-19,2024-01-26,-43.50000000000076,-45.00000000000076,-46.50000000000076,candidate,0.016431793597247817
EURUSD,-1,2024-01-26,2024-02-02,67.49999999999811,65.99999999999811,64.49999999999811,candidate,0.016708871927137683
EURUSD,-1,2024-02-02,2024-02-09,1.40000000000029,-0.0999999999997101,-1.59999999999971,candidate,0.017590517182106958
EURUSD,-1,2024-02-09,2024-02-16,7.500000000000284,6.000000000000284,4.500000000000284,candidate,0.053156391267105745
EURUSD,-1,2024-03-22,2024-03-29,14.499999999999513,12.999999999999513,11.499999999999513,candidate,0.04796230314150647
EURUSD,-1,2024-03-29,2024-04-04,-75.92142857142825,-77.42142857142825,-78.92142857142825,candidate,0.027622090369694204
EURUSD,-1,2024-04-05,2024-04-12,195.70000000000087,194.20000000000087,192.70000000000087,candidate,0.04035338504440747
EURUSD,1,2024-04-12,2024-04-19,15.099999999999003,13.599999999999003,12.099999999999003,candidate,0.015328766612379875
EURUSD,-1,2024-04-19,2024-04-26,-96.28928571428607,-97.78928571428607,-99.28928571428607,candidate,0.05153863082725596
EURUSD,-1,2024-04-26,2024-05-03,-98.80714285714242,-100.30714285714242,-101.80714285714242,candidate,0.035910245414714666
EURUSD,1,2024-05-10,2024-05-17,99.10000000000085,97.60000000000085,96.10000000000085,candidate,0.020296149687540087
EURUSD,1,2024-05-17,2024-05-24,-22.800000000000598,-24.300000000000598,-25.800000000000598,candidate,0.03251360379535994
EURUSD,1,2024-05-24,2024-05-31,1.7000000000000348,0.20000000000003482,-1.2999999999999652,candidate,0.04309419505390603
EURUSD,1,2024-05-31,2024-06-07,-48.00000000000137,-49.50000000000137,-51.00000000000137,candidate,0.02377929922510468
EURUSD,1,2024-06-07,2024-06-14,-80.47499999999985,-81.97499999999985,-83.47499999999985,candidate,0.02535817642645325
EURUSD,-1,2024-06-14,2024-06-21,10.299999999998644,8.799999999998644,7.299999999998644,candidate,0.031583938145081876
EURUSD,-1,2024-06-21,2024-06-28,-20.099999999998452,-21.599999999998452,-23.099999999998452,candidate,0.04708112695806196
EURUSD,-1,2024-06-28,2024-07-03,-88.1892857142863,-89.6892857142863,-91.1892857142863,candidate,0.017285378726232026
EURUSD,-1,2024-07-05,2024-07-12,-65.79999999999808,-67.29999999999808,-68.79999999999808,candidate,0.027660760407916533
EURUSD,1,2024-07-12,2024-07-19,-21.599999999999397,-23.099999999999397,-24.599999999999397,candidate,0.023845615488665643
EURUSD,1,2024-07-19,2024-07-26,-28.69999999999928,-30.19999999999928,-31.69999999999928,candidate,0.042049992991924544
EURUSD,1,2024-07-26,2024-08-01,-60.71785714285793,-62.21785714285793,-63.71785714285793,candidate,0.03516105127510707
EURUSD,-1,2024-08-02,2024-08-05,-75.68571428571369,-77.18571428571369,-78.68571428571369,candidate,0.047262171830019226
EURUSD,1,2024-08-09,2024-08-16,112.00000000000098,110.50000000000098,109.00000000000098,candidate,0.018551521075720008
EURUSD,1,2024-08-23,2024-08-29,-91.11428571428658,-92.61428571428658,-94.11428571428658,candidate,0.07019625240420395
EURUSD,1,2024-08-30,2024-09-06,38.50000000000131,37.00000000000131,35.50000000000131,candidate,0.054696436018879066
EURUSD,-1,2024-09-13,2024-09-18,-84.02142857142802,-85.52142857142802,-87.02142857142802,candidate,0.02667518547273982
EURUSD,-1,2024-09-20,2024-09-27,-0.0,-1.5,-3.0,candidate,0.028610577270535
EURUSD,-1,2024-10-04,2024-10-11,37.4999999999992,35.9999999999992,34.4999999999992,candidate,0.02009532645457321
EURUSD,-1,2024-10-18,2024-10-25,71.39999999999924,69.89999999999924,68.39999999999924,candidate,0.07445772922833005
EURUSD,-1,2024-10-25,2024-10-30,-72.835714285715,-74.335714285715,-75.835714285715,candidate,0.08079488720094535
EURUSD,-1,2024-11-01,2024-11-04,-78.4285714285704,-79.9285714285704,-81.4285714285704,candidate,0.03192957267540711
EURUSD,1,2024-11-08,2024-11-12,-118.8750000000005,-120.3750000000005,-121.8750000000005,candidate,0.048917513557219135
EURUSD,-1,2024-11-22,2024-11-27,-159.92142857142787,-161.42142857142787,-162.92142857142787,candidate,0.06654937808717405
EURUSD,-1,2024-12-06,2024-12-13,64.00000000000183,62.50000000000183,61.00000000000183,candidate,0.036490143824465714
EURUSD,1,2025-01-31,2025-02-03,-125.92500000000005,-127.42500000000005,-128.92500000000007,candidate,0.023357267962281953
EURUSD,1,2025-02-21,2025-02-28,-82.79999999999842,-84.29999999999842,-85.79999999999842,candidate,0.034305919526538185
EURUSD,1,2025-02-28,2025-03-07,458.1999999999997,456.6999999999997,455.1999999999997,candidate,0.03730924084993715
EURUSD,1,2025-03-07,2025-03-14,42.599999999999305,41.099999999999305,39.599999999999305,candidate,0.025768514767796742
EURUSD,1,2025-03-14,2025-03-21,-62.19999999999892,-63.69999999999892,-65.19999999999892,candidate,0.0408490462617847
EURUSD,1,2025-03-21,2025-03-28,14.699999999998603,13.199999999998603,11.699999999998603,candidate,0.05981275474242285
EURUSD,1,2025-03-28,2025-04-04,134.70000000000093,133.20000000000093,131.70000000000093,candidate,0.02608508266765744
EURUSD,1,2025-04-11,2025-04-18,30.800000000001937,29.300000000001937,27.800000000001937,candidate,0.038876372933434225
EURUSD,1,2025-05-16,2025-05-23,197.0000000000005,195.5000000000005,194.0000000000005,candidate,0.024710150138632533
EURUSD,-1,2025-05-23,2025-05-30,13.199999999999878,11.699999999999878,10.199999999999878,candidate,0.0183879069975726
EURUSD,1,2025-06-13,2025-06-20,-27.399999999999647,-28.899999999999647,-30.399999999999647,candidate,0.017470330665488816
EURUSD,1,2025-06-20,2025-06-27,193.20000000000002,191.70000000000002,190.20000000000002,candidate,0.021415313132970216
EURUSD,1,2025-07-11,2025-07-16,-107.95714285714241,-109.45714285714241,-110.95714285714241,candidate,0.02244594817626671
EURUSD,1,2025-07-18,2025-07-25,116.00000000000054,114.50000000000054,113.00000000000054,candidate,0.025101165228414022
EURUSD,-1,2025-08-01,2025-08-08,-52.39999999999911,-53.89999999999911,-55.39999999999911,candidate,0.01748781344401305
EURUSD,1,2025-08-15,2025-08-22,14.199999999999768,12.699999999999768,11.199999999999768,candidate,0.025143883671203387
EURUSD,-1,2025-10-17,2025-10-24,24.899999999998812,23.399999999998812,21.899999999998812,candidate,0.017655892014899907
EURUSD,-1,2025-11-07,2025-11-13,-80.53928571428503,-82.03928571428503,-83.53928571428503,candidate,0.03078632527754629
EURUSD,1,2025-11-21,2025-11-28,84.69999999999978,83.19999999999978,81.69999999999978,candidate,0.0213647878212608
EURUSD,1,2025-12-05,2025-12-12,97.80000000000122,96.30000000000122,94.80000000000122,candidate,0.019430581401906052
EURUSD,1,2025-12-12,2025-12-19,-31.09999999999946,-32.59999999999946,-34.09999999999946,candidate,0.036334554526227365
EURUSD,1,2025-12-26,2026-01-02,-51.49999999999988,-52.99999999999988,-54.49999999999988,candidate,0.02354112285469421
GBPUSD,1,2022-01-14,2022-01-21,-116.74285714285747,-118.24285714285747,-119.74285714285747,candidate,0.058964652132493404
GBPUSD,1,2022-01-21,2022-01-24,-110.45357142857259,-111.95357142857259,-113.45357142857259,candidate,0.14870056867175305
GBPUSD,-1,2022-01-28,2022-02-01,-118.84285714285791,-120.34285714285791,-121.84285714285791,candidate,0.057696110744891234
GBPUSD,-1,2022-02-04,2022-02-11,-32.600000000000406,-34.100000000000406,-35.600000000000406,candidate,0.06928540762036227
GBPUSD,1,2022-02-11,2022-02-18,32.2,30.700000000000003,29.200000000000003,candidate,0.07323640552064178
GBPUSD,1,2022-02-18,2022-02-24,-122.75357142857101,-124.25357142857101,-125.75357142857101,candidate,0.06895474700719911
GBPUSD,-1,2022-02-25,2022-03-04,176.49999999999943,174.99999999999943,173.49999999999943,candidate,0.02218708044342321
GBPUSD,-1,2022-03-04,2022-03-11,196.7999999999992,195.2999999999992,193.7999999999992,candidate,0.03695207887892991
GBPUSD,-1,2022-03-11,2022-03-18,-139.89999999999947,-141.39999999999947,-142.89999999999947,candidate,0.07841274481145864
GBPUSD,-1,2022-03-18,2022-03-25,-7.500000000000284,-9.000000000000284,-10.500000000000284,candidate,0.08371786770601573
GBPUSD,1,2022-03-25,2022-04-01,-72.90000000000019,-74.40000000000019,-75.90000000000019,candidate,0.024367437867887507
GBPUSD,1,2022-04-01,2022-04-08,-77.79999999999897,-79.29999999999897,-80.79999999999897,candidate,0.06732779176787823
GBPUSD,-1,2022-04-08,2022-04-15,-27.599999999998737,-29.099999999998737,-30.599999999998737,candidate,0.03755886278361159
GBPUSD,-1,2022-04-15,2022-04-22,222.7000000000001,221.2000000000001,219.7000000000001,candidate,0.049392245441840815
GBPUSD,-1,2022-04-22,2022-04-29,261.4000000000005,259.9000000000005,258.4000000000005,candidate,0.016996020502626948
GBPUSD,-1,2022-04-29,2022-05-06,241.29999999999984,239.79999999999984,238.29999999999984,candidate,0.07525147365025367
GBPUSD,1,2022-06-03,2022-06-10,-180.48214285714346,-181.98214285714346,-183.48214285714346,candidate,0.05062064765640756
GBPUSD,-1,2022-06-17,2022-06-24,-54.09999999999915,-55.59999999999915,-57.09999999999915,candidate,0.03288827720479016
GBPUSD,1,2022-06-24,2022-07-01,-250.41428571428656,-251.91428571428656,-253.41428571428656,candidate,0.05918971725968826
GBPUSD,1,2022-07-01,2022-07-08,-59.899999999999395,-61.399999999999395,-62.899999999999395,candidate,0.04457103385562395
GBPUSD,-1,2022-07-08,2022-07-15,170.09999999999968,168.59999999999968,167.09999999999968,candidate,0.0312585607198891
GBPUSD,-1,2022-07-15,2022-07-22,-194.71071428571517,-196.21071428571517,-197.71071428571517,candidate,0.01982366509301774
GBPUSD,1,2022-08-12,2022-08-18,-195.16071428571368,-196.66071428571368,-198.16071428571368,candidate,0.06255204135701595
GBPUSD,1,2022-08-19,2022-08-26,-87.30000000000126,-88.80000000000126,-90.30000000000126,candidate,0.030783483789384947
GBPUSD,-1,2022-08-26,2022-09-02,225.40000000000003,223.90000000000003,222.40000000000003,candidate,0.03653929122968303
GBPUSD,-1,2022-09-02,2022-09-09,-73.70000000000098,-75.20000000000098,-76.70000000000098,candidate,0.031114028793453534
GBPUSD,-1,2022-09-09,2022-09-16,163.29999999999956,161.79999999999956,160.29999999999956,candidate,0.0734648693479321
GBPUSD,-1,2022-09-16,2022-09-23,578.1000000000014,576.6000000000014,575.1000000000014,candidate,0.03121740989916602
GBPUSD,1,2022-09-23,2022-09-26,-228.78214285714236,-230.28214285714236,-231.78214285714236,candidate,0.05188982143863009
GBPUSD,1,2022-10-07,2022-10-14,91.79999999999966,90.29999999999966,88.79999999999966,candidate,0.06896296699960297
GBPUSD,1,2022-11-04,2022-11-11,458.7000000000007,457.2000000000007,455.7000000000007,candidate,0.031270914682466365
GBPUSD,1,2022-11-18,2022-11-25,206.90000000000097,205.40000000000097,203.90000000000097,candidate,0.07936045753622306
GBPUSD,1,2022-12-09,2022-12-16,-107.49999999999815,-108.99999999999815,-110.49999999999815,candidate,0.018244894946398565
GBPUSD,1,2022-12-23,2022-12-30,42.90000000000127,41.40000000000127,39.90000000000127,candidate,0.09099624000085213
GBPUSD,-1,2023-01-06,2023-01-13,-140.60000000000184,-142.10000000000184,-143.60000000000184,candidate,0.015273038372172155
GBPUSD,-1,2023-01-20,2023-01-27,1.7000000000000348,0.20000000000003482,-1.2999999999999652,candidate,0.030957238210303235
GBPUSD,1,2023-02-03,2023-02-10,7.200000000000539,5.700000000000539,4.200000000000539,candidate,0.027076226461274878
GBPUSD,-1,2023-02-17,2023-02-24,100.89999999999932,99.39999999999932,97.89999999999932,candidate,0.04696662705293304
GBPUSD,-1,2023-02-24,2023-02-28,-177.28928571428602,-178.78928571428602,-180.28928571428602,candidate,0.02928309805060374
GBPUSD,-1,2023-03-03,2023-03-10,12.399999999999078,10.899999999999078,9.399999999999078,candidate,0.020026972989286254
GBPUSD,1,2023-03-10,2023-03-17,144.99999999999957,143.49999999999957,141.99999999999957,candidate,0.025427079682599593
GBPUSD,-1,2023-03-17,2023-03-24,-54.59999999999798,-56.09999999999798,-57.59999999999798,candidate,0.04521220207160107
GBPUSD,1,2023-03-24,2023-03-31,100.10000000000073,98.60000000000073,97.10000000000073,candidate,0.017820080085536386
GBPUSD,1,2023-03-31,2023-04-07,85.60000000000123,84.10000000000123,82.60000000000123,candidate,0.03826025176616567
GBPUSD,1,2023-04-07,2023-04-14,-2.6999999999999247,-4.199999999999925,-5.699999999999925,candidate,0.06484044683786551
GBPUSD,1,2023-04-14,2023-04-21,29.89999999999826,28.39999999999826,26.89999999999826,candidate,0.026166042291781332
GBPUSD,1,2023-04-21,2023-04-28,123.90000000000123,122.40000000000123,120.90000000000123,candidate,0.02781291196066555
GBPUSD,-1,2023-05-05,2023-05-12,182.9000000000014,181.4000000000014,179.9000000000014,candidate,0.03255585012219238
GBPUSD,1,2023-05-19,2023-05-25,-133.83214285714206,-135.33214285714206,-136.83214285714206,candidate,0.020585438876863635
GBPUSD,1,2023-06-02,2023-06-09,129.50000000000017,128.00000000000017,126.50000000000017,candidate,0.021252512473938934
GBPUSD,-1,2023-06-16,2023-06-23,105.89999999999877,104.39999999999877,102.89999999999877,candidate,0.03145169622868951
GBPUSD,1,2023-06-23,2023-06-30,-21.300000000001873,-22.800000000001873,-24.300000000001873,candidate,0.20939935100770402
GBPUSD,1,2023-06-30,2023-07-06,46.50000000000265,45.00000000000265,43.50000000000265,candidate,0.0170804887594034
GBPUSD,-1,2023-07-06,2023-07-07,-98.79999999999889,-100.29999999999889,-101.79999999999889,candidate,0.034164174444962246
GBPUSD,1,2023-07-14,2023-07-19,-142.2214285714296,-143.7214285714296,-145.2214285714296,candidate,0.05151280710925248
GBPUSD,1,2023-07-21,2023-07-28,-5.999999999999339,-7.499999999999339,-8.99999999999934,candidate,0.05872835501907693
GBPUSD,-1,2023-07-28,2023-08-04,101.40000000000038,99.90000000000038,98.40000000000038,candidate,0.025250695205190864
GBPUSD,-1,2023-08-04,2023-08-11,52.499999999999766,50.999999999999766,49.499999999999766,candidate,0.04511421147456384
