position_id,open_time,close_time,decision_time,direction,volume,entry,exit,planned_stop,planned_target,risk_points,initial_risk_account,net,realized_r
58,2019.02.11 01:55:00,2019.02.11 02:07:05,2019.02.11 01:50:00,BUY,0.34,1.13253,1.13224,1.13224,1.13311,29.0,9.86,-11.219999999999999,-1.1379310344827587
60,2019.02.11 03:10:00,2019.02.11 05:01:04,2019.02.11 03:05:00,BUY,0.38,1.1326,1.13234,1.13234,1.13312,26.0,9.88,-11.4,-1.1538461538461537
62,2019.02.12 02:05:00,2019.02.12 02:35:13,2019.02.12 02:00:00,SELL,0.14,1.12727,1.12795,1.12795,1.12591,68.0,9.52,-10.08,-1.0588235294117647
64,2019.02.13 02:50:00,2019.02.13 02:50:13,2019.02.13 02:45:00,SELL,0.45,1.13276,1.13298,1.13298,1.13232,22.0,9.9,-11.700000000000001,-1.1818181818181819
66,2019.02.14 02:40:00,2019.02.14 03:03:30,2019.02.14 02:35:00,BUY,0.25,1.12664,1.12625,1.12625,1.12742,39.0,9.75,-10.75,-1.1025641025641026
68,2019.02.15 02:35:00,2019.02.15 02:55:39,2019.02.15 02:30:00,SELL,0.35,1.12908,1.12936,1.12936,1.12852,28.0,9.8,-11.200000000000001,-1.1428571428571428
70,2019.02.18 00:10:30,2019.02.18 00:16:04,2019.02.18 00:05:00,BUY,0.39,1.12941,1.12916,1.12916,1.12991,25.0,9.75,-11.31,-1.1600000000000001
72,2019.02.18 03:55:00,2019.02.18 04:09:27,2019.02.18 03:50:00,BUY,0.23,1.13109,1.13196,1.13066,1.13195,43.0,9.89,19.09,1.9302325581395348
74,2019.02.19 02:10:00,2019.02.19 02:19:59,2019.02.19 02:05:00,BUY,0.34,1.13132,1.13102,1.13103,1.1319,29.0,9.86,-11.559999999999999,-1.1724137931034482
76,2019.02.20 02:05:00,2019.02.20 03:29:33,2019.02.20 02:00:00,BUY,0.21,1.13436,1.13531,1.13389,1.1353,47.0,9.87,19.11,1.9361702127659575
78,2019.02.21 02:55:00,2019.02.21 04:55:00,2019.02.21 02:50:00,SELL,0.15,1.13406,1.13395,1.13469,1.1328,63.0,9.45,1.0499999999999998,0.1111111111111111
80,2019.02.22 03:10:00,2019.02.22 03:22:28,2019.02.22 03:05:00,SELL,0.39,1.13372,1.13397,1.13397,1.13322,25.0,9.75,-11.31,-1.1600000000000001
82,2019.02.25 02:10:00,2019.02.25 04:10:00,2019.02.25 02:05:00,BUY,0.18,1.13426,1.13442,1.13372,1.13534,54.0,9.72,2.16,0.2222222222222222
84,2019.02.26 03:05:00,2019.02.26 03:09:29,2019.02.26 03:00:00,SELL,0.45,1.13596,1.13619,1.13618,1.13552,22.0,9.9,-12.15,-1.2272727272727273
86,2019.02.27 02:10:00,2019.02.27 02:16:41,2019.02.27 02:05:00,BUY,0.35,1.13948,1.13917,1.1392,1.14004,28.0,9.8,-12.25,-1.25
88,2019.02.28 03:00:00,2019.02.28 04:02:05,2019.02.28 02:55:00,SELL,0.25,1.13745,1.13785,1.13784,1.13667,39.0,9.75,-11.0,-1.1282051282051282
90,2019.03.01 02:45:00,2019.03.01 02:56:31,2019.03.01 02:40:00,BUY,0.35,1.13726,1.13698,1.13698,1.13782,28.0,9.8,-11.200000000000001,-1.1428571428571428
92,2019.03.04 02:05:00,2019.03.04 04:05:00,2019.03.04 02:00:00,SELL,0.18,1.13699,1.13693,1.13752,1.13593,53.0,9.54,0.3600000000000001,0.037735849056603786
94,2019.03.05 03:15:00,2019.03.05 03:16:22,2019.03.05 03:10:00,SELL,0.47,1.13329,1.1335,1.1335,1.13287,21.0,9.87,-11.75,-1.1904761904761905
96,2019.03.07 02:40:00,2019.03.07 03:58:35,2019.03.07 02:35:00,BUY,0.25,1.13127,1.13088,1.13088,1.13205,39.0,9.75,-10.75,-1.1025641025641026
98,2019.03.08 02:10:00,2019.03.08 02:23:27,2019.03.08 02:05:00,SELL,0.23,1.11881,1.11924,1.11924,1.11795,43.0,9.89,-10.81,-1.0930232558139534
100,2019.03.11 01:05:30,2019.03.11 01:44:42,2019.03.11 01:00:00,BUY,0.33,1.12365,1.12334,1.12335,1.12425,30.0,9.9,-11.55,-1.1666666666666667
102,2019.03.11 03:55:00,2019.03.11 03:58:34,2019.03.11 03:50:00,BUY,0.52,1.12302,1.12283,1.12283,1.1234,19.0,9.88,-11.96,-1.2105263157894737
104,2019.03.12 03:40:00,2019.03.12 04:00:32,2019.03.12 03:35:00,BUY,0.34,1.12611,1.12581,1.12582,1.12669,29.0,9.86,-11.559999999999999,-1.1724137931034482
106,2019.03.14 02:10:00,2019.03.14 02:15:32,2019.03.14 02:05:00,SELL,0.47,1.13293,1.13314,1.13314,1.13251,21.0,9.87,-11.75,-1.1904761904761905
108,2019.03.15 02:05:00,2019.03.15 02:28:59,2019.03.15 02:00:00,BUY,0.24,1.13096,1.13055,1.13056,1.13176,40.0,9.6,-10.8,-1.1250000000000002
110,2019.03.18 01:10:00,2019.03.18 02:35:33,2019.03.18 01:05:00,SELL,0.45,1.13227,1.13249,1.13249,1.13183,22.0,9.9,-11.700000000000001,-1.1818181818181819
112,2019.03.20 02:40:00,2019.03.20 03:03:04,2019.03.20 02:35:00,SELL,0.39,1.13511,1.1346,1.13536,1.13461,25.0,9.75,18.330000000000002,1.8800000000000001
114,2019.03.21 02:05:00,2019.03.21 02:12:33,2019.03.21 02:00:00,BUY,0.14,1.14339,1.14267,1.14269,1.14479,70.0,9.8,-10.64,-1.0857142857142856
116,2019.03.25 02:05:00,2019.03.25 02:11:52,2019.03.25 02:00:00,SELL,0.23,1.12915,1.12957,1.12957,1.12831,42.0,9.66,-10.58,-1.0952380952380951
118,2019.03.28 02:10:00,2019.03.28 02:54:37,2019.03.28 02:05:00,BUY,0.16,1.12533,1.1247,1.12471,1.12657,62.0,9.92,-10.72,-1.0806451612903227
120,2019.03.29 02:10:00,2019.03.29 02:51:35,2019.03.29 02:05:00,BUY,0.35,1.1231,1.12282,1.12282,1.12366,28.0,9.8,-11.200000000000001,-1.1428571428571428
122,2019.04.01 03:30:00,2019.04.01 03:34:10,2019.04.01 03:25:00,BUY,0.35,1.12255,1.12225,1.12227,1.12311,28.0,9.8,-11.9,-1.2142857142857142
124,2019.04.02 03:15:00,2019.04.02 03:56:17,2019.04.02 03:10:00,BUY,0.36,1.12072,1.12045,1.12045,1.12126,27.0,9.72,-11.16,-1.1481481481481481
126,2019.04.04 03:05:00,2019.04.04 03:55:33,2019.04.04 03:00:00,BUY,0.28,1.12473,1.12438,1.12438,1.12543,35.0,9.8,-10.920000000000002,-1.1142857142857143
128,2019.04.05 03:10:00,2019.04.05 03:53:28,2019.04.05 03:05:00,BUY,0.36,1.12248,1.1222,1.12221,1.12302,27.0,9.72,-11.52,-1.1851851851851851
130,2019.04.08 03:35:00,2019.04.08 03:46:25,2019.04.08 03:30:00,BUY,0.38,1.12207,1.12181,1.12181,1.12259,26.0,9.88,-11.4,-1.1538461538461537
132,2019.04.09 03:05:00,2019.04.09 05:05:00,2019.04.09 03:00:00,BUY,0.22,1.12592,1.12636,1.12548,1.1268,44.0,9.68,8.799999999999999,0.9090909090909091
134,2019.04.11 03:10:00,2019.04.11 03:29:10,2019.04.11 03:05:00,BUY,0.2,1.12785,1.12737,1.12737,1.12881,48.0,9.6,-10.4,-1.0833333333333335
136,2019.04.15 01:05:00,2019.04.15 03:05:00,2019.04.15 01:00:00,BUY,0.26,1.13041,1.13025,1.13004,1.13115,37.0,9.62,-5.2,-0.5405405405405406
138,2019.04.15 03:05:00,2019.04.15 03:09:38,2019.04.15 03:00:00,SELL,0.26,1.13025,1.13063,1.13063,1.12949,38.0000000000047,9.880000000001221,-10.920000000000002,-1.1052631578946004
140,2019.04.16 04:20:00,2019.04.16 04:47:26,2019.04.16 04:15:00,SELL,0.35,1.13019,1.12962,1.13047,1.12963,28.0,9.8,18.55,1.8928571428571428
142,2019.04.17 04:00:00,2019.04.17 04:01:59,2019.04.17 03:55:00,BUY,0.47,1.12869,1.12848,1.12848,1.12911,21.0,9.87,-11.75,-1.1904761904761905
144,2019.04.18 03:30:00,2019.04.18 03:57:42,2019.04.18 03:25:00,SELL,0.26,1.12942,1.12981,1.12979,1.12868,37.0,9.62,-11.18,-1.1621621621621623
146,2019.04.22 01:05:00,2019.04.22 01:44:38,2019.04.22 01:00:00,SELL,0.19,1.12383,1.12435,1.12434,1.12281,51.0,9.69,-10.64,-1.0980392156862746
148,2019.04.22 03:40:00,2019.04.22 03:55:04,2019.04.22 03:35:00,BUY,0.29,1.12457,1.12423,1.12423,1.12525,34.0,9.86,-11.02,-1.1176470588235294
150,2019.04.23 03:55:00,2019.04.23 05:55:00,2019.04.23 03:50:00,SELL,0.15,1.12453,1.12508,1.12516,1.12327,63.0,9.45,-8.85,-0.9365079365079365
152,2019.04.24 03:05:00,2019.04.24 04:30:17,2019.04.24 03:00:00,SELL,0.3,1.12208,1.12133,1.12241,1.12142,33.0,9.9,21.3,2.1515151515151514
154,2019.04.25 03:05:00,2019.04.25 03:41:36,2019.04.25 03:00:00,SELL,0.13,1.11467,1.11539,1.11539,1.11323,72.0,9.36,-9.879999999999999,-1.0555555555555556
156,2019.04.26 03:05:00,2019.04.26 03:11:07,2019.04.26 03:00:00,SELL,0.3,1.11332,1.11365,1.11365,1.11266,33.0,9.9,-11.1,-1.121212121212121
158,2019.04.29 01:05:00,2019.04.29 01:10:36,2019.04.29 01:00:00,BUY,0.34,1.11505,1.11476,1.11476,1.11563,29.0,9.86,-11.219999999999999,-1.1379310344827587
160,2019.04.29 04:30:00,2019.04.29 04:35:59,2019.04.29 04:25:00,SELL,0.55,1.11458,1.11476,1.11476,1.11422,18.0,9.9,-12.100000000000001,-1.2222222222222223
162,2019.05.01 04:00:00,2019.05.01 05:30:09,2019.05.01 03:55:00,BUY,0.3,1.12189,1.12156,1.12156,1.12255,33.0,9.9,-11.1,-1.121212121212121
164,2019.05.02 03:40:00,2019.05.02 05:40:00,2019.05.02 03:35:00,BUY,0.28,1.12039,1.1204,1.12004,1.12109,35.0,9.8,-0.8400000000000001,-0.08571428571428572
166,2019.05.06 01:15:00,2019.05.06 02:56:27,2019.05.06 01:10:00,BUY,0.16,1.11886,1.11824,1.11824,1.1201,62.0,9.92,-10.56,-1.0645161290322582
168,2019.05.06 03:30:00,2019.05.06 03:33:34,2019.05.06 03:25:00,SELL,0.28,1.11802,1.11837,1.11837,1.11732,35.0,9.8,-10.920000000000002,-1.1142857142857143
170,2019.05.07 03:10:00,2019.05.07 03:17:34,2019.05.07 03:05:00,BUY,0.31,1.12028,1.11995,1.11996,1.12092,32.0,9.92,-11.47,-1.15625
172,2019.05.08 04:00:00,2019.05.08 05:28:59,2019.05.08 03:55:00,BUY,0.23,1.11929,1.12017,1.11886,1.12015,43.0,9.89,19.319999999999997,1.9534883720930227
174,2019.05.09 03:15:00,2019.05.09 04:52:25,2019.05.09 03:10:00,SELL,0.39,1.11952,1.11901,1.11977,1.11902,25.0,9.75,18.330000000000002,1.8800000000000001
176,2019.05.10 03:05:00,2019.05.10 04:50:33,2019.05.10 03:00:00,BUY,0.17,1.12228,1.1234,1.12172,1.1234,56.0,9.52,18.36,1.9285714285714286
178,2019.05.14 04:35:00,2019.05.14 05:30:13,2019.05.14 04:30:00,SELL,0.39,1.1233,1.12355,1.12355,1.1228,25.0,9.75,-11.31,-1.1600000000000001
180,2019.05.15 03:50:00,2019.05.15 05:50:00,2019.05.15 03:45:00,BUY,0.33,1.12041,1.12042,1.12011,1.12101,30.0,9.9,-0.99,-0.09999999999999999
182,2019.05.16 03:50:00,2019.05.16 04:06:39,2019.05.16 03:45:00,BUY,0.35,1.12083,1.12052,1.12055,1.12139,28.0,9.8,-12.25,-1.25
184,2019.05.20 00:10:00,2019.05.20 02:10:00,2019.05.20 00:05:00,BUY,0.23,1.11635,1.11624,1.11592,1.11721,43.0,9.89,-3.4499999999999997,-0.34883720930232553
186,2019.05.20 03:05:00,2019.05.20 04:01:59,2019.05.20 03:00:00,SELL,0.22,1.11611,1.11656,1.11655,1.11523,44.0,9.68,-10.780000000000001,-1.1136363636363638
188,2019.05.24 03:50:00,2019.05.24 04:00:07,2019.05.24 03:45:00,SELL,0.35,1.11783,1.11811,1.11811,1.11727,28.0,9.8,-11.200000000000001,-1.1428571428571428
190,2019.05.27 04:00:00,2019.05.27 05:14:32,2019.05.27 03:55:00,BUY,0.32,1.12075,1.12137,1.12044,1.12137,31.0,9.92,18.56,1.8709677419354838
192,2019.05.28 03:05:00,2019.05.28 03:32:59,2019.05.28 03:00:00,BUY,0.26,1.11958,1.1192,1.1192,1.12034,38.0,9.88,-10.920000000000002,-1.105263157894737
194,2019.05.29 03:50:00,2019.05.29 03:54:27,2019.05.29 03:45:00,BUY,0.43,1.11724,1.11701,1.11701,1.1177,23.0,9.89,-11.610000000000001,-1.173913043478261
196,2019.05.30 03:10:00,2019.05.30 05:10:00,2019.05.30 03:05:00,BUY,0.24,1.1139,1.1137,1.11349,1.11472,41.0,9.84,-5.76,-0.5853658536585366
198,2019.05.31 03:25:00,2019.05.31 05:25:00,2019.05.31 03:20:00,BUY,0.25,1.11357,1.11347,1.11318,1.11435,39.0,9.75,-3.5,-0.358974358974359
200,2019.06.03 01:05:00,2019.06.03 03:05:00,2019.06.03 01:00:00,BUY,0.17,1.11723,1.1175,1.11667,1.11835,56.0,9.52,3.9099999999999997,0.4107142857142857
202,2019.06.03 03:05:00,2019.06.03 04:36:22,2019.06.03 03:00:00,BUY,0.25,1.11758,1.11836,1.11719,1.11836,39.00000000001125,9.750000000002812,18.5,1.8974358974353502
204,2019.06.04 03:05:00,2019.06.04 04:52:03,2019.06.04 03:00:00,BUY,0.19,1.12491,1.1244,1.1244,1.12593,51.0,9.69,-10.45,-1.0784313725490196
206,2019.06.05 03:05:00,2019.06.05 03:11:37,2019.06.05 03:00:00,BUY,0.23,1.12571,1.12529,1.12529,1.12655,42.0,9.66,-10.58,-1.0952380952380951
208,2019.06.06 03:50:00,2019.06.06 03:53:59,2019.06.06 03:45:00,BUY,0.43,1.12326,1.12302,1.12303,1.12372,23.0,9.89,-12.040000000000001,-1.2173913043478262
210,2019.06.07 03:05:00,2019.06.07 03:05:32,2019.06.07 03:00:00,SELL,0.52,1.12739,1.12758,1.12758,1.12701,19.0,9.88,-11.96,-1.2105263157894737
212,2019.06.10 00:30:00,2019.06.10 00:30:34,2019.06.10 00:25:00,SELL,0.32,1.13211,1.13243,1.13242,1.13149,31.0,9.92,-11.52,-1.161290322580645
214,2019.06.10 03:55:00,2019.06.10 04:03:04,2019.06.10 03:50:00,SELL,0.47,1.13189,1.13147,1.1321,1.13147,21.0,9.87,17.86,1.8095238095238095
216,2019.06.11 03:10:00,2019.06.11 04:16:26,2019.06.11 03:05:00,SELL,0.22,1.1313,1.13174,1.13174,1.13042,44.0,9.68,-10.56,-1.090909090909091
218,2019.06.12 03:35:00,2019.06.12 03:42:01,2019.06.12 03:30:00,BUY,0.23,1.13315,1.13273,1.13273,1.13399,42.0,9.66,-10.58,-1.0952380952380951
220,2019.06.13 03:15:00,2019.06.13 03:51:18,2019.06.13 03:10:00,BUY,0.39,1.12951,1.12926,1.12926,1.13001,25.0,9.75,-11.31,-1.1600000000000001
222,2019.06.14 03:05:00,2019.06.14 04:02:24,2019.06.14 03:00:00,BUY,0.3,1.12811,1.12777,1.12778,1.12877,33.0,9.9,-11.399999999999999,-1.1515151515151514
224,2019.06.17 00:35:00,2019.06.17 00:59:36,2019.06.17 00:30:00,BUY,0.27,1.12139,1.12101,1.12103,1.12211,36.0,9.72,-11.34,-1.1666666666666665
226,2019.06.17 03:10:00,2019.06.17 04:53:15,2019.06.17 03:05:00,BUY,0.47,1.12174,1.12216,1.12153,1.12216,21.0,9.87,17.86,1.8095238095238095
228,2019.06.18 03:05:00,2019.06.18 03:19:37,2019.06.18 03:00:00,BUY,0.39,1.12259,1.12234,1.12234,1.12309,25.0,9.75,-11.31,-1.1600000000000001
230,2019.06.19 04:35:00,2019.06.19 06:35:30,2019.06.19 04:30:00,SELL,0.34,1.11961,1.11929,1.1199,1.11903,29.0,9.86,9.520000000000001,0.9655172413793105
232,2019.06.20 03:05:00,2019.06.20 03:58:32,2019.06.20 03:00:00,BUY,0.13,1.12416,1.12561,1.12344,1.1256,72.0,9.36,18.330000000000002,1.9583333333333337
234,2019.06.24 04:40:00,2019.06.24 04:48:32,2019.06.24 04:35:00,SELL,0.47,1.13785,1.13806,1.13806,1.13743,21.0,9.87,-11.75,-1.1904761904761905
236,2019.06.25 03:10:00,2019.06.25 03:51:38,2019.06.25 03:05:00,BUY,0.26,1.14018,1.1398,1.1398,1.14094,38.0,9.88,-10.920000000000002,-1.105263157894737
238,2019.06.26 03:25:00,2019.06.26 04:08:36,2019.06.26 03:20:00,SELL,0.19,1.13653,1.1355,1.13704,1.13551,51.0,9.69,18.81,1.9411764705882353
240,2019.06.27 03:05:00,2019.06.27 04:10:37,2019.06.27 03:00:00,SELL,0.35,1.13715,1.13743,1.13743,1.13659,28.0,9.8,-11.200000000000001,-1.1428571428571428
242,2019.06.28 03:55:00,2019.06.28 04:05:26,2019.06.28 03:50:00,SELL,0.38,1.13695,1.13721,1.13721,1.13643,26.0,9.88,-11.4,-1.1538461538461537
244,2019.07.01 00:45:00,2019.07.01 01:03:02,2019.07.01 00:40:00,BUY,0.15,1.13696,1.13633,1.13633,1.13822,63.0,9.45,-10.049999999999999,-1.0634920634920635
246,2019.07.01 03:45:00,2019.07.01 04:38:05,2019.07.01 03:40:00,SELL,0.36,1.13564,1.1351,1.13591,1.1351,27.0,9.72,18.0,1.8518518518518516
248,2019.07.02 03:10:00,2019.07.02 03:25:10,2019.07.02 03:05:00,SELL,0.3,1.1284,1.12873,1.12873,1.12774,33.0,9.9,-11.1,-1.121212121212121
250,2019.07.05 03:05:00,2019.07.05 05:05:00,2019.07.05 03:00:00,SELL,0.33,1.12829,1.12802,1.12859,1.12769,30.0,9.9,7.59,0.7666666666666666
252,2019.07.08 03:05:00,2019.07.08 03:10:30,2019.07.08 03:00:00,SELL,0.43,1.12255,1.12278,1.12278,1.12209,23.0,9.89,-11.610000000000001,-1.173913043478261
254,2019.07.09 03:10:00,2019.07.09 03:46:04,2019.07.09 03:05:00,BUY,0.43,1.1217,1.12147,1.12147,1.12216,23.0,9.89,-11.610000000000001,-1.173913043478261
256,2019.07.11 03:05:00,2019.07.11 05:05:00,2019.07.11 03:00:00,BUY,0.35,1.12606,1.12634,1.12578,1.12662,28.0,9.8,8.4,0.8571428571428571
258,2019.07.12 04:00:00,2019.07.12 04:40:32,2019.07.12 03:55:00,BUY,0.47,1.12588,1.1263,1.12567,1.1263,21.0,9.87,17.86,1.8095238095238095
260,2019.07.15 03:35:00,2019.07.15 04:16:25,2019.07.15 03:30:00,BUY,0.43,1.12722,1.12699,1.12699,1.12768,23.0,9.89,-11.610000000000001,-1.173913043478261
262,2019.07.17 03:10:00,2019.07.17 03:52:05,2019.07.17 03:05:00,SELL,0.31,1.1208,1.12112,1.12112,1.12016,32.0,9.92,-11.16,-1.125
264,2019.07.18 03:10:00,2019.07.18 03:15:13,2019.07.18 03:05:00,SELL,0.55,1.12257,1.12275,1.12275,1.12221,18.0,9.9,-12.100000000000001,-1.2222222222222223
266,2019.07.19 05:10:00,2019.07.19 05:26:05,2019.07.19 05:05:00,BUY,0.45,1.12656,1.12633,1.12634,1.127,22.0,9.9,-12.15,-1.2272727272727273
268,2019.07.22 01:25:00,2019.07.22 01:31:32,2019.07.22 01:20:00,SELL,0.41,1.12154,1.1218,1.12178,1.12106,24.0,9.84,-12.3,-1.25
270,2019.07.22 03:15:00,2019.07.22 03:18:35,2019.07.22 03:10:00,BUY,0.7,1.12189,1.12175,1.12175,1.12217,14.0,9.8,-12.600000000000001,-1.2857142857142858
272,2019.07.23 04:10:00,2019.07.23 06:10:00,2019.07.23 04:05:00,SELL,0.16,1.11978,1.11983,1.12038,1.11858,60.0,9.6,-1.44,-0.15
274,2019.07.24 03:05:00,2019.07.24 03:51:33,2019.07.24 03:00:00,SELL,0.18,1.11458,1.11513,1.11512,1.1135,54.0,9.72,-10.620000000000001,-1.0925925925925926
276,2019.07.25 03:05:00,2019.07.25 05:05:00,2019.07.25 03:00:00,SELL,0.22,1.11379,1.11386,1.11423,1.11291,44.0,9.68,-2.42,-0.25
278,2019.07.26 03:25:00,2019.07.26 03:55:30,2019.07.26 03:20:00,BUY,0.36,1.11486,1.11458,1.11459,1.1154,27.0,9.72,-11.52,-1.1851851851851851
280,2019.07.29 01:05:00,2019.07.29 03:05:00,2019.07.29 01:00:00,BUY,0.23,1.11313,1.11306,1.1127,1.11399,43.0,9.89,-2.5300000000000002,-0.2558139534883721
282,2019.07.29 03:20:00,2019.07.29 05:20:00,2019.07.29 03:15:00,BUY,0.3,1.11333,1.11326,1.113,1.11399,33.0,9.9,-3.3,-0.3333333333333333
284,2019.07.30 05:05:00,2019.07.30 07:05:00,2019.07.30 05:00:00,BUY,0.27,1.11404,1.11421,1.11368,1.11476,36.0,9.72,3.51,0.36111111111111105
286,2019.07.31 03:10:00,2019.07.31 03:15:34,2019.07.31 03:05:00,BUY,0.32,1.1159,1.11557,1.11559,1.11652,31.0,9.92,-11.84,-1.1935483870967742
288,2019.08.01 04:35:00,2019.08.01 06:35:00,2019.08.01 04:30:00,BUY,0.19,1.10474,1.10482,1.10423,1.10576,51.0,9.69,0.76,0.0784313725490196
290,2019.08.02 03:20:00,2019.08.02 03:52:15,2019.08.02 03:15:00,BUY,0.16,1.10847,1.10965,1.10788,1.10965,59.0,9.44,18.24,1.9322033898305084
292,2019.08.05 01:00:00,2019.08.05 01:00:38,2019.08.05 00:55:00,SELL,0.31,1.11069,1.11103,1.11101,1.11005,32.0,9.92,-11.78,-1.1875
294,2019.08.05 03:05:00,2019.08.05 05:05:00,2019.08.05 03:00:00,BUY,0.1,1.11152,1.11194,1.11061,1.11334,91.0,9.1,3.8000000000000003,0.41758241758241765
296,2019.08.06 03:15:00,2019.08.06 04:00:26,2019.08.06 03:10:00,BUY,0.19,1.12457,1.12405,1.12405,1.12561,52.0,9.88,-10.64,-1.0769230769230769
298,2019.08.07 04:50:00,2019.08.07 04:53:20,2019.08.07 04:45:00,BUY,0.21,1.12184,1.12137,1.12137,1.12278,47.0,9.87,-10.709999999999999,-1.0851063829787233
300,2019.08.08 03:05:00,2019.08.08 04:15:28,2019.08.08 03:00:00,BUY,0.21,1.12074,1.12027,1.12028,1.12166,46.0,9.66,-10.709999999999999,-1.1086956521739129
302,2019.08.09 03:15:00,2019.08.09 03:18:00,2019.08.09 03:10:00,SELL,0.43,1.11851,1.11874,1.11874,1.11805,23.0,9.89,-11.610000000000001,-1.173913043478261
304,2019.08.12 01:05:00,2019.08.12 03:05:00,2019.08.12 01:00:00,BUY,0.16,1.12027,1.12063,1.11967,1.12147,60.0,9.6,5.12,0.5333333333333333
306,2019.08.12 03:40:00,2019.08.12 04:58:59,2019.08.12 03:35:00,BUY,0.55,1.12041,1.12077,1.12023,1.12077,18.0,9.9,17.6,1.777777777777778
308,2019.08.13 03:10:00,2019.08.13 03:12:22,2019.08.13 03:05:00,SELL,0.47,1.12135,1.12156,1.12156,1.12093,21.0,9.87,-11.75,-1.1904761904761905
310,2019.08.14 03:15:00,2019.08.14 04:37:23,2019.08.14 03:10:00,BUY,0.34,1.11755,1.11726,1.11726,1.11813,29.0,9.86,-11.219999999999999,-1.1379310344827587
312,2019.08.15 04:40:00,2019.08.15 04:59:06,2019.08.15 04:35:00,BUY,0.24,1.11459,1.11418,1.11418,1.11541,41.0,9.84,-10.8,-1.0975609756097562
314,2019.08.16 03:05:00,2019.08.16 05:05:00,2019.08.16 03:00:00,SELL,0.16,1.11057,1.10977,1.11117,1.10937,60.0,9.6,12.16,1.2666666666666668
316,2019.08.19 00:30:00,2019.08.19 00:37:59,2019.08.19 00:25:00,BUY,0.22,1.10962,1.10918,1.10918,1.1105,44.0,9.68,-10.56,-1.090909090909091
318,2019.08.19 03:05:00,2019.08.19 04:46:00,2019.08.19 03:00:00,SELL,0.26,1.10893,1.10931,1.10931,1.10817,38.0,9.88,-10.920000000000002,-1.105263157894737
320,2019.08.20 03:05:00,2019.08.20 05:05:00,2019.08.20 03:00:00,BUY,0.28,1.10847,1.10856,1.10812,1.10917,35.0,9.8,1.4,0.14285714285714285
322,2019.08.21 04:50:00,2019.08.21 05:08:04,2019.08.21 04:45:00,BUY,0.34,1.10961,1.11019,1.10932,1.11019,29.0,9.86,18.36,1.8620689655172413
324,2019.08.22 03:55:00,2019.08.22 04:29:32,2019.08.22 03:50:00,SELL,0.45,1.10862,1.10884,1.10884,1.10818,22.0,9.9,-11.700000000000001,-1.1818181818181819
326,2019.08.23 03:35:00,2019.08.23 03:55:02,2019.08.23 03:30:00,SELL,0.49,1.10802,1.10822,1.10822,1.10762,20.0,9.8,-11.760000000000002,-1.2000000000000002
328,2019.08.26 00:10:00,2019.08.26 00:11:38,2019.08.26 00:05:00,BUY,0.38,1.11489,1.11459,1.11463,1.11541,26.0,9.88,-12.92,-1.3076923076923075
330,2019.08.26 03:15:00,2019.08.26 04:51:35,2019.08.26 03:10:00,SELL,0.18,1.11415,1.1147,1.1147,1.11305,55.0,9.9,-10.620000000000001,-1.0727272727272728
332,2019.08.27 03:10:00,2019.08.27 04:01:15,2019.08.27 03:05:00,BUY,0.38,1.11036,1.11008,1.1101,1.11088,26.0,9.88,-12.16,-1.2307692307692306
334,2019.08.28 03:35:00,2019.08.28 05:35:00,2019.08.28 03:30:00,SELL,0.45,1.10891,1.10884,1.10913,1.10847,22.0,9.9,1.3499999999999999,0.13636363636363635
336,2019.08.29 04:35:00,2019.08.29 04:47:59,2019.08.29 04:30:00,BUY,0.43,1.10875,1.10852,1.10852,1.10921,23.0,9.89,-11.610000000000001,-1.173913043478261
338,2019.08.30 03:10:00,2019.08.30 03:19:30,2019.08.30 03:05:00,SELL,0.31,1.10538,1.10569,1.10569,1.10476,31.0,9.61,-10.85,-1.1290322580645162
340,2019.09.02 03:20:00,2019.09.02 03:25:37,2019.09.02 03:15:00,SELL,0.43,1.09878,1.09902,1.09901,1.09832,23.0,9.89,-12.040000000000001,-1.2173913043478262
342,2019.09.03 03:05:00,2019.09.03 04:04:27,2019.09.03 03:00:00,SELL,0.13,1.09573,1.0942,1.09647,1.09425,74.0,9.62,19.37,2.0135135135135136
344,2019.09.04 04:20:00,2019.09.04 04:57:27,2019.09.04 04:15:00,BUY,0.19,1.098,1.0975,1.0975,1.099,50.0,9.5,-10.26,-1.08
346,2019.09.05 03:05:00,2019.09.05 03:13:36,2019.09.05 03:00:00,BUY,0.36,1.10366,1.10339,1.10339,1.1042,27.0,9.72,-11.16,-1.1481481481481481
348,2019.09.06 03:35:00,2019.09.06 04:10:59,2019.09.06 03:30:00,SELL,0.52,1.10311,1.10331,1.1033,1.10273,19.0,9.88,-12.48,-1.263157894736842
350,2019.09.09 02:05:00,2019.09.09 02:50:46,2019.09.09 02:00:00,SELL,0.66,1.10234,1.10204,1.10249,1.10204,15.0,9.9,17.16,1.7333333333333334
352,2019.09.09 03:50:00,2019.09.09 04:17:41,2019.09.09 03:45:00,SELL,0.19,1.10163,1.10213,1.10213,1.10063,50.0,9.5,-10.26,-1.08
354,2019.09.10 03:15:00,2019.09.10 04:24:31,2019.09.10 03:10:00,SELL,0.39,1.10441,1.10467,1.10466,1.10391,25.0,9.75,-11.700000000000001,-1.2000000000000002
356,2019.09.11 03:15:00,2019.09.11 03:37:07,2019.09.11 03:10:00,BUY,0.34,1.10519,1.10489,1.1049,1.10577,29.0,9.86,-11.559999999999999,-1.1724137931034482
