event_time,utc_time,tag,action,order_type,volume,price,sl,tp,reason,retcode,deal,order,symbol,position_id,entry_price,initial_sl,initial_tp,risk_pts,initial_risk_account,close_source,deal_reason,achievedr,net_profit,swap,commission,fee,deal_profit,deal_commission,deal_swap,deal_fee,deal_net,is_final_close,engine_name,hypothesis_id
2016.01.04 13:05:00,2016.01.04 11:05:00,LASR_EUR_SWEEP_MODEL0,OPEN,SELL,0.30000000,1.08999,1.09080,1.08270,DEAL_REASON_EXPERT,0,2,2,EURUSD,2,1.08999,1.09080,1.08270,81.0000,24.30000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.04938272,-1.20000000,0.00000000,-1.20000000,0.00000000,0.00000000,-1.20000000,0.00000000,0.00000000,-1.20000000,0,SWEEP,HYP-LASR-EURUSD-M5-001
