case_id,position_id,ts_recv_utc,seconds_from_break_open,seconds_before_entry,raw_i5,aligned_i5,spread_ticks
F005_PID000001678,1678,2022-01-20T00:02:40.572531968+00:00,160.572531968,139.427468032,-0.0017152658662092624,-0.0017152658662092624,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:41.108221952+00:00,161.108221952,138.891778048,0.0,0.0,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:41.108274944+00:00,161.108274944,138.891725056,0.006825938566552901,0.006825938566552901,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:41.108506880+00:00,161.10850688,138.89149312,0.008547008547008548,0.008547008547008548,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:41.108525312+00:00,161.108525312,138.891474688,0.010273972602739725,0.010273972602739725,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:41.595259904+00:00,161.595259904,138.404740096,0.012006861063464836,0.012006861063464836,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:42.559920384+00:00,162.559920384,137.440079616,0.0051813471502590676,0.0051813471502590676,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:42.560031232+00:00,162.560031232,137.439968768,0.0034482758620689655,0.0034482758620689655,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:42.562073600+00:00,162.5620736,137.4379264,0.0051635111876075735,0.0051635111876075735,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:42.570251520+00:00,162.57025152,137.42974848,0.006872852233676976,0.006872852233676976,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:42.659911424+00:00,162.659911424,137.340088576,0.013651877133105802,0.013651877133105802,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:42.696643328+00:00,162.696643328,137.303356672,0.020618556701030927,0.020618556701030927,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:42.696659968+00:00,162.696659968,137.303340032,0.022375215146299483,0.022375215146299483,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:42.698169344+00:00,162.698169344,137.301830656,0.022375215146299483,0.022375215146299483,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:42.746091776+00:00,162.746091776,137.253908224,0.020618556701030927,0.020618556701030927,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:42.903890944+00:00,162.903890944,137.096109056,0.01384083044982699,0.01384083044982699,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:42.958292480+00:00,162.95829248,137.04170752,0.022298456260720412,0.022298456260720412,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:42.958308864+00:00,162.958308864,137.041691136,0.028960817717206135,0.028960817717206135,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:42.958316800+00:00,162.9583168,137.0416832,0.03553299492385787,0.03553299492385787,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:42.958325504+00:00,162.958325504,137.041674496,0.048414023372287146,0.048414023372287146,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:42.975940608+00:00,162.975940608,137.024059392,0.048414023372287146,0.048414023372287146,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:42.980174080+00:00,162.98017408,137.01982592,0.05,0.05,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:42.983312128+00:00,162.983312128,137.016687872,0.051580698835274545,0.051580698835274545,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:43.003895808+00:00,163.003895808,136.996104192,0.05785123966942149,0.05785123966942149,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:43.007510784+00:00,163.007510784,136.992489216,0.059602649006622516,0.059602649006622516,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:43.007614720+00:00,163.00761472,136.99238528,0.06135986733001658,0.06135986733001658,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:43.007632640+00:00,163.00763264,136.99236736,0.06312292358803986,0.06312292358803986,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:43.007902720+00:00,163.00790272,136.99209728,0.064891846921797,0.064891846921797,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:43.008026368+00:00,163.008026368,136.991973632,0.06312292358803986,0.06312292358803986,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:43.014734336+00:00,163.014734336,136.985265664,0.07540983606557378,0.07540983606557378,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:43.014793472+00:00,163.014793472,136.985206528,0.07389162561576355,0.07389162561576355,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:43.015833344+00:00,163.015833344,136.984166656,0.0756578947368421,0.0756578947368421,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:43.015955200+00:00,163.0159552,136.9840448,0.07742998352553541,0.07742998352553541,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:43.019831296+00:00,163.019831296,136.980168704,0.08045977011494253,0.08045977011494253,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:43.025977344+00:00,163.025977344,136.974022656,0.07868852459016394,0.07868852459016394,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:43.028190208+00:00,163.028190208,136.971809792,0.08045977011494253,0.08045977011494253,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:43.028316928+00:00,163.028316928,136.971683072,-0.05459770114942529,-0.05459770114942529,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:43.028658944+00:00,163.028658944,136.971341056,-0.039660056657223795,-0.039660056657223795,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:43.028678400+00:00,163.0286784,136.9713216,-0.03281027104136947,-0.03281027104136947,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:43.028791296+00:00,163.028791296,136.971208704,-0.03418803418803419,-0.03418803418803419,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:43.028815872+00:00,163.028815872,136.971184128,-0.032716927453769556,-0.032716927453769556,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:43.029276160+00:00,163.02927616,136.97072384,-0.013062409288824383,-0.013062409288824383,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:43.030731008+00:00,163.030731008,136.969268992,-0.02158273381294964,-0.02158273381294964,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:43.090034688+00:00,163.090034688,136.909965312,-0.022988505747126436,-0.022988505747126436,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:43.113270272+00:00,163.113270272,136.886729728,-0.028901734104046242,-0.028901734104046242,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:43.113391360+00:00,163.11339136,136.88660864,-0.027496382054992764,-0.027496382054992764,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:43.113410304+00:00,163.113410304,136.886589696,-0.02467343976777939,-0.02467343976777939,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:43.114645760+00:00,163.11464576,136.88535424,-0.02616279069767442,-0.02616279069767442,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:43.153278976+00:00,163.153278976,136.846721024,-0.02046783625730994,-0.02046783625730994,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:43.153298176+00:00,163.153298176,136.846701824,-0.014705882352941176,-0.014705882352941176,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:43.153314304+00:00,163.153314304,136.846685696,-0.002976190476190476,-0.002976190476190476,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:43.173620736+00:00,163.173620736,136.826379264,-0.0014903129657228018,-0.0014903129657228018,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:43.194501632+00:00,163.194501632,136.805498368,-0.0014903129657228018,-0.0014903129657228018,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:43.262917376+00:00,163.262917376,136.737082624,-0.013574660633484163,-0.013574660633484163,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:43.662942976+00:00,163.662942976,136.337057024,-0.013574660633484163,-0.013574660633484163,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:43.709742336+00:00,163.709742336,136.290257664,-0.15862068965517243,-0.15862068965517243,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.709900032+00:00,163.709900032,136.290099968,-0.1506849315068493,-0.1506849315068493,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.710035456+00:00,163.710035456,136.289964544,-0.12941176470588237,-0.12941176470588237,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.710266112+00:00,163.710266112,136.289733888,-0.12794612794612795,-0.12794612794612795,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.710300672+00:00,163.710300672,136.289699328,-0.12227805695142378,-0.12227805695142378,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.710466304+00:00,163.710466304,136.289533696,-0.12416107382550336,-0.12416107382550336,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.711828224+00:00,163.711828224,136.288171776,-0.12416107382550336,-0.12416107382550336,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.711836672+00:00,163.711836672,136.288163328,-0.12416107382550336,-0.12416107382550336,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.718418432+00:00,163.718418432,136.281581568,-0.11666666666666667,-0.11666666666666667,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.719700992+00:00,163.719700992,136.280299008,-0.10472972972972973,-0.10472972972972973,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.723350528+00:00,163.723350528,136.276649472,-0.10321489001692047,-0.10321489001692047,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.724960256+00:00,163.724960256,136.275039744,-0.09949409780775717,-0.09949409780775717,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.730147840+00:00,163.73014784,136.26985216,-0.09764309764309764,-0.09764309764309764,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.734164992+00:00,163.734164992,136.265835008,-0.0957983193277311,-0.0957983193277311,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.734504704+00:00,163.734504704,136.265495296,-0.0957983193277311,-0.0957983193277311,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.803759872+00:00,163.803759872,136.196240128,-0.0812603648424544,-0.0812603648424544,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.838446592+00:00,163.838446592,136.161553408,-0.08848080133555926,-0.08848080133555926,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.838552320+00:00,163.83855232,136.16144768,-0.0903010033444816,-0.0903010033444816,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.838573312+00:00,163.838573312,136.161426688,-0.08877721943048576,-0.08877721943048576,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.839613952+00:00,163.839613952,136.160386048,-0.08695652173913043,-0.08695652173913043,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.974963200+00:00,163.9749632,136.0250368,-0.08514190317195326,-0.08514190317195326,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.982542336+00:00,163.982542336,136.017457664,-0.09719934102141681,-0.09719934102141681,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.982643456+00:00,163.982643456,136.017356544,-0.09900990099009901,-0.09900990099009901,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.983297536+00:00,163.983297536,136.016702464,-0.09719934102141681,-0.09719934102141681,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:43.983304704+00:00,163.983304704,136.016695296,-0.09868421052631579,-0.09868421052631579,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:47.005104128+00:00,167.005104128,132.994895872,-0.09719934102141681,-0.09719934102141681,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:47.005131520+00:00,167.00513152,132.99486848,-0.09570957095709572,-0.09570957095709572,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:47.005131520+00:00,167.00513152,132.99486848,-0.09421487603305785,-0.09421487603305785,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:47.005149184+00:00,167.005149184,132.994850816,-0.0912106135986733,-0.0912106135986733,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.241192448+00:00,168.241192448,131.758807552,-0.08401976935749589,-0.08401976935749589,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.241319680+00:00,168.24131968,131.75868032,-0.08250825082508251,-0.08250825082508251,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.241463808+00:00,168.241463808,131.758536192,-0.07178631051752922,-0.07178631051752922,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.241577216+00:00,168.241577216,131.758422784,-0.07,-0.07,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.241611520+00:00,168.24161152,131.75838848,-0.06218487394957983,-0.06218487394957983,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.241619968+00:00,168.241619968,131.758380032,-0.05902192242833052,-0.05902192242833052,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.241749248+00:00,168.241749248,131.758250752,-0.051926298157453935,-0.051926298157453935,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.241785600+00:00,168.2417856,131.7582144,-0.04873949579831933,-0.04873949579831933,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.241836800+00:00,168.2418368,131.7581632,-0.04697986577181208,-0.04697986577181208,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.241907200+00:00,168.2419072,131.7580928,-0.04054054054054054,-0.04054054054054054,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.241962496+00:00,168.241962496,131.758037504,-0.038917089678511,-0.038917089678511,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.241978624+00:00,168.241978624,131.758021376,-0.03728813559322034,-0.03728813559322034,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.241993984+00:00,168.241993984,131.758006016,-0.035653650254668934,-0.035653650254668934,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.241993984+00:00,168.241993984,131.758006016,-0.034013605442176874,-0.034013605442176874,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.242010624+00:00,168.242010624,131.757989376,-0.030716723549488054,-0.030716723549488054,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.242028032+00:00,168.242028032,131.757971968,-0.02905982905982906,-0.02905982905982906,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.242035712+00:00,168.242035712,131.757964288,-0.0273972602739726,-0.0273972602739726,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.242176+00:00,168.242176,131.757824,-0.024054982817869417,-0.024054982817869417,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.242301696+00:00,168.242301696,131.757698304,-0.022375215146299483,-0.022375215146299483,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.243286016+00:00,168.243286016,131.756713984,-0.008726003490401396,-0.008726003490401396,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.253985280+00:00,168.25398528,131.74601472,-0.006968641114982578,-0.006968641114982578,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.254295040+00:00,168.25429504,131.74570496,-0.008726003490401396,-0.008726003490401396,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.268715008+00:00,168.268715008,131.731284992,-0.010452961672473868,-0.010452961672473868,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.274775552+00:00,168.274775552,131.725224448,-0.01217391304347826,-0.01217391304347826,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.301548544+00:00,168.301548544,131.698451456,-0.013888888888888888,-0.013888888888888888,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.301648128+00:00,168.301648128,131.698351872,-0.01565217391304348,-0.01565217391304348,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:48.309782784+00:00,168.309782784,131.690217216,-0.017361111111111112,-0.017361111111111112,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.199098624+00:00,169.199098624,130.800901376,-0.019130434782608695,-0.019130434782608695,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.231198976+00:00,169.231198976,130.768801024,-0.02626970227670753,-0.02626970227670753,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.231498496+00:00,169.231498496,130.768501504,-0.02626970227670753,-0.02626970227670753,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.231535104+00:00,169.231535104,130.768464896,-0.012433392539964476,-0.012433392539964476,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.231535104+00:00,169.231535104,130.768464896,-0.005366726296958855,-0.005366726296958855,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.231535104+00:00,169.231535104,130.768464896,0.0018018018018018018,0.0018018018018018018,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.231535104+00:00,169.231535104,130.768464896,0.016453382084095063,0.016453382084095063,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.231555328+00:00,169.231555328,130.768444672,0.009208103130755065,0.009208103130755065,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.231555328+00:00,169.231555328,130.768444672,0.01824817518248175,0.01824817518248175,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.231622144+00:00,169.231622144,130.768377856,0.01824817518248175,0.01824817518248175,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.231646720+00:00,169.23164672,130.76835328,-0.11848341232227488,-0.11848341232227488,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.231646720+00:00,169.23164672,130.76835328,-0.1167192429022082,-0.1167192429022082,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.231646720+00:00,169.23164672,130.76835328,-0.11496062992125984,-0.11496062992125984,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.231666432+00:00,169.231666432,130.768333568,-0.11320754716981132,-0.11320754716981132,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.231666432+00:00,169.231666432,130.768333568,-0.11145996860282574,-0.11145996860282574,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.231677184+00:00,169.231677184,130.768322816,-0.109717868338558,-0.109717868338558,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.231804928+00:00,169.231804928,130.768195072,-0.107981220657277,-0.107981220657277,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.231816960+00:00,169.23181696,130.76818304,-0.10625,-0.10625,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.231837440+00:00,169.23183744,130.76816256,-0.09937888198757763,-0.09937888198757763,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.231845632+00:00,169.231845632,130.768154368,-0.09767441860465116,-0.09767441860465116,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.231853568+00:00,169.231853568,130.768146432,-0.08755760368663594,-0.08755760368663594,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.231861504+00:00,169.231861504,130.768138496,-0.08615384615384615,-0.08615384615384615,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.231879680+00:00,169.23187968,130.76812032,-0.0847457627118644,-0.0847457627118644,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.231904256+00:00,169.231904256,130.768095744,-0.08333333333333333,-0.08333333333333333,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.232050688+00:00,169.232050688,130.767949312,-0.0847457627118644,-0.0847457627118644,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.232121600+00:00,169.2321216,130.7678784,-0.0781010719754977,-0.0781010719754977,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.232171776+00:00,169.232171776,130.767828224,-0.06666666666666667,-0.06666666666666667,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.232184576+00:00,169.232184576,130.767815424,-0.059541984732824425,-0.059541984732824425,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.232214272+00:00,169.232214272,130.767785728,-0.06441717791411043,-0.06441717791411043,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.232454400+00:00,169.2324544,130.7675456,-0.06153846153846154,-0.06153846153846154,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.232472320+00:00,169.23247232,130.76752768,-0.05504587155963303,-0.05504587155963303,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.232500224+00:00,169.232500224,130.767499776,-0.051829268292682924,-0.051829268292682924,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:49.232521216+00:00,169.232521216,130.767478784,0.08551483420593368,0.08551483420593368,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.232571392+00:00,169.232571392,130.767428608,0.0779896013864818,0.0779896013864818,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.232709888+00:00,169.232709888,130.767290112,0.08362369337979095,0.08362369337979095,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.233505024+00:00,169.233505024,130.766494976,0.10283687943262411,0.10283687943262411,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.233515776+00:00,169.233515776,130.766484224,0.10873440285204991,0.10873440285204991,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.233523712+00:00,169.233523712,130.766476288,0.10873440285204991,0.10873440285204991,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.233534208+00:00,169.233534208,130.766465792,0.10873440285204991,0.10873440285204991,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.233643008+00:00,169.233643008,130.766356992,0.10873440285204991,0.10873440285204991,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.233703424+00:00,169.233703424,130.766296576,0.10873440285204991,0.10873440285204991,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.262947840+00:00,169.26294784,130.73705216,0.10088495575221239,0.10088495575221239,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.262956800+00:00,169.2629568,130.7370432,0.09314586994727592,0.09314586994727592,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.263504640+00:00,169.26350464,130.73649536,0.09314586994727592,0.09314586994727592,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.271308032+00:00,169.271308032,130.728691968,0.09154929577464789,0.09154929577464789,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.271479552+00:00,169.271479552,130.728520448,0.08348134991119005,0.08348134991119005,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.281228032+00:00,169.281228032,130.718771968,0.0851063829787234,0.0851063829787234,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.293867008+00:00,169.293867008,130.706132992,0.0831858407079646,0.0831858407079646,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.293985280+00:00,169.29398528,130.70601472,0.0766488413547237,0.0766488413547237,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.294184960+00:00,169.29418496,130.70581504,0.07334525939177101,0.07334525939177101,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.297021952+00:00,169.297021952,130.702978048,0.07168458781362007,0.07168458781362007,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.362949376+00:00,169.362949376,130.637050624,0.06498194945848375,0.06498194945848375,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.363057920+00:00,169.36305792,130.63694208,0.06306306306306306,0.06306306306306306,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.363069952+00:00,169.363069952,130.636930048,0.06115107913669065,0.06115107913669065,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.363189248+00:00,169.363189248,130.636810752,0.05263157894736842,0.05263157894736842,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.368592640+00:00,169.36859264,130.63140736,0.04918032786885246,0.04918032786885246,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.372228096+00:00,169.372228096,130.627771904,0.04744525547445255,0.04744525547445255,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.372235520+00:00,169.37223552,130.62776448,0.04570383912248629,0.04570383912248629,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.433915648+00:00,169.433915648,130.566084352,0.043795620437956206,0.043795620437956206,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.533683200+00:00,169.5336832,130.4663168,0.04204753199268738,0.04204753199268738,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:49.534196736+00:00,169.534196736,130.465803264,0.04204753199268738,0.04204753199268738,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:50.287283968+00:00,170.287283968,129.712716032,0.034990791896869246,0.034990791896869246,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:50.355015168+00:00,170.355015168,129.644984832,0.03676470588235294,0.03676470588235294,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:50.405770496+00:00,170.405770496,129.594229504,0.034990791896869246,0.034990791896869246,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:50.408255232+00:00,170.408255232,129.591744768,0.03308823529411765,0.03308823529411765,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:50.408586496+00:00,170.408586496,129.591413504,0.03130755064456722,0.03130755064456722,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:50.408891136+00:00,170.408891136,129.591108864,0.029411764705882353,0.029411764705882353,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:50.799048960+00:00,170.79904896,129.20095104,0.029411764705882353,0.029411764705882353,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:50.799048960+00:00,170.79904896,129.20095104,0.022222222222222223,0.022222222222222223,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:50.799048960+00:00,170.79904896,129.20095104,0.02040816326530612,0.02040816326530612,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:50.799048960+00:00,170.79904896,129.20095104,0.01289134438305709,0.01289134438305709,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:50.799114496+00:00,170.799114496,129.200885504,0.01289134438305709,0.01289134438305709,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:50.799114496+00:00,170.799114496,129.200885504,0.01107011070110701,0.01107011070110701,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:50.799114496+00:00,170.799114496,129.200885504,0.009208103130755065,0.009208103130755065,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:50.799252736+00:00,170.799252736,129.200747264,0.009208103130755065,0.009208103130755065,1.0000000000021103
F005_PID000001678,1678,2022-01-20T00:02:50.799281152+00:00,170.799281152,129.200718848,0.17357910906298002,0.17357910906298002,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:50.799281152+00:00,170.799281152,129.200718848,0.166412213740458,0.166412213740458,1.9999999999997797
F005_PID000001678,1678,2022-01-20T00:02:50.799355904+00:00,170.799355904,129.200644096,0.31951640759930916,0.31951640759930916,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:50.799389440+00:00,170.79938944,129.20061056,0.31724137931034485,0.31724137931034485,0.9999999999976694
F005_PID000001678,1678,2022-01-20T00:02:50.799400448+00:00,170.799400448,129.200599552,0.31497418244406195,0.31497418244406195,0.9999999999976694
