ask,bid,flags,last,symbol,time_msc,time_utc,volume_real
1.1428,1.14278,1030,0.0,EURUSD,1784056984352,2026-07-14T19:23:04.352000Z,0.0
1.1428,1.14278,6,0.0,EURUSD,1784056992827,2026-07-14T19:23:12.827000Z,0.0
1.1428099999999999,1.14279,1030,0.0,EURUSD,1784056996048,2026-07-14T19:23:16.048000Z,0.0
1.1428,1.14278,1030,0.0,EURUSD,1784056998814,2026-07-14T19:23:18.814000Z,0.0
1.1428099999999999,1.14279,1030,0.0,EURUSD,1784057001654,2026-07-14T19:23:21.654000Z,0.0
1.14279,1.14277,6,0.0,EURUSD,1784057008650,2026-07-14T19:23:28.650000Z,0.0
1.14285,1.14283,1030,0.0,EURUSD,1784057019077,2026-07-14T19:23:39.077000Z,0.0
1.14287,1.14285,1030,0.0,EURUSD,1784057023987,2026-07-14T19:23:43.987000Z,0.0
1.14287,1.14284,1026,0.0,EURUSD,1784057026156,2026-07-14T19:23:46.156000Z,0.0
1.14286,1.14284,1026,0.0,EURUSD,1784057027520,2026-07-14T19:23:47.520000Z,0.0
1.14286,1.14284,1030,0.0,EURUSD,1784057031050,2026-07-14T19:23:51.050000Z,0.0
1.14287,1.14285,1026,0.0,EURUSD,1784057036839,2026-07-14T19:23:56.839000Z,0.0
1.14291,1.14289,1030,0.0,EURUSD,1784057040367,2026-07-14T19:24:00.367000Z,0.0
1.14292,1.1429,1026,0.0,EURUSD,1784057042299,2026-07-14T19:24:02.299000Z,0.0
1.14291,1.14289,1028,0.0,EURUSD,1784057045211,2026-07-14T19:24:05.211000Z,0.0
1.1429,1.14288,1030,0.0,EURUSD,1784057047169,2026-07-14T19:24:07.169000Z,0.0
1.14289,1.14287,1030,0.0,EURUSD,1784057049684,2026-07-14T19:24:09.684000Z,0.0
1.14285,1.14283,1030,0.0,EURUSD,1784057055242,2026-07-14T19:24:15.242000Z,0.0
1.14283,1.1428099999999999,1030,0.0,EURUSD,1784057057237,2026-07-14T19:24:17.237000Z,0.0
1.14286,1.14284,1026,0.0,EURUSD,1784057058443,2026-07-14T19:24:18.443000Z,0.0
1.14292,1.1429,1026,0.0,EURUSD,1784057061051,2026-07-14T19:24:21.051000Z,0.0
1.14288,1.14286,1030,0.0,EURUSD,1784057063474,2026-07-14T19:24:23.474000Z,0.0
