ask,bid,flags,last,symbol,time_msc,time_utc,volume_real
162.202,162.199,1026,0.0,USDJPY,1784060612776,2026-07-14T20:23:32.776000Z,0.0
162.201,162.199,1026,0.0,USDJPY,1784060613891,2026-07-14T20:23:33.891000Z,0.0
162.203,162.201,1030,0.0,USDJPY,1784060614112,2026-07-14T20:23:34.112000Z,0.0
162.201,162.199,1030,0.0,USDJPY,1784060615908,2026-07-14T20:23:35.908000Z,0.0
162.2,162.198,1030,0.0,USDJPY,1784060616518,2026-07-14T20:23:36.518000Z,0.0
162.202,162.199,1026,0.0,USDJPY,1784060618015,2026-07-14T20:23:38.015000Z,0.0
162.202,162.199,1030,0.0,USDJPY,1784060620095,2026-07-14T20:23:40.095000Z,0.0
162.201,162.199,1030,0.0,USDJPY,1784060622388,2026-07-14T20:23:42.388000Z,0.0
162.2,162.198,1030,0.0,USDJPY,1784060624189,2026-07-14T20:23:44.189000Z,0.0
162.2,162.198,1030,0.0,USDJPY,1784060626143,2026-07-14T20:23:46.143000Z,0.0
162.201,162.199,1030,0.0,USDJPY,1784060627145,2026-07-14T20:23:47.145000Z,0.0
162.201,162.198,1026,0.0,USDJPY,1784060629914,2026-07-14T20:23:49.914000Z,0.0
162.199,162.197,1030,0.0,USDJPY,1784060630723,2026-07-14T20:23:50.723000Z,0.0
162.198,162.196,1030,0.0,USDJPY,1784060631898,2026-07-14T20:23:51.898000Z,0.0
162.198,162.196,1026,0.0,USDJPY,1784060634167,2026-07-14T20:23:54.167000Z,0.0
162.198,162.196,1026,0.0,USDJPY,1784060634394,2026-07-14T20:23:54.394000Z,0.0
162.199,162.197,1030,0.0,USDJPY,1784060636199,2026-07-14T20:23:56.199000Z,0.0
162.199,162.197,1030,0.0,USDJPY,1784060637061,2026-07-14T20:23:57.061000Z,0.0
162.199,162.197,1026,0.0,USDJPY,1784060638283,2026-07-14T20:23:58.283000Z,0.0
162.2,162.198,1030,0.0,USDJPY,1784060640814,2026-07-14T20:24:00.814000Z,0.0
162.202,162.2,1030,0.0,USDJPY,1784060641819,2026-07-14T20:24:01.819000Z,0.0
162.202,162.199,1028,0.0,USDJPY,1784060645092,2026-07-14T20:24:05.092000Z,0.0
162.2,162.198,1030,0.0,USDJPY,1784060646028,2026-07-14T20:24:06.028000Z,0.0
162.202,162.2,1030,0.0,USDJPY,1784060647278,2026-07-14T20:24:07.278000Z,0.0
162.203,162.201,1026,0.0,USDJPY,1784060648484,2026-07-14T20:24:08.484000Z,0.0
162.202,162.2,1030,0.0,USDJPY,1784060648642,2026-07-14T20:24:08.642000Z,0.0
162.202,162.2,1030,0.0,USDJPY,1784060651553,2026-07-14T20:24:11.553000Z,0.0
162.202,162.2,1030,0.0,USDJPY,1784060655792,2026-07-14T20:24:15.792000Z,0.0
162.203,162.201,1030,0.0,USDJPY,1784060656865,2026-07-14T20:24:16.865000Z,0.0
162.202,162.2,1030,0.0,USDJPY,1784060658090,2026-07-14T20:24:18.090000Z,0.0
162.203,162.201,1030,0.0,USDJPY,1784060658322,2026-07-14T20:24:18.322000Z,0.0
162.202,162.2,1030,0.0,USDJPY,1784060661890,2026-07-14T20:24:21.890000Z,0.0
162.203,162.201,1030,0.0,USDJPY,1784060663540,2026-07-14T20:24:23.540000Z,0.0
162.202,162.2,1030,0.0,USDJPY,1784060664404,2026-07-14T20:24:24.404000Z,0.0
162.202,162.2,1030,0.0,USDJPY,1784060665616,2026-07-14T20:24:25.616000Z,0.0
162.203,162.2,1026,0.0,USDJPY,1784060669988,2026-07-14T20:24:29.988000Z,0.0
162.203,162.201,1030,0.0,USDJPY,1784060670418,2026-07-14T20:24:30.418000Z,0.0
162.203,162.2,1026,0.0,USDJPY,1784060673167,2026-07-14T20:24:33.167000Z,0.0
162.203,162.201,1030,0.0,USDJPY,1784060673914,2026-07-14T20:24:33.914000Z,0.0
162.203,162.201,1030,0.0,USDJPY,1784060674904,2026-07-14T20:24:34.904000Z,0.0
162.203,162.201,1030,0.0,USDJPY,1784060678138,2026-07-14T20:24:38.138000Z,0.0
162.203,162.2,1026,0.0,USDJPY,1784060679645,2026-07-14T20:24:39.645000Z,0.0
162.204,162.202,1030,0.0,USDJPY,1784060680684,2026-07-14T20:24:40.684000Z,0.0
162.204,162.202,1030,0.0,USDJPY,1784060680999,2026-07-14T20:24:40.999000Z,0.0
162.204,162.202,1030,0.0,USDJPY,1784060682682,2026-07-14T20:24:42.682000Z,0.0
162.202,162.2,1030,0.0,USDJPY,1784060683908,2026-07-14T20:24:43.908000Z,0.0
162.205,162.203,1030,0.0,USDJPY,1784060684913,2026-07-14T20:24:44.913000Z,0.0
162.205,162.202,1026,0.0,USDJPY,1784060685039,2026-07-14T20:24:45.039000Z,0.0
162.205,162.203,1030,0.0,USDJPY,1784060687564,2026-07-14T20:24:47.564000Z,0.0
162.205,162.203,1030,0.0,USDJPY,1784060690237,2026-07-14T20:24:50.237000Z,0.0
162.206,162.203,1028,0.0,USDJPY,1784060691915,2026-07-14T20:24:51.915000Z,0.0
162.206,162.203,1030,0.0,USDJPY,1784060694576,2026-07-14T20:24:54.576000Z,0.0
162.205,162.203,1026,0.0,USDJPY,1784060695707,2026-07-14T20:24:55.707000Z,0.0
162.206,162.204,1028,0.0,USDJPY,1784060696323,2026-07-14T20:24:56.323000Z,0.0
162.205,162.202,1026,0.0,USDJPY,1784060697480,2026-07-14T20:24:57.480000Z,0.0
162.206,162.204,1026,0.0,USDJPY,1784060698051,2026-07-14T20:24:58.051000Z,0.0
162.205,162.202,1026,0.0,USDJPY,1784060699053,2026-07-14T20:24:59.053000Z,0.0
162.204,162.201,1026,0.0,USDJPY,1784060700933,2026-07-14T20:25:00.933000Z,0.0
162.205,162.202,1026,0.0,USDJPY,1784060702150,2026-07-14T20:25:02.150000Z,0.0
162.204,162.202,1030,0.0,USDJPY,1784060704302,2026-07-14T20:25:04.302000Z,0.0
162.203,162.2,1026,0.0,USDJPY,1784060705296,2026-07-14T20:25:05.296000Z,0.0
162.202,162.2,1028,0.0,USDJPY,1784060706290,2026-07-14T20:25:06.290000Z,0.0
162.203,162.2,1028,0.0,USDJPY,1784060707535,2026-07-14T20:25:07.535000Z,0.0
162.203,162.2,1028,0.0,USDJPY,1784060708277,2026-07-14T20:25:08.277000Z,0.0
162.203,162.2,1028,0.0,USDJPY,1784060709643,2026-07-14T20:25:09.643000Z,0.0
162.202,162.2,1028,0.0,USDJPY,1784060710141,2026-07-14T20:25:10.141000Z,0.0
162.202,162.2,1028,0.0,USDJPY,1784060711593,2026-07-14T20:25:11.593000Z,0.0
162.202,162.199,1026,0.0,USDJPY,1784060712898,2026-07-14T20:25:12.898000Z,0.0
162.201,162.198,1028,0.0,USDJPY,1784060713073,2026-07-14T20:25:13.073000Z,0.0
162.201,162.199,1026,0.0,USDJPY,1784060714059,2026-07-14T20:25:14.059000Z,0.0
162.202,162.199,1028,0.0,USDJPY,1784060715854,2026-07-14T20:25:15.854000Z,0.0
162.202,162.2,1026,0.0,USDJPY,1784060716333,2026-07-14T20:25:16.333000Z,0.0
162.203,162.2,1026,0.0,USDJPY,1784060718161,2026-07-14T20:25:18.161000Z,0.0
162.203,162.2,1030,0.0,USDJPY,1784060718662,2026-07-14T20:25:18.662000Z,0.0
162.201,162.199,1026,0.0,USDJPY,1784060720298,2026-07-14T20:25:20.298000Z,0.0
162.201,162.199,1026,0.0,USDJPY,1784060721448,2026-07-14T20:25:21.448000Z,0.0
162.2,162.198,1028,0.0,USDJPY,1784060722569,2026-07-14T20:25:22.569000Z,0.0
162.193,162.19,1026,0.0,USDJPY,1784060723533,2026-07-14T20:25:23.533000Z,0.0
162.192,162.189,1030,0.0,USDJPY,1784060724453,2026-07-14T20:25:24.453000Z,0.0
162.192,162.19,1026,0.0,USDJPY,1784060724760,2026-07-14T20:25:24.760000Z,0.0
162.191,162.189,1026,0.0,USDJPY,1784060726762,2026-07-14T20:25:26.762000Z,0.0
162.191,162.188,1030,0.0,USDJPY,1784060727730,2026-07-14T20:25:27.730000Z,0.0
162.191,162.188,1030,0.0,USDJPY,1784060729954,2026-07-14T20:25:29.954000Z,0.0
162.189,162.186,1026,0.0,USDJPY,1784060731141,2026-07-14T20:25:31.141000Z,0.0
162.189,162.186,1030,0.0,USDJPY,1784060732186,2026-07-14T20:25:32.186000Z,0.0
162.191,162.188,1030,0.0,USDJPY,1784060733238,2026-07-14T20:25:33.238000Z,0.0
162.191,162.188,1030,0.0,USDJPY,1784060733550,2026-07-14T20:25:33.550000Z,0.0
162.189,162.187,1028,0.0,USDJPY,1784060735420,2026-07-14T20:25:35.420000Z,0.0
