ask,bid,flags,last,symbol,time_msc,time_utc,volume_real
1.33723,1.33721,1028,0.0,GBPUSD,1784060612563,2026-07-14T20:23:32.563000Z,0.0
1.33727,1.33725,1028,0.0,GBPUSD,1784060613618,2026-07-14T20:23:33.618000Z,0.0
1.33723,1.33721,1028,0.0,GBPUSD,1784060614884,2026-07-14T20:23:34.884000Z,0.0
1.33723,1.33721,1028,0.0,GBPUSD,1784060615387,2026-07-14T20:23:35.387000Z,0.0
1.33725,1.33723,1030,0.0,GBPUSD,1784060616062,2026-07-14T20:23:36.062000Z,0.0
1.33722,1.3372,1030,0.0,GBPUSD,1784060619857,2026-07-14T20:23:39.857000Z,0.0
1.33723,1.3372,1030,0.0,GBPUSD,1784060621090,2026-07-14T20:23:41.090000Z,0.0
1.33723,1.33721,1026,0.0,GBPUSD,1784060621346,2026-07-14T20:23:41.346000Z,0.0
1.33722,1.33719,1030,0.0,GBPUSD,1784060623445,2026-07-14T20:23:43.445000Z,0.0
1.33723,1.3372,1030,0.0,GBPUSD,1784060624329,2026-07-14T20:23:44.329000Z,0.0
1.33723,1.3372,1026,0.0,GBPUSD,1784060624653,2026-07-14T20:23:44.653000Z,0.0
1.33724,1.33721,1030,0.0,GBPUSD,1784060625979,2026-07-14T20:23:45.979000Z,0.0
1.33724,1.33721,1028,0.0,GBPUSD,1784060627441,2026-07-14T20:23:47.441000Z,0.0
1.33724,1.33721,1030,0.0,GBPUSD,1784060629794,2026-07-14T20:23:49.794000Z,0.0
1.3372600000000001,1.33724,1026,0.0,GBPUSD,1784060630881,2026-07-14T20:23:50.881000Z,0.0
1.33723,1.33721,1030,0.0,GBPUSD,1784060631869,2026-07-14T20:23:51.869000Z,0.0
1.33722,1.3372,1030,0.0,GBPUSD,1784060632834,2026-07-14T20:23:52.834000Z,0.0
1.33724,1.33721,1028,0.0,GBPUSD,1784060633986,2026-07-14T20:23:53.986000Z,0.0
1.33728,1.33725,1026,0.0,GBPUSD,1784060634977,2026-07-14T20:23:54.977000Z,0.0
1.33728,1.33724,1028,0.0,GBPUSD,1784060636033,2026-07-14T20:23:56.033000Z,0.0
1.33727,1.33724,1028,0.0,GBPUSD,1784060637012,2026-07-14T20:23:57.012000Z,0.0
1.33727,1.33724,1030,0.0,GBPUSD,1784060638386,2026-07-14T20:23:58.386000Z,0.0
1.33728,1.33724,1028,0.0,GBPUSD,1784060640854,2026-07-14T20:24:00.854000Z,0.0
1.3372600000000001,1.33722,1026,0.0,GBPUSD,1784060642054,2026-07-14T20:24:02.054000Z,0.0
1.3372600000000001,1.33723,1026,0.0,GBPUSD,1784060642928,2026-07-14T20:24:02.928000Z,0.0
1.3372600000000001,1.33723,1028,0.0,GBPUSD,1784060643864,2026-07-14T20:24:03.864000Z,0.0
1.3372600000000001,1.33723,1028,0.0,GBPUSD,1784060645077,2026-07-14T20:24:05.077000Z,0.0
1.33725,1.33723,1028,0.0,GBPUSD,1784060648265,2026-07-14T20:24:08.265000Z,0.0
1.3372600000000001,1.33723,1028,0.0,GBPUSD,1784060649442,2026-07-14T20:24:09.442000Z,0.0
1.33728,1.33723,1028,0.0,GBPUSD,1784060651689,2026-07-14T20:24:11.689000Z,0.0
1.33727,1.33723,1028,0.0,GBPUSD,1784060652641,2026-07-14T20:24:12.641000Z,0.0
1.33727,1.33724,1028,0.0,GBPUSD,1784060653145,2026-07-14T20:24:13.145000Z,0.0
1.33727,1.33724,1026,0.0,GBPUSD,1784060655465,2026-07-14T20:24:15.465000Z,0.0
1.33727,1.33724,1028,0.0,GBPUSD,1784060656577,2026-07-14T20:24:16.577000Z,0.0
1.33728,1.33724,1028,0.0,GBPUSD,1784060657108,2026-07-14T20:24:17.108000Z,0.0
1.33727,1.33724,1028,0.0,GBPUSD,1784060658380,2026-07-14T20:24:18.380000Z,0.0
1.3372600000000001,1.33723,1028,0.0,GBPUSD,1784060660017,2026-07-14T20:24:20.017000Z,0.0
1.33723,1.3372,1030,0.0,GBPUSD,1784060660977,2026-07-14T20:24:20.977000Z,0.0
1.33722,1.3372,1028,0.0,GBPUSD,1784060661477,2026-07-14T20:24:21.477000Z,0.0
1.33723,1.3372,1028,0.0,GBPUSD,1784060662697,2026-07-14T20:24:22.697000Z,0.0
1.33723,1.3372,1030,0.0,GBPUSD,1784060664441,2026-07-14T20:24:24.441000Z,0.0
1.33723,1.33721,1026,0.0,GBPUSD,1784060665061,2026-07-14T20:24:25.061000Z,0.0
1.33722,1.3372,1030,0.0,GBPUSD,1784060666533,2026-07-14T20:24:26.533000Z,0.0
1.33723,1.3372,1026,0.0,GBPUSD,1784060669529,2026-07-14T20:24:29.529000Z,0.0
1.3372600000000001,1.33723,1030,0.0,GBPUSD,1784060671000,2026-07-14T20:24:31Z,0.0
1.33728,1.33725,1028,0.0,GBPUSD,1784060674140,2026-07-14T20:24:34.140000Z,0.0
1.33727,1.33725,1028,0.0,GBPUSD,1784060675186,2026-07-14T20:24:35.186000Z,0.0
1.33727,1.33724,1026,0.0,GBPUSD,1784060676208,2026-07-14T20:24:36.208000Z,0.0
1.3372600000000001,1.33723,1028,0.0,GBPUSD,1784060676487,2026-07-14T20:24:36.487000Z,0.0
