ask,bid,flags,last,symbol,time_msc,time_utc,volume_real
161.884,161.882,1026,0.0,USDJPY,1784048707577,2026-07-14T17:05:07.577000Z,0.0
161.889,161.886,1026,0.0,USDJPY,1784048709942,2026-07-14T17:05:09.942000Z,0.0
161.89,161.888,1030,0.0,USDJPY,1784048712006,2026-07-14T17:05:12.006000Z,0.0
161.888,161.885,1026,0.0,USDJPY,1784048714385,2026-07-14T17:05:14.385000Z,0.0
161.89,161.888,1030,0.0,USDJPY,1784048716057,2026-07-14T17:05:16.057000Z,0.0
161.892,161.89,1028,0.0,USDJPY,1784048718559,2026-07-14T17:05:18.559000Z,0.0
161.892,161.89,1026,0.0,USDJPY,1784048720499,2026-07-14T17:05:20.499000Z,0.0
161.9,161.897,1030,0.0,USDJPY,1784048722383,2026-07-14T17:05:22.383000Z,0.0
161.898,161.896,1030,0.0,USDJPY,1784048724874,2026-07-14T17:05:24.874000Z,0.0
161.897,161.894,1028,0.0,USDJPY,1784048726759,2026-07-14T17:05:26.759000Z,0.0
161.896,161.893,1026,0.0,USDJPY,1784048728929,2026-07-14T17:05:28.929000Z,0.0
161.886,161.884,1028,0.0,USDJPY,1784048730738,2026-07-14T17:05:30.738000Z,0.0
161.885,161.883,1030,0.0,USDJPY,1784048731964,2026-07-14T17:05:31.964000Z,0.0
161.886,161.884,1026,0.0,USDJPY,1784048734664,2026-07-14T17:05:34.664000Z,0.0
161.879,161.877,1030,0.0,USDJPY,1784048737083,2026-07-14T17:05:37.083000Z,0.0
161.877,161.874,1026,0.0,USDJPY,1784048739398,2026-07-14T17:05:39.398000Z,0.0
161.879,161.876,1026,0.0,USDJPY,1784048740492,2026-07-14T17:05:40.492000Z,0.0
161.877,161.874,1026,0.0,USDJPY,1784048743215,2026-07-14T17:05:43.215000Z,0.0
161.876,161.874,1026,0.0,USDJPY,1784048745721,2026-07-14T17:05:45.721000Z,0.0
161.874,161.872,1026,0.0,USDJPY,1784048747825,2026-07-14T17:05:47.825000Z,0.0
161.874,161.871,1026,0.0,USDJPY,1784048749126,2026-07-14T17:05:49.126000Z,0.0
161.875,161.873,1028,0.0,USDJPY,1784048751591,2026-07-14T17:05:51.591000Z,0.0
161.863,161.861,1028,0.0,USDJPY,1784048754074,2026-07-14T17:05:54.074000Z,0.0
161.866,161.863,1026,0.0,USDJPY,1784048756177,2026-07-14T17:05:56.177000Z,0.0
161.868,161.866,1026,0.0,USDJPY,1784048757969,2026-07-14T17:05:57.969000Z,0.0
161.865,161.863,1026,0.0,USDJPY,1784048760290,2026-07-14T17:06:00.290000Z,0.0
161.865,161.862,1028,0.0,USDJPY,1784048761994,2026-07-14T17:06:01.994000Z,0.0
161.866,161.863,1030,0.0,USDJPY,1784048764235,2026-07-14T17:06:04.235000Z,0.0
161.874,161.871,1028,0.0,USDJPY,1784048766533,2026-07-14T17:06:06.533000Z,0.0
161.876,161.873,1026,0.0,USDJPY,1784048768714,2026-07-14T17:06:08.714000Z,0.0
161.877,161.874,1030,0.0,USDJPY,1784048770695,2026-07-14T17:06:10.695000Z,0.0
161.886,161.883,1028,0.0,USDJPY,1784048772100,2026-07-14T17:06:12.100000Z,0.0
161.884,161.881,1030,0.0,USDJPY,1784048774961,2026-07-14T17:06:14.961000Z,0.0
161.882,161.88,1030,0.0,USDJPY,1784048776956,2026-07-14T17:06:16.956000Z,0.0
161.885,161.882,1028,0.0,USDJPY,1784048779053,2026-07-14T17:06:19.053000Z,0.0
161.886,161.883,1026,0.0,USDJPY,1784048780919,2026-07-14T17:06:20.919000Z,0.0
161.888,161.885,1028,0.0,USDJPY,1784048783313,2026-07-14T17:06:23.313000Z,0.0
161.888,161.885,1028,0.0,USDJPY,1784048784847,2026-07-14T17:06:24.847000Z,0.0
161.886,161.883,1028,0.0,USDJPY,1784048786341,2026-07-14T17:06:26.341000Z,0.0
161.883,161.88,1028,0.0,USDJPY,1784048789503,2026-07-14T17:06:29.503000Z,0.0
161.883,161.881,1026,0.0,USDJPY,1784048791742,2026-07-14T17:06:31.742000Z,0.0
161.882,161.88,1030,0.0,USDJPY,1784048793531,2026-07-14T17:06:33.531000Z,0.0
161.876,161.873,1030,0.0,USDJPY,1784048795532,2026-07-14T17:06:35.532000Z,0.0
161.879,161.876,1030,0.0,USDJPY,1784048797998,2026-07-14T17:06:37.998000Z,0.0
161.872,161.87,1026,0.0,USDJPY,1784048800295,2026-07-14T17:06:40.295000Z,0.0
161.871,161.869,1026,0.0,USDJPY,1784048801917,2026-07-14T17:06:41.917000Z,0.0
161.871,161.869,1026,0.0,USDJPY,1784048803940,2026-07-14T17:06:43.940000Z,0.0
161.873,161.871,1026,0.0,USDJPY,1784048806588,2026-07-14T17:06:46.588000Z,0.0
161.876,161.874,1028,0.0,USDJPY,1784048808184,2026-07-14T17:06:48.184000Z,0.0
161.877,161.875,1030,0.0,USDJPY,1784048812863,2026-07-14T17:06:52.863000Z,0.0
161.875,161.872,1028,0.0,USDJPY,1784048814928,2026-07-14T17:06:54.928000Z,0.0
161.876,161.873,1026,0.0,USDJPY,1784048816894,2026-07-14T17:06:56.894000Z,0.0
161.875,161.873,1028,0.0,USDJPY,1784048819069,2026-07-14T17:06:59.069000Z,0.0
161.875,161.873,1030,0.0,USDJPY,1784048821029,2026-07-14T17:07:01.029000Z,0.0
161.875,161.872,1026,0.0,USDJPY,1784048822534,2026-07-14T17:07:02.534000Z,0.0
161.873,161.87,1026,0.0,USDJPY,1784048825420,2026-07-14T17:07:05.420000Z,0.0
161.874,161.872,1026,0.0,USDJPY,1784048826545,2026-07-14T17:07:06.545000Z,0.0
161.872,161.87,1030,0.0,USDJPY,1784048829497,2026-07-14T17:07:09.497000Z,0.0
161.872,161.869,1026,0.0,USDJPY,1784048831323,2026-07-14T17:07:11.323000Z,0.0
161.872,161.869,1026,0.0,USDJPY,1784048833765,2026-07-14T17:07:13.765000Z,0.0
161.871,161.869,1026,0.0,USDJPY,1784048835824,2026-07-14T17:07:15.824000Z,0.0
161.868,161.866,1026,0.0,USDJPY,1784048837991,2026-07-14T17:07:17.991000Z,0.0
161.869,161.867,1030,0.0,USDJPY,1784048839926,2026-07-14T17:07:19.926000Z,0.0
161.868,161.865,1026,0.0,USDJPY,1784048842166,2026-07-14T17:07:22.166000Z,0.0
161.867,161.864,1026,0.0,USDJPY,1784048844270,2026-07-14T17:07:24.270000Z,0.0
161.87,161.868,1030,0.0,USDJPY,1784048845673,2026-07-14T17:07:25.673000Z,0.0
161.869,161.867,1030,0.0,USDJPY,1784048848483,2026-07-14T17:07:28.483000Z,0.0
161.864,161.861,1030,0.0,USDJPY,1784048850590,2026-07-14T17:07:30.590000Z,0.0
161.863,161.86,1030,0.0,USDJPY,1784048852569,2026-07-14T17:07:32.569000Z,0.0
161.864,161.861,1030,0.0,USDJPY,1784048854682,2026-07-14T17:07:34.682000Z,0.0
161.865,161.862,1030,0.0,USDJPY,1784048856794,2026-07-14T17:07:36.794000Z,0.0
161.863,161.861,1030,0.0,USDJPY,1784048858795,2026-07-14T17:07:38.795000Z,0.0
161.871,161.868,1030,0.0,USDJPY,1784048861017,2026-07-14T17:07:41.017000Z,0.0
161.875,161.873,1030,0.0,USDJPY,1784048862992,2026-07-14T17:07:42.992000Z,0.0
161.874,161.872,1026,0.0,USDJPY,1784048865193,2026-07-14T17:07:45.193000Z,0.0
161.869,161.866,1028,0.0,USDJPY,1784048867299,2026-07-14T17:07:47.299000Z,0.0
161.866,161.864,1030,0.0,USDJPY,1784048869353,2026-07-14T17:07:49.353000Z,0.0
161.859,161.857,1028,0.0,USDJPY,1784048871506,2026-07-14T17:07:51.506000Z,0.0
161.852,161.849,1026,0.0,USDJPY,1784048873505,2026-07-14T17:07:53.505000Z,0.0
161.857,161.854,1028,0.0,USDJPY,1784048875333,2026-07-14T17:07:55.333000Z,0.0
161.86,161.858,1026,0.0,USDJPY,1784048876751,2026-07-14T17:07:56.751000Z,0.0
161.863,161.861,1028,0.0,USDJPY,1784048879386,2026-07-14T17:07:59.386000Z,0.0
161.868,161.865,1026,0.0,USDJPY,1784048881914,2026-07-14T17:08:01.914000Z,0.0
161.869,161.867,1026,0.0,USDJPY,1784048883802,2026-07-14T17:08:03.802000Z,0.0
161.882,161.88,1030,0.0,USDJPY,1784048886163,2026-07-14T17:08:06.163000Z,0.0
161.884,161.882,1026,0.0,USDJPY,1784048887608,2026-07-14T17:08:07.608000Z,0.0
161.886,161.883,1026,0.0,USDJPY,1784048890372,2026-07-14T17:08:10.372000Z,0.0
161.888,161.886,1028,0.0,USDJPY,1784048892100,2026-07-14T17:08:12.100000Z,0.0
161.887,161.885,1028,0.0,USDJPY,1784048892645,2026-07-14T17:08:12.645000Z,0.0
161.886,161.884,1026,0.0,USDJPY,1784048895886,2026-07-14T17:08:15.886000Z,0.0
161.884,161.882,1030,0.0,USDJPY,1784048898616,2026-07-14T17:08:18.616000Z,0.0
161.885,161.883,1026,0.0,USDJPY,1784048900657,2026-07-14T17:08:20.657000Z,0.0
161.889,161.887,1030,0.0,USDJPY,1784048902720,2026-07-14T17:08:22.720000Z,0.0
161.884,161.876,1026,0.0,USDJPY,1784048905096,2026-07-14T17:08:25.096000Z,0.0
