event_time,utc_time,tag,action,order_type,volume,price,sl,tp,reason,retcode,deal,order,symbol,position_id,entry_price,initial_sl,initial_tp,risk_pts,initial_risk_account,close_source,deal_reason,achievedr,net_profit,swap,commission,fee,deal_profit,deal_commission,deal_swap,deal_fee,deal_net,is_final_close,engine_name,hypothesis_id
2017.01.20 11:40:00,2017.01.20 09:40:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,BUY,0.36000000,1.06541,1.06473,1.06931,DEAL_REASON_EXPERT,0,399,399,EURUSD,399,1.06541,1.06473,1.06931,68.0000,24.48000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.05882353,-1.44000000,0.00000000,-1.44000000,0.00000000,0.00000000,-1.44000000,0.00000000,0.00000000,-1.44000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.01.20 11:45:24,2017.01.20 09:45:24,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,BUY,0.36000000,1.06473,1.06473,1.06931,DEAL_REASON_SL,0,400,400,EURUSD,399,1.06541,1.06473,1.06931,68.0000,24.48000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.05882353,-25.92000000,0.00000000,0.00000000,0.00000000,-24.48000000,0.00000000,0.00000000,0.00000000,-24.48000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2017.01.23 09:15:00,2017.01.23 07:15:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.34000000,1.07442,1.07535,1.07089,DEAL_REASON_EXPERT,0,401,401,EURUSD,401,1.07442,1.07535,1.07089,93.0000,31.62000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.04301075,-1.36000000,0.00000000,-1.36000000,0.00000000,0.00000000,-1.36000000,0.00000000,0.00000000,-1.36000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.01.23 09:40:39,2017.01.23 07:40:39,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.34000000,1.07535,1.07535,1.07089,DEAL_REASON_SL,0,402,402,EURUSD,401,1.07442,1.07535,1.07089,93.0000,31.62000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.04301075,-32.98000000,0.00000000,0.00000000,0.00000000,-31.62000000,0.00000000,0.00000000,0.00000000,-31.62000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2017.01.23 16:20:00,2017.01.23 14:20:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,BUY,0.30000000,1.07180,1.07045,1.07495,DEAL_REASON_EXPERT,0,403,403,EURUSD,403,1.07180,1.07045,1.07495,135.0000,40.50000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.02962963,-1.20000000,0.00000000,-1.20000000,0.00000000,0.00000000,-1.20000000,0.00000000,0.00000000,-1.20000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.01.23 17:01:31,2017.01.23 15:01:31,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE_PARTIAL,BUY,0.15000000,1.07295,1.07045,1.07495,DEAL_REASON_EXPERT,0,404,404,EURUSD,403,1.07180,1.07045,1.07495,135.0000,40.50000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,0.39629630,16.05000000,0.00000000,0.00000000,0.00000000,17.25000000,0.00000000,0.00000000,0.00000000,17.25000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.01.23 17:38:41,2017.01.23 15:38:41,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,BUY,0.15000000,1.07496,1.07045,1.07495,DEAL_REASON_TP,0,405,405,EURUSD,403,1.07180,1.07045,1.07495,135.0000,40.50000000,DEAL_REASON_TP,DEAL_REASON_TP,1.56666667,63.45000000,0.00000000,0.00000000,0.00000000,47.40000000,0.00000000,0.00000000,0.00000000,47.40000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2017.01.24 17:05:00,2017.01.24 15:05:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.36000000,1.07683,1.07759,1.07449,DEAL_REASON_EXPERT,0,406,406,EURUSD,406,1.07683,1.07759,1.07449,76.0000,27.36000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.05263158,-1.44000000,0.00000000,-1.44000000,0.00000000,0.00000000,-1.44000000,0.00000000,0.00000000,-1.44000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.01.24 17:17:28,2017.01.24 15:17:28,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE_PARTIAL,SELL,0.18000000,1.07576,1.07759,1.07449,DEAL_REASON_EXPERT,0,407,407,EURUSD,406,1.07683,1.07759,1.07449,76.0000,27.36000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,0.65131579,17.82000000,0.00000000,0.00000000,0.00000000,19.26000000,0.00000000,0.00000000,0.00000000,19.26000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.01.24 20:14:38,2017.01.24 18:14:38,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.18000000,1.07449,1.07759,1.07449,DEAL_REASON_TP,0,408,408,EURUSD,406,1.07683,1.07759,1.07449,76.0000,27.36000000,DEAL_REASON_TP,DEAL_REASON_TP,2.19078947,59.94000000,0.00000000,0.00000000,0.00000000,42.12000000,0.00000000,0.00000000,0.00000000,42.12000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2017.01.27 14:15:00,2017.01.27 12:15:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.42000000,1.06857,1.06925,1.06679,DEAL_REASON_EXPERT,0,409,409,EURUSD,409,1.06857,1.06925,1.06679,68.0000,28.56000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.05882353,-1.68000000,0.00000000,-1.68000000,0.00000000,0.00000000,-1.68000000,0.00000000,0.00000000,-1.68000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.01.27 14:51:31,2017.01.27 12:51:31,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE_PARTIAL,SELL,0.21000000,1.06777,1.06925,1.06679,DEAL_REASON_EXPERT,0,410,410,EURUSD,409,1.06857,1.06925,1.06679,68.0000,28.56000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,0.52941176,15.12000000,0.00000000,0.00000000,0.00000000,16.80000000,0.00000000,0.00000000,0.00000000,16.80000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.01.27 15:28:25,2017.01.27 13:28:25,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.21000000,1.06857,1.06925,1.06679,DEAL_REASON_SL,0,411,411,EURUSD,409,1.06857,1.06925,1.06679,68.0000,28.56000000,DEAL_REASON_SL,DEAL_REASON_SL,0.52941176,15.12000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2017.01.31 09:50:00,2017.01.31 07:50:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,BUY,0.44000000,1.06919,1.06837,1.07122,DEAL_REASON_EXPERT,0,412,412,EURUSD,412,1.06919,1.06837,1.07122,82.0000,36.08000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.04878049,-1.76000000,0.00000000,-1.76000000,0.00000000,0.00000000,-1.76000000,0.00000000,0.00000000,-1.76000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.01.31 10:00:30,2017.01.31 08:00:30,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE_PARTIAL,BUY,0.22000000,1.07014,1.06837,1.07122,DEAL_REASON_EXPERT,0,413,413,EURUSD,412,1.06919,1.06837,1.07122,82.0000,36.08000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,0.53048780,19.14000000,0.00000000,0.00000000,0.00000000,20.90000000,0.00000000,0.00000000,0.00000000,20.90000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.01.31 10:03:31,2017.01.31 08:03:31,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,BUY,0.22000000,1.07124,1.06837,1.07122,DEAL_REASON_TP,0,414,414,EURUSD,412,1.06919,1.06837,1.07122,82.0000,36.08000000,DEAL_REASON_TP,DEAL_REASON_TP,1.78048780,64.24000000,0.00000000,0.00000000,0.00000000,45.10000000,0.00000000,0.00000000,0.00000000,45.10000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2017.01.31 10:05:00,2017.01.31 08:05:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.50000000,1.07104,1.07157,1.06906,DEAL_REASON_EXPERT,0,415,415,EURUSD,415,1.07104,1.07157,1.06906,53.0000,26.50000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.07547170,-2.00000000,0.00000000,-2.00000000,0.00000000,0.00000000,-2.00000000,0.00000000,0.00000000,-2.00000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.01.31 10:08:31,2017.01.31 08:08:31,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.50000000,1.07161,1.07157,1.06906,DEAL_REASON_SL,0,416,416,EURUSD,415,1.07104,1.07157,1.06906,53.0000,26.50000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.15094340,-30.50000000,0.00000000,0.00000000,0.00000000,-28.50000000,0.00000000,0.00000000,0.00000000,-28.50000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2017.02.02 10:10:00,2017.02.02 08:10:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.46000000,1.07931,1.07992,1.07640,DEAL_REASON_EXPERT,0,417,417,EURUSD,417,1.07931,1.07992,1.07640,61.0000,28.06000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.06557377,-1.84000000,0.00000000,-1.84000000,0.00000000,0.00000000,-1.84000000,0.00000000,0.00000000,-1.84000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.02.02 10:34:31,2017.02.02 08:34:31,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.46000000,1.07994,1.07992,1.07640,DEAL_REASON_SL,0,418,418,EURUSD,417,1.07931,1.07992,1.07640,61.0000,28.06000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.09836066,-30.82000000,0.00000000,0.00000000,0.00000000,-28.98000000,0.00000000,0.00000000,0.00000000,-28.98000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2017.02.08 16:35:00,2017.02.08 14:35:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.44000000,1.06881,1.06944,1.06674,DEAL_REASON_EXPERT,0,419,419,EURUSD,419,1.06881,1.06944,1.06674,63.0000,27.72000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.06349206,-1.76000000,0.00000000,-1.76000000,0.00000000,0.00000000,-1.76000000,0.00000000,0.00000000,-1.76000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.02.08 16:45:20,2017.02.08 14:45:20,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.44000000,1.06948,1.06944,1.06674,DEAL_REASON_SL,0,420,420,EURUSD,419,1.06881,1.06944,1.06674,63.0000,27.72000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.12698413,-31.24000000,0.00000000,0.00000000,0.00000000,-29.48000000,0.00000000,0.00000000,0.00000000,-29.48000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2017.02.09 10:00:00,2017.02.09 08:00:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,BUY,0.40000000,1.06794,1.06741,1.06953,DEAL_REASON_EXPERT,0,421,421,EURUSD,421,1.06794,1.06741,1.06953,53.0000,21.20000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.07547170,-1.60000000,0.00000000,-1.60000000,0.00000000,0.00000000,-1.60000000,0.00000000,0.00000000,-1.60000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.02.09 10:06:59,2017.02.09 08:06:59,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE_PARTIAL,BUY,0.20000000,1.06865,1.06741,1.06953,DEAL_REASON_EXPERT,0,422,422,EURUSD,421,1.06794,1.06741,1.06953,53.0000,21.20000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,0.59433962,12.60000000,0.00000000,0.00000000,0.00000000,14.20000000,0.00000000,0.00000000,0.00000000,14.20000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.02.09 10:09:41,2017.02.09 08:09:41,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,BUY,0.20000000,1.06953,1.06741,1.06953,DEAL_REASON_TP,0,423,423,EURUSD,421,1.06794,1.06741,1.06953,53.0000,21.20000000,DEAL_REASON_TP,DEAL_REASON_TP,2.09433962,44.40000000,0.00000000,0.00000000,0.00000000,31.80000000,0.00000000,0.00000000,0.00000000,31.80000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2017.02.09 15:35:00,2017.02.09 13:35:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,BUY,0.46000000,1.06810,1.06718,1.06953,DEAL_REASON_EXPERT,0,424,424,EURUSD,424,1.06810,1.06718,1.06953,92.0000,42.32000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.04347826,-1.84000000,0.00000000,-1.84000000,0.00000000,0.00000000,-1.84000000,0.00000000,0.00000000,-1.84000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.02.09 16:18:30,2017.02.09 14:18:30,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE_PARTIAL,BUY,0.23000000,1.06858,1.06718,1.06953,DEAL_REASON_EXPERT,0,425,425,EURUSD,424,1.06810,1.06718,1.06953,92.0000,42.32000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,0.21739130,9.20000000,0.00000000,0.00000000,0.00000000,11.04000000,0.00000000,0.00000000,0.00000000,11.04000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.02.09 16:55:47,2017.02.09 14:55:47,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,BUY,0.23000000,1.06803,1.06718,1.06953,DEAL_REASON_SL,0,426,426,EURUSD,424,1.06810,1.06718,1.06953,92.0000,42.32000000,DEAL_REASON_SL,DEAL_REASON_SL,0.17934783,7.59000000,0.00000000,0.00000000,0.00000000,-1.61000000,0.00000000,0.00000000,0.00000000,-1.61000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2017.02.10 09:55:00,2017.02.10 07:55:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,BUY,0.46000000,1.06514,1.06467,1.06674,DEAL_REASON_EXPERT,0,427,427,EURUSD,427,1.06514,1.06467,1.06674,47.0000,21.62000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.08510638,-1.84000000,0.00000000,-1.84000000,0.00000000,0.00000000,-1.84000000,0.00000000,0.00000000,-1.84000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.02.10 09:56:20,2017.02.10 07:56:20,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,BUY,0.46000000,1.06467,1.06467,1.06674,DEAL_REASON_SL,0,428,428,EURUSD,427,1.06514,1.06467,1.06674,47.0000,21.62000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.08510638,-23.46000000,0.00000000,0.00000000,0.00000000,-21.62000000,0.00000000,0.00000000,0.00000000,-21.62000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2017.02.20 11:05:00,2017.02.20 09:05:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.44000000,1.06230,1.06292,1.06029,DEAL_REASON_EXPERT,0,429,429,EURUSD,429,1.06230,1.06292,1.06029,62.0000,27.28000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.06451613,-1.76000000,0.00000000,-1.76000000,0.00000000,0.00000000,-1.76000000,0.00000000,0.00000000,-1.76000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.02.20 11:17:39,2017.02.20 09:17:39,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.44000000,1.06292,1.06292,1.06029,DEAL_REASON_SL,0,430,430,EURUSD,429,1.06230,1.06292,1.06029,62.0000,27.28000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.06451613,-29.04000000,0.00000000,0.00000000,0.00000000,-27.28000000,0.00000000,0.00000000,0.00000000,-27.28000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2017.02.23 13:20:00,2017.02.23 11:20:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,BUY,0.42000000,1.05490,1.05397,1.05720,DEAL_REASON_EXPERT,0,431,431,EURUSD,431,1.05490,1.05397,1.05720,93.0000,39.06000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.04301075,-1.68000000,0.00000000,-1.68000000,0.00000000,0.00000000,-1.68000000,0.00000000,0.00000000,-1.68000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.02.23 14:09:27,2017.02.23 12:09:27,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE_PARTIAL,BUY,0.21000000,1.05579,1.05397,1.05720,DEAL_REASON_EXPERT,0,432,432,EURUSD,431,1.05490,1.05397,1.05720,93.0000,39.06000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,0.43548387,17.01000000,0.00000000,0.00000000,0.00000000,18.69000000,0.00000000,0.00000000,0.00000000,18.69000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.02.23 15:13:40,2017.02.23 13:13:40,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,BUY,0.21000000,1.05720,1.05397,1.05720,DEAL_REASON_TP,0,433,433,EURUSD,431,1.05490,1.05397,1.05720,93.0000,39.06000000,DEAL_REASON_TP,DEAL_REASON_TP,1.67204301,65.31000000,0.00000000,0.00000000,0.00000000,48.30000000,0.00000000,0.00000000,0.00000000,48.30000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2017.02.28 09:10:00,2017.02.28 07:10:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.48000000,1.05935,1.06020,1.05680,DEAL_REASON_EXPERT,0,434,434,EURUSD,434,1.05935,1.06020,1.05680,85.0000,40.80000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.04705882,-1.92000000,0.00000000,-1.92000000,0.00000000,0.00000000,-1.92000000,0.00000000,0.00000000,-1.92000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.02.28 10:06:40,2017.02.28 08:06:40,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE_PARTIAL,SELL,0.24000000,1.05808,1.06020,1.05680,DEAL_REASON_EXPERT,0,435,435,EURUSD,434,1.05935,1.06020,1.05680,85.0000,40.80000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,0.70000000,28.56000000,0.00000000,0.00000000,0.00000000,30.48000000,0.00000000,0.00000000,0.00000000,30.48000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.02.28 11:17:27,2017.02.28 09:17:27,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.24000000,1.05935,1.06020,1.05680,DEAL_REASON_SL,0,436,436,EURUSD,434,1.05935,1.06020,1.05680,85.0000,40.80000000,DEAL_REASON_SL,DEAL_REASON_SL,0.70000000,28.56000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2017.03.02 12:05:00,2017.03.02 10:05:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,BUY,0.50000000,1.05294,1.05212,1.05443,DEAL_REASON_EXPERT,0,437,437,EURUSD,437,1.05294,1.05212,1.05443,82.0000,41.00000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.04878049,-2.00000000,0.00000000,-2.00000000,0.00000000,0.00000000,-2.00000000,0.00000000,0.00000000,-2.00000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.03.02 13:17:30,2017.03.02 11:17:30,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,BUY,0.50000000,1.05212,1.05212,1.05443,DEAL_REASON_SL,0,438,438,EURUSD,437,1.05294,1.05212,1.05443,82.0000,41.00000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.04878049,-43.00000000,0.00000000,0.00000000,0.00000000,-41.00000000,0.00000000,0.00000000,0.00000000,-41.00000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2017.03.03 09:05:00,2017.03.03 07:05:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.46000000,1.05211,1.05262,1.05018,DEAL_REASON_EXPERT,0,439,439,EURUSD,439,1.05211,1.05262,1.05018,51.0000,23.46000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.07843137,-1.84000000,0.00000000,-1.84000000,0.00000000,0.00000000,-1.84000000,0.00000000,0.00000000,-1.84000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.03.03 09:18:03,2017.03.03 07:18:03,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.46000000,1.05263,1.05262,1.05018,DEAL_REASON_SL,0,440,440,EURUSD,439,1.05211,1.05262,1.05018,51.0000,23.46000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.09803922,-25.76000000,0.00000000,0.00000000,0.00000000,-23.92000000,0.00000000,0.00000000,0.00000000,-23.92000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2017.03.06 09:10:00,2017.03.06 07:10:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,BUY,0.44000000,1.06047,1.05976,1.06206,DEAL_REASON_EXPERT,0,441,441,EURUSD,441,1.06047,1.05976,1.06206,71.0000,31.24000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.05633803,-1.76000000,0.00000000,-1.76000000,0.00000000,0.00000000,-1.76000000,0.00000000,0.00000000,-1.76000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.03.06 09:34:36,2017.03.06 07:34:36,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,BUY,0.44000000,1.05976,1.05976,1.06206,DEAL_REASON_SL,0,442,442,EURUSD,441,1.06047,1.05976,1.06206,71.0000,31.24000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.05633803,-33.00000000,0.00000000,0.00000000,0.00000000,-31.24000000,0.00000000,0.00000000,0.00000000,-31.24000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2017.03.06 10:05:00,2017.03.06 08:05:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,BUY,0.40000000,1.06016,1.05952,1.06206,DEAL_REASON_EXPERT,0,443,443,EURUSD,443,1.06016,1.05952,1.06206,64.0000,25.60000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.06250000,-1.60000000,0.00000000,-1.60000000,0.00000000,0.00000000,-1.60000000,0.00000000,0.00000000,-1.60000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.03.06 10:15:45,2017.03.06 08:15:45,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE_PARTIAL,BUY,0.20000000,1.06104,1.05952,1.06206,DEAL_REASON_EXPERT,0,444,444,EURUSD,443,1.06016,1.05952,1.06206,64.0000,25.60000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,0.62500000,16.00000000,0.00000000,0.00000000,0.00000000,17.60000000,0.00000000,0.00000000,0.00000000,17.60000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.03.06 10:24:20,2017.03.06 08:24:20,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,BUY,0.20000000,1.06207,1.05952,1.06206,DEAL_REASON_TP,0,445,445,EURUSD,443,1.06016,1.05952,1.06206,64.0000,25.60000000,DEAL_REASON_TP,DEAL_REASON_TP,2.11718750,54.20000000,0.00000000,0.00000000,0.00000000,38.20000000,0.00000000,0.00000000,0.00000000,38.20000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2017.03.06 16:45:00,2017.03.06 14:45:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,BUY,0.46000000,1.06014,1.05952,1.06206,DEAL_REASON_EXPERT,0,446,446,EURUSD,446,1.06014,1.05952,1.06206,62.0000,28.52000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.06451613,-1.84000000,0.00000000,-1.84000000,0.00000000,0.00000000,-1.84000000,0.00000000,0.00000000,-1.84000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.03.06 17:08:38,2017.03.06 15:08:38,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,BUY,0.46000000,1.05952,1.05952,1.06206,DEAL_REASON_SL,0,447,447,EURUSD,446,1.06014,1.05952,1.06206,62.0000,28.52000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.06451613,-30.36000000,0.00000000,0.00000000,0.00000000,-28.52000000,0.00000000,0.00000000,0.00000000,-28.52000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2017.03.07 15:10:00,2017.03.07 13:10:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,BUY,0.42000000,1.05760,1.05694,1.05930,DEAL_REASON_EXPERT,0,448,448,EURUSD,448,1.05760,1.05694,1.05930,66.0000,27.72000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.06060606,-1.68000000,0.00000000,-1.68000000,0.00000000,0.00000000,-1.68000000,0.00000000,0.00000000,-1.68000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.03.07 15:39:39,2017.03.07 13:39:39,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,BUY,0.42000000,1.05694,1.05694,1.05930,DEAL_REASON_SL,0,449,449,EURUSD,448,1.05760,1.05694,1.05930,66.0000,27.72000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.06060606,-29.40000000,0.00000000,0.00000000,0.00000000,-27.72000000,0.00000000,0.00000000,0.00000000,-27.72000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2017.03.10 10:15:00,2017.03.10 08:15:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.40000000,1.05986,1.06049,1.05778,DEAL_REASON_EXPERT,0,450,450,EURUSD,450,1.05986,1.06049,1.05778,63.0000,25.20000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.06349206,-1.60000000,0.00000000,-1.60000000,0.00000000,0.00000000,-1.60000000,0.00000000,0.00000000,-1.60000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2017.03.10 10:20:16,2017.03.10 08:20:16,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.40000000,1.06049,1.06049,1.05778,DEAL_REASON_SL,0,451,451,EURUSD,450,1.05986,1.06049,1.05778,63.0000,25.20000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.06349206,-26.80000000,0.00000000,0.00000000,0.00000000,-25.20000000,0.00000000,0.00000000,0.00000000,-25.20000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
