position_id,symbol,account_currency,round_turn_account_per_lot,source_kind
286,USDJPY,USD,4.00000000,strategy_tester_simulation
288,USDJPY,USD,4.00000000,strategy_tester_simulation
290,USDJPY,USD,4.00000000,strategy_tester_simulation
292,USDJPY,USD,4.00000000,strategy_tester_simulation
294,USDJPY,USD,4.00000000,strategy_tester_simulation
296,USDJPY,USD,4.00000000,strategy_tester_simulation
298,USDJPY,USD,4.00000000,strategy_tester_simulation
30,USDJPY,USD,4.00000000,strategy_tester_simulation
300,USDJPY,USD,4.00000000,strategy_tester_simulation
302,USDJPY,USD,4.00000000,strategy_tester_simulation
304,USDJPY,USD,4.00000000,strategy_tester_simulation
306,USDJPY,USD,4.00000000,strategy_tester_simulation
308,USDJPY,USD,4.00000000,strategy_tester_simulation
310,USDJPY,USD,4.00000000,strategy_tester_simulation
312,USDJPY,USD,4.00000000,strategy_tester_simulation
314,USDJPY,USD,4.00000000,strategy_tester_simulation
316,USDJPY,USD,4.00000000,strategy_tester_simulation
318,USDJPY,USD,4.00000000,strategy_tester_simulation
32,USDJPY,USD,4.00000000,strategy_tester_simulation
320,USDJPY,USD,4.00000000,strategy_tester_simulation
322,USDJPY,USD,4.00000000,strategy_tester_simulation
324,USDJPY,USD,4.00000000,strategy_tester_simulation
326,USDJPY,USD,4.00000000,strategy_tester_simulation
328,USDJPY,USD,4.00000000,strategy_tester_simulation
330,USDJPY,USD,4.00000000,strategy_tester_simulation
332,USDJPY,USD,4.00000000,strategy_tester_simulation
334,USDJPY,USD,4.00000000,strategy_tester_simulation
336,USDJPY,USD,4.00000000,strategy_tester_simulation
338,USDJPY,USD,4.00000000,strategy_tester_simulation
34,USDJPY,USD,4.00000000,strategy_tester_simulation
340,USDJPY,USD,4.00000000,strategy_tester_simulation
342,USDJPY,USD,4.00000000,strategy_tester_simulation
344,USDJPY,USD,4.00000000,strategy_tester_simulation
346,USDJPY,USD,4.00000000,strategy_tester_simulation
348,USDJPY,USD,4.00000000,strategy_tester_simulation
350,USDJPY,USD,4.00000000,strategy_tester_simulation
352,USDJPY,USD,4.00000000,strategy_tester_simulation
354,USDJPY,USD,4.00000000,strategy_tester_simulation
356,USDJPY,USD,4.00000000,strategy_tester_simulation
358,USDJPY,USD,4.00000000,strategy_tester_simulation
36,USDJPY,USD,4.00000000,strategy_tester_simulation
360,USDJPY,USD,4.00000000,strategy_tester_simulation
362,USDJPY,USD,4.00000000,strategy_tester_simulation
364,USDJPY,USD,4.00000000,strategy_tester_simulation
366,USDJPY,USD,4.00000000,strategy_tester_simulation
368,USDJPY,USD,4.00000000,strategy_tester_simulation
370,USDJPY,USD,4.00000000,strategy_tester_simulation
372,USDJPY,USD,4.00000000,strategy_tester_simulation
374,USDJPY,USD,4.00000000,strategy_tester_simulation
376,USDJPY,USD,4.00000000,strategy_tester_simulation
378,USDJPY,USD,4.00000000,strategy_tester_simulation
38,USDJPY,USD,4.00000000,strategy_tester_simulation
380,USDJPY,USD,4.00000000,strategy_tester_simulation
382,USDJPY,USD,4.00000000,strategy_tester_simulation
384,USDJPY,USD,4.00000000,strategy_tester_simulation
386,USDJPY,USD,4.00000000,strategy_tester_simulation
388,USDJPY,USD,4.00000000,strategy_tester_simulation
390,USDJPY,USD,4.00000000,strategy_tester_simulation
392,USDJPY,USD,4.00000000,strategy_tester_simulation
394,USDJPY,USD,4.00000000,strategy_tester_simulation
396,USDJPY,USD,4.00000000,strategy_tester_simulation
398,USDJPY,USD,4.00000000,strategy_tester_simulation
4,USDJPY,USD,4.00000000,strategy_tester_simulation
40,USDJPY,USD,4.00000000,strategy_tester_simulation
400,USDJPY,USD,4.00000000,strategy_tester_simulation
402,USDJPY,USD,4.00000000,strategy_tester_simulation
404,USDJPY,USD,4.00000000,strategy_tester_simulation
406,USDJPY,USD,4.00000000,strategy_tester_simulation
408,USDJPY,USD,4.00000000,strategy_tester_simulation
410,USDJPY,USD,4.00000000,strategy_tester_simulation
412,USDJPY,USD,4.00000000,strategy_tester_simulation
414,USDJPY,USD,4.00000000,strategy_tester_simulation
416,USDJPY,USD,4.00000000,strategy_tester_simulation
418,USDJPY,USD,4.00000000,strategy_tester_simulation
42,USDJPY,USD,4.00000000,strategy_tester_simulation
420,USDJPY,USD,4.00000000,strategy_tester_simulation
422,USDJPY,USD,4.00000000,strategy_tester_simulation
424,USDJPY,USD,4.00000000,strategy_tester_simulation
426,USDJPY,USD,4.00000000,strategy_tester_simulation
428,USDJPY,USD,4.00000000,strategy_tester_simulation
430,USDJPY,USD,4.00000000,strategy_tester_simulation
432,USDJPY,USD,4.00000000,strategy_tester_simulation
434,USDJPY,USD,4.00000000,strategy_tester_simulation
436,USDJPY,USD,4.00000000,strategy_tester_simulation
438,USDJPY,USD,4.00000000,strategy_tester_simulation
44,USDJPY,USD,4.00000000,strategy_tester_simulation
440,USDJPY,USD,4.00000000,strategy_tester_simulation
442,USDJPY,USD,4.00000000,strategy_tester_simulation
444,USDJPY,USD,4.00000000,strategy_tester_simulation
446,USDJPY,USD,4.00000000,strategy_tester_simulation
448,USDJPY,USD,4.00000000,strategy_tester_simulation
450,USDJPY,USD,4.00000000,strategy_tester_simulation
452,USDJPY,USD,4.00000000,strategy_tester_simulation
454,USDJPY,USD,4.00000000,strategy_tester_simulation
456,USDJPY,USD,4.00000000,strategy_tester_simulation
458,USDJPY,USD,4.00000000,strategy_tester_simulation
46,USDJPY,USD,4.00000000,strategy_tester_simulation
460,USDJPY,USD,4.00000000,strategy_tester_simulation
462,USDJPY,USD,4.00000000,strategy_tester_simulation
464,USDJPY,USD,4.00000000,strategy_tester_simulation
466,USDJPY,USD,4.00000000,strategy_tester_simulation
468,USDJPY,USD,4.00000000,strategy_tester_simulation
470,USDJPY,USD,4.00000000,strategy_tester_simulation
472,USDJPY,USD,4.00000000,strategy_tester_simulation
474,USDJPY,USD,4.00000000,strategy_tester_simulation
476,USDJPY,USD,4.00000000,strategy_tester_simulation
478,USDJPY,USD,4.00000000,strategy_tester_simulation
48,USDJPY,USD,4.00000000,strategy_tester_simulation
480,USDJPY,USD,4.00000000,strategy_tester_simulation
482,USDJPY,USD,4.00000000,strategy_tester_simulation
484,USDJPY,USD,4.00000000,strategy_tester_simulation
486,USDJPY,USD,4.00000000,strategy_tester_simulation
