sample_id,reference_timestamp,future_timestamp,symbol,side,reference_side,reference_price,future_quote_price,pip_size,latency_ms,actual_delay_ms
Q000340-SELL,2026-07-15T04:51:22.312,2026-07-15T04:51:23.348,USDJPY,SELL,bid,162.11300000,162.11400000,0.01000000,1000,1036
Q000341-BUY,2026-07-15T04:51:25.427,2026-07-15T04:51:26.553,USDJPY,BUY,ask,162.11400000,162.11600000,0.01000000,1000,1126
Q000341-SELL,2026-07-15T04:51:25.427,2026-07-15T04:51:26.553,USDJPY,SELL,bid,162.11100000,162.11400000,0.01000000,1000,1126
Q000342-BUY,2026-07-15T04:51:28.807,2026-07-15T04:51:30.217,USDJPY,BUY,ask,162.11500000,162.11600000,0.01000000,1000,1410
Q000342-SELL,2026-07-15T04:51:28.807,2026-07-15T04:51:30.217,USDJPY,SELL,bid,162.11300000,162.11400000,0.01000000,1000,1410
Q000343-BUY,2026-07-15T04:51:30.217,2026-07-15T04:51:31.332,USDJPY,BUY,ask,162.11600000,162.11800000,0.01000000,1000,1115
Q000343-SELL,2026-07-15T04:51:30.217,2026-07-15T04:51:31.332,USDJPY,SELL,bid,162.11400000,162.11600000,0.01000000,1000,1115
Q000344-BUY,2026-07-15T04:51:44.281,2026-07-15T04:51:45.669,USDJPY,BUY,ask,162.12100000,162.12400000,0.01000000,1000,1388
Q000344-SELL,2026-07-15T04:51:44.281,2026-07-15T04:51:45.669,USDJPY,SELL,bid,162.11900000,162.12200000,0.01000000,1000,1388
Q000345-BUY,2026-07-15T04:51:49.300,2026-07-15T04:51:50.644,USDJPY,BUY,ask,162.12200000,162.12100000,0.01000000,1000,1344
Q000345-SELL,2026-07-15T04:51:49.300,2026-07-15T04:51:50.644,USDJPY,SELL,bid,162.12000000,162.11900000,0.01000000,1000,1344
Q000346-BUY,2026-07-15T04:51:50.644,2026-07-15T04:51:51.756,USDJPY,BUY,ask,162.12100000,162.12200000,0.01000000,1000,1112
Q000346-SELL,2026-07-15T04:51:50.644,2026-07-15T04:51:51.756,USDJPY,SELL,bid,162.11900000,162.12000000,0.01000000,1000,1112
Q000347-BUY,2026-07-15T04:51:51.756,2026-07-15T04:51:53.072,USDJPY,BUY,ask,162.12200000,162.11700000,0.01000000,1000,1316
Q000347-SELL,2026-07-15T04:51:51.756,2026-07-15T04:51:53.072,USDJPY,SELL,bid,162.12000000,162.11500000,0.01000000,1000,1316
Q000348-BUY,2026-07-15T04:51:56.447,2026-07-15T04:51:57.778,USDJPY,BUY,ask,162.12000000,162.12000000,0.01000000,1000,1331
Q000348-SELL,2026-07-15T04:51:56.447,2026-07-15T04:51:57.778,USDJPY,SELL,bid,162.11700000,162.11800000,0.01000000,1000,1331
Q000349-BUY,2026-07-15T04:51:59.345,2026-07-15T04:52:00.616,USDJPY,BUY,ask,162.12000000,162.11900000,0.01000000,1000,1271
Q000349-SELL,2026-07-15T04:51:59.345,2026-07-15T04:52:00.616,USDJPY,SELL,bid,162.11800000,162.11600000,0.01000000,1000,1271
Q000350-BUY,2026-07-15T04:52:01.541,2026-07-15T04:52:02.799,USDJPY,BUY,ask,162.11900000,162.12000000,0.01000000,1000,1258
Q000350-SELL,2026-07-15T04:52:01.541,2026-07-15T04:52:02.799,USDJPY,SELL,bid,162.11700000,162.11800000,0.01000000,1000,1258
Q000351-BUY,2026-07-15T04:52:02.799,2026-07-15T04:52:04.162,USDJPY,BUY,ask,162.12000000,162.12000000,0.01000000,1000,1363
Q000351-SELL,2026-07-15T04:52:02.799,2026-07-15T04:52:04.162,USDJPY,SELL,bid,162.11800000,162.11800000,0.01000000,1000,1363
Q000352-BUY,2026-07-15T04:52:05.695,2026-07-15T04:52:06.834,USDJPY,BUY,ask,162.12000000,162.11900000,0.01000000,1000,1139
Q000352-SELL,2026-07-15T04:52:05.695,2026-07-15T04:52:06.834,USDJPY,SELL,bid,162.11800000,162.11700000,0.01000000,1000,1139
Q000353-BUY,2026-07-15T04:52:08.922,2026-07-15T04:52:09.924,USDJPY,BUY,ask,162.11800000,162.12000000,0.01000000,1000,1002
Q000353-SELL,2026-07-15T04:52:08.922,2026-07-15T04:52:09.924,USDJPY,SELL,bid,162.11600000,162.11800000,0.01000000,1000,1002
Q000354-BUY,2026-07-15T04:52:10.170,2026-07-15T04:52:11.613,USDJPY,BUY,ask,162.12200000,162.12000000,0.01000000,1000,1443
Q000354-SELL,2026-07-15T04:52:10.170,2026-07-15T04:52:11.613,USDJPY,SELL,bid,162.12000000,162.11800000,0.01000000,1000,1443
Q000355-BUY,2026-07-15T04:52:11.613,2026-07-15T04:52:12.869,USDJPY,BUY,ask,162.12000000,162.12000000,0.01000000,1000,1256
Q000355-SELL,2026-07-15T04:52:11.613,2026-07-15T04:52:12.869,USDJPY,SELL,bid,162.11800000,162.11800000,0.01000000,1000,1256
Q000356-BUY,2026-07-15T04:52:12.869,2026-07-15T04:52:13.911,USDJPY,BUY,ask,162.12000000,162.11700000,0.01000000,1000,1042
Q000356-SELL,2026-07-15T04:52:12.869,2026-07-15T04:52:13.911,USDJPY,SELL,bid,162.11800000,162.11500000,0.01000000,1000,1042
Q000357-BUY,2026-07-15T04:52:23.972,2026-07-15T04:52:25.327,USDJPY,BUY,ask,162.12100000,162.12000000,0.01000000,1000,1355
Q000357-SELL,2026-07-15T04:52:23.972,2026-07-15T04:52:25.327,USDJPY,SELL,bid,162.11900000,162.11800000,0.01000000,1000,1355
Q000358-BUY,2026-07-15T04:52:30.033,2026-07-15T04:52:31.156,USDJPY,BUY,ask,162.12100000,162.12000000,0.01000000,1000,1123
Q000358-SELL,2026-07-15T04:52:30.033,2026-07-15T04:52:31.156,USDJPY,SELL,bid,162.11900000,162.11800000,0.01000000,1000,1123
Q000359-BUY,2026-07-15T04:52:31.156,2026-07-15T04:52:32.647,USDJPY,BUY,ask,162.12000000,162.12100000,0.01000000,1000,1491
Q000359-SELL,2026-07-15T04:52:31.156,2026-07-15T04:52:32.647,USDJPY,SELL,bid,162.11800000,162.11900000,0.01000000,1000,1491
Q000360-BUY,2026-07-15T04:52:35.668,2026-07-15T04:52:37.104,USDJPY,BUY,ask,162.12000000,162.12100000,0.01000000,1000,1436
Q000360-SELL,2026-07-15T04:52:35.668,2026-07-15T04:52:37.104,USDJPY,SELL,bid,162.11800000,162.11900000,0.01000000,1000,1436
Q000361-BUY,2026-07-15T04:52:37.104,2026-07-15T04:52:38.330,USDJPY,BUY,ask,162.12100000,162.12100000,0.01000000,1000,1226
Q000361-SELL,2026-07-15T04:52:37.104,2026-07-15T04:52:38.330,USDJPY,SELL,bid,162.11900000,162.11900000,0.01000000,1000,1226
Q000362-BUY,2026-07-15T04:52:38.857,2026-07-15T04:52:39.994,USDJPY,BUY,ask,162.12100000,162.12300000,0.01000000,1000,1137
Q000362-SELL,2026-07-15T04:52:38.857,2026-07-15T04:52:39.994,USDJPY,SELL,bid,162.11900000,162.12100000,0.01000000,1000,1137
Q000363-BUY,2026-07-15T04:52:41.958,2026-07-15T04:52:43.306,USDJPY,BUY,ask,162.12400000,162.12500000,0.01000000,1000,1348
Q000363-SELL,2026-07-15T04:52:41.958,2026-07-15T04:52:43.306,USDJPY,SELL,bid,162.12200000,162.12300000,0.01000000,1000,1348
Q000364-BUY,2026-07-15T04:52:43.306,2026-07-15T04:52:44.408,USDJPY,BUY,ask,162.12500000,162.12900000,0.01000000,1000,1102
Q000364-SELL,2026-07-15T04:52:43.306,2026-07-15T04:52:44.408,USDJPY,SELL,bid,162.12300000,162.12600000,0.01000000,1000,1102
Q000365-BUY,2026-07-15T04:53:00.462,2026-07-15T04:53:01.495,USDJPY,BUY,ask,162.11900000,162.11800000,0.01000000,1000,1033
Q000365-SELL,2026-07-15T04:53:00.462,2026-07-15T04:53:01.495,USDJPY,SELL,bid,162.11700000,162.11600000,0.01000000,1000,1033
Q000366-BUY,2026-07-15T04:53:02.425,2026-07-15T04:53:03.438,USDJPY,BUY,ask,162.11900000,162.11900000,0.01000000,1000,1013
Q000366-SELL,2026-07-15T04:53:02.425,2026-07-15T04:53:03.438,USDJPY,SELL,bid,162.11700000,162.11700000,0.01000000,1000,1013
Q000367-BUY,2026-07-15T04:53:04.008,2026-07-15T04:53:05.296,USDJPY,BUY,ask,162.11800000,162.11900000,0.01000000,1000,1288
Q000367-SELL,2026-07-15T04:53:04.008,2026-07-15T04:53:05.296,USDJPY,SELL,bid,162.11600000,162.11700000,0.01000000,1000,1288
Q000368-BUY,2026-07-15T04:53:10.705,2026-07-15T04:53:11.741,USDJPY,BUY,ask,162.11900000,162.11700000,0.01000000,1000,1036
Q000368-SELL,2026-07-15T04:53:10.705,2026-07-15T04:53:11.741,USDJPY,SELL,bid,162.11600000,162.11500000,0.01000000,1000,1036
Q000369-BUY,2026-07-15T04:53:11.814,2026-07-15T04:53:13.259,USDJPY,BUY,ask,162.11800000,162.11700000,0.01000000,1000,1445
Q000369-SELL,2026-07-15T04:53:11.814,2026-07-15T04:53:13.259,USDJPY,SELL,bid,162.11600000,162.11500000,0.01000000,1000,1445
Q000370-BUY,2026-07-15T04:53:21.298,2026-07-15T04:53:22.523,USDJPY,BUY,ask,162.11400000,162.11500000,0.01000000,1000,1225
Q000370-SELL,2026-07-15T04:53:21.298,2026-07-15T04:53:22.523,USDJPY,SELL,bid,162.11200000,162.11300000,0.01000000,1000,1225
Q000371-BUY,2026-07-15T04:53:22.523,2026-07-15T04:53:23.705,USDJPY,BUY,ask,162.11500000,162.11500000,0.01000000,1000,1182
Q000371-SELL,2026-07-15T04:53:22.523,2026-07-15T04:53:23.705,USDJPY,SELL,bid,162.11300000,162.11300000,0.01000000,1000,1182
Q000372-BUY,2026-07-15T04:53:23.705,2026-07-15T04:53:24.717,USDJPY,BUY,ask,162.11500000,162.11400000,0.01000000,1000,1012
Q000372-SELL,2026-07-15T04:53:23.705,2026-07-15T04:53:24.717,USDJPY,SELL,bid,162.11300000,162.11200000,0.01000000,1000,1012
Q000373-BUY,2026-07-15T04:53:24.717,2026-07-15T04:53:25.739,USDJPY,BUY,ask,162.11400000,162.11500000,0.01000000,1000,1022
Q000373-SELL,2026-07-15T04:53:24.717,2026-07-15T04:53:25.739,USDJPY,SELL,bid,162.11200000,162.11300000,0.01000000,1000,1022
Q000374-BUY,2026-07-15T04:53:37.647,2026-07-15T04:53:38.721,USDJPY,BUY,ask,162.11500000,162.11800000,0.01000000,1000,1074
Q000374-SELL,2026-07-15T04:53:37.647,2026-07-15T04:53:38.721,USDJPY,SELL,bid,162.11300000,162.11500000,0.01000000,1000,1074
Q000375-BUY,2026-07-15T04:53:38.721,2026-07-15T04:53:39.729,USDJPY,BUY,ask,162.11800000,162.11800000,0.01000000,1000,1008
Q000375-SELL,2026-07-15T04:53:38.721,2026-07-15T04:53:39.729,USDJPY,SELL,bid,162.11500000,162.11600000,0.01000000,1000,1008
Q000376-BUY,2026-07-15T04:53:39.729,2026-07-15T04:53:41.076,USDJPY,BUY,ask,162.11800000,162.11800000,0.01000000,1000,1347
Q000376-SELL,2026-07-15T04:53:39.729,2026-07-15T04:53:41.076,USDJPY,SELL,bid,162.11600000,162.11600000,0.01000000,1000,1347
Q000377-BUY,2026-07-15T04:53:48.740,2026-07-15T04:53:50.118,USDJPY,BUY,ask,162.11900000,162.11900000,0.01000000,1000,1378
Q000377-SELL,2026-07-15T04:53:48.740,2026-07-15T04:53:50.118,USDJPY,SELL,bid,162.11600000,162.11600000,0.01000000,1000,1378
Q000378-BUY,2026-07-15T04:53:50.118,2026-07-15T04:53:51.214,USDJPY,BUY,ask,162.11900000,162.12000000,0.01000000,1000,1096
Q000378-SELL,2026-07-15T04:53:50.118,2026-07-15T04:53:51.214,USDJPY,SELL,bid,162.11600000,162.11700000,0.01000000,1000,1096
Q000379-BUY,2026-07-15T04:53:52.204,2026-07-15T04:53:53.229,USDJPY,BUY,ask,162.12200000,162.12200000,0.01000000,1000,1025
Q000379-SELL,2026-07-15T04:53:52.204,2026-07-15T04:53:53.229,USDJPY,SELL,bid,162.11900000,162.12000000,0.01000000,1000,1025
Q000380-BUY,2026-07-15T04:53:53.370,2026-07-15T04:53:54.834,USDJPY,BUY,ask,162.12300000,162.12200000,0.01000000,1000,1464
Q000380-SELL,2026-07-15T04:53:53.370,2026-07-15T04:53:54.834,USDJPY,SELL,bid,162.12000000,162.11900000,0.01000000,1000,1464
Q000381-BUY,2026-07-15T04:54:01.056,2026-07-15T04:54:02.347,USDJPY,BUY,ask,162.12400000,162.12400000,0.01000000,1000,1291
Q000381-SELL,2026-07-15T04:54:01.056,2026-07-15T04:54:02.347,USDJPY,SELL,bid,162.12100000,162.12100000,0.01000000,1000,1291
Q000382-BUY,2026-07-15T04:54:03.303,2026-07-15T04:54:04.600,USDJPY,BUY,ask,162.12400000,162.12400000,0.01000000,1000,1297
Q000382-SELL,2026-07-15T04:54:03.303,2026-07-15T04:54:04.600,USDJPY,SELL,bid,162.12100000,162.12100000,0.01000000,1000,1297
Q000383-BUY,2026-07-15T04:54:04.600,2026-07-15T04:54:05.837,USDJPY,BUY,ask,162.12400000,162.12300000,0.01000000,1000,1237
Q000383-SELL,2026-07-15T04:54:04.600,2026-07-15T04:54:05.837,USDJPY,SELL,bid,162.12100000,162.12000000,0.01000000,1000,1237
Q000384-BUY,2026-07-15T04:54:14.515,2026-07-15T04:54:15.815,USDJPY,BUY,ask,162.12400000,162.12600000,0.01000000,1000,1300
Q000384-SELL,2026-07-15T04:54:14.515,2026-07-15T04:54:15.815,USDJPY,SELL,bid,162.12100000,162.12300000,0.01000000,1000,1300
Q000385-BUY,2026-07-15T04:54:15.815,2026-07-15T04:54:17.261,USDJPY,BUY,ask,162.12600000,162.12900000,0.01000000,1000,1446
Q000385-SELL,2026-07-15T04:54:15.815,2026-07-15T04:54:17.261,USDJPY,SELL,bid,162.12300000,162.12600000,0.01000000,1000,1446
Q000386-BUY,2026-07-15T04:54:17.261,2026-07-15T04:54:18.263,USDJPY,BUY,ask,162.12900000,162.12800000,0.01000000,1000,1002
Q000386-SELL,2026-07-15T04:54:17.261,2026-07-15T04:54:18.263,USDJPY,SELL,bid,162.12600000,162.12600000,0.01000000,1000,1002
Q000387-BUY,2026-07-15T04:54:23.345,2026-07-15T04:54:24.426,USDJPY,BUY,ask,162.11900000,162.11900000,0.01000000,1000,1081
Q000387-SELL,2026-07-15T04:54:23.345,2026-07-15T04:54:24.426,USDJPY,SELL,bid,162.11700000,162.11700000,0.01000000,1000,1081
Q000388-BUY,2026-07-15T04:54:24.426,2026-07-15T04:54:25.802,USDJPY,BUY,ask,162.11900000,162.11900000,0.01000000,1000,1376
Q000388-SELL,2026-07-15T04:54:24.426,2026-07-15T04:54:25.802,USDJPY,SELL,bid,162.11700000,162.11700000,0.01000000,1000,1376
Q000389-BUY,2026-07-15T04:54:28.114,2026-07-15T04:54:29.256,USDJPY,BUY,ask,162.12000000,162.12000000,0.01000000,1000,1142
Q000389-SELL,2026-07-15T04:54:28.114,2026-07-15T04:54:29.256,USDJPY,SELL,bid,162.11800000,162.11800000,0.01000000,1000,1142
Q000390-BUY,2026-07-15T04:54:29.256,2026-07-15T04:54:30.712,USDJPY,BUY,ask,162.12000000,162.12000000,0.01000000,1000,1456
Q000390-SELL,2026-07-15T04:54:29.256,2026-07-15T04:54:30.712,USDJPY,SELL,bid,162.11800000,162.11800000,0.01000000,1000,1456
Q000391-BUY,2026-07-15T04:54:33.327,2026-07-15T04:54:34.538,USDJPY,BUY,ask,162.12100000,162.12200000,0.01000000,1000,1211
Q000391-SELL,2026-07-15T04:54:33.327,2026-07-15T04:54:34.538,USDJPY,SELL,bid,162.11800000,162.11900000,0.01000000,1000,1211
Q000392-BUY,2026-07-15T04:54:35.147,2026-07-15T04:54:36.557,USDJPY,BUY,ask,162.12200000,162.12300000,0.01000000,1000,1410
Q000392-SELL,2026-07-15T04:54:35.147,2026-07-15T04:54:36.557,USDJPY,SELL,bid,162.11900000,162.12000000,0.01000000,1000,1410
Q000393-BUY,2026-07-15T04:54:36.557,2026-07-15T04:54:37.946,USDJPY,BUY,ask,162.12300000,162.12400000,0.01000000,1000,1389
Q000393-SELL,2026-07-15T04:54:36.557,2026-07-15T04:54:37.946,USDJPY,SELL,bid,162.12000000,162.12100000,0.01000000,1000,1389
Q000394-BUY,2026-07-15T04:54:45.687,2026-07-15T04:54:46.697,USDJPY,BUY,ask,162.12100000,162.11800000,0.01000000,1000,1010
Q000394-SELL,2026-07-15T04:54:45.687,2026-07-15T04:54:46.697,USDJPY,SELL,bid,162.11800000,162.11500000,0.01000000,1000,1010
Q000395-BUY,2026-07-15T04:54:46.697,2026-07-15T04:54:47.800,USDJPY,BUY,ask,162.11800000,162.11600000,0.01000000,1000,1103
Q000395-SELL,2026-07-15T04:54:46.697,2026-07-15T04:54:47.800,USDJPY,SELL,bid,162.11500000,162.11400000,0.01000000,1000,1103
Q000396-BUY,2026-07-15T04:54:47.800,2026-07-15T04:54:48.892,USDJPY,BUY,ask,162.11600000,162.11500000,0.01000000,1000,1092
Q000396-SELL,2026-07-15T04:54:47.800,2026-07-15T04:54:48.892,USDJPY,SELL,bid,162.11400000,162.11300000,0.01000000,1000,1092
Q000397-BUY,2026-07-15T04:54:52.241,2026-07-15T04:54:53.559,USDJPY,BUY,ask,162.11500000,162.11600000,0.01000000,1000,1318
Q000397-SELL,2026-07-15T04:54:52.241,2026-07-15T04:54:53.559,USDJPY,SELL,bid,162.11200000,162.11300000,0.01000000,1000,1318
Q000398-BUY,2026-07-15T04:55:01.444,2026-07-15T04:55:02.925,USDJPY,BUY,ask,162.11000000,162.10900000,0.01000000,1000,1481
Q000398-SELL,2026-07-15T04:55:01.444,2026-07-15T04:55:02.925,USDJPY,SELL,bid,162.10800000,162.10700000,0.01000000,1000,1481
Q000399-BUY,2026-07-15T04:55:06.017,2026-07-15T04:55:07.138,USDJPY,BUY,ask,162.10800000,162.11200000,0.01000000,1000,1121
Q000399-SELL,2026-07-15T04:55:06.017,2026-07-15T04:55:07.138,USDJPY,SELL,bid,162.10600000,162.11000000,0.01000000,1000,1121
Q000400-BUY,2026-07-15T04:55:07.138,2026-07-15T04:55:08.209,USDJPY,BUY,ask,162.11200000,162.11100000,0.01000000,1000,1071
Q000400-SELL,2026-07-15T04:55:07.138,2026-07-15T04:55:08.209,USDJPY,SELL,bid,162.11000000,162.10900000,0.01000000,1000,1071
Q000401-BUY,2026-07-15T04:55:09.134,2026-07-15T04:55:10.500,USDJPY,BUY,ask,162.11400000,162.11400000,0.01000000,1000,1366
Q000401-SELL,2026-07-15T04:55:09.134,2026-07-15T04:55:10.500,USDJPY,SELL,bid,162.11100000,162.11200000,0.01000000,1000,1366
Q000402-BUY,2026-07-15T04:55:18.673,2026-07-15T04:55:19.941,USDJPY,BUY,ask,162.11300000,162.11400000,0.01000000,1000,1268
Q000402-SELL,2026-07-15T04:55:18.673,2026-07-15T04:55:19.941,USDJPY,SELL,bid,162.11100000,162.11200000,0.01000000,1000,1268
Q000403-BUY,2026-07-15T04:55:19.941,2026-07-15T04:55:21.277,USDJPY,BUY,ask,162.11400000,162.11200000,0.01000000,1000,1336
Q000403-SELL,2026-07-15T04:55:19.941,2026-07-15T04:55:21.277,USDJPY,SELL,bid,162.11200000,162.11000000,0.01000000,1000,1336
Q000404-BUY,2026-07-15T04:55:23.415,2026-07-15T04:55:24.588,USDJPY,BUY,ask,162.11100000,162.11300000,0.01000000,1000,1173
Q000404-SELL,2026-07-15T04:55:23.415,2026-07-15T04:55:24.588,USDJPY,SELL,bid,162.10900000,162.11100000,0.01000000,1000,1173
Q000405-BUY,2026-07-15T04:55:40.952,2026-07-15T04:55:42.124,USDJPY,BUY,ask,162.11800000,162.11700000,0.01000000,1000,1172
Q000405-SELL,2026-07-15T04:55:40.952,2026-07-15T04:55:42.124,USDJPY,SELL,bid,162.11600000,162.11500000,0.01000000,1000,1172
Q000406-BUY,2026-07-15T04:55:42.124,2026-07-15T04:55:43.533,USDJPY,BUY,ask,162.11700000,162.11800000,0.01000000,1000,1409
Q000406-SELL,2026-07-15T04:55:42.124,2026-07-15T04:55:43.533,USDJPY,SELL,bid,162.11500000,162.11600000,0.01000000,1000,1409
Q000407-BUY,2026-07-15T04:55:50.456,2026-07-15T04:55:51.483,USDJPY,BUY,ask,162.11800000,162.11800000,0.01000000,1000,1027
Q000407-SELL,2026-07-15T04:55:50.456,2026-07-15T04:55:51.483,USDJPY,SELL,bid,162.11600000,162.11600000,0.01000000,1000,1027
Q000408-BUY,2026-07-15T04:55:54.319,2026-07-15T04:55:55.705,USDJPY,BUY,ask,162.11700000,162.11800000,0.01000000,1000,1386
Q000408-SELL,2026-07-15T04:55:54.319,2026-07-15T04:55:55.705,USDJPY,SELL,bid,162.11500000,162.11600000,0.01000000,1000,1386
Q000409-BUY,2026-07-15T04:56:06.010,2026-07-15T04:56:07.153,USDJPY,BUY,ask,162.11900000,162.11900000,0.01000000,1000,1143
Q000409-SELL,2026-07-15T04:56:06.010,2026-07-15T04:56:07.153,USDJPY,SELL,bid,162.11700000,162.11700000,0.01000000,1000,1143
Q000410-BUY,2026-07-15T04:56:07.153,2026-07-15T04:56:08.268,USDJPY,BUY,ask,162.11900000,162.11900000,0.01000000,1000,1115
Q000410-SELL,2026-07-15T04:56:07.153,2026-07-15T04:56:08.268,USDJPY,SELL,bid,162.11700000,162.11700000,0.01000000,1000,1115
Q000411-BUY,2026-07-15T04:56:20.141,2026-07-15T04:56:21.405,USDJPY,BUY,ask,162.12100000,162.12000000,0.01000000,1000,1264
Q000411-SELL,2026-07-15T04:56:20.141,2026-07-15T04:56:21.405,USDJPY,SELL,bid,162.11900000,162.11800000,0.01000000,1000,1264
Q000412-BUY,2026-07-15T04:57:03.603,2026-07-15T04:57:04.706,USDJPY,BUY,ask,162.11900000,162.11900000,0.01000000,1000,1103
Q000412-SELL,2026-07-15T04:57:03.603,2026-07-15T04:57:04.706,USDJPY,SELL,bid,162.11700000,162.11700000,0.01000000,1000,1103
Q000413-BUY,2026-07-15T04:57:14.646,2026-07-15T04:57:15.657,USDJPY,BUY,ask,162.12000000,162.11900000,0.01000000,1000,1011
Q000413-SELL,2026-07-15T04:57:14.646,2026-07-15T04:57:15.657,USDJPY,SELL,bid,162.11800000,162.11700000,0.01000000,1000,1011
Q000414-BUY,2026-07-15T04:57:23.063,2026-07-15T04:57:24.247,USDJPY,BUY,ask,162.11500000,162.11800000,0.01000000,1000,1184
Q000414-SELL,2026-07-15T04:57:23.063,2026-07-15T04:57:24.247,USDJPY,SELL,bid,162.11300000,162.11600000,0.01000000,1000,1184
Q000415-BUY,2026-07-15T04:57:26.103,2026-07-15T04:57:27.457,USDJPY,BUY,ask,162.11900000,162.12200000,0.01000000,1000,1354
Q000415-SELL,2026-07-15T04:57:26.103,2026-07-15T04:57:27.457,USDJPY,SELL,bid,162.11700000,162.12000000,0.01000000,1000,1354
Q000416-BUY,2026-07-15T04:57:30.123,2026-07-15T04:57:31.192,USDJPY,BUY,ask,162.12100000,162.12000000,0.01000000,1000,1069
Q000416-SELL,2026-07-15T04:57:30.123,2026-07-15T04:57:31.192,USDJPY,SELL,bid,162.11900000,162.11800000,0.01000000,1000,1069
Q000417-BUY,2026-07-15T04:57:36.396,2026-07-15T04:57:37.701,USDJPY,BUY,ask,162.11800000,162.11900000,0.01000000,1000,1305
Q000417-SELL,2026-07-15T04:57:36.396,2026-07-15T04:57:37.701,USDJPY,SELL,bid,162.11600000,162.11700000,0.01000000,1000,1305
Q000418-BUY,2026-07-15T04:57:41.124,2026-07-15T04:57:42.388,USDJPY,BUY,ask,162.11800000,162.11700000,0.01000000,1000,1264
Q000418-SELL,2026-07-15T04:57:41.124,2026-07-15T04:57:42.388,USDJPY,SELL,bid,162.11600000,162.11500000,0.01000000,1000,1264
Q000419-BUY,2026-07-15T04:57:51.307,2026-07-15T04:57:52.602,USDJPY,BUY,ask,162.11700000,162.11700000,0.01000000,1000,1295
Q000419-SELL,2026-07-15T04:57:51.307,2026-07-15T04:57:52.602,USDJPY,SELL,bid,162.11400000,162.11500000,0.01000000,1000,1295
Q000420-BUY,2026-07-15T04:58:00.168,2026-07-15T04:58:01.613,USDJPY,BUY,ask,162.11600000,162.11800000,0.01000000,1000,1445
Q000420-SELL,2026-07-15T04:58:00.168,2026-07-15T04:58:01.613,USDJPY,SELL,bid,162.11400000,162.11600000,0.01000000,1000,1445
Q000421-BUY,2026-07-15T04:58:01.613,2026-07-15T04:58:02.696,USDJPY,BUY,ask,162.11800000,162.11900000,0.01000000,1000,1083
Q000421-SELL,2026-07-15T04:58:01.613,2026-07-15T04:58:02.696,USDJPY,SELL,bid,162.11600000,162.11600000,0.01000000,1000,1083
Q000422-BUY,2026-07-15T04:58:07.383,2026-07-15T04:58:08.448,USDJPY,BUY,ask,162.11900000,162.11800000,0.01000000,1000,1065
Q000422-SELL,2026-07-15T04:58:07.383,2026-07-15T04:58:08.448,USDJPY,SELL,bid,162.11600000,162.11500000,0.01000000,1000,1065
Q000423-BUY,2026-07-15T04:58:08.448,2026-07-15T04:58:09.595,USDJPY,BUY,ask,162.11800000,162.11800000,0.01000000,1000,1147
Q000423-SELL,2026-07-15T04:58:08.448,2026-07-15T04:58:09.595,USDJPY,SELL,bid,162.11500000,162.11600000,0.01000000,1000,1147
Q000424-BUY,2026-07-15T04:58:09.595,2026-07-15T04:58:10.635,USDJPY,BUY,ask,162.11800000,162.11700000,0.01000000,1000,1040
Q000424-SELL,2026-07-15T04:58:09.595,2026-07-15T04:58:10.635,USDJPY,SELL,bid,162.11600000,162.11400000,0.01000000,1000,1040
Q000425-BUY,2026-07-15T04:58:15.624,2026-07-15T04:58:16.849,USDJPY,BUY,ask,162.10900000,162.11200000,0.01000000,1000,1225
Q000425-SELL,2026-07-15T04:58:15.624,2026-07-15T04:58:16.849,USDJPY,SELL,bid,162.10600000,162.10900000,0.01000000,1000,1225
Q000426-BUY,2026-07-15T04:58:17.409,2026-07-15T04:58:18.662,USDJPY,BUY,ask,162.11700000,162.12100000,0.01000000,1000,1253
Q000426-SELL,2026-07-15T04:58:17.409,2026-07-15T04:58:18.662,USDJPY,SELL,bid,162.11400000,162.11900000,0.01000000,1000,1253
Q000427-BUY,2026-07-15T04:58:28.862,2026-07-15T04:58:30.046,USDJPY,BUY,ask,162.12000000,162.11500000,0.01000000,1000,1184
Q000427-SELL,2026-07-15T04:58:28.862,2026-07-15T04:58:30.046,USDJPY,SELL,bid,162.11700000,162.11100000,0.01000000,1000,1184
Q000428-BUY,2026-07-15T04:58:30.046,2026-07-15T04:58:31.081,USDJPY,BUY,ask,162.11500000,162.10900000,0.01000000,1000,1035
Q000428-SELL,2026-07-15T04:58:30.046,2026-07-15T04:58:31.081,USDJPY,SELL,bid,162.11100000,162.10600000,0.01000000,1000,1035
Q000429-BUY,2026-07-15T04:58:31.081,2026-07-15T04:58:32.168,USDJPY,BUY,ask,162.10900000,162.10800000,0.01000000,1000,1087
Q000429-SELL,2026-07-15T04:58:31.081,2026-07-15T04:58:32.168,USDJPY,SELL,bid,162.10600000,162.10500000,0.01000000,1000,1087
Q000430-BUY,2026-07-15T04:58:32.168,2026-07-15T04:58:33.217,USDJPY,BUY,ask,162.10800000,162.10700000,0.01000000,1000,1049
Q000430-SELL,2026-07-15T04:58:32.168,2026-07-15T04:58:33.217,USDJPY,SELL,bid,162.10500000,162.10500000,0.01000000,1000,1049
Q000431-BUY,2026-07-15T04:58:40.739,2026-07-15T04:58:42.106,USDJPY,BUY,ask,162.10300000,162.10500000,0.01000000,1000,1367
Q000431-SELL,2026-07-15T04:58:40.739,2026-07-15T04:58:42.106,USDJPY,SELL,bid,162.10000000,162.10200000,0.01000000,1000,1367
