ask,bid,flags,last,symbol,time_msc,time_utc,volume_real
4020.27,4019.79,1028,0.0,XAUUSD,1784036799006,2026-07-14T13:46:39.006000Z,0.0
4020.29,4019.79,1028,0.0,XAUUSD,1784036799029,2026-07-14T13:46:39.029000Z,0.0
4020.33,4019.82,1030,0.0,XAUUSD,1784036799059,2026-07-14T13:46:39.059000Z,0.0
4020.3,4019.82,1028,0.0,XAUUSD,1784036799092,2026-07-14T13:46:39.092000Z,0.0
4020.29,4019.82,1028,0.0,XAUUSD,1784036799163,2026-07-14T13:46:39.163000Z,0.0
4020.29,4019.78,1026,0.0,XAUUSD,1784036799183,2026-07-14T13:46:39.183000Z,0.0
4020.21,4019.77,1030,0.0,XAUUSD,1784036799222,2026-07-14T13:46:39.222000Z,0.0
4020.29,4019.78,1030,0.0,XAUUSD,1784036799231,2026-07-14T13:46:39.231000Z,0.0
4020.2,4019.76,1030,0.0,XAUUSD,1784036799297,2026-07-14T13:46:39.297000Z,0.0
4020.21,4019.76,1028,0.0,XAUUSD,1784036799411,2026-07-14T13:46:39.411000Z,0.0
4020.3,4019.79,1030,0.0,XAUUSD,1784036799579,2026-07-14T13:46:39.579000Z,0.0
4020.21,4019.76,1030,0.0,XAUUSD,1784036799652,2026-07-14T13:46:39.652000Z,0.0
4020.2,4019.75,1030,0.0,XAUUSD,1784036799758,2026-07-14T13:46:39.758000Z,0.0
4020.2,4019.76,1026,0.0,XAUUSD,1784036799784,2026-07-14T13:46:39.784000Z,0.0
4019.85,4019.37,1030,0.0,XAUUSD,1784036800034,2026-07-14T13:46:40.034000Z,0.0
4019.91,4019.46,1030,0.0,XAUUSD,1784036800133,2026-07-14T13:46:40.133000Z,0.0
4019.91,4019.47,1026,0.0,XAUUSD,1784036800141,2026-07-14T13:46:40.141000Z,0.0
4019.85,4019.37,1030,0.0,XAUUSD,1784036800175,2026-07-14T13:46:40.175000Z,0.0
4019.91,4019.46,1030,0.0,XAUUSD,1784036800362,2026-07-14T13:46:40.362000Z,0.0
4019.85,4019.38,1030,0.0,XAUUSD,1784036800390,2026-07-14T13:46:40.390000Z,0.0
4019.85,4019.37,1026,0.0,XAUUSD,1784036800413,2026-07-14T13:46:40.413000Z,0.0
