event_time,action,order_type,volume,price,symbol,position_id,risk_pts,initial_risk_account,deal,deal_profit,deal_commission,deal_swap,deal_fee,deal_net,is_final_close
2016.04.22 07:35:00,OPEN,SELL,0.30000000,109.644,USDJPY,2,80.00000000,21.87300000,2,0.00000000,-1.20000000,0.00000000,0.00000000,-1.20000000,0
1970.01.01 00:00:00,CLOSE,SELL,0.00000000,0.000,USDJPY,2,80.00000000,0.00000000,3,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
2017.03.10 06:50:00,OPEN,SELL,0.50000000,115.291,USDJPY,4,47.00000000,20.37500000,4,0.00000000,-2.00000000,0.00000000,0.00000000,-2.00000000,0
1970.01.01 00:00:00,CLOSE,SELL,0.00000000,0.000,USDJPY,4,47.00000000,0.00000000,5,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
2017.03.10 06:55:00,OPEN,SELL,0.46000000,115.343,USDJPY,6,52.00000000,20.72760000,6,0.00000000,-1.84000000,0.00000000,0.00000000,-1.84000000,0
