sample_id,reference_timestamp,future_timestamp,symbol,side,reference_side,reference_price,future_quote_price,pip_size,latency_ms,actual_delay_ms
Q001144-BUY,2026-07-15T09:19:43.863,2026-07-15T09:19:45.035,EURUSD,BUY,ask,1.14433000,1.14433000,0.00010000,1000,1172
Q001144-SELL,2026-07-15T09:19:43.863,2026-07-15T09:19:45.035,EURUSD,SELL,bid,1.14429000,1.14429000,0.00010000,1000,1172
Q001145-BUY,2026-07-15T09:19:45.035,2026-07-15T09:19:46.092,EURUSD,BUY,ask,1.14433000,1.14435000,0.00010000,1000,1057
Q001145-SELL,2026-07-15T09:19:45.035,2026-07-15T09:19:46.092,EURUSD,SELL,bid,1.14429000,1.14431000,0.00010000,1000,1057
Q001146-BUY,2026-07-15T09:20:09.156,2026-07-15T09:20:10.286,EURUSD,BUY,ask,1.14426000,1.14426000,0.00010000,1000,1130
Q001146-SELL,2026-07-15T09:20:09.156,2026-07-15T09:20:10.286,EURUSD,SELL,bid,1.14424000,1.14424000,0.00010000,1000,1130
Q001147-BUY,2026-07-15T09:20:10.286,2026-07-15T09:20:11.638,EURUSD,BUY,ask,1.14426000,1.14425000,0.00010000,1000,1352
Q001147-SELL,2026-07-15T09:20:10.286,2026-07-15T09:20:11.638,EURUSD,SELL,bid,1.14424000,1.14423000,0.00010000,1000,1352
Q001148-BUY,2026-07-15T09:20:11.638,2026-07-15T09:20:12.977,EURUSD,BUY,ask,1.14425000,1.14427000,0.00010000,1000,1339
Q001148-SELL,2026-07-15T09:20:11.638,2026-07-15T09:20:12.977,EURUSD,SELL,bid,1.14423000,1.14425000,0.00010000,1000,1339
Q001149-BUY,2026-07-15T09:20:28.630,2026-07-15T09:20:30.025,EURUSD,BUY,ask,1.14429000,1.14426000,0.00010000,1000,1395
Q001149-SELL,2026-07-15T09:20:28.630,2026-07-15T09:20:30.025,EURUSD,SELL,bid,1.14427000,1.14424000,0.00010000,1000,1395
Q001150-BUY,2026-07-15T09:20:30.025,2026-07-15T09:20:31.486,EURUSD,BUY,ask,1.14426000,1.14428000,0.00010000,1000,1461
Q001150-SELL,2026-07-15T09:20:30.025,2026-07-15T09:20:31.486,EURUSD,SELL,bid,1.14424000,1.14426000,0.00010000,1000,1461
Q001151-BUY,2026-07-15T09:20:31.486,2026-07-15T09:20:32.753,EURUSD,BUY,ask,1.14428000,1.14429000,0.00010000,1000,1267
Q001151-SELL,2026-07-15T09:20:31.486,2026-07-15T09:20:32.753,EURUSD,SELL,bid,1.14426000,1.14427000,0.00010000,1000,1267
Q001152-BUY,2026-07-15T09:20:32.753,2026-07-15T09:20:34.231,EURUSD,BUY,ask,1.14429000,1.14429000,0.00010000,1000,1478
Q001152-SELL,2026-07-15T09:20:32.753,2026-07-15T09:20:34.231,EURUSD,SELL,bid,1.14427000,1.14427000,0.00010000,1000,1478
Q001153-BUY,2026-07-15T09:20:39.389,2026-07-15T09:20:40.671,EURUSD,BUY,ask,1.14428000,1.14425000,0.00010000,1000,1282
Q001153-SELL,2026-07-15T09:20:39.389,2026-07-15T09:20:40.671,EURUSD,SELL,bid,1.14426000,1.14423000,0.00010000,1000,1282
Q001154-BUY,2026-07-15T09:20:50.921,2026-07-15T09:20:52.041,EURUSD,BUY,ask,1.14425000,1.14423000,0.00010000,1000,1120
Q001154-SELL,2026-07-15T09:20:50.921,2026-07-15T09:20:52.041,EURUSD,SELL,bid,1.14423000,1.14421000,0.00010000,1000,1120
Q001155-BUY,2026-07-15T09:20:56.038,2026-07-15T09:20:57.460,EURUSD,BUY,ask,1.14424000,1.14426000,0.00010000,1000,1422
Q001155-SELL,2026-07-15T09:20:56.038,2026-07-15T09:20:57.460,EURUSD,SELL,bid,1.14422000,1.14424000,0.00010000,1000,1422
Q001156-BUY,2026-07-15T09:21:00.030,2026-07-15T09:21:01.361,EURUSD,BUY,ask,1.14426000,1.14424000,0.00010000,1000,1331
Q001156-SELL,2026-07-15T09:21:00.030,2026-07-15T09:21:01.361,EURUSD,SELL,bid,1.14424000,1.14422000,0.00010000,1000,1331
Q001157-BUY,2026-07-15T09:21:04.154,2026-07-15T09:21:05.628,EURUSD,BUY,ask,1.14423000,1.14422000,0.00010000,1000,1474
Q001157-SELL,2026-07-15T09:21:04.154,2026-07-15T09:21:05.628,EURUSD,SELL,bid,1.14421000,1.14420000,0.00010000,1000,1474
Q001158-BUY,2026-07-15T09:21:12.246,2026-07-15T09:21:13.280,EURUSD,BUY,ask,1.14421000,1.14420000,0.00010000,1000,1034
Q001158-SELL,2026-07-15T09:21:12.246,2026-07-15T09:21:13.280,EURUSD,SELL,bid,1.14419000,1.14418000,0.00010000,1000,1034
Q001159-BUY,2026-07-15T09:21:42.032,2026-07-15T09:21:43.091,EURUSD,BUY,ask,1.14420000,1.14419000,0.00010000,1000,1059
Q001159-SELL,2026-07-15T09:21:42.032,2026-07-15T09:21:43.091,EURUSD,SELL,bid,1.14418000,1.14417000,0.00010000,1000,1059
Q001160-BUY,2026-07-15T09:21:46.328,2026-07-15T09:21:47.813,EURUSD,BUY,ask,1.14420000,1.14421000,0.00010000,1000,1485
Q001160-SELL,2026-07-15T09:21:46.328,2026-07-15T09:21:47.813,EURUSD,SELL,bid,1.14418000,1.14419000,0.00010000,1000,1485
Q001161-BUY,2026-07-15T09:21:56.777,2026-07-15T09:21:58.145,EURUSD,BUY,ask,1.14422000,1.14422000,0.00010000,1000,1368
Q001161-SELL,2026-07-15T09:21:56.777,2026-07-15T09:21:58.145,EURUSD,SELL,bid,1.14420000,1.14420000,0.00010000,1000,1368
Q001162-BUY,2026-07-15T09:22:10.688,2026-07-15T09:22:11.932,EURUSD,BUY,ask,1.14419000,1.14420000,0.00010000,1000,1244
Q001162-SELL,2026-07-15T09:22:10.688,2026-07-15T09:22:11.932,EURUSD,SELL,bid,1.14417000,1.14418000,0.00010000,1000,1244
Q001163-BUY,2026-07-15T09:22:16.636,2026-07-15T09:22:18.124,EURUSD,BUY,ask,1.14424000,1.14426000,0.00010000,1000,1488
Q001163-SELL,2026-07-15T09:22:16.636,2026-07-15T09:22:18.124,EURUSD,SELL,bid,1.14422000,1.14424000,0.00010000,1000,1488
Q001164-BUY,2026-07-15T09:22:19.986,2026-07-15T09:22:20.994,EURUSD,BUY,ask,1.14427000,1.14423000,0.00010000,1000,1008
Q001164-SELL,2026-07-15T09:22:19.986,2026-07-15T09:22:20.994,EURUSD,SELL,bid,1.14425000,1.14421000,0.00010000,1000,1008
Q001165-BUY,2026-07-15T09:22:26.961,2026-07-15T09:22:28.089,EURUSD,BUY,ask,1.14423000,1.14425000,0.00010000,1000,1128
Q001165-SELL,2026-07-15T09:22:26.961,2026-07-15T09:22:28.089,EURUSD,SELL,bid,1.14421000,1.14423000,0.00010000,1000,1128
Q001166-BUY,2026-07-15T09:22:46.786,2026-07-15T09:22:48.216,EURUSD,BUY,ask,1.14432000,1.14432000,0.00010000,1000,1430
Q001166-SELL,2026-07-15T09:22:46.786,2026-07-15T09:22:48.216,EURUSD,SELL,bid,1.14430000,1.14430000,0.00010000,1000,1430
Q001167-BUY,2026-07-15T09:22:48.216,2026-07-15T09:22:49.379,EURUSD,BUY,ask,1.14432000,1.14431000,0.00010000,1000,1163
Q001167-SELL,2026-07-15T09:22:48.216,2026-07-15T09:22:49.379,EURUSD,SELL,bid,1.14430000,1.14429000,0.00010000,1000,1163
Q001168-BUY,2026-07-15T09:22:49.379,2026-07-15T09:22:50.878,EURUSD,BUY,ask,1.14431000,1.14432000,0.00010000,1000,1499
Q001168-SELL,2026-07-15T09:22:49.379,2026-07-15T09:22:50.878,EURUSD,SELL,bid,1.14429000,1.14430000,0.00010000,1000,1499
Q001169-BUY,2026-07-15T09:22:52.719,2026-07-15T09:22:53.783,EURUSD,BUY,ask,1.14430000,1.14429000,0.00010000,1000,1064
Q001169-SELL,2026-07-15T09:22:52.719,2026-07-15T09:22:53.783,EURUSD,SELL,bid,1.14428000,1.14427000,0.00010000,1000,1064
Q001170-BUY,2026-07-15T09:22:59.889,2026-07-15T09:23:00.900,EURUSD,BUY,ask,1.14433000,1.14433000,0.00010000,1000,1011
Q001170-SELL,2026-07-15T09:22:59.889,2026-07-15T09:23:00.900,EURUSD,SELL,bid,1.14431000,1.14431000,0.00010000,1000,1011
Q001171-BUY,2026-07-15T09:23:06.540,2026-07-15T09:23:07.972,EURUSD,BUY,ask,1.14431000,1.14433000,0.00010000,1000,1432
Q001171-SELL,2026-07-15T09:23:06.540,2026-07-15T09:23:07.972,EURUSD,SELL,bid,1.14429000,1.14431000,0.00010000,1000,1432
Q001172-BUY,2026-07-15T09:23:07.972,2026-07-15T09:23:09.060,EURUSD,BUY,ask,1.14433000,1.14429000,0.00010000,1000,1088
Q001172-SELL,2026-07-15T09:23:07.972,2026-07-15T09:23:09.060,EURUSD,SELL,bid,1.14431000,1.14427000,0.00010000,1000,1088
Q001173-BUY,2026-07-15T09:23:13.217,2026-07-15T09:23:14.547,EURUSD,BUY,ask,1.14429000,1.14431000,0.00010000,1000,1330
Q001173-SELL,2026-07-15T09:23:13.217,2026-07-15T09:23:14.547,EURUSD,SELL,bid,1.14427000,1.14429000,0.00010000,1000,1330
Q001174-BUY,2026-07-15T09:23:14.547,2026-07-15T09:23:15.969,EURUSD,BUY,ask,1.14431000,1.14433000,0.00010000,1000,1422
Q001174-SELL,2026-07-15T09:23:14.547,2026-07-15T09:23:15.969,EURUSD,SELL,bid,1.14429000,1.14431000,0.00010000,1000,1422
Q001175-BUY,2026-07-15T09:23:15.969,2026-07-15T09:23:17.084,EURUSD,BUY,ask,1.14433000,1.14433000,0.00010000,1000,1115
Q001175-SELL,2026-07-15T09:23:15.969,2026-07-15T09:23:17.084,EURUSD,SELL,bid,1.14431000,1.14431000,0.00010000,1000,1115
Q001176-BUY,2026-07-15T09:23:46.732,2026-07-15T09:23:48.146,EURUSD,BUY,ask,1.14430000,1.14428000,0.00010000,1000,1414
Q001176-SELL,2026-07-15T09:23:46.732,2026-07-15T09:23:48.146,EURUSD,SELL,bid,1.14428000,1.14426000,0.00010000,1000,1414
Q001177-BUY,2026-07-15T09:23:48.146,2026-07-15T09:23:49.540,EURUSD,BUY,ask,1.14428000,1.14425000,0.00010000,1000,1394
Q001177-SELL,2026-07-15T09:23:48.146,2026-07-15T09:23:49.540,EURUSD,SELL,bid,1.14426000,1.14423000,0.00010000,1000,1394
Q001178-BUY,2026-07-15T09:23:49.540,2026-07-15T09:23:50.592,EURUSD,BUY,ask,1.14425000,1.14426000,0.00010000,1000,1052
Q001178-SELL,2026-07-15T09:23:49.540,2026-07-15T09:23:50.592,EURUSD,SELL,bid,1.14423000,1.14424000,0.00010000,1000,1052
Q001179-BUY,2026-07-15T09:23:50.592,2026-07-15T09:23:51.748,EURUSD,BUY,ask,1.14426000,1.14426000,0.00010000,1000,1156
Q001179-SELL,2026-07-15T09:23:50.592,2026-07-15T09:23:51.748,EURUSD,SELL,bid,1.14424000,1.14424000,0.00010000,1000,1156
Q001180-BUY,2026-07-15T09:23:54.776,2026-07-15T09:23:55.935,EURUSD,BUY,ask,1.14427000,1.14430000,0.00010000,1000,1159
Q001180-SELL,2026-07-15T09:23:54.776,2026-07-15T09:23:55.935,EURUSD,SELL,bid,1.14425000,1.14428000,0.00010000,1000,1159
Q001181-BUY,2026-07-15T09:23:55.935,2026-07-15T09:23:57.250,EURUSD,BUY,ask,1.14430000,1.14426000,0.00010000,1000,1315
Q001181-SELL,2026-07-15T09:23:55.935,2026-07-15T09:23:57.250,EURUSD,SELL,bid,1.14428000,1.14424000,0.00010000,1000,1315
Q001182-BUY,2026-07-15T09:24:00.986,2026-07-15T09:24:02.001,EURUSD,BUY,ask,1.14428000,1.14429000,0.00010000,1000,1015
Q001182-SELL,2026-07-15T09:24:00.986,2026-07-15T09:24:02.001,EURUSD,SELL,bid,1.14426000,1.14427000,0.00010000,1000,1015
Q001183-BUY,2026-07-15T09:24:06.310,2026-07-15T09:24:07.537,EURUSD,BUY,ask,1.14430000,1.14429000,0.00010000,1000,1227
Q001183-SELL,2026-07-15T09:24:06.310,2026-07-15T09:24:07.537,EURUSD,SELL,bid,1.14428000,1.14427000,0.00010000,1000,1227
Q001184-BUY,2026-07-15T09:24:10.138,2026-07-15T09:24:11.273,EURUSD,BUY,ask,1.14434000,1.14434000,0.00010000,1000,1135
Q001184-SELL,2026-07-15T09:24:10.138,2026-07-15T09:24:11.273,EURUSD,SELL,bid,1.14432000,1.14432000,0.00010000,1000,1135
Q001185-BUY,2026-07-15T09:24:11.273,2026-07-15T09:24:12.407,EURUSD,BUY,ask,1.14434000,1.14433000,0.00010000,1000,1134
Q001185-SELL,2026-07-15T09:24:11.273,2026-07-15T09:24:12.407,EURUSD,SELL,bid,1.14432000,1.14431000,0.00010000,1000,1134
Q001186-BUY,2026-07-15T09:24:20.395,2026-07-15T09:24:21.639,EURUSD,BUY,ask,1.14432000,1.14434000,0.00010000,1000,1244
Q001186-SELL,2026-07-15T09:24:20.395,2026-07-15T09:24:21.639,EURUSD,SELL,bid,1.14430000,1.14432000,0.00010000,1000,1244
Q001187-BUY,2026-07-15T09:24:33.750,2026-07-15T09:24:34.963,EURUSD,BUY,ask,1.14435000,1.14431000,0.00010000,1000,1213
Q001187-SELL,2026-07-15T09:24:33.750,2026-07-15T09:24:34.963,EURUSD,SELL,bid,1.14433000,1.14429000,0.00010000,1000,1213
Q001188-BUY,2026-07-15T09:24:44.785,2026-07-15T09:24:46.044,EURUSD,BUY,ask,1.14429000,1.14428000,0.00010000,1000,1259
Q001188-SELL,2026-07-15T09:24:44.785,2026-07-15T09:24:46.044,EURUSD,SELL,bid,1.14427000,1.14426000,0.00010000,1000,1259
Q001189-BUY,2026-07-15T09:25:00.198,2026-07-15T09:25:01.411,EURUSD,BUY,ask,1.14431000,1.14430000,0.00010000,1000,1213
Q001189-SELL,2026-07-15T09:25:00.198,2026-07-15T09:25:01.411,EURUSD,SELL,bid,1.14429000,1.14428000,0.00010000,1000,1213
Q001190-BUY,2026-07-15T09:25:02.059,2026-07-15T09:25:03.490,EURUSD,BUY,ask,1.14430000,1.14430000,0.00010000,1000,1431
Q001190-SELL,2026-07-15T09:25:02.059,2026-07-15T09:25:03.490,EURUSD,SELL,bid,1.14428000,1.14428000,0.00010000,1000,1431
Q001191-BUY,2026-07-15T09:25:04.385,2026-07-15T09:25:05.411,EURUSD,BUY,ask,1.14430000,1.14429000,0.00010000,1000,1026
Q001191-SELL,2026-07-15T09:25:04.385,2026-07-15T09:25:05.411,EURUSD,SELL,bid,1.14428000,1.14427000,0.00010000,1000,1026
Q001192-BUY,2026-07-15T09:25:21.233,2026-07-15T09:25:22.480,EURUSD,BUY,ask,1.14430000,1.14431000,0.00010000,1000,1247
Q001192-SELL,2026-07-15T09:25:21.233,2026-07-15T09:25:22.480,EURUSD,SELL,bid,1.14428000,1.14429000,0.00010000,1000,1247
Q001193-BUY,2026-07-15T09:25:56.608,2026-07-15T09:25:57.792,EURUSD,BUY,ask,1.14433000,1.14435000,0.00010000,1000,1184
Q001193-SELL,2026-07-15T09:25:56.608,2026-07-15T09:25:57.792,EURUSD,SELL,bid,1.14431000,1.14433000,0.00010000,1000,1184
Q001194-BUY,2026-07-15T09:25:57.792,2026-07-15T09:25:58.957,EURUSD,BUY,ask,1.14435000,1.14434000,0.00010000,1000,1165
Q001194-SELL,2026-07-15T09:25:57.792,2026-07-15T09:25:58.957,EURUSD,SELL,bid,1.14433000,1.14432000,0.00010000,1000,1165
Q001195-BUY,2026-07-15T09:25:58.957,2026-07-15T09:26:00.316,EURUSD,BUY,ask,1.14434000,1.14436000,0.00010000,1000,1359
Q001195-SELL,2026-07-15T09:25:58.957,2026-07-15T09:26:00.316,EURUSD,SELL,bid,1.14432000,1.14434000,0.00010000,1000,1359
Q001196-BUY,2026-07-15T09:26:02.033,2026-07-15T09:26:03.033,EURUSD,BUY,ask,1.14434000,1.14437000,0.00010000,1000,1000
Q001196-SELL,2026-07-15T09:26:02.033,2026-07-15T09:26:03.033,EURUSD,SELL,bid,1.14432000,1.14435000,0.00010000,1000,1000
Q001197-BUY,2026-07-15T09:26:03.033,2026-07-15T09:26:04.284,EURUSD,BUY,ask,1.14437000,1.14439000,0.00010000,1000,1251
Q001197-SELL,2026-07-15T09:26:03.033,2026-07-15T09:26:04.284,EURUSD,SELL,bid,1.14435000,1.14437000,0.00010000,1000,1251
Q001198-BUY,2026-07-15T09:26:11.329,2026-07-15T09:26:12.731,EURUSD,BUY,ask,1.14439000,1.14438000,0.00010000,1000,1402
Q001198-SELL,2026-07-15T09:26:11.329,2026-07-15T09:26:12.731,EURUSD,SELL,bid,1.14437000,1.14436000,0.00010000,1000,1402
Q001199-BUY,2026-07-15T09:26:20.170,2026-07-15T09:26:21.627,EURUSD,BUY,ask,1.14438000,1.14437000,0.00010000,1000,1457
Q001199-SELL,2026-07-15T09:26:20.170,2026-07-15T09:26:21.627,EURUSD,SELL,bid,1.14436000,1.14435000,0.00010000,1000,1457
Q001200-BUY,2026-07-15T09:26:37.230,2026-07-15T09:26:38.579,EURUSD,BUY,ask,1.14433000,1.14432000,0.00010000,1000,1349
Q001200-SELL,2026-07-15T09:26:37.230,2026-07-15T09:26:38.579,EURUSD,SELL,bid,1.14431000,1.14430000,0.00010000,1000,1349
Q001201-BUY,2026-07-15T09:27:00.080,2026-07-15T09:27:01.144,EURUSD,BUY,ask,1.14430000,1.14431000,0.00010000,1000,1064
Q001201-SELL,2026-07-15T09:27:00.080,2026-07-15T09:27:01.144,EURUSD,SELL,bid,1.14428000,1.14429000,0.00010000,1000,1064
Q001202-BUY,2026-07-15T09:27:12.294,2026-07-15T09:27:13.687,EURUSD,BUY,ask,1.14433000,1.14429000,0.00010000,1000,1393
Q001202-SELL,2026-07-15T09:27:12.294,2026-07-15T09:27:13.687,EURUSD,SELL,bid,1.14431000,1.14427000,0.00010000,1000,1393
Q001203-BUY,2026-07-15T09:27:46.874,2026-07-15T09:27:48.090,EURUSD,BUY,ask,1.14428000,1.14428000,0.00010000,1000,1216
Q001203-SELL,2026-07-15T09:27:46.874,2026-07-15T09:27:48.090,EURUSD,SELL,bid,1.14426000,1.14426000,0.00010000,1000,1216
Q001204-BUY,2026-07-15T09:27:48.090,2026-07-15T09:27:49.228,EURUSD,BUY,ask,1.14428000,1.14428000,0.00010000,1000,1138
Q001204-SELL,2026-07-15T09:27:48.090,2026-07-15T09:27:49.228,EURUSD,SELL,bid,1.14426000,1.14426000,0.00010000,1000,1138
Q001205-BUY,2026-07-15T09:27:51.813,2026-07-15T09:27:53.182,EURUSD,BUY,ask,1.14426000,1.14425000,0.00010000,1000,1369
Q001205-SELL,2026-07-15T09:27:51.813,2026-07-15T09:27:53.182,EURUSD,SELL,bid,1.14424000,1.14423000,0.00010000,1000,1369
Q001206-BUY,2026-07-15T09:28:01.812,2026-07-15T09:28:03.283,EURUSD,BUY,ask,1.14430000,1.14428000,0.00010000,1000,1471
Q001206-SELL,2026-07-15T09:28:01.812,2026-07-15T09:28:03.283,EURUSD,SELL,bid,1.14428000,1.14426000,0.00010000,1000,1471
Q001207-BUY,2026-07-15T09:28:06.725,2026-07-15T09:28:08.075,EURUSD,BUY,ask,1.14427000,1.14426000,0.00010000,1000,1350
Q001207-SELL,2026-07-15T09:28:06.725,2026-07-15T09:28:08.075,EURUSD,SELL,bid,1.14425000,1.14424000,0.00010000,1000,1350
Q001208-BUY,2026-07-15T09:28:08.075,2026-07-15T09:28:09.246,EURUSD,BUY,ask,1.14426000,1.14428000,0.00010000,1000,1171
Q001208-SELL,2026-07-15T09:28:08.075,2026-07-15T09:28:09.246,EURUSD,SELL,bid,1.14424000,1.14426000,0.00010000,1000,1171
Q001209-BUY,2026-07-15T09:28:17.998,2026-07-15T09:28:19.245,EURUSD,BUY,ask,1.14427000,1.14426000,0.00010000,1000,1247
Q001209-SELL,2026-07-15T09:28:17.998,2026-07-15T09:28:19.245,EURUSD,SELL,bid,1.14425000,1.14424000,0.00010000,1000,1247
Q001210-BUY,2026-07-15T09:28:21.557,2026-07-15T09:28:22.904,EURUSD,BUY,ask,1.14425000,1.14426000,0.00010000,1000,1347
Q001210-SELL,2026-07-15T09:28:21.557,2026-07-15T09:28:22.904,EURUSD,SELL,bid,1.14423000,1.14424000,0.00010000,1000,1347
Q001211-BUY,2026-07-15T09:28:22.904,2026-07-15T09:28:24.249,EURUSD,BUY,ask,1.14426000,1.14427000,0.00010000,1000,1345
Q001211-SELL,2026-07-15T09:28:22.904,2026-07-15T09:28:24.249,EURUSD,SELL,bid,1.14424000,1.14425000,0.00010000,1000,1345
Q001212-BUY,2026-07-15T09:28:35.178,2026-07-15T09:28:36.252,EURUSD,BUY,ask,1.14427000,1.14426000,0.00010000,1000,1074
Q001212-SELL,2026-07-15T09:28:35.178,2026-07-15T09:28:36.252,EURUSD,SELL,bid,1.14425000,1.14424000,0.00010000,1000,1074
Q001213-BUY,2026-07-15T09:29:09.046,2026-07-15T09:29:10.524,EURUSD,BUY,ask,1.14425000,1.14428000,0.00010000,1000,1478
Q001213-SELL,2026-07-15T09:29:09.046,2026-07-15T09:29:10.524,EURUSD,SELL,bid,1.14423000,1.14426000,0.00010000,1000,1478
Q001214-BUY,2026-07-15T09:29:23.872,2026-07-15T09:29:25.093,EURUSD,BUY,ask,1.14425000,1.14424000,0.00010000,1000,1221
Q001214-SELL,2026-07-15T09:29:23.872,2026-07-15T09:29:25.093,EURUSD,SELL,bid,1.14423000,1.14422000,0.00010000,1000,1221
Q001215-BUY,2026-07-15T09:29:31.122,2026-07-15T09:29:32.128,EURUSD,BUY,ask,1.14426000,1.14427000,0.00010000,1000,1006
Q001215-SELL,2026-07-15T09:29:31.122,2026-07-15T09:29:32.128,EURUSD,SELL,bid,1.14424000,1.14425000,0.00010000,1000,1006
Q001216-BUY,2026-07-15T09:29:38.532,2026-07-15T09:29:39.968,EURUSD,BUY,ask,1.14426000,1.14425000,0.00010000,1000,1436
Q001216-SELL,2026-07-15T09:29:38.532,2026-07-15T09:29:39.968,EURUSD,SELL,bid,1.14424000,1.14423000,0.00010000,1000,1436
Q001217-BUY,2026-07-15T09:29:48.740,2026-07-15T09:29:49.837,EURUSD,BUY,ask,1.14427000,1.14426000,0.00010000,1000,1097
Q001217-SELL,2026-07-15T09:29:48.740,2026-07-15T09:29:49.837,EURUSD,SELL,bid,1.14425000,1.14424000,0.00010000,1000,1097
Q001218-BUY,2026-07-15T09:29:55.955,2026-07-15T09:29:57.240,EURUSD,BUY,ask,1.14422000,1.14422000,0.00010000,1000,1285
Q001218-SELL,2026-07-15T09:29:55.955,2026-07-15T09:29:57.240,EURUSD,SELL,bid,1.14420000,1.14420000,0.00010000,1000,1285
Q001219-BUY,2026-07-15T09:29:57.240,2026-07-15T09:29:58.545,EURUSD,BUY,ask,1.14422000,1.14421000,0.00010000,1000,1305
Q001219-SELL,2026-07-15T09:29:57.240,2026-07-15T09:29:58.545,EURUSD,SELL,bid,1.14420000,1.14419000,0.00010000,1000,1305
Q001220-BUY,2026-07-15T09:29:58.545,2026-07-15T09:30:00.031,EURUSD,BUY,ask,1.14421000,1.14422000,0.00010000,1000,1486
Q001220-SELL,2026-07-15T09:29:58.545,2026-07-15T09:30:00.031,EURUSD,SELL,bid,1.14419000,1.14420000,0.00010000,1000,1486
Q001221-BUY,2026-07-15T09:30:02.099,2026-07-15T09:30:03.125,EURUSD,BUY,ask,1.14423000,1.14421000,0.00010000,1000,1026
Q001221-SELL,2026-07-15T09:30:02.099,2026-07-15T09:30:03.125,EURUSD,SELL,bid,1.14421000,1.14419000,0.00010000,1000,1026
Q001222-BUY,2026-07-15T09:30:06.362,2026-07-15T09:30:07.524,EURUSD,BUY,ask,1.14422000,1.14420000,0.00010000,1000,1162
Q001222-SELL,2026-07-15T09:30:06.362,2026-07-15T09:30:07.524,EURUSD,SELL,bid,1.14420000,1.14418000,0.00010000,1000,1162
Q001223-BUY,2026-07-15T09:30:07.524,2026-07-15T09:30:08.820,EURUSD,BUY,ask,1.14420000,1.14422000,0.00010000,1000,1296
Q001223-SELL,2026-07-15T09:30:07.524,2026-07-15T09:30:08.820,EURUSD,SELL,bid,1.14418000,1.14420000,0.00010000,1000,1296
Q001224-BUY,2026-07-15T09:30:11.433,2026-07-15T09:30:12.860,EURUSD,BUY,ask,1.14419000,1.14419000,0.00010000,1000,1427
Q001224-SELL,2026-07-15T09:30:11.433,2026-07-15T09:30:12.860,EURUSD,SELL,bid,1.14417000,1.14417000,0.00010000,1000,1427
Q001225-BUY,2026-07-15T09:30:35.373,2026-07-15T09:30:36.676,EURUSD,BUY,ask,1.14398000,1.14395000,0.00010000,1000,1303
Q001225-SELL,2026-07-15T09:30:35.373,2026-07-15T09:30:36.676,EURUSD,SELL,bid,1.14396000,1.14393000,0.00010000,1000,1303
Q001226-BUY,2026-07-15T09:30:36.676,2026-07-15T09:30:38.033,EURUSD,BUY,ask,1.14395000,1.14396000,0.00010000,1000,1357
Q001226-SELL,2026-07-15T09:30:36.676,2026-07-15T09:30:38.033,EURUSD,SELL,bid,1.14393000,1.14393000,0.00010000,1000,1357
Q001227-BUY,2026-07-15T09:30:40.765,2026-07-15T09:30:41.888,EURUSD,BUY,ask,1.14398000,1.14399000,0.00010000,1000,1123
Q001227-SELL,2026-07-15T09:30:40.765,2026-07-15T09:30:41.888,EURUSD,SELL,bid,1.14396000,1.14397000,0.00010000,1000,1123
Q001228-BUY,2026-07-15T09:30:42.755,2026-07-15T09:30:44.118,EURUSD,BUY,ask,1.14399000,1.14396000,0.00010000,1000,1363
Q001228-SELL,2026-07-15T09:30:42.755,2026-07-15T09:30:44.118,EURUSD,SELL,bid,1.14397000,1.14394000,0.00010000,1000,1363
Q001229-BUY,2026-07-15T09:30:50.990,2026-07-15T09:30:52.192,EURUSD,BUY,ask,1.14396000,1.14396000,0.00010000,1000,1202
Q001229-SELL,2026-07-15T09:30:50.990,2026-07-15T09:30:52.192,EURUSD,SELL,bid,1.14394000,1.14394000,0.00010000,1000,1202
Q001230-BUY,2026-07-15T09:30:54.861,2026-07-15T09:30:56.292,EURUSD,BUY,ask,1.14395000,1.14397000,0.00010000,1000,1431
Q001230-SELL,2026-07-15T09:30:54.861,2026-07-15T09:30:56.292,EURUSD,SELL,bid,1.14393000,1.14395000,0.00010000,1000,1431
Q001231-BUY,2026-07-15T09:30:57.286,2026-07-15T09:30:58.404,EURUSD,BUY,ask,1.14399000,1.14400000,0.00010000,1000,1118
Q001231-SELL,2026-07-15T09:30:57.286,2026-07-15T09:30:58.404,EURUSD,SELL,bid,1.14397000,1.14398000,0.00010000,1000,1118
Q001232-BUY,2026-07-15T09:30:58.988,2026-07-15T09:31:00.405,EURUSD,BUY,ask,1.14401000,1.14400000,0.00010000,1000,1417
Q001232-SELL,2026-07-15T09:30:58.988,2026-07-15T09:31:00.405,EURUSD,SELL,bid,1.14399000,1.14398000,0.00010000,1000,1417
Q001233-BUY,2026-07-15T09:31:00.405,2026-07-15T09:31:01.492,EURUSD,BUY,ask,1.14400000,1.14400000,0.00010000,1000,1087
Q001233-SELL,2026-07-15T09:31:00.405,2026-07-15T09:31:01.492,EURUSD,SELL,bid,1.14398000,1.14398000,0.00010000,1000,1087
Q001234-BUY,2026-07-15T09:31:05.438,2026-07-15T09:31:06.441,EURUSD,BUY,ask,1.14403000,1.14401000,0.00010000,1000,1003
Q001234-SELL,2026-07-15T09:31:05.438,2026-07-15T09:31:06.441,EURUSD,SELL,bid,1.14401000,1.14399000,0.00010000,1000,1003
Q001235-BUY,2026-07-15T09:31:11.361,2026-07-15T09:31:12.753,EURUSD,BUY,ask,1.14399000,1.14390000,0.00010000,1000,1392
