ask,bid,flags,last,symbol,time_msc,time_utc,volume_real
1.14509,1.14507,1030,0.0,EURUSD,1784047767193,2026-07-14T16:49:27.193000Z,0.0
1.14511,1.14509,1030,0.0,EURUSD,1784047770022,2026-07-14T16:49:30.022000Z,0.0
1.14508,1.14506,1030,0.0,EURUSD,1784047771045,2026-07-14T16:49:31.045000Z,0.0
1.14508,1.14506,1030,0.0,EURUSD,1784047772391,2026-07-14T16:49:32.391000Z,0.0
1.14504,1.14502,1030,0.0,EURUSD,1784047773295,2026-07-14T16:49:33.295000Z,0.0
1.14502,1.145,1030,0.0,EURUSD,1784047774394,2026-07-14T16:49:34.394000Z,0.0
1.14501,1.14499,1030,0.0,EURUSD,1784047775492,2026-07-14T16:49:35.492000Z,0.0
1.145,1.1449799999999999,1030,0.0,EURUSD,1784047775894,2026-07-14T16:49:35.894000Z,0.0
1.14499,1.14497,1030,0.0,EURUSD,1784047777017,2026-07-14T16:49:37.017000Z,0.0
1.14501,1.14499,1030,0.0,EURUSD,1784047778065,2026-07-14T16:49:38.065000Z,0.0
1.145,1.1449799999999999,1030,0.0,EURUSD,1784047779492,2026-07-14T16:49:39.492000Z,0.0
1.14501,1.14499,1030,0.0,EURUSD,1784047780636,2026-07-14T16:49:40.636000Z,0.0
1.145,1.1449799999999999,1030,0.0,EURUSD,1784047782079,2026-07-14T16:49:42.079000Z,0.0
1.145,1.1449799999999999,1030,0.0,EURUSD,1784047783093,2026-07-14T16:49:43.093000Z,0.0
1.1449799999999999,1.14496,1028,0.0,EURUSD,1784047786258,2026-07-14T16:49:46.258000Z,0.0
1.14501,1.14499,1030,0.0,EURUSD,1784047787237,2026-07-14T16:49:47.237000Z,0.0
1.14499,1.14497,1030,0.0,EURUSD,1784047788563,2026-07-14T16:49:48.563000Z,0.0
1.145,1.1449799999999999,1026,0.0,EURUSD,1784047789156,2026-07-14T16:49:49.156000Z,0.0
1.14504,1.14502,1026,0.0,EURUSD,1784047790639,2026-07-14T16:49:50.639000Z,0.0
1.14505,1.14503,1030,0.0,EURUSD,1784047792695,2026-07-14T16:49:52.695000Z,0.0
1.14506,1.14504,1030,0.0,EURUSD,1784047793889,2026-07-14T16:49:53.889000Z,0.0
1.14511,1.14509,1030,0.0,EURUSD,1784047794990,2026-07-14T16:49:54.990000Z,0.0
1.1451,1.14508,1030,0.0,EURUSD,1784047795439,2026-07-14T16:49:55.439000Z,0.0
1.1452,1.14518,1030,0.0,EURUSD,1784047798346,2026-07-14T16:49:58.346000Z,0.0
1.14524,1.14522,1030,0.0,EURUSD,1784047800470,2026-07-14T16:50:00.470000Z,0.0
1.14529,1.14527,1030,0.0,EURUSD,1784047801591,2026-07-14T16:50:01.591000Z,0.0
1.1452499999999999,1.14523,1030,0.0,EURUSD,1784047802646,2026-07-14T16:50:02.646000Z,0.0
1.14524,1.14522,1030,0.0,EURUSD,1784047803558,2026-07-14T16:50:03.558000Z,0.0
1.14516,1.14514,1030,0.0,EURUSD,1784047804840,2026-07-14T16:50:04.840000Z,0.0
1.14516,1.14514,1030,0.0,EURUSD,1784047805894,2026-07-14T16:50:05.894000Z,0.0
1.14518,1.14516,1026,0.0,EURUSD,1784047806899,2026-07-14T16:50:06.899000Z,0.0
1.14519,1.14517,1030,0.0,EURUSD,1784047807443,2026-07-14T16:50:07.443000Z,0.0
1.14519,1.14517,1030,0.0,EURUSD,1784047810287,2026-07-14T16:50:10.287000Z,0.0
1.14524,1.14522,1030,0.0,EURUSD,1784047811273,2026-07-14T16:50:11.273000Z,0.0
1.14524,1.14522,1030,0.0,EURUSD,1784047812044,2026-07-14T16:50:12.044000Z,0.0
1.14529,1.14527,1030,0.0,EURUSD,1784047813243,2026-07-14T16:50:13.243000Z,0.0
1.1453,1.14528,1030,0.0,EURUSD,1784047814636,2026-07-14T16:50:14.636000Z,0.0
1.1453,1.14528,1030,0.0,EURUSD,1784047815289,2026-07-14T16:50:15.289000Z,0.0
1.14529,1.14527,1030,0.0,EURUSD,1784047816094,2026-07-14T16:50:16.094000Z,0.0
1.14528,1.14526,1030,0.0,EURUSD,1784047818740,2026-07-14T16:50:18.740000Z,0.0
1.14529,1.14527,1030,0.0,EURUSD,1784047820045,2026-07-14T16:50:20.045000Z,0.0
1.14536,1.14534,1030,0.0,EURUSD,1784047820743,2026-07-14T16:50:20.743000Z,0.0
1.1453,1.14528,1030,0.0,EURUSD,1784047821796,2026-07-14T16:50:21.796000Z,0.0
1.1453,1.14528,1030,0.0,EURUSD,1784047824102,2026-07-14T16:50:24.102000Z,0.0
1.14531,1.14529,1030,0.0,EURUSD,1784047824647,2026-07-14T16:50:24.647000Z,0.0
1.14532,1.1453,1030,0.0,EURUSD,1784047826366,2026-07-14T16:50:26.366000Z,0.0
1.14532,1.1453,1030,0.0,EURUSD,1784047827338,2026-07-14T16:50:27.338000Z,0.0
1.14531,1.14529,1030,0.0,EURUSD,1784047828639,2026-07-14T16:50:28.639000Z,0.0
1.14528,1.14526,1030,0.0,EURUSD,1784047829162,2026-07-14T16:50:29.162000Z,0.0
1.14527,1.1452499999999999,1030,0.0,EURUSD,1784047830917,2026-07-14T16:50:30.917000Z,0.0
1.14524,1.14522,1030,0.0,EURUSD,1784047831892,2026-07-14T16:50:31.892000Z,0.0
1.14521,1.14519,1030,0.0,EURUSD,1784047832942,2026-07-14T16:50:32.942000Z,0.0
1.14519,1.14517,1030,0.0,EURUSD,1784047834150,2026-07-14T16:50:34.150000Z,0.0
1.1452,1.14518,1030,0.0,EURUSD,1784047835094,2026-07-14T16:50:35.094000Z,0.0
1.14521,1.14519,1028,0.0,EURUSD,1784047837189,2026-07-14T16:50:37.189000Z,0.0
1.14519,1.14517,1030,0.0,EURUSD,1784047838001,2026-07-14T16:50:38.001000Z,0.0
1.14518,1.14516,1028,0.0,EURUSD,1784047838683,2026-07-14T16:50:38.683000Z,0.0
