schema_version,hypothesis_id,audit_run_id,source_epoch,time_server,atr10,final_upper,final_lower,supertrend,prior_state,state,raw_event,next_source_epoch,exact_next,executable_event,direction
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514883600,2018.01.02 09:00:00,2.4927508330335848,1306.4909811000489,1301.9167475008992,1301.9167475008992,UP,UP,0,1514887200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514887200,2018.01.02 10:00:00,2.476475749730219,1316.9944272491907,1302.1355727508094,1302.1355727508094,UP,UP,0,1514890800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514890800,2018.01.02 11:00:00,2.4618281747571897,1316.9944272491907,1303.6595154757285,1303.6595154757285,UP,UP,0,1514894400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514894400,2018.01.02 12:00:00,2.4866453572814744,1316.9944272491907,1303.9250639281556,1303.9250639281556,UP,UP,0,1514898000,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514898000,2018.01.02 13:00:00,2.4489808215533397,1316.9944272491907,1303.9250639281556,1303.9250639281556,UP,UP,0,1514901600,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514901600,2018.01.02 14:00:00,2.456082739398004,1316.9944272491907,1303.9250639281556,1303.9250639281556,UP,UP,0,1514905200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514905200,2018.01.02 15:00:00,2.4574744654582061,1316.9944272491907,1305.6525766036254,1305.6525766036254,UP,UP,0,1514908800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514908800,2018.01.02 16:00:00,2.4417270189124034,1316.9944272491907,1305.9448189432628,1305.9448189432628,UP,UP,0,1514912400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514912400,2018.01.02 17:00:00,2.4725543170211628,1316.9944272491907,1305.9448189432628,1305.9448189432628,UP,UP,0,1514916000,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514916000,2018.01.02 18:00:00,2.4592988853190385,1316.9944272491907,1305.9448189432628,1305.9448189432628,UP,UP,0,1514919600,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514919600,2018.01.02 19:00:00,2.3373689967871356,1316.9944272491907,1305.9448189432628,1305.9448189432628,UP,UP,0,1514923200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514923200,2018.01.02 20:00:00,2.3486320971084265,1316.9944272491907,1306.4391037086748,1306.4391037086748,UP,UP,0,1514926800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514926800,2018.01.02 21:00:00,2.286768887397586,1316.9944272491907,1308.3446933378073,1308.3446933378073,UP,UP,0,1514930400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514930400,2018.01.02 22:00:00,2.3330919986578271,1316.9944272491907,1309.9557240040265,1309.9557240040265,UP,UP,0,1514934000,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514934000,2018.01.02 23:00:00,2.2547827987920401,1324.7893483963762,1311.260651603624,1311.260651603624,UP,UP,0,1514941200,0,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514941200,2018.01.03 01:00:00,2.4263045189128389,1324.7893483963762,1311.9760864432617,1311.9760864432617,UP,UP,0,1514944800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514944800,2018.01.03 02:00:00,2.2896740670215499,1324.7893483963762,1313.7209777989353,1313.7209777989353,UP,UP,0,1514948400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514948400,2018.01.03 03:00:00,2.4307066603193994,1324.7893483963762,1313.7209777989353,1313.7209777989353,UP,UP,0,1514952000,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514952000,2018.01.03 04:00:00,2.8316359942874647,1323.5349079828623,1313.7209777989353,1323.5349079828623,UP,DOWN,1,1514955600,1,1,SHORT
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514955600,2018.01.03 05:00:00,2.8274723948587144,1321.6574171845762,1304.6925828154237,1321.6574171845762,DOWN,DOWN,0,1514959200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514959200,2018.01.03 06:00:00,2.7257251553728374,1321.2471754661187,1304.8928245338816,1321.2471754661187,DOWN,DOWN,0,1514962800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514962800,2018.01.03 07:00:00,2.5961526398355375,1321.2471754661187,1306.1165420804934,1321.2471754661187,DOWN,DOWN,0,1514966400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514966400,2018.01.03 08:00:00,2.5875373758519826,1321.2471754661187,1306.3123878724439,1321.2471754661187,DOWN,DOWN,0,1514970000,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514970000,2018.01.03 09:00:00,2.5747836382667879,1320.6343509148005,1306.3123878724439,1320.6343509148005,DOWN,DOWN,0,1514973600,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514973600,2018.01.03 10:00:00,2.4833052744401174,1320.6343509148005,1306.7300841766794,1320.6343509148005,DOWN,DOWN,0,1514977200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514977200,2018.01.03 11:00:00,2.3409747469961002,1320.6343509148005,1307.2170757590118,1320.6343509148005,DOWN,DOWN,0,1514980800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514980800,2018.01.03 12:00:00,2.240877272296482,1320.6343509148005,1307.4373681831105,1320.6343509148005,DOWN,DOWN,0,1514984400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514984400,2018.01.03 13:00:00,2.2817895450668431,1320.6343509148005,1307.9996313647996,1320.6343509148005,DOWN,DOWN,0,1514988000,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514988000,2018.01.03 14:00:00,2.4646105905601714,1320.6343509148005,1307.9996313647996,1320.6343509148005,DOWN,DOWN,0,1514991600,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514991600,2018.01.03 15:00:00,2.4181495315041541,1320.6343509148005,1308.1355514054876,1320.6343509148005,DOWN,DOWN,0,1514995200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514995200,2018.01.03 16:00:00,2.4443345783537453,1320.6343509148005,1309.1069962649387,1320.6343509148005,DOWN,DOWN,0,1514998800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1514998800,2018.01.03 17:00:00,2.426901120518369,1320.6343509148005,1309.1069962649387,1320.6343509148005,DOWN,DOWN,0,1515002400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515002400,2018.01.03 18:00:00,2.3382110084665286,1320.6343509148005,1309.4053669746004,1320.6343509148005,DOWN,DOWN,0,1515006000,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515006000,2018.01.03 19:00:00,2.2653899076198885,1320.6343509148005,1309.5988302771402,1320.6343509148005,DOWN,DOWN,0,1515009600,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515009600,2018.01.03 20:00:00,2.1838509168578812,1320.6343509148005,1309.8334472494264,1320.6343509148005,DOWN,DOWN,0,1515013200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515013200,2018.01.03 21:00:00,2.8464658251720878,1320.2543974755163,1309.8334472494264,1320.2543974755163,DOWN,DOWN,0,1515016800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515016800,2018.01.03 22:00:00,2.9288192426548862,1320.2543974755163,1309.8334472494264,1320.2543974755163,DOWN,DOWN,0,1515020400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515020400,2018.01.03 23:00:00,2.9919373183893923,1320.2543974755163,1309.8334472494264,1320.2543974755163,DOWN,DOWN,0,1515027600,0,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515027600,2018.01.04 01:00:00,2.9877435865504576,1320.2543974755163,1309.8334472494264,1320.2543974755163,DOWN,DOWN,0,1515031200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515031200,2018.01.04 02:00:00,2.9559692278953964,1318.5829076836862,1309.8334472494264,1318.5829076836862,DOWN,DOWN,0,1515034800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515034800,2018.01.04 03:00:00,3.0653723051058521,1316.9211169153175,1298.5288830846823,1316.9211169153175,DOWN,DOWN,0,1515038400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515038400,2018.01.04 04:00:00,2.8958350745952561,1315.8725052237858,1298.5288830846823,1315.8725052237858,DOWN,DOWN,0,1515042000,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515042000,2018.01.04 05:00:00,2.7292515671357322,1314.7927547014071,1298.5288830846823,1314.7927547014071,DOWN,DOWN,0,1515045600,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515045600,2018.01.04 06:00:00,2.5853264104221556,1314.7927547014071,1299.9590207687334,1314.7927547014071,DOWN,DOWN,0,1515049200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515049200,2018.01.04 07:00:00,2.5947937693799465,1314.7927547014071,1301.0156186918603,1314.7927547014071,DOWN,DOWN,0,1515052800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515052800,2018.01.04 08:00:00,2.5183143924419449,1314.7927547014071,1302.3400568226741,1314.7927547014071,DOWN,DOWN,0,1515056400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515056400,2018.01.04 09:00:00,2.5844829531977567,1314.7927547014071,1302.3400568226741,1314.7927547014071,DOWN,DOWN,0,1515060000,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515060000,2018.01.04 10:00:00,2.4850346578779727,1314.7927547014071,1303.7398960263663,1314.7927547014071,DOWN,DOWN,0,1515063600,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515063600,2018.01.04 11:00:00,2.5125311920901745,1314.7927547014071,1305.2524064237296,1314.7927547014071,DOWN,DOWN,0,1515067200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515067200,2018.01.04 12:00:00,2.4682780728811737,1314.7927547014071,1305.7401657813564,1314.7927547014071,DOWN,DOWN,0,1515070800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515070800,2018.01.04 13:00:00,2.3554502655930483,1314.7927547014071,1305.9936492032209,1314.7927547014071,DOWN,DOWN,0,1515074400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515074400,2018.01.04 14:00:00,2.3009052390337379,1314.7927547014071,1305.9936492032209,1314.7927547014071,DOWN,DOWN,0,1515078000,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515078000,2018.01.04 15:00:00,2.8758147151303826,1314.7927547014071,1305.9936492032209,1314.7927547014071,DOWN,DOWN,0,1515081600,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515081600,2018.01.04 16:00:00,2.8162332436173414,1314.7927547014071,1306.781300269148,1314.7927547014071,DOWN,DOWN,0,1515085200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515085200,2018.01.04 17:00:00,3.0866099192556051,1314.7927547014071,1307.7501702422333,1307.7501702422333,DOWN,UP,1,1515088800,1,1,LONG
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515088800,2018.01.04 18:00:00,3.1019489273300453,1327.5958467819901,1308.9841532180099,1308.9841532180099,UP,UP,0,1515092400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515092400,2018.01.04 19:00:00,2.9567540345970498,1327.5958467819901,1309.9947378962088,1309.9947378962088,UP,UP,0,1515096000,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515096000,2018.01.04 20:00:00,2.9390786311373649,1327.5958467819901,1310.6827641065879,1310.6827641065879,UP,UP,0,1515099600,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515099600,2018.01.04 21:00:00,3.2041707680236429,1327.5958467819901,1312.2424876959292,1312.2424876959292,UP,UP,0,1515103200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515103200,2018.01.04 22:00:00,3.3017536912212622,1327.5958467819901,1313.8447389263363,1313.8447389263363,UP,UP,0,1515106800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515106800,2018.01.04 23:00:00,3.1835783220991249,1327.5958467819901,1313.8447389263363,1313.8447389263363,UP,UP,0,1515114000,0,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515114000,2018.01.05 01:00:00,3.0702204898892078,1327.5958467819901,1313.8447389263363,1313.8447389263363,UP,UP,0,1515117600,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515117600,2018.01.05 02:00:00,3.0081984409002915,1327.5958467819901,1313.8447389263363,1313.8447389263363,UP,UP,0,1515121200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515121200,2018.01.05 03:00:00,2.8783785968102431,1327.5958467819901,1313.8447389263363,1313.8447389263363,UP,UP,0,1515124800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515124800,2018.01.05 04:00:00,2.7245407371292107,1327.5958467819901,1313.8447389263363,1313.8447389263363,UP,UP,0,1515128400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515128400,2018.01.05 05:00:00,2.5450866634162961,1327.5958467819901,1313.8447389263363,1313.8447389263363,UP,UP,0,1515132000,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515132000,2018.01.05 06:00:00,2.362577997074669,1327.5958467819901,1314.3422660087758,1314.3422660087758,UP,UP,0,1515135600,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515135600,2018.01.05 07:00:00,2.3243201973672041,1327.5958467819901,1314.3422660087758,1314.3422660087758,UP,UP,0,1515139200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515139200,2018.01.05 08:00:00,2.3508881776304982,1325.9076645328914,1314.3422660087758,1314.3422660087758,UP,UP,0,1515142800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515142800,2018.01.05 09:00:00,2.2857993598674531,1325.5373980796021,1314.3422660087758,1314.3422660087758,UP,UP,0,1515146400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515146400,2018.01.05 10:00:00,2.2532194238807115,1324.2896582716421,1314.3422660087758,1314.3422660087758,UP,UP,0,1515150000,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515150000,2018.01.05 11:00:00,2.1958974814926466,1323.9176924444778,1314.3422660087758,1314.3422660087758,UP,UP,0,1515153600,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515153600,2018.01.05 12:00:00,2.1203077333433873,1323.2809232000302,1314.3422660087758,1314.3422660087758,UP,UP,0,1515157200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515157200,2018.01.05 13:00:00,2.0172769600090406,1322.7968308800271,1314.3422660087758,1314.3422660087758,UP,UP,0,1515160800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515160800,2018.01.05 14:00:00,2.0275492640081483,1322.7968308800271,1314.3422660087758,1314.3422660087758,UP,UP,0,1515164400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515164400,2018.01.05 15:00:00,2.4587943376073254,1322.7968308800271,1314.3422660087758,1314.3422660087758,UP,UP,0,1515168000,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515168000,2018.01.05 16:00:00,2.9299149038466004,1322.7968308800271,1314.3422660087758,1314.3422660087758,UP,UP,0,1515171600,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515171600,2018.01.05 17:00:00,3.0749234134619514,1322.7968308800271,1314.3422660087758,1314.3422660087758,UP,UP,0,1515175200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515175200,2018.01.05 18:00:00,3.1434310721157557,1322.7968308800271,1314.3422660087758,1314.3422660087758,UP,UP,0,1515178800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515178800,2018.01.05 19:00:00,2.9800879649041794,1322.7968308800271,1314.3422660087758,1314.3422660087758,UP,UP,0,1515182400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515182400,2018.01.05 20:00:00,2.8690791684137507,1322.7968308800271,1314.3422660087758,1314.3422660087758,UP,UP,0,1515186000,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515186000,2018.01.05 21:00:00,2.6691712515723647,1322.7968308800271,1314.3422660087758,1314.3422660087758,UP,UP,0,1515189600,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515189600,2018.01.05 22:00:00,2.6322541264151238,1322.7968308800271,1314.3422660087758,1314.3422660087758,UP,UP,0,1515193200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515193200,2018.01.05 23:00:00,2.4550287137736015,1322.7968308800271,1314.3422660087758,1314.3422660087758,UP,UP,0,1515373200,0,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515373200,2018.01.08 01:00:00,2.4245258423962506,1322.7968308800271,1314.3422660087758,1314.3422660087758,UP,UP,0,1515376800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515376800,2018.01.08 02:00:00,2.3420732581566162,1322.7968308800271,1314.3422660087758,1314.3422660087758,UP,UP,0,1515380400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515380400,2018.01.08 03:00:00,2.3178659323409456,1322.7968308800271,1314.3422660087758,1314.3422660087758,UP,UP,0,1515384000,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515384000,2018.01.08 04:00:00,2.2930793391068676,1322.7968308800271,1314.3422660087758,1314.3422660087758,UP,UP,0,1515387600,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515387600,2018.01.08 05:00:00,2.1647714051961797,1322.7968308800271,1314.3422660087758,1314.3422660087758,UP,UP,0,1515391200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515391200,2018.01.08 06:00:00,2.0482942646765618,1322.7968308800271,1314.3422660087758,1314.3422660087758,UP,UP,0,1515394800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515394800,2018.01.08 07:00:00,2.1454648382089041,1322.7968308800271,1314.3422660087758,1314.3422660087758,UP,UP,0,1515398400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515398400,2018.01.08 08:00:00,2.0829183543880121,1322.7968308800271,1314.3422660087758,1314.3422660087758,UP,UP,0,1515402000,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515402000,2018.01.08 09:00:00,2.1936265189492166,1322.7968308800271,1314.3422660087758,1314.3422660087758,UP,UP,0,1515405600,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515405600,2018.01.08 10:00:00,2.1732638670542959,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515409200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515409200,2018.01.08 11:00:00,2.0759374803488706,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515412800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515412800,2018.01.08 12:00:00,2.2693437323139825,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515416400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515416400,2018.01.08 13:00:00,2.1814093590825943,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515420000,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515420000,2018.01.08 14:00:00,2.1682684231743528,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515423600,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515423600,2018.01.08 15:00:00,2.3254415808569187,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515427200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515427200,2018.01.08 16:00:00,2.3518974227712413,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515430800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515430800,2018.01.08 17:00:00,2.3867076804941219,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515434400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515434400,2018.01.08 18:00:00,2.5350369124447214,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515438000,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515438000,2018.01.08 19:00:00,2.4845332212002464,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515441600,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515441600,2018.01.08 20:00:00,2.4310798990802036,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515445200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515445200,2018.01.08 21:00:00,2.2889719091721821,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515448800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515448800,2018.01.08 22:00:00,2.1890747182549601,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515452400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515452400,2018.01.08 23:00:00,2.0371672464294717,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515459600,0,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515459600,2018.01.09 01:00:00,2.0714505217865127,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515463200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515463200,2018.01.09 02:00:00,1.9563054696078688,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515466800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515466800,2018.01.09 03:00:00,2.0386749226470791,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515470400,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515470400,2018.01.09 04:00:00,1.9888074303823675,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515474000,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515474000,2018.01.09 05:00:00,1.9179266873441279,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515477600,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515477600,2018.01.09 06:00:00,1.8111340186097287,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515481200,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515481200,2018.01.09 07:00:00,1.7690206167487432,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515484800,1,0,
st003_mql5_parity.v1,HYP-ST-XAUUSD-H1-003,ST003-MT5-PARITY-001,1515484800,2018.01.09 08:00:00,1.7701185550738665,1322.164791601163,1314.3422660087758,1314.3422660087758,UP,UP,0,1515488400,1,0,
