bucket,trades,wins,win_rate_pct,net_profit,profit_factor,mean_net_r,median_net_r,avg_win_r,avg_loss_r,payoff_r,breakeven_win_rate_pct,avg_initial_risk_account,median_holding_minutes
2018,137,51,37.22627737226277,-3927.8099999999995,0.7180422224918147,-0.1293695196350365,-1.02352941,1.3100877105882354,-0.9830011329069767,1.3327428288042589,42.86799160422627,158.7380291970803,56.5
2019,123,47,38.21138211382114,-1134.76,0.5927870381999891,-0.1712605576422764,-1.03100775,1.1895439208510639,-1.0128106956578946,1.174497787149027,45.98763015119436,38.17243902439024,46.41666666666666
2020,159,66,41.509433962264154,-175.92999999999998,0.8894724607816653,-0.06111376710691823,-1.01960784,1.2990405907575755,-1.0263846017204301,1.2656469987762076,44.13750246795513,17.875157232704403,51.61666666666667
2021,130,56,43.07692307692308,-6.269999999999999,0.9354539839407042,-0.05297260361538463,-1.022313385,1.2001922283928572,-1.0013135575675676,1.1986177749439586,45.48312177752177,1.4916153846153843,45.16666666666666
2022,121,53,43.80165289256198,-7.829999999999968,0.9792933834029725,0.0061549017355372205,-1.01532567,1.3167534615094338,-1.0153410345588239,1.2968583133070917,43.53773126563333,5.414132231404958,64.43333333333334
