event_time,action,order_type,volume,price,symbol,position_id,risk_pts,initial_risk_account,deal,deal_profit,deal_commission,deal_swap,deal_fee,deal_net,is_final_close
2024.03.01 12:45:00,CLOSE,BUY,0.58000000,2053.28,XAUUSD,18,514.00000000,298.12000000,19,557.96000000,0.00000000,0.00000000,0.00000000,557.96000000,1
2024.03.01 17:10:00,OPEN,BUY,0.40000000,2052.63,XAUUSD,20,749.00000000,299.60000000,20,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.03.01 18:04:41,CLOSE,BUY,0.40000000,2071.36,XAUUSD,20,749.00000000,299.60000000,21,749.20000000,0.00000000,0.00000000,0.00000000,749.20000000,1
2024.03.07 15:00:00,OPEN,BUY,0.59000000,2158.64,XAUUSD,22,511.00000000,301.49000000,22,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.03.07 15:08:39,CLOSE,BUY,0.59000000,2158.62,XAUUSD,22,511.00000000,301.49000000,23,-1.18000000,0.00000000,0.00000000,0.00000000,-1.18000000,1
2024.03.14 11:40:00,OPEN,BUY,0.85000000,2171.05,XAUUSD,24,354.00000000,300.90000000,24,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.03.14 13:10:00,CLOSE,BUY,0.85000000,2170.41,XAUUSD,24,354.00000000,300.90000000,25,-54.40000000,0.00000000,0.00000000,0.00000000,-54.40000000,1
2024.03.15 15:55:00,OPEN,BUY,0.63000000,2160.87,XAUUSD,26,476.00000000,299.88000000,26,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.03.15 17:09:33,CLOSE,BUY,0.63000000,2160.83,XAUUSD,26,476.00000000,299.88000000,27,-2.52000000,0.00000000,0.00000000,0.00000000,-2.52000000,1
2024.03.28 15:05:00,OPEN,BUY,0.33000000,2214.52,XAUUSD,28,912.00000000,300.96000000,28,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.03.28 15:54:26,CLOSE,BUY,0.33000000,2205.37,XAUUSD,28,912.00000000,300.96000000,29,-301.95000000,0.00000000,0.00000000,0.00000000,-301.95000000,1
2024.04.01 15:35:00,OPEN,BUY,0.54000000,2248.76,XAUUSD,30,557.00000000,300.78000000,30,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.04.01 16:43:29,CLOSE,BUY,0.54000000,2248.76,XAUUSD,30,557.00000000,300.78000000,31,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
2024.04.04 10:40:00,OPEN,BUY,0.64000000,2297.27,XAUUSD,32,471.00000000,301.44000000,32,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.04.04 10:54:23,CLOSE,BUY,0.64000000,2292.50,XAUUSD,32,471.00000000,301.44000000,33,-305.28000000,0.00000000,0.00000000,0.00000000,-305.28000000,1
2024.04.04 17:10:00,OPEN,BUY,0.34000000,2293.04,XAUUSD,34,875.00000000,297.50000000,34,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.04.04 18:40:00,CLOSE,BUY,0.34000000,2292.30,XAUUSD,34,875.00000000,297.50000000,35,-25.16000000,0.00000000,0.00000000,0.00000000,-25.16000000,1
2024.04.18 13:30:00,OPEN,BUY,0.60000000,2381.84,XAUUSD,36,499.00000000,299.40000000,36,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.04.18 15:00:00,CLOSE,BUY,0.60000000,2380.91,XAUUSD,36,499.00000000,299.40000000,37,-55.80000000,0.00000000,0.00000000,0.00000000,-55.80000000,1
2024.05.01 12:25:00,OPEN,SELL,1.24000000,2287.24,XAUUSD,38,242.00000000,300.08000000,38,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.05.01 12:36:04,CLOSE,SELL,1.24000000,2289.67,XAUUSD,38,242.00000000,300.08000000,39,-301.32000000,0.00000000,0.00000000,0.00000000,-301.32000000,1
2024.05.16 10:30:00,OPEN,BUY,0.87000000,2389.54,XAUUSD,40,342.00000000,297.54000000,40,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.05.16 11:27:37,CLOSE,BUY,0.87000000,2386.11,XAUUSD,40,342.00000000,297.54000000,41,-298.41000000,0.00000000,0.00000000,0.00000000,-298.41000000,1
2024.05.17 15:50:00,OPEN,BUY,0.56000000,2391.81,XAUUSD,42,531.00000000,297.36000000,42,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.05.17 16:19:16,CLOSE,BUY,0.56000000,2405.13,XAUUSD,42,531.00000000,297.36000000,43,745.92000000,0.00000000,0.00000000,0.00000000,745.92000000,1
2024.05.30 12:40:00,OPEN,SELL,0.53000000,2332.83,XAUUSD,44,561.00000000,297.33000000,44,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.05.30 13:56:27,CLOSE,SELL,0.53000000,2338.51,XAUUSD,44,561.00000000,297.33000000,45,-301.04000000,0.00000000,0.00000000,0.00000000,-301.04000000,1
2024.05.31 12:10:00,OPEN,SELL,1.12000000,2341.60,XAUUSD,46,269.00000000,301.28000000,46,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.05.31 12:21:29,CLOSE,SELL,1.12000000,2344.30,XAUUSD,46,269.00000000,301.28000000,47,-302.40000000,0.00000000,0.00000000,0.00000000,-302.40000000,1
2024.06.13 09:20:00,OPEN,SELL,6.13000000,2312.20,XAUUSD,48,49.00000000,300.37000000,48,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.06.13 09:20:45,CLOSE,SELL,6.13000000,2312.71,XAUUSD,48,49.00000000,300.37000000,49,-312.63000000,0.00000000,0.00000000,0.00000000,-312.63000000,1
2024.06.18 16:00:00,OPEN,SELL,0.27000000,2313.94,XAUUSD,50,1070.00000000,288.90000000,50,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.06.18 16:52:30,CLOSE,SELL,0.27000000,2324.68,XAUUSD,50,1070.00000000,288.90000000,51,-289.98000000,0.00000000,0.00000000,0.00000000,-289.98000000,1
2024.06.21 10:40:00,OPEN,BUY,0.63000000,2359.42,XAUUSD,52,468.00000000,294.84000000,52,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.06.21 12:10:00,CLOSE,BUY,0.63000000,2366.34,XAUUSD,52,468.00000000,294.84000000,53,435.96000000,0.00000000,0.00000000,0.00000000,435.96000000,1
2024.07.05 10:45:00,OPEN,BUY,0.59000000,2366.96,XAUUSD,54,508.00000000,299.72000000,54,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.07.05 12:15:00,CLOSE,BUY,0.59000000,2365.73,XAUUSD,54,508.00000000,299.72000000,55,-72.57000000,0.00000000,0.00000000,0.00000000,-72.57000000,1
2024.07.08 10:20:00,OPEN,BUY,0.71000000,2380.43,XAUUSD,56,418.00000000,296.78000000,56,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.07.08 11:33:36,CLOSE,BUY,0.71000000,2376.24,XAUUSD,56,418.00000000,296.78000000,57,-297.49000000,0.00000000,0.00000000,0.00000000,-297.49000000,1
2024.07.08 13:10:00,OPEN,BUY,0.61000000,2372.77,XAUUSD,58,484.00000000,295.24000000,58,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.07.08 14:40:00,CLOSE,BUY,0.61000000,2373.64,XAUUSD,58,484.00000000,295.24000000,59,53.07000000,0.00000000,0.00000000,0.00000000,53.07000000,1
2024.07.10 09:30:00,OPEN,BUY,0.99000000,2369.77,XAUUSD,60,299.00000000,296.01000000,60,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.07.10 11:00:00,CLOSE,BUY,0.99000000,2372.66,XAUUSD,60,299.00000000,296.01000000,61,286.11000000,0.00000000,0.00000000,0.00000000,286.11000000,1
2024.07.12 10:40:00,OPEN,BUY,1.11000000,2404.20,XAUUSD,62,268.00000000,297.48000000,62,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.07.12 12:10:00,CLOSE,BUY,1.11000000,2407.47,XAUUSD,62,268.00000000,297.48000000,63,362.97000000,0.00000000,0.00000000,0.00000000,362.97000000,1
2024.07.12 14:20:00,OPEN,BUY,0.88000000,2401.37,XAUUSD,64,341.00000000,300.08000000,64,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.07.12 15:30:00,CLOSE,BUY,0.88000000,2396.70,XAUUSD,64,341.00000000,300.08000000,65,-410.96000000,0.00000000,0.00000000,0.00000000,-410.96000000,1
2024.07.16 14:30:00,OPEN,BUY,0.97000000,2441.30,XAUUSD,66,307.00000000,297.79000000,66,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.07.16 14:50:15,CLOSE,BUY,0.97000000,2438.22,XAUUSD,66,307.00000000,297.79000000,67,-298.76000000,0.00000000,0.00000000,0.00000000,-298.76000000,1
2024.07.26 10:40:00,OPEN,SELL,0.89000000,2368.83,XAUUSD,68,332.00000000,295.48000000,68,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.07.26 10:59:04,CLOSE,SELL,0.89000000,2372.15,XAUUSD,68,332.00000000,295.48000000,69,-295.48000000,0.00000000,0.00000000,0.00000000,-295.48000000,1
2024.07.26 14:05:00,OPEN,SELL,0.82000000,2371.01,XAUUSD,70,361.00000000,296.02000000,70,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.07.26 14:38:27,CLOSE,SELL,0.82000000,2374.62,XAUUSD,70,361.00000000,296.02000000,71,-296.02000000,0.00000000,0.00000000,0.00000000,-296.02000000,1
2024.08.02 15:40:00,OPEN,BUY,0.18000000,2471.80,XAUUSD,72,1634.00000000,294.12000000,72,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.08.02 17:10:00,CLOSE,BUY,0.18000000,2469.96,XAUUSD,72,1634.00000000,294.12000000,73,-33.12000000,0.00000000,0.00000000,0.00000000,-33.12000000,1
2024.08.07 15:35:00,OPEN,SELL,0.72000000,2400.24,XAUUSD,74,412.00000000,296.64000000,74,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.08.07 15:46:19,CLOSE,SELL,0.72000000,2404.36,XAUUSD,74,412.00000000,296.64000000,75,-296.64000000,0.00000000,0.00000000,0.00000000,-296.64000000,1
2024.08.08 15:40:00,OPEN,SELL,0.54000000,2410.32,XAUUSD,76,546.00000000,294.84000000,76,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.08.08 16:27:39,CLOSE,SELL,0.54000000,2410.32,XAUUSD,76,546.00000000,294.84000000,77,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
2024.08.12 09:00:00,OPEN,BUY,0.47000000,2434.89,XAUUSD,78,628.00000000,295.16000000,78,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.08.12 10:30:00,CLOSE,BUY,0.47000000,2438.67,XAUUSD,78,628.00000000,295.16000000,79,177.66000000,0.00000000,0.00000000,0.00000000,177.66000000,1
2024.08.14 09:05:00,OPEN,BUY,1.06000000,2462.13,XAUUSD,80,279.00000000,295.74000000,80,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.08.14 10:13:31,CLOSE,BUY,1.06000000,2469.12,XAUUSD,80,279.00000000,295.74000000,81,740.94000000,0.00000000,0.00000000,0.00000000,740.94000000,1
2024.08.21 09:30:00,OPEN,BUY,0.37000000,2519.38,XAUUSD,82,807.00000000,298.59000000,82,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.08.21 10:42:20,CLOSE,BUY,0.37000000,2511.31,XAUUSD,82,807.00000000,298.59000000,83,-298.59000000,0.00000000,0.00000000,0.00000000,-298.59000000,1
2024.08.22 12:25:00,OPEN,BUY,0.71000000,2504.79,XAUUSD,84,416.00000000,295.36000000,84,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.08.22 13:55:00,CLOSE,BUY,0.71000000,2507.59,XAUUSD,84,416.00000000,295.36000000,85,198.80000000,0.00000000,0.00000000,0.00000000,198.80000000,1
2024.08.23 17:10:00,OPEN,BUY,0.14000000,2513.85,XAUUSD,86,1993.00000000,279.02000000,86,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.08.23 18:40:00,CLOSE,BUY,0.14000000,2515.22,XAUUSD,86,1993.00000000,279.02000000,87,19.18000000,0.00000000,0.00000000,0.00000000,19.18000000,1
2024.08.26 15:00:00,OPEN,BUY,0.47000000,2526.74,XAUUSD,88,633.00000000,297.51000000,88,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.08.26 16:30:00,CLOSE,BUY,0.47000000,2525.46,XAUUSD,88,633.00000000,297.51000000,89,-60.16000000,0.00000000,0.00000000,0.00000000,-60.16000000,1
2024.08.27 16:00:00,OPEN,BUY,1.06000000,2510.05,XAUUSD,90,279.00000000,295.74000000,90,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.08.27 16:14:39,CLOSE,BUY,1.06000000,2507.25,XAUUSD,90,279.00000000,295.74000000,91,-296.80000000,0.00000000,0.00000000,0.00000000,-296.80000000,1
2024.09.06 13:55:00,OPEN,BUY,1.10000000,2519.44,XAUUSD,92,269.00000000,295.90000000,92,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.09.06 14:39:29,CLOSE,BUY,1.10000000,2516.73,XAUUSD,92,269.00000000,295.90000000,93,-298.10000000,0.00000000,0.00000000,0.00000000,-298.10000000,1
2024.09.12 12:40:00,OPEN,BUY,1.37000000,2518.04,XAUUSD,94,216.00000000,295.92000000,94,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.09.12 13:25:52,CLOSE,BUY,1.37000000,2518.04,XAUUSD,94,216.00000000,295.92000000,95,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
2024.09.13 14:55:00,OPEN,BUY,0.82000000,2566.81,XAUUSD,96,361.00000000,296.02000000,96,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.09.13 16:00:02,CLOSE,BUY,0.82000000,2575.84,XAUUSD,96,361.00000000,296.02000000,97,740.46000000,0.00000000,0.00000000,0.00000000,740.46000000,1
2024.09.25 09:00:00,OPEN,BUY,1.53000000,2657.47,XAUUSD,98,195.00000000,298.35000000,98,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.09.25 09:06:37,CLOSE,BUY,1.53000000,2657.45,XAUUSD,98,195.00000000,298.35000000,99,-3.06000000,0.00000000,0.00000000,0.00000000,-3.06000000,1
2024.09.25 14:50:00,OPEN,BUY,0.94000000,2656.58,XAUUSD,100,315.00000000,296.10000000,100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.09.25 16:09:37,CLOSE,BUY,0.94000000,2664.46,XAUUSD,100,315.00000000,296.10000000,101,740.72000000,0.00000000,0.00000000,0.00000000,740.72000000,1
2024.09.27 12:45:00,OPEN,BUY,0.53000000,2663.43,XAUUSD,102,560.00000000,296.80000000,102,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.09.27 14:15:00,CLOSE,BUY,0.53000000,2666.48,XAUUSD,102,560.00000000,296.80000000,103,161.65000000,0.00000000,0.00000000,0.00000000,161.65000000,1
2024.09.27 15:40:00,OPEN,BUY,0.34000000,2670.51,XAUUSD,104,868.00000000,295.12000000,104,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.09.27 17:10:00,CLOSE,BUY,0.34000000,2664.59,XAUUSD,104,868.00000000,295.12000000,105,-201.28000000,0.00000000,0.00000000,0.00000000,-201.28000000,1
2024.10.10 11:10:00,OPEN,SELL,0.91000000,2614.14,XAUUSD,106,329.00000000,299.39000000,106,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2024.10.10 11:16:41,CLOSE,SELL,0.91000000,2617.44,XAUUSD,106,329.00000000,299.39000000,107,-300.30000000,0.00000000,0.00000000,0.00000000,-300.30000000,1
