case_id,case_kind,hypothesis_id,run_id,side,direction,stratum,anomaly_tag,image,image_sha256,position_id,entry_time_server,entry,sl,tp,exit_time_server,exit,net_usd,net_R,hold_minutes,decision_bar_server,decision_bar_utc,failed_gates,active_gates,normalized_distance,near_miss_rank,offline_full_signal_unexecuted,trade_fields_forbidden,telemetry_planned_stop,telemetry_planned_target
007-E011-P634,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,FILL:WINNER,TIME_EXIT_LIKE,007-E011-P634_forensics.png,4EA17E7ECF28EE1507FBB892006D1178DE2DFEC19D9096CC367D0F8794EC75EB,634,2018.10.03 14:10:00,1202.03,1204.11,1198.702,2018.10.03 15:25:00,1201.62,1.54,0.15404046643053132,75.0,2018.10.03 14:10:00,2018.10.03 11:10:00,,,,,,False,1204.11,1198.7
007-E012-P696,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,WINNER,NEAR_FULL_TARGET,007-E012-P696_forensics.png,C2B19811C17DCF72293541C0B8358C4C5DD12121B82D3355C3F30BD94BA48DCB,696,2018.10.24 14:40:00,1229.56,1231.36,1226.6799999999998,2018.10.24 15:01:34,1226.67,14.33,1.4335552159351317,21.566666666666666,2018.10.24 14:40:00,2018.10.24 11:40:00,,,,,,False,1231.36,1226.68
007-E013-P722,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,WINNER,TIME_EXIT_LIKE,007-E013-P722_forensics.png,1774A4FE9734010B88D81BE0E4E1DB617A4B7C88EFA5F53EAC709C2BEABB22B0,722,2018.11.01 14:05:00,1227.14,1223.5700000000002,1232.852,2018.11.01 15:20:00,1230.16,6.0,0.6002781088478292,75.0,2018.11.01 14:05:00,2018.11.01 12:05:00,,,,,,False,1223.57,1232.85
007-E014-P796,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,LOSER,TIME_EXIT_LIKE,007-E014-P796_forensics.png,27EB898CA93E997E585FE968BBF5430E393075211D1025B16EB6AF4E27266510,796,2018.11.20 17:05:00,1222.18,1225.98,1216.1000000000001,2018.11.20 18:20:00,1224.1,-3.88,-0.38808273924000597,75.0,2018.11.20 17:05:00,2018.11.20 15:05:00,,,,,,False,1225.98,1216.1
007-E015-P814,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,LOSER,TIME_EXIT_LIKE,007-E015-P814_forensics.png,37A7802CAE32549A126D24BE1B6AF73EDC8C6C5C233065911A4AA9FB01A80FC1,814,2018.11.26 16:55:00,1223.02,1225.54,1218.988,2018.11.26 18:10:00,1223.38,-1.1600000000000001,-0.11606785326701992,75.0,2018.11.26 16:55:00,2018.11.26 14:55:00,,,,,,False,1225.54,1218.99
007-E016-P824,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,ANOMALY:TIME_EXIT_LIKE,TIME_EXIT_LIKE,007-E016-P824_forensics.png,AD33722417C59BB058ACD3DD91CADA256F7655842C3A907DE41D710C2943674F,824,2018.11.29 14:25:00,1227.23,1223.83,1232.67,2018.11.29 15:40:00,1226.79,-0.92,-0.09204664924183577,75.0,2018.11.29 14:25:00,2018.11.29 12:25:00,,,,,,False,1223.83,1232.67
007-E017-P996,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,LOSER,TIME_EXIT_LIKE,007-E017-P996_forensics.png,E7A4BF78E2A48152ABE5A6188FC0D57E7E3DB707AC5EFEF1BE21ECC1B468A0A4,996,2019.01.28 13:40:00,1300.25,1301.75,1297.85,2019.01.28 14:55:00,1300.91,-4.12,-0.41222672469858423,75.0,2019.01.28 13:40:00,2019.01.28 11:40:00,,,,,,False,1301.75,1297.85
007-E018-P1080,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,FILL:LOSER,,007-E018-P1080_forensics.png,F7AC82BC6F862F1E4B1BB03169887CD023DBF1EC0F16BB11644A059621702B8C,1080,2019.02.22 14:10:00,1323.94,1322.19,1326.74,2019.02.22 15:14:36,1322.17,-8.99,-0.899853060701545,64.6,2019.02.22 14:10:00,2019.02.22 12:10:00,,,,,,False,1322.19,1326.74
007-E019-P1090,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,ANOMALY:TIME_EXIT_LIKE,TIME_EXIT_LIKE,007-E019-P1090_forensics.png,9FFA20D0AB3EC78930DABD6AA83C112E84EA6C7CD9671B9F26781C5B0D95D437,1090,2019.02.25 12:05:00,1330.14,1327.92,1333.692,2019.02.25 13:20:00,1329.67,-1.98,-0.19821710719751345,75.0,2019.02.25 12:05:00,2019.02.25 10:05:00,,,,,,False,1327.92,1333.69
007-E020-P1116,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,LOSER,TIME_EXIT_LIKE,007-E020-P1116_forensics.png,4EC03061481E1ED58E912C01C87DB7BBBD7592CEF9CCB82BA896FE21C92FEE6C,1116,2019.03.06 14:10:00,1286.75,1284.96,1289.614,2019.03.06 15:25:00,1286.6,-0.8700000000000001,-0.08712429151427427,75.0,2019.03.06 14:10:00,2019.03.06 12:10:00,,,,,,False,1284.96,1289.61
007-E021-P1170,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,LOSER,TIME_EXIT_LIKE,007-E021-P1170_forensics.png,C34529E3016C561454C7ED342178EC959018F523EC3E371EAD00B5FE91F96CAE,1170,2019.03.22 15:50:00,1314.4,1310.44,1320.736,2019.03.22 17:04:37,1310.44,-7.98,-0.7997990680236123,74.61666666666666,2019.03.22 15:50:00,2019.03.22 13:50:00,,,,,,False,1310.44,1320.74
007-E022-P1188,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,WINNER,TIME_EXIT_LIKE,007-E022-P1188_forensics.png,412D65ECDDEFDD661BA47BB42B72432C126AA6E2A19BA43F6916563ADD009AA3,1188,2019.03.28 17:40:00,1290.96,1294.63,1285.088,2019.03.28 18:55:00,1290.12,1.6199999999999999,0.16241169741176908,75.0,2019.03.28 17:40:00,2019.03.28 15:40:00,,,,,,False,1294.63,1285.09
007-E023-P1238,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,ANOMALY:TIME_EXIT_LIKE,TIME_EXIT_LIKE,007-E023-P1238_forensics.png,9732330AD8E2E309D8E440DE861D8619C27AB4B3A87E1BC508EC47393E50D889,1238,2019.04.16 12:05:00,1283.41,1285.47,1280.114,2019.04.16 13:20:00,1283.61,-0.9,-0.09024810105460922,75.0,2019.04.16 12:05:00,2019.04.16 09:05:00,,,,,,False,1285.47,1280.11
007-E024-P1296,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,FILL:WINNER,NEAR_FULL_TARGET,007-E024-P1296_forensics.png,610D317AA17962E85A4A28C8DECDEE8FB74492F3C0287AFEE8311C0B6E93B0D4,1296,2019.05.13 14:55:00,1284.48,1282.68,1287.3600000000001,2019.05.13 15:30:31,1287.38,14.379999999999999,1.4427088574397977,35.516666666666666,2019.05.13 14:55:00,2019.05.13 11:55:00,,,,,,False,1282.68,1287.36
007-E025-P1398,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,ANOMALY:NEAR_FULL_TARGET,NEAR_FULL_TARGET,007-E025-P1398_forensics.png,A96F32451FFF6671206D190A5788E326F9199D100FB11C0880814DDE32BCE8F1,1398,2019.06.24 17:35:00,1409.17,1406.1200000000001,1414.0500000000002,2019.06.24 18:23:37,1414.05,14.56,1.4610473341204526,48.61666666666667,2019.06.24 17:35:00,2019.06.24 14:35:00,,,,,,False,1406.12,1414.05
007-E026-P1516,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,WINNER,TIME_EXIT_LIKE,007-E026-P1516_forensics.png,2367AC71B9A02C660592A1A48D7A92429240BC261159E55A8CFADB212EC1C2B7,1516,2019.08.09 17:20:00,1501.74,1494.83,1512.796,2019.08.09 18:35:00,1503.05,1.27,0.12752263878278738,75.0,2019.08.09 17:20:00,2019.08.09 14:20:00,,,,,,False,1494.83,1512.8
007-E027-P1624,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,LOSER,,007-E027-P1624_forensics.png,8DE1A57F45AEEFE65F40E748C51BBB455D2F00A10315FA80ECCCE2C0702A8CA8,1624,2019.09.24 16:45:00,1516.74,1520.79,1510.26,2019.09.24 17:00:38,1520.83,-8.24,-0.827997655480425,15.633333333333333,2019.09.24 16:45:00,2019.09.24 13:45:00,,,,,,False,1520.79,1510.26
007-E028-P1760,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,WINNER,,007-E028-P1760_forensics.png,99B90FB8C5E93CE1AC679EC00C673C7E83DE743EC3C042454F638651332E961A,1760,2019.11.18 15:25:00,1461.53,1456.2,1470.058,2019.11.18 16:26:40,1470.07,8.52,0.8566958067254039,61.666666666666664,2019.11.18 15:25:00,2019.11.18 13:25:00,,,,,,False,1456.2,1470.06
007-E029-P1770,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,FILL:WINNER,TIME_EXIT_LIKE,007-E029-P1770_forensics.png,4EEF608F3BF3C210653EBB372EDE395001D043F4031FA9308CC81C44C3435825,1770,2019.11.20 13:55:00,1474.8,1477.11,1471.104,2019.11.20 15:10:00,1473.42,5.4,0.5430885445528723,75.0,2019.11.20 13:55:00,2019.11.20 11:55:00,,,,,,False,1477.11,1471.1
007-E030-P1782,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,WINNER,TIME_EXIT_LIKE,007-E030-P1782_forensics.png,140F01F52FFC30EC3A4EC23CEE99B928637F3C7492B43357590A521712453D01,1782,2019.11.22 14:45:00,1470.11,1471.9299999999998,1467.1979999999999,2019.11.22 16:00:00,1468.89,5.96,0.5994017246678348,75.0,2019.11.22 14:45:00,2019.11.22 12:45:00,,,,,,False,1471.93,1467.2
007-E031-P1970,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,ANOMALY:TIME_EXIT_LIKE,TIME_EXIT_LIKE,007-E031-P1970_forensics.png,98684582FFBDA66A4C11380F63AC878C60E27739FCE510FE4700B6212BBB6C0F,1970,2020.01.28 17:15:00,1572.61,1577.81,1564.29,2020.01.28 18:30:00,1570.17,2.4,0.2414935895526653,75.0,2020.01.28 17:15:00,2020.01.28 15:15:00,,,,,,False,1577.81,1564.29
007-E032-P2056,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,WINNER,TIME_EXIT_LIKE,007-E032-P2056_forensics.png,B168FD0B27A246EEDD00AA7985938E757BE12ABBE35413EA1EFABF1901F909AF,2056,2020.02.27 13:10:00,1648.64,1645.5600000000002,1653.5680000000002,2020.02.27 14:25:00,1650.47,5.390000000000001,0.5426376255868843,75.0,2020.02.27 13:10:00,2020.02.27 11:10:00,,,,,,False,1645.56,1653.57
007-E033-P2112,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,LOSER,TIME_EXIT_LIKE,007-E033-P2112_forensics.png,52F1F809F89ECD5923E9D832AFBE21CD8CC377FD399EDA1E972B9FDADF0902F4,2112,2020.04.15 16:50:00,1723.7,1714.98,1737.652,2020.04.15 18:05:00,1720.77,-2.97,-0.2989676255306675,75.0,2020.04.15 16:50:00,2020.04.15 13:50:00,,,,,,False,1714.98,1737.65
007-E034-P2122,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,FILL:WINNER,,007-E034-P2122_forensics.png,AFBF88D4F1BE9D4605761A8BE2B9877B114E61F0899DDFCB0F717CBFA6686160,2122,2020.04.21 12:15:00,1689.55,1696.51,1678.414,2020.04.21 12:21:25,1678.39,11.120000000000001,1.1193924678577325,6.416666666666667,2020.04.21 12:15:00,2020.04.21 09:15:00,,,,,,False,1696.51,1678.41
007-E035-P2166,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,WINNER,TIME_EXIT_LIKE,007-E035-P2166_forensics.png,7AE72CC41F01EA4C7860F1B781EE50BC509B972115CDE6935F973B9E3C0D0512,2166,2020.05.13 14:10:00,1707.32,1703.1599999999999,1713.9759999999999,2020.05.13 15:25:00,1710.57,6.4399999999999995,0.648585695442487,75.0,2020.05.13 14:10:00,2020.05.13 11:10:00,,,,,,False,1703.16,1713.98
007-E036-P2188,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,WINNER,,007-E036-P2188_forensics.png,E3200A78A67A873F76E0B5E58618C9DA394268A81CFD45F6228461376C946096,2188,2020.05.27 14:30:00,1704.39,1707.2,1699.894,2020.05.27 14:47:20,1699.89,13.399999999999999,1.34973605105709,17.333333333333332,2020.05.27 14:30:00,2020.05.27 11:30:00,,,,,,False,1707.2,1699.89
007-E037-P2242,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,ANOMALY:TIME_EXIT_LIKE,TIME_EXIT_LIKE,007-E037-P2242_forensics.png,03ECFE70979811458139FC31338C76E8A676C874EB43B887A61E2C77B02100B1,2242,2020.06.15 17:15:00,1713.39,1704.45,1727.6940000000002,2020.06.15 18:30:00,1721.6,8.17,0.8226608113086963,75.0,2020.06.15 17:15:00,2020.06.15 14:15:00,,,,,,False,1704.45,1727.69
007-E038-P2276,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,FILL:WINNER,NEAR_FULL_TARGET,007-E038-P2276_forensics.png,62BAD9D5F358DB720C78A905B1CD1EA0B204CB5C7BDE5A806A04C0A66CC24A9F,2276,2020.07.08 16:05:00,1807.25,1802.29,1815.186,2020.07.08 16:49:05,1815.19,15.8,1.5903908184120954,44.083333333333336,2020.07.08 16:05:00,2020.07.08 13:05:00,,,,,,False,1802.29,1815.19
007-E039-P2626,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,LOSER,,007-E039-P2626_forensics.png,03ED4BCEB7374A19C0CA2E9D96E3C2B2B0CCE28D24A7158BB0AD4ADB9EC39083,2626,2020.11.18 10:30:00,1883.87,1880.28,1889.6139999999998,2020.11.18 11:31:35,1880.27,-7.28,-0.7340627712402273,61.583333333333336,2020.11.18 10:30:00,2020.11.18 08:30:00,,,,,,False,1880.28,1889.61
007-E040-P2630,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,LOSER,TIME_EXIT_LIKE,007-E040-P2630_forensics.png,2F7CA7806A6F5875701FB9E1DE9D61206B19965983716CA0C056921E1D4A00C2,2630,2020.11.20 13:00:00,1865.56,1868.36,1861.08,2020.11.20 14:15:00,1867.14,-4.859999999999999,-0.49009202334895197,75.0,2020.11.20 13:00:00,2020.11.20 11:00:00,,,,,,False,1868.36,1861.08
007-E041-P2640,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,LOSER,,007-E041-P2640_forensics.png,FB2C59EBFC7F8F5A67A651AB77736C39085709FA16D882C6B6C75836C0174B26,2640,2020.11.26 12:25:00,1811.51,1814.69,1806.422,2020.11.26 12:48:34,1814.71,-9.700000000000001,-0.9783108484889991,23.566666666666666,2020.11.26 12:25:00,2020.11.26 10:25:00,,,,,,False,1814.69,1806.42
007-E042-P2726,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,WINNER,TIME_EXIT_LIKE,007-E042-P2726_forensics.png,C4AB2A9E01B2566787B170EC1BFC13734C3EDA032C831572486909B58E658A14,2726,2020.12.28 12:30:00,1881.2,1886.3400000000001,1872.976,2020.12.28 13:41:41,1872.92,8.24,0.8317030674702964,71.68333333333334,2020.12.28 12:30:00,2020.12.28 10:30:00,,,,,,False,1886.34,1872.98
007-E043-P2748,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,ANOMALY:TIME_EXIT_LIKE,TIME_EXIT_LIKE,007-E043-P2748_forensics.png,B81587BF128EEC18181E4E2CA476B0FEE9C75ED6FE4E8752099C0865A30C55EA,2748,2021.01.04 12:55:00,1934.42,1928.1200000000001,1944.5,2021.01.04 14:10:00,1933.33,-1.1300000000000001,-0.11407709309760901,75.0,2021.01.04 12:55:00,2021.01.04 10:55:00,,,,,,False,1928.12,1944.5
007-E044-P2780,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,LOSER,,007-E044-P2780_forensics.png,7EB8CB319FE6F13373A4CCD84DED77C39A323E328C59BEFDE4457FD34390E0A8,2780,2021.01.18 14:20:00,1830.34,1834.9599999999998,1822.9479999999999,2021.01.18 14:59:18,1834.97,-9.34,-0.9430200813804118,39.3,2021.01.18 14:20:00,2021.01.18 12:20:00,,,,,,False,1834.96,1822.95
007-E045-P2998,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,WINNER,TIME_EXIT_LIKE,007-E045-P2998_forensics.png,000CD59290E2F32402CEC6AC15D8806620436970B586EC65ACCB515200C93528,2998,2021.04.15 16:35:00,1754.77,1747.22,1766.85,2021.04.15 17:50:00,1766.37,11.56,1.1675308852823139,75.0,2021.04.15 16:35:00,2021.04.15 13:35:00,,,,,,False,1747.22,1766.85
007-E046-P3058,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,WINNER,,007-E046-P3058_forensics.png,3021F606A2CD420AC680F6CC972558AA82E25530641B18D982CCD47DDEEB3123,3058,2021.05.11 15:35:00,1835.34,1842.01,1824.668,2021.05.11 16:17:27,1824.67,10.63,1.0732033737556446,42.45,2021.05.11 15:35:00,2021.05.11 12:35:00,,,,,,False,1842.01,1824.67
007-E047-P3066,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,LOSER,,007-E047-P3066_forensics.png,78024B0D9B0DC9BA77B3F254CE012D7F21F5250B72A3BD750AACAD408AA82198,3066,2021.05.14 15:15:00,1837.59,1834.23,1842.966,2021.05.14 15:30:41,1834.21,-6.84,-0.69058695650857,15.683333333333334,2021.05.14 15:15:00,2021.05.14 12:15:00,,,,,,False,1834.23,1842.97
007-E048-P3086,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,FILL:WINNER,TIME_EXIT_LIKE,007-E048-P3086_forensics.png,DA7D2F6699A2DED3F95FCC126804422138E05C6D354CA71B48EF12FEE90FDFF5,3086,2021.05.21 15:25:00,1883.16,1877.3000000000002,1892.536,2021.05.21 16:40:00,1888.03,4.83,0.4877087794951477,75.0,2021.05.21 15:25:00,2021.05.21 12:25:00,,,,,,False,1877.3,1892.54
007-E049-P3218,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,WINNER,TIME_EXIT_LIKE,007-E049-P3218_forensics.png,B32FAE1823C03844E52A0821A17E8B6E3B309A2F45149D641CF477C9BDC8062F,3218,2021.07.12 12:50:00,1801.1,1804.7099999999998,1795.3239999999998,2021.07.12 14:05:00,1800.36,1.4,0.14145276230469794,75.0,2021.07.12 12:50:00,2021.07.12 09:50:00,,,,,,False,1804.71,1795.32
007-E050-P3274,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,LOSER,TIME_EXIT_LIKE,007-E050-P3274_forensics.png,D4C977852FBD1B935CC970D2DBDCE95F7F26DE1C14CA4349A7ED0741785FD6ED,3274,2021.08.03 15:55:00,1812.9,1806.72,1822.788,2021.08.03 17:10:00,1812.07,-0.87,-0.0879626100265647,75.0,2021.08.03 15:55:00,2021.08.03 12:55:00,,,,,,False,1806.72,1822.79
007-E051-P3396,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,FILL:WINNER,TIME_EXIT_LIKE,007-E051-P3396_forensics.png,F8BA81FD3670B6CE22F1873EA7206E42FB853115A52B26DEE3EAEA8D6FAF1F57,3396,2021.09.22 13:45:00,1774.11,1776.6399999999999,1770.062,2021.09.22 15:00:00,1772.56,4.55,0.4602903936686702,75.0,2021.09.22 13:45:00,2021.09.22 10:45:00,,,,,,False,1776.64,1770.06
007-E052-P3580,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,ANOMALY:TIME_EXIT_LIKE,TIME_EXIT_LIKE,007-E052-P3580_forensics.png,FEC025E1D81BAEDB28D9E11385253EF3382950802D377A719231CE46C865327E,3580,2021.11.29 15:40:00,1788.76,1793.71,1780.84,2021.11.29 16:55:00,1787.43,1.29,0.13051108342612436,75.0,2021.11.29 15:40:00,2021.11.29 13:40:00,,,,,,False,1793.71,1780.84
007-E053-P3588,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,WINNER,TIME_EXIT_LIKE,007-E053-P3588_forensics.png,C0A014A17F2646FD7135B90C7B09079D96B04FEB7725580C17661674009F8A18,3588,2021.12.01 12:35:00,1785.98,1782.91,1790.892,2021.12.01 13:50:00,1786.93,2.75,0.2782209359534394,75.0,2021.12.01 12:35:00,2021.12.01 10:35:00,,,,,,False,1782.91,1790.89
007-E054-P3658,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,SELL,-1,LOSER,TIME_EXIT_LIKE,007-E054-P3658_forensics.png,0500B22D3A0CD5071740FFC6086C821E5930CB6D5C096B49D4B43BFE33919CF9,3658,2021.12.23 16:35:00,1803.0,1807.64,1795.576,2021.12.23 17:50:00,1805.33,-4.74,-0.4802549850011505,75.0,2021.12.23 16:35:00,2021.12.23 14:35:00,,,,,,False,1807.64,1795.58
007-E055-P3814,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,WINNER,NEAR_FULL_TARGET,007-E055-P3814_forensics.png,4E114FD197DAA80589BA8810417ED8ED96838EDF43A8B94BF50847676C73CDC0,3814,2022.02.11 14:15:00,1828.21,1825.26,1832.93,2022.02.11 15:14:32,1832.93,14.059999999999999,1.424251065275979,59.53333333333333,2022.02.11 14:15:00,2022.02.11 12:15:00,,,,,,False,1825.26,1832.93
007-E056-P3850,EXECUTED,HYP-MZMS-XAU-M5-007,20260722_015121,BUY,1,ANOMALY:TIME_EXIT_LIKE,TIME_EXIT_LIKE,007-E056-P3850_forensics.png,7D973755BEB20B3467801FDC615FD0841F7E2D80687468F019C5DEAF0664F976,3850,2022.02.23 15:25:00,1902.71,1895.58,1914.118,2022.02.23 16:40:00,1902.14,-0.61,-0.061804647061016786,75.0,2022.02.23 15:25:00,2022.02.23 13:25:00,,,,,,False,1895.58,1914.12
