ask,bid,flags,last,symbol,time_msc,time_utc,volume_real
1.34162,1.34159,1028,0.0,GBPUSD,1784047893086,2026-07-14T16:51:33.086000Z,0.0
1.3416299999999999,1.3416000000000001,1026,0.0,GBPUSD,1784047894801,2026-07-14T16:51:34.801000Z,0.0
1.3417,1.34168,1030,0.0,GBPUSD,1784047897533,2026-07-14T16:51:37.533000Z,0.0
1.3417,1.34167,1026,0.0,GBPUSD,1784047899491,2026-07-14T16:51:39.491000Z,0.0
1.34171,1.34168,1028,0.0,GBPUSD,1784047901661,2026-07-14T16:51:41.661000Z,0.0
1.34174,1.34171,1030,0.0,GBPUSD,1784047903798,2026-07-14T16:51:43.798000Z,0.0
1.34172,1.3417,1026,0.0,GBPUSD,1784047905861,2026-07-14T16:51:45.861000Z,0.0
1.34173,1.3417,1028,0.0,GBPUSD,1784047907593,2026-07-14T16:51:47.593000Z,0.0
1.3417,1.34167,1030,0.0,GBPUSD,1784047909588,2026-07-14T16:51:49.588000Z,0.0
1.34169,1.34166,1026,0.0,GBPUSD,1784047911764,2026-07-14T16:51:51.764000Z,0.0
1.34173,1.3417,1026,0.0,GBPUSD,1784047914201,2026-07-14T16:51:54.201000Z,0.0
1.34165,1.34162,1028,0.0,GBPUSD,1784047916171,2026-07-14T16:51:56.171000Z,0.0
1.3415599999999999,1.34154,1028,0.0,GBPUSD,1784047918088,2026-07-14T16:51:58.088000Z,0.0
1.34158,1.3415599999999999,1026,0.0,GBPUSD,1784047920426,2026-07-14T16:52:00.426000Z,0.0
1.34155,1.3415300000000001,1030,0.0,GBPUSD,1784047922513,2026-07-14T16:52:02.513000Z,0.0
1.34152,1.3415,1028,0.0,GBPUSD,1784047924540,2026-07-14T16:52:04.540000Z,0.0
1.34152,1.3415,1030,0.0,GBPUSD,1784047926325,2026-07-14T16:52:06.325000Z,0.0
1.34155,1.3415300000000001,1026,0.0,GBPUSD,1784047927978,2026-07-14T16:52:07.978000Z,0.0
1.34159,1.3415599999999999,1026,0.0,GBPUSD,1784047930638,2026-07-14T16:52:10.638000Z,0.0
1.34159,1.34154,1026,0.0,GBPUSD,1784047932937,2026-07-14T16:52:12.937000Z,0.0
