sample_id,reference_timestamp,future_timestamp,symbol,side,reference_side,reference_price,future_quote_price,pip_size,latency_ms,actual_delay_ms
Q000032-BUY,2026-07-14T13:47:12.563,2026-07-14T13:47:13.570,XAUUSD,BUY,ask,4020.50000000,4020.75000000,0.01000000,1000,1007
Q000032-SELL,2026-07-14T13:47:12.563,2026-07-14T13:47:13.570,XAUUSD,SELL,bid,4020.04000000,4020.27000000,0.01000000,1000,1007
Q000033-BUY,2026-07-14T13:47:13.570,2026-07-14T13:47:14.609,XAUUSD,BUY,ask,4020.75000000,4020.39000000,0.01000000,1000,1039
Q000033-SELL,2026-07-14T13:47:13.570,2026-07-14T13:47:14.609,XAUUSD,SELL,bid,4020.27000000,4019.93000000,0.01000000,1000,1039
Q000034-BUY,2026-07-14T13:47:14.609,2026-07-14T13:47:15.620,XAUUSD,BUY,ask,4020.39000000,4020.72000000,0.01000000,1000,1011
Q000034-SELL,2026-07-14T13:47:14.609,2026-07-14T13:47:15.620,XAUUSD,SELL,bid,4019.93000000,4020.27000000,0.01000000,1000,1011
Q000035-BUY,2026-07-14T13:47:15.620,2026-07-14T13:47:16.631,XAUUSD,BUY,ask,4020.72000000,4020.47000000,0.01000000,1000,1011
Q000035-SELL,2026-07-14T13:47:15.620,2026-07-14T13:47:16.631,XAUUSD,SELL,bid,4020.27000000,4020.03000000,0.01000000,1000,1011
Q000036-BUY,2026-07-14T13:47:16.631,2026-07-14T13:47:17.661,XAUUSD,BUY,ask,4020.47000000,4020.89000000,0.01000000,1000,1030
Q000036-SELL,2026-07-14T13:47:16.631,2026-07-14T13:47:17.661,XAUUSD,SELL,bid,4020.03000000,4020.40000000,0.01000000,1000,1030
Q000037-BUY,2026-07-14T13:47:17.661,2026-07-14T13:47:18.666,XAUUSD,BUY,ask,4020.89000000,4020.27000000,0.01000000,1000,1005
Q000037-SELL,2026-07-14T13:47:17.661,2026-07-14T13:47:18.666,XAUUSD,SELL,bid,4020.40000000,4019.83000000,0.01000000,1000,1005
Q000038-BUY,2026-07-14T13:47:18.666,2026-07-14T13:47:19.698,XAUUSD,BUY,ask,4020.27000000,4020.61000000,0.01000000,1000,1032
